Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,1499336.0,37140.0,37900.0,819.0,912574.0,23150.0,548862.0,15229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,2386473.0,31018.0,141347.0,1711.0,1000139.0,12203.0,1244987.0,19423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,1312982.0,45761.0,56373.0,1750.0,678269.0,52496.0,578340.0,11988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2157337.0,16616.0,181458.0,519.0,1134490.0,13713.0,841389.0,6745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,219354.0,7343.0,5869.0,152.0,100711.0,3548.0,112774.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,8896.0,9.0,124.0,0.0,8349.0,17.0,423.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,7585099.0,137887.0,423086.0,4951.0,3835183.0,105127.0,3326830.0,53902.0,973.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,83057.0,11.0,4634.0,0.0,78361.0,4.0,62.0,0.0,58.0,3.0,0.0,0.0,1439323776.0,17329.0,310601.0,0.0
USA,2.0,2089701.0,23300.0,116034.0,904.0,816086.0,7592.0,1157581.0,16827.0,6315.0,351.0,23073470.0,69729.0,330901704.0,158.0,2852.0,14.0
Brazil,3.0,805649.0,30465.0,41058.0,1261.0,396692.0,16392.0,367899.0,8318.0,3792.0,193.0,1364423.0,6421.0,212479860.0,264.0,5175.0,156.0
Russia,4.0,502436.0,8779.0,6532.0,174.0,261150.0,8367.0,234754.0,2300.0,3443.0,45.0,13875097.0,95080.0,145931382.0,290.0,22341.0,11.0
India,5.0,298283.0,11128.0,8501.0,394.0,146972.0,5993.0,142810.0,8944.0,216.0,6.0,5213140.0,3780.0,1379270740.0,4624.0,162248.0,265.0
UK,6.0,291409.0,1266.0,41279.0,151.0,0.0,0.0,0.0,516.0,4294.0,608.0,6240801.0,91956.0,67867577.0,233.0,1644.0,11.0
Spain,7.0,289787.0,427.0,27136.0,0.0,0.0,0.0,0.0,617.0,6198.0,580.0,4465338.0,95507.0,46753887.0,161.0,1723.0,10.0
Italy,8.0,236142.0,379.0,34167.0,53.0,171338.0,1399.0,30637.0,236.0,3905.0,565.0,4443821.0,73493.0,60466117.0,256.0,1770.0,14.0
Peru,9.0,214788.0,5965.0,6109.0,206.0,102429.0,4398.0,106250.0,1065.0,6519.0,185.0,1282478.0,38927.0,32946025.0,153.0,5393.0,26.0
Germany,10.0,186795.0,285.0,8851.0,7.0,171200.0,500.0,6744.0,462.0,2230.0,106.0,4694147.0,56036.0,83770376.0,448.0,9465.0,18.0
Iran,11.0,180156.0,2218.0,8584.0,78.0,142663.0,2073.0,28909.0,2728.0,2146.0,102.0,1173208.0,13978.0,83933136.0,466.0,9778.0,72.0
Turkey,12.0,174023.0,987.0,4763.0,17.0,147860.0,1021.0,21400.0,643.0,2065.0,57.0,2500890.0,29670.0,84289552.0,484.0,17697.0,34.0
France,13.0,155561.0,425.0,29346.0,27.0,72149.0,317.0,54066.0,903.0,2383.0,450.0,1384633.0,21215.0,65266270.0,420.0,2224.0,47.0
Chile,14.0,154092.0,5596.0,2648.0,173.0,126444.0,30813.0,25000.0,1689.0,8065.0,139.0,781043.0,40876.0,19107435.0,124.0,7216.0,24.0
Mexico,15.0,129184.0,4883.0,15357.0,708.0,93930.0,3182.0,19897.0,378.0,1003.0,119.0,369362.0,2866.0,128859025.0,997.0,8391.0,349.0
Pakistan,16.0,119536.0,5834.0,2356.0,101.0,38391.0,2083.0,78789.0,111.0,542.0,11.0,780825.0,3539.0,220638507.0,1846.0,93650.0,283.0
Saudi Arabia,17.0,116021.0,3733.0,857.0,38.0,80019.0,2065.0,35145.0,1738.0,3336.0,25.0,1042312.0,29966.0,34782906.0,300.0,40587.0,33.0
Canada,18.0,97530.0,405.0,7994.0,34.0,57658.0,1019.0,31878.0,1878.0,2585.0,212.0,2028496.0,53771.0,37724444.0,387.0,4719.0,19.0
Bangladesh,19.0,78052.0,3187.0,1049.0,37.0,16747.0,847.0,60256.0,1.0,474.0,6.0,457332.0,2778.0,164600549.0,2109.0,156912.0,360.0
Qatar,20.0,75071.0,1476.0,69.0,3.0,51331.0,1918.0,23671.0,230.0,26737.0,25.0,274793.0,97868.0,2807805.0,37.0,40693.0,10.0
Belgium,21.0,59711.0,142.0,9636.0,7.0,16453.0,61.0,33622.0,99.0,5153.0,832.0,983670.0,84894.0,11587039.0,194.0,1202.0,12.0
South Africa,22.0,58568.0,3147.0,1284.0,74.0,33252.0,1747.0,24032.0,208.0,988.0,22.0,1028399.0,17352.0,59267163.0,1012.0,46158.0,58.0
Belarus,23.0,51816.0,750.0,293.0,5.0,26643.0,976.0,24880.0,92.0,5483.0,31.0,678570.0,71810.0,9449475.0,182.0,32251.0,14.0
Sweden,24.0,49479.0,1326.0,4814.0,19.0,0.0,0.0,0.0,272.0,4901.0,477.0,325000.0,32191.0,10095978.0,204.0,2097.0,31.0
Netherlands,25.0,48251.0,164.0,6044.0,2.0,0.0,0.0,0.0,77.0,2816.0,353.0,446164.0,26041.0,17132971.0,355.0,2835.0,38.0
Colombia,26.0,45212.0,1530.0,1488.0,55.0,17790.0,457.0,25934.0,335.0,889.0,29.0,458324.0,9013.0,50853330.0,1125.0,34176.0,111.0
Ecuador,27.0,44440.0,0.0,3720.0,0.0,21862.0,0.0,18858.0,219.0,2521.0,211.0,128175.0,7271.0,17627809.0,397.0,4739.0,138.0
UAE,28.0,40986.0,479.0,286.0,2.0,25234.0,1217.0,15466.0,1.0,4147.0,29.0,2582000.0,261236.0,9883799.0,241.0,34559.0,4.0
Egypt,29.0,39726.0,1442.0,1377.0,35.0,10691.0,402.0,27658.0,41.0,389.0,13.0,135000.0,1321.0,102220760.0,2573.0,74234.0,757.0
Singapore,30.0,39387.0,422.0,25.0,0.0,27286.0,754.0,12076.0,2.0,6735.0,4.0,488695.0,83568.0,5847901.0,148.0,233916.0,12.0
Portugal,31.0,35910.0,310.0,1504.0,7.0,22002.0,260.0,12404.0,70.0,3521.0,147.0,954069.0,93553.0,10198122.0,284.0,6781.0,11.0
Indonesia,32.0,35295.0,979.0,2000.0,41.0,12636.0,507.0,20659.0,0.0,129.0,7.0,463620.0,1696.0,273366090.0,7745.0,136683.0,590.0
Kuwait,33.0,34432.0,609.0,279.0,4.0,24137.0,849.0,10016.0,184.0,8069.0,65.0,327144.0,76669.0,4266990.0,124.0,15294.0,13.0
Switzerland,34.0,31044.0,33.0,1937.0,1.0,28800.0,100.0,307.0,18.0,3588.0,224.0,441628.0,51048.0,8651283.0,279.0,4466.0,20.0
Ukraine,35.0,29070.0,689.0,854.0,21.0,13141.0,372.0,15075.0,306.0,665.0,20.0,456509.0,10435.0,43745847.0,1505.0,51225.0,96.0
Poland,36.0,28201.0,359.0,1215.0,9.0,13696.0,285.0,13290.0,75.0,745.0,32.0,1129039.0,29830.0,37848619.0,1342.0,31151.0,34.0
Argentina,37.0,27373.0,1386.0,765.0,30.0,8332.0,341.0,18276.0,274.0,606.0,17.0,208519.0,4616.0,45173491.0,1650.0,59050.0,217.0
Ireland,38.0,25238.0,7.0,1703.0,8.0,22698.0,0.0,837.0,28.0,5114.0,345.0,367780.0,74528.0,4934765.0,196.0,2898.0,13.0
Philippines,39.0,24175.0,443.0,1036.0,9.0,5165.0,270.0,17974.0,82.0,221.0,9.0,463025.0,4229.0,109499539.0,4529.0,105695.0,236.0
Afghanistan,40.0,22890.0,748.0,426.0,21.0,3326.0,313.0,19138.0,19.0,589.0,11.0,52546.0,1352.0,38874978.0,1698.0,91256.0,740.0
Dominican Republic,41.0,21437.0,629.0,561.0,11.0,12541.0,223.0,8335.0,110.0,1977.0,52.0,100035.0,9227.0,10842017.0,506.0,19326.0,108.0
Romania,42.0,21182.0,237.0,1369.0,9.0,15283.0,180.0,4530.0,153.0,1101.0,71.0,531619.0,27626.0,19243552.0,908.0,14057.0,36.0
Oman,43.0,19954.0,1067.0,89.0,5.0,6623.0,983.0,13242.0,92.0,3914.0,17.0,129527.0,25405.0,5098511.0,256.0,57287.0,39.0
Panama,44.0,18586.0,697.0,418.0,5.0,10977.0,0.0,7191.0,96.0,4311.0,97.0,82774.0,19201.0,4310882.0,232.0,10313.0,52.0
Israel,45.0,18569.0,214.0,300.0,1.0,15250.0,82.0,3019.0,24.0,2019.0,33.0,706906.0,76858.0,9197590.0,495.0,30659.0,13.0
Japan,46.0,17292.0,41.0,920.0,1.0,15383.0,85.0,989.0,88.0,137.0,7.0,328730.0,2599.0,126494838.0,7315.0,137494.0,385.0
Austria,47.0,17034.0,29.0,674.0,1.0,15949.0,39.0,411.0,13.0,1892.0,75.0,506344.0,56237.0,9003730.0,529.0,13359.0,18.0
Iraq,48.0,16675.0,1261.0,457.0,31.0,6568.0,354.0,9650.0,98.0,415.0,11.0,339868.0,8461.0,40167590.0,2409.0,87894.0,118.0
Bahrain,49.0,16667.0,467.0,34.0,3.0,11487.0,378.0,5146.0,14.0,9818.0,20.0,393910.0,232044.0,1697568.0,102.0,49928.0,4.0
