Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,5901727.0,59229.0,228819.0,1957.0,3138496.0,34926.0,2534412.0,25822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,4507277.0,53237.0,153990.0,1266.0,3077828.0,5993.0,1275459.0,14287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,4772788.0,87017.0,105256.0,1403.0,3585963.0,74236.0,1081569.0,18770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2982103.0,18252.0,205217.0,339.0,1792661.0,13583.0,984225.0,5197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1011098.0,13496.0,22102.0,419.0,693317.0,16109.0,295679.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,21735.0,456.0,281.0,9.0,12620.0,152.0,8834.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,19197449.0,231687.0,715680.0,5393.0,12301536.0,144999.0,6180233.0,65319.0,2463.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,5022636.0,49068.0,162610.0,1009.0,2568634.0,28497.0,2291392.0,18445.0,15165.0,491.0,63051760.0,190378.0,331192837.0,66.0,2037.0,5.0
Brazil,2.0,2912212.0,49451.0,98493.0,1075.0,2020637.0,0.0,793082.0,8318.0,13691.0,463.0,13329028.0,62664.0,212706570.0,73.0,2160.0,16.0
India,3.0,2025409.0,62170.0,41638.0,899.0,1377384.0,50184.0,606387.0,8944.0,1466.0,30.0,22149351.0,16035.0,1381307956.0,682.0,33174.0,62.0
Russia,4.0,871894.0,5267.0,14606.0,116.0,676357.0,7331.0,180931.0,2300.0,5974.0,100.0,29716907.0,203623.0,145940753.0,167.0,9992.0,5.0
South Africa,5.0,538184.0,8307.0,9604.0,306.0,387316.0,10050.0,141264.0,539.0,9063.0,162.0,3149807.0,53045.0,59379523.0,110.0,6183.0,19.0
Mexico,6.0,456100.0,6139.0,49698.0,829.0,304708.0,4454.0,101694.0,3951.0,3534.0,385.0,1041860.0,8073.0,129062461.0,283.0,2597.0,124.0
Peru,7.0,447624.0,0.0,20228.0,0.0,306430.0,0.0,120966.0,1419.0,13558.0,613.0,2466745.0,74716.0,33015064.0,74.0,1632.0,13.0
Chile,8.0,366671.0,1948.0,9889.0,97.0,340168.0,1877.0,16614.0,1358.0,19165.0,517.0,1760615.0,92024.0,19132066.0,52.0,1935.0,11.0
Spain,9.0,354530.0,1683.0,28500.0,1.0,0.0,0.0,0.0,617.0,7582.0,610.0,7064329.0,151087.0,46756599.0,132.0,1641.0,7.0
Colombia,10.0,345714.0,0.0,11624.0,0.0,186317.0,0.0,147773.0,1493.0,6787.0,228.0,1761772.0,34589.0,50934781.0,147.0,4382.0,29.0
Iran,11.0,320117.0,2634.0,17976.0,174.0,277463.0,2531.0,24678.0,4156.0,3807.0,214.0,2612763.0,31069.0,84094686.0,263.0,4678.0,32.0
UK,12.0,308134.0,950.0,46413.0,49.0,0.0,0.0,0.0,73.0,4537.0,683.0,17515234.0,257876.0,67921056.0,220.0,1463.0,4.0
Saudi Arabia,13.0,284226.0,1402.0,3055.0,35.0,247089.0,1775.0,34082.0,1915.0,8152.0,88.0,3635705.0,104281.0,34864436.0,123.0,11412.0,10.0
Pakistan,14.0,281863.0,727.0,6035.0,21.0,256058.0,1772.0,19770.0,809.0,1274.0,27.0,2058872.0,9304.0,221284113.0,785.0,36667.0,107.0
