Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,2415756.0,29283.0,142724.0,1377.0,1026696.0,26557.0,1246336.0,19238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,1345289.0,32307.0,57502.0,1129.0,684561.0,6292.0,603226.0,11987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2173437.0,16100.0,182063.0,605.0,1147805.0,13315.0,843569.0,6708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,1538625.0,39289.0,38735.0,835.0,934910.0,22336.0,564980.0,15369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,226816.0,7462.0,6047.0,178.0,104547.0,3836.0,116222.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,8901.0,5.0,124.0,0.0,8371.0,22.0,406.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,7709545.0,124446.0,427210.0,4124.0,3907541.0,72358.0,3374794.0,53834.0,989.0,54.8,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,2112250.0,22549.0,116731.0,697.0,837245.0,21159.0,1158274.0,16612.0,6383.0,353.0,23598909.0,71317.0,330901704.0,157.0,2835.0,14.0
Brazil,2.0,828810.0,23161.0,41828.0,770.0,396692.0,0.0,390290.0,8318.0,3901.0,197.0,1364423.0,6421.0,212479860.0,256.0,5080.0,156.0
Russia,3.0,511423.0,8987.0,6715.0,183.0,269370.0,8220.0,235338.0,2300.0,3505.0,46.0,14218674.0,97434.0,145931382.0,285.0,21732.0,10.0
India,4.0,309603.0,11320.0,8890.0,389.0,154231.0,7259.0,146482.0,8944.0,224.0,6.0,5363445.0,3889.0,1379270740.0,4455.0,155149.0,257.0
UK,5.0,292950.0,1541.0,41481.0,202.0,0.0,0.0,0.0,492.0,4316.0,611.0,6434713.0,94813.0,67867577.0,232.0,1636.0,11.0
Spain,6.0,290289.0,502.0,27136.0,0.0,0.0,0.0,0.0,617.0,6209.0,580.0,4465338.0,95507.0,46753887.0,161.0,1723.0,10.0
Italy,7.0,236305.0,163.0,34223.0,56.0,173085.0,1747.0,28997.0,227.0,3908.0,566.0,4514441.0,74661.0,60466117.0,256.0,1767.0,13.0
Peru,8.0,214788.0,0.0,6109.0,0.0,102429.0,0.0,106250.0,1065.0,6519.0,185.0,1282478.0,38927.0,32946025.0,153.0,5393.0,26.0
Germany,9.0,187251.0,456.0,8863.0,12.0,171600.0,400.0,6788.0,462.0,2235.0,106.0,4694147.0,56036.0,83770376.0,447.0,9452.0,18.0
Iran,10.0,182525.0,2369.0,8659.0,75.0,144649.0,1986.0,29217.0,2739.0,2175.0,103.0,1196947.0,14261.0,83933136.0,460.0,9693.0,70.0
Turkey,11.0,175218.0,1195.0,4778.0,15.0,149102.0,1242.0,21338.0,664.0,2079.0,57.0,2541903.0,30157.0,84289552.0,481.0,17641.0,33.0
Chile,12.0,160846.0,6754.0,2870.0,222.0,131358.0,4914.0,26618.0,1689.0,8418.0,150.0,799776.0,41857.0,19107435.0,119.0,6658.0,24.0
France,13.0,156287.0,726.0,29374.0,28.0,72572.0,423.0,54341.0,879.0,2395.0,450.0,1384633.0,21215.0,65266270.0,418.0,2222.0,47.0
Mexico,14.0,133974.0,4790.0,15944.0,587.0,98064.0,4134.0,19966.0,378.0,1040.0,124.0,369362.0,2866.0,128859025.0,962.0,8082.0,349.0
Pakistan,15.0,125933.0,6397.0,2463.0,107.0,40247.0,1856.0,83223.0,111.0,571.0,11.0,809169.0,3667.0,220638507.0,1752.0,89581.0,273.0
Saudi Arabia,16.0,119942.0,3921.0,893.0,36.0,81029.0,1010.0,38020.0,1820.0,3448.0,26.0,1042312.0,29966.0,34782906.0,290.0,38951.0,33.0
Canada,17.0,97898.0,368.0,8048.0,54.0,58490.0,832.0,31360.0,1878.0,2595.0,213.0,2028496.0,53771.0,37724444.0,385.0,4687.0,19.0
Bangladesh,18.0,81523.0,3471.0,1095.0,46.0,17249.0,502.0,63179.0,1.0,495.0,7.0,473322.0,2876.0,164600549.0,2019.0,150320.0,348.0
