Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Sweden,23.0,30143.0,466.0,3679.0,5.0,4971.0,21493.0,287.0,2987.0,365.0,177500.0,17589.0,10091512.0
Belarus,24.0,29650.0,969.0,165.0,5.0,9932.0,19553.0,92.0,3138.0,17.0,350515.0,37093.0,9449695.0
Portugal,25.0,29036.0,226.0,1218.0,15.0,4636.0,23182.0,108.0,2847.0,119.0,618066.0,60593.0,10200225.0
Singapore,26.0,28038.0,682.0,22.0,0.0,9340.0,18676.0,16.0,4797.0,4.0,246254.0,42133.0,5844637.0
Ireland,27.0,24112.0,64.0,1543.0,10.0,19470.0,3099.0,54.0,4890.0,313.0,258808.0,52488.0,4930848.0
UAE,28.0,23358.0,731.0,220.0,6.0,8512.0,14626.0,1.0,2365.0,22.0,1600923.0,162114.0,9875312.0
Bangladesh,29.0,22268.0,1273.0,328.0,14.0,4373.0,17567.0,1.0,135.0,2.0,175228.0,1065.0,164484082.0
Poland,30.0,18529.0,272.0,925.0,10.0,7451.0,10153.0,160.0,490.0,24.0,620249.0,16386.0,37851553.0
Ukraine,31.0,18291.0,433.0,514.0,17.0,5116.0,12661.0,238.0,418.0,12.0,227801.0,5205.0,43764414.0
Indonesia,32.0,17514.0,489.0,1148.0,59.0,4129.0,12237.0,0.0,64.0,4.0,187965.0,688.0,273160748.0
Romania,33.0,16871.0,167.0,1107.0,13.0,9890.0,5874.0,205.0,876.0,57.0,310407.0,16123.0,19252618.0
Israel,34.0,16617.0,10.0,272.0,4.0,12942.0,3403.0,50.0,1924.0,31.0,498711.0,57733.0,8638177.0
Austria,35.0,16242.0,41.0,629.0,0.0,14563.0,1050.0,48.0,1805.0,70.0,362509.0,40278.0,9000086.0
Japan,36.0,16237.0,0.0,725.0,0.0,10338.0,5174.0,232.0,128.0,6.0,240368.0,1900.0,126522222.0
South Africa,37.0,15515.0,1160.0,264.0,3.0,7006.0,8245.0,119.0,262.0,4.0,460873.0,7783.0,59214047.0
Colombia,38.0,14939.0,0.0,562.0,0.0,3587.0,10790.0,136.0,294.0,11.0,190114.0,3741.0,50814825.0
Kuwait,39.0,14850.0,1048.0,112.0,5.0,4093.0,10645.0,168.0,3484.0,26.0,244476.0,57355.0,4262502.0
Philippines,40.0,12513.0,208.0,824.0,7.0,2635.0,9054.0,79.0,114.0,8.0,215060.0,1966.0,109395919.0
Dominican Republic,41.0,12314.0,204.0,428.0,0.0,5847.0,6039.0,127.0,1137.0,40.0,50108.0,4625.0,10834295.0
Egypt,42.0,12229.0,510.0,630.0,18.0,3172.0,8427.0,41.0,120.0,6.0,135000.0,1322.0,102083440.0
S. Korea,43.0,11050.0,13.0,262.0,0.0,9888.0,900.0,55.0,216.0,5.0,747653.0,14584.0,51263879.0
Denmark,44.0,10927.0,69.0,547.0,4.0,9227.0,1153.0,27.0,1887.0,94.0,455613.0,78693.0,5789720.0
Serbia,45.0,10610.0,114.0,230.0,2.0,4713.0,5667.0,18.0,1214.0,26.0,181272.0,20737.0,8741513.0
Panama,46.0,9449.0,181.0,269.0,3.0,6080.0,3100.0,72.0,2194.0,62.0,49104.0,11403.0,4306053.0
Czechia,47.0,8460.0,5.0,298.0,2.0,5435.0,2727.0,39.0,790.0,28.0,353186.0,32988.0,10706582.0
Norway,48.0,8244.0,7.0,232.0,0.0,32.0,7980.0,20.0,1522.0,43.0,216350.0,39947.0,5415986.0
Argentina,49.0,7805.0,0.0,366.0,3.0,2569.0,4870.0,154.0,173.0,8.0,103220.0,2286.0,45144058.0
Australia,50.0,7045.0,9.0,98.0,0.0,6367.0,580.0,16.0,277.0,4.0,1042126.0,40928.0,25462599.0
Algeria,51.0,7019.0,198.0,548.0,6.0,3507.0,2964.0,22.0,160.0,13.0,6500.0,149.0,43748441.0
Bahrain,52.0,6956.0,209.0,12.0,0.0,2910.0,4034.0,8.0,4108.0,7.0,236828.0,139858.0,1693342.0
Malaysia,53.0,6894.0,22.0,113.0,0.0,5571.0,1210.0,13.0,213.0,3.0,443263.0,13718.0,32313467.0
Morocco,54.0,6870.0,129.0,192.0,0.0,3660.0,3018.0,1.0,186.0,5.0,89957.0,2441.0,36855368.0
Afghanistan,55.0,6664.0,262.0,169.0,1.0,778.0,5717.0,19.0,172.0,4.0,22639.0,583.0,38812546.0
Finland,56.0,6347.0,61.0,298.0,1.0,5000.0,1049.0,30.0,1146.0,54.0,146800.0,26500.0,5539682.0
Kazakhstan,57.0,6157.0,307.0,34.0,0.0,3256.0,2867.0,31.0,328.0,2.0,505216.0,26947.0,18748360.0
Moldova,58.0,6060.0,126.0,211.0,4.0,2344.0,3505.0,251.0,1502.0,52.0,20447.0,5067.0,4035075.0
Ghana,59.0,5735.0,0.0,29.0,0.0,1754.0,3952.0,5.0,185.0,0.9,173096.0,5586.0,30987872.0
Nigeria,60.0,5621.0,0.0,176.0,0.0,1472.0,3973.0,7.0,27.0,0.9,32942.0,160.0,205458157.0
Oman,61.0,5186.0,157.0,22.0,1.0,1465.0,3699.0,31.0,1019.0,4.0,61000.0,11986.0,5089256.0
Armenia,62.0,4472.0,189.0,60.0,5.0,1925.0,2487.0,10.0,1509.0,20.0,40230.0,13579.0,2962574.0
Luxembourg,63.0,3945.0,15.0,107.0,3.0,3702.0,136.0,14.0,6315.0,171.0,62153.0,99497.0,624669.0
Bolivia,64.0,3826.0,249.0,165.0,1.0,473.0,3188.0,3.0,328.0,14.0,14803.0,1270.0,11652778.0
Hungary,65.0,3509.0,36.0,451.0,3.0,1396.0,1662.0,47.0,363.0,47.0,135137.0,13985.0,9663257.0
Iraq,66.0,3404.0,144.0,123.0,2.0,2218.0,1063.0,0.0,85.0,3.0,149701.0,3733.0,40103316.0
Azerbaijan,67.0,3274.0,136.0,39.0,3.0,2015.0,1220.0,37.0,323.0,4.0,232077.0,22915.0,10127789.0
Cameroon,68.0,3105.0,0.0,140.0,0.0,1567.0,1398.0,28.0,117.0,5.0,0.0,0.0,26457691.0
Thailand,69.0,3028.0,3.0,56.0,0.0,2856.0,116.0,61.0,43.0,0.8,286008.0,4099.0,69778764.0
Greece,70.0,2834.0,15.0,163.0,1.0,1374.0,1297.0,22.0,272.0,16.0,128525.0,12324.0,10429023.0
Uzbekistan,71.0,2753.0,15.0,12.0,1.0,2247.0,494.0,8.0,82.0,0.4,460000.0,13769.0,33407309.0
Guinea,72.0,2658.0,0.0,16.0,0.0,1133.0,1509.0,18.0,203.0,1.0,10304.0,787.0,13084805.0
Honduras,73.0,2565.0,105.0,138.0,4.0,278.0,2149.0,10.0,260.0,14.0,5653.0,572.0,9884383.0
Senegal,74.0,2480.0,51.0,25.0,0.0,973.0,1482.0,6.0,149.0,1.0,24599.0,1474.0,16684681.0
Bosnia and Herzegovina,75.0,2290.0,23.0,133.0,4.0,1436.0,721.0,4.0,697.0,41.0,49832.0,15178.0,3283197.0
Sudan,76.0,2289.0,0.0,97.0,0.0,222.0,1970.0,0.0,52.0,2.0,0.0,0.0,43713550.0
Croatia,77.0,2226.0,2.0,95.0,0.0,1936.0,195.0,10.0,542.0,23.0,53877.0,13114.0,4108218.0
Bulgaria,78.0,2211.0,36.0,108.0,3.0,598.0,1505.0,45.0,318.0,16.0,65574.0,9429.0,6954506.0
Ivory Coast,79.0,2109.0,48.0,27.0,2.0,1004.0,1078.0,0.0,80.0,1.0,18303.0,696.0,26291162.0
Cuba,80.0,1872.0,10.0,79.0,0.0,1495.0,298.0,10.0,165.0,7.0,81917.0,7232.0,11327442.0
Iceland,81.0,1802.0,0.0,10.0,0.0,1786.0,6.0,0.0,5285.0,29.0,56875.0,166804.0,340970.0
North Macedonia,82.0,1792.0,30.0,101.0,3.0,1293.0,398.0,21.0,860.0,48.0,21436.0,10289.0,2083384.0
Estonia,83.0,1774.0,4.0,63.0,0.0,938.0,773.0,4.0,1337.0,47.0,69520.0,52411.0,1326428.0
Guatemala,84.0,1763.0,120.0,33.0,3.0,138.0,1592.0,5.0,99.0,2.0,7200.0,403.0,17872544.0
Lithuania,85.0,1541.0,7.0,56.0,1.0,997.0,488.0,17.0,565.0,21.0,228726.0,83888.0,2726566.0
Tajikistan,86.0,1524.0,202.0,39.0,3.0,0.0,1485.0,0.0,160.0,4.0,0.0,0.0,9509357.0
New Zealand,87.0,1499.0,1.0,21.0,0.0,1433.0,45.0,0.0,311.0,4.0,228148.0,47359.0,4817371.0
Slovakia,88.0,1494.0,1.0,28.0,0.0,1163.0,303.0,3.0,274.0,5.0,142462.0,26095.0,5459325.0
Slovenia,89.0,1466.0,1.0,104.0,1.0,273.0,1089.0,5.0,705.0,50.0,69363.0,33365.0,2078904.0
DRC,90.0,1455.0,0.0,61.0,0.0,270.0,1124.0,0.0,16.0,0.7,0.0,0.0,89189398.0
Somalia,91.0,1421.0,64.0,56.0,1.0,152.0,1213.0,2.0,90.0,4.0,0.0,0.0,15833288.0
Djibouti,92.0,1401.0,70.0,4.0,0.0,972.0,425.0,0.0,1421.0,4.0,17532.0,17778.0,986166.0
Mayotte,93.0,1342.0,30.0,18.0,0.0,627.0,697.0,10.0,4935.0,66.0,5200.0,19122.0,271940.0
El Salvador,94.0,1338.0,73.0,27.0,1.0,462.0,849.0,23.0,206.0,4.0,55694.0,8592.0,6482197.0
Gabon,95.0,1320.0,0.0,11.0,0.0,244.0,1065.0,10.0,595.0,5.0,7445.0,3355.0,2218765.0
Kyrgyzstan,96.0,1138.0,21.0,14.0,0.0,804.0,320.0,5.0,175.0,2.0,59490.0,9138.0,6510341.0
Maldives,97.0,1094.0,16.0,4.0,0.0,58.0,1032.0,9.0,2029.0,7.0,11775.0,21833.0,539313.0
Hong Kong,98.0,1056.0,3.0,4.0,0.0,1024.0,28.0,1.0,141.0,0.5,168291.0,22470.0,7489431.0
Tunisia,99.0,1037.0,0.0,45.0,0.0,807.0,185.0,3.0,88.0,4.0,39778.0,3370.0,11803112.0
Latvia,100.0,1008.0,11.0,19.0,0.0,662.0,327.0,2.0,534.0,10.0,88405.0,46810.0,1888577.0
Guinea-Bissau,101.0,990.0,21.0,4.0,0.0,26.0,960.0,0.0,505.0,2.0,1500.0,765.0,1961828.0
Sri Lanka,102.0,981.0,24.0,9.0,0.0,538.0,434.0,1.0,46.0,0.4,43137.0,2016.0,21402294.0
Albania,103.0,946.0,13.0,31.0,0.0,715.0,200.0,1.0,329.0,11.0,12024.0,4178.0,2878172.0
Cyprus,104.0,916.0,2.0,17.0,0.0,515.0,384.0,10.0,759.0,14.0,87549.0,72578.0,1206272.0
Lebanon,105.0,911.0,9.0,26.0,0.0,247.0,638.0,3.0,133.0,4.0,61479.0,9003.0,6829035.0
Niger,106.0,904.0,15.0,54.0,3.0,698.0,152.0,0.0,38.0,2.0,5816.0,241.0,24083917.0
Kenya,107.0,887.0,57.0,50.0,0.0,313.0,524.0,1.0,17.0,0.9,43712.0,815.0,53615182.0
Costa Rica,108.0,863.0,10.0,10.0,0.0,565.0,288.0,3.0,170.0,2.0,20115.0,3953.0,5088318.0
Mali,109.0,860.0,25.0,52.0,4.0,494.0,314.0,0.0,43.0,3.0,3383.0,168.0,20171687.0
Burkina Faso,110.0,796.0,14.0,51.0,0.0,644.0,101.0,0.0,38.0,2.0,0.0,0.0,20825956.0
Paraguay,111.0,786.0,8.0,11.0,0.0,202.0,573.0,0.0,110.0,2.0,20124.0,2826.0,7121465.0
Andorra,112.0,761.0,0.0,51.0,0.0,617.0,93.0,3.0,9851.0,660.0,3750.0,48544.0,77250.0
Zambia,113.0,753.0,74.0,7.0,0.0,188.0,558.0,1.0,41.0,0.4,17354.0,948.0,18314332.0
Uruguay,114.0,733.0,0.0,19.0,0.0,558.0,156.0,5.0,211.0,5.0,33036.0,9514.0,3472266.0
Diamond Princess,115.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
Georgia,116.0,695.0,12.0,12.0,0.0,425.0,258.0,6.0,174.0,3.0,36248.0,9085.0,3990077.0
San Marino,117.0,654.0,1.0,41.0,0.0,201.0,412.0,1.0,19280.0,1209.0,3499.0,103148.0,33922.0
Jordan,118.0,613.0,6.0,9.0,0.0,408.0,196.0,5.0,60.0,0.9,144356.0,14166.0,10190462.0
Equatorial Guinea,119.0,594.0,0.0,7.0,0.0,22.0,565.0,0.0,425.0,5.0,854.0,611.0,1396621.0
Channel Islands,120.0,554.0,0.0,43.0,0.0,458.0,53.0,0.0,3190.0,248.0,5342.0,30761.0,173663.0
Malta,121.0,553.0,7.0,6.0,0.0,454.0,93.0,1.0,1253.0,14.0,50616.0,114671.0,441400.0
Jamaica,122.0,517.0,6.0,9.0,0.0,121.0,387.0,0.0,175.0,3.0,8193.0,2768.0,2959589.0
Tanzania,123.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59503665.0
Sierra Leone,124.0,505.0,43.0,32.0,3.0,141.0,332.0,0.0,63.0,4.0,0.0,0.0,7955756.0
Venezuela,125.0,504.0,0.0,10.0,0.0,241.0,253.0,1.0,18.0,0.4,540236.0,18992.0,28445472.0
Chad,126.0,503.0,29.0,53.0,3.0,117.0,333.0,0.0,31.0,3.0,0.0,0.0,16361937.0
Réunion,127.0,443.0,0.0,0.0,0.0,354.0,89.0,4.0,495.0,0.0,17200.0,19228.0,894522.0
Taiwan,128.0,440.0,0.0,7.0,0.0,395.0,38.0,0.0,18.0,0.3,69206.0,2906.0,23811570.0
Congo,129.0,391.0,0.0,15.0,0.0,87.0,289.0,0.0,71.0,3.0,0.0,0.0,5499985.0
Palestine,130.0,381.0,5.0,2.0,0.0,335.0,44.0,0.0,75.0,0.4,44876.0,8824.0,5085701.0
Haiti,131.0,358.0,0.0,20.0,0.0,29.0,309.0,0.0,31.0,2.0,1669.0,147.0,11384967.0
Benin,132.0,339.0,0.0,2.0,0.0,83.0,254.0,0.0,28.0,0.2,25471.0,2108.0,12080592.0
Isle of Man,133.0,335.0,0.0,24.0,0.0,285.0,26.0,9.0,3942.0,282.0,4102.0,48271.0,84978.0
Mauritius,134.0,332.0,0.0,10.0,0.0,322.0,0.0,0.0,261.0,8.0,86887.0,68334.0,1271513.0
Cabo Verde,135.0,328.0,0.0,3.0,0.0,84.0,241.0,0.0,591.0,5.0,892.0,1607.0,555228.0
CAR,136.0,327.0,0.0,0.0,0.0,13.0,314.0,0.0,68.0,0.0,3498.0,726.0,4818917.0
Montenegro,137.0,324.0,0.0,9.0,0.0,311.0,4.0,2.0,516.0,14.0,10167.0,16188.0,628056.0
Vietnam,138.0,320.0,2.0,0.0,0.0,260.0,60.0,2.0,3.0,0.0,275000.0,2828.0,97229451.0
Ethiopia,139.0,317.0,11.0,5.0,0.0,113.0,199.0,0.0,3.0,0.04,57254.0,500.0,114583809.0
Madagascar,140.0,304.0,21.0,1.0,1.0,114.0,189.0,2.0,11.0,0.04,5670.0,205.0,27595696.0
Togo,141.0,301.0,3.0,11.0,0.0,104.0,186.0,0.0,36.0,1.0,12613.0,1528.0,8252995.0
Nepal,142.0,295.0,14.0,2.0,1.0,36.0,257.0,0.0,10.0,0.07,92440.0,3180.0,29068924.0
Rwanda,143.0,292.0,3.0,0.0,0.0,197.0,95.0,0.0,23.0,0.0,49374.0,3825.0,12909395.0
South Sudan,144.0,290.0,54.0,4.0,0.0,4.0,282.0,0.0,26.0,0.4,3356.0,300.0,11177178.0
Sao Tome and Principe,145.0,235.0,0.0,7.0,0.0,4.0,224.0,0.0,1075.0,32.0,175.0,800.0,218630.0
Uganda,146.0,227.0,0.0,0.0,0.0,63.0,164.0,0.0,5.0,0.0,72161.0,1584.0,45542648.0
Liberia,147.0,226.0,3.0,21.0,1.0,120.0,85.0,0.0,45.0,4.0,0.0,0.0,5041913.0
Eswatini,148.0,203.0,1.0,2.0,0.0,73.0,128.0,0.0,175.0,2.0,4160.0,3590.0,1158658.0
French Guiana,149.0,197.0,0.0,1.0,0.0,125.0,71.0,0.0,662.0,3.0,0.0,0.0,297644.0
Martinique,150.0,192.0,0.0,14.0,0.0,91.0,87.0,0.0,512.0,37.0,0.0,0.0,375300.0
Faeroe Islands,151.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3829.0,0.0,8863.0,181470.0,48840.0
Myanmar,152.0,184.0,2.0,6.0,0.0,97.0,81.0,0.0,3.0,0.1,13634.0,251.0,54364802.0
Guadeloupe,153.0,155.0,0.0,13.0,0.0,109.0,33.0,3.0,387.0,32.0,2866.0,7163.0,400116.0
Gibraltar,154.0,147.0,0.0,0.0,0.0,145.0,2.0,0.0,4363.0,0.0,5060.0,150184.0,33692.0
Brunei ,155.0,141.0,0.0,1.0,0.0,136.0,4.0,2.0,323.0,2.0,16892.0,38658.0,436956.0
Mozambique,156.0,137.0,8.0,0.0,0.0,44.0,93.0,0.0,4.0,0.0,6011.0,193.0,31137014.0
Mongolia,157.0,136.0,1.0,0.0,0.0,21.0,115.0,2.0,42.0,0.0,10318.0,3154.0,3271507.0
Yemen,158.0,128.0,6.0,20.0,2.0,1.0,107.0,0.0,4.0,0.7,120.0,4.0,29739383.0
Bermuda,159.0,123.0,0.0,9.0,0.0,73.0,41.0,2.0,1974.0,144.0,5017.0,80523.0,62305.0
Cambodia,160.0,122.0,0.0,0.0,0.0,122.0,0.0,1.0,7.0,0.0,15152.0,908.0,16689523.0
Guyana,161.0,117.0,0.0,10.0,0.0,43.0,64.0,2.0,149.0,13.0,1089.0,1385.0,786088.0
Trinidad and Tobago,162.0,116.0,0.0,8.0,0.0,107.0,1.0,0.0,83.0,6.0,2670.0,1909.0,1398937.0
Aruba,163.0,101.0,0.0,3.0,0.0,93.0,5.0,4.0,946.0,28.0,1937.0,18152.0,106711.0
Bahamas,164.0,96.0,0.0,11.0,0.0,42.0,43.0,1.0,244.0,28.0,1794.0,4568.0,392775.0
Monaco,165.0,96.0,0.0,4.0,0.0,87.0,5.0,1.0,2448.0,102.0,0.0,0.0,39208.0
Cayman Islands,166.0,94.0,0.0,1.0,0.0,55.0,38.0,0.0,1432.0,15.0,5900.0,89905.0,65625.0
Barbados,167.0,88.0,2.0,7.0,0.0,68.0,13.0,4.0,306.0,24.0,3924.0,13657.0,287333.0
Liechtenstein,168.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23613.0,38115.0
Sint Maarten,169.0,77.0,0.0,15.0,0.0,54.0,8.0,7.0,1798.0,350.0,414.0,9670.0,42815.0
Libya,170.0,65.0,0.0,3.0,0.0,35.0,27.0,0.0,9.0,0.4,3633.0,530.0,6859415.0
Malawi,171.0,65.0,0.0,3.0,0.0,24.0,38.0,1.0,3.0,0.2,1762.0,92.0,19063723.0
Mauritania,172.0,62.0,22.0,4.0,0.0,7.0,51.0,0.0,13.0,0.9,2015.0,435.0,4633252.0
French Polynesia,173.0,60.0,0.0,0.0,0.0,59.0,1.0,0.0,214.0,0.0,3216.0,11457.0,280708.0
Syria,174.0,58.0,7.0,3.0,0.0,36.0,19.0,0.0,3.0,0.2,0.0,0.0,17444076.0
Angola,175.0,48.0,0.0,2.0,0.0,17.0,29.0,0.0,1.0,0.06,6136.0,187.0,32726170.0
Macao,176.0,45.0,0.0,0.0,0.0,43.0,2.0,1.0,69.0,0.0,0.0,0.0,648210.0
Zimbabwe,177.0,44.0,2.0,4.0,0.0,17.0,23.0,0.0,3.0,0.3,27059.0,1824.0,14835308.0
Saint Martin,178.0,39.0,0.0,3.0,0.0,30.0,6.0,1.0,1011.0,78.0,0.0,0.0,38581.0
Eritrea,179.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3540176.0
Nicaragua,180.0,25.0,0.0,8.0,0.0,7.0,10.0,0.0,4.0,1.0,0.0,0.0,6614609.0
Antigua and Barbuda,181.0,25.0,0.0,3.0,0.0,19.0,3.0,1.0,256.0,31.0,183.0,1871.0,97828.0
Botswana,182.0,25.0,1.0,1.0,0.0,17.0,7.0,0.0,11.0,0.4,11495.0,4901.0,2345418.0
Timor-Leste,183.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,738.0,561.0,1315177.0
Burundi,184.0,23.0,8.0,1.0,0.0,15.0,7.0,0.0,2.0,0.08,284.0,24.0,11842528.0
Gambia,185.0,23.0,0.0,1.0,0.0,12.0,10.0,0.0,10.0,0.4,1341.0,557.0,2407483.0
Grenada,186.0,22.0,0.0,0.0,0.0,14.0,8.0,4.0,196.0,0.0,2419.0,21510.0,112459.0
Bhutan,187.0,21.0,0.0,0.0,0.0,5.0,16.0,0.0,27.0,0.0,13701.0,17781.0,770540.0
Laos,188.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,3.0,0.0,4451.0,613.0,7262087.0
Belize,189.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1043.0,2629.0,396692.0
Fiji,190.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,1300.0,1451.0,895642.0
New Caledonia,191.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5454.0,19126.0,285155.0
Saint Lucia,192.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,786.0,4283.0,183524.0
St. Vincent Grenadines,193.0,17.0,0.0,0.0,0.0,14.0,3.0,0.0,153.0,0.0,155.0,1398.0,110897.0
Curaçao,194.0,16.0,0.0,1.0,0.0,14.0,1.0,0.0,98.0,6.0,389.0,2372.0,164011.0
Dominica,195.0,16.0,0.0,0.0,0.0,15.0,1.0,0.0,222.0,0.0,420.0,5836.0,71964.0
Namibia,196.0,16.0,0.0,0.0,0.0,13.0,3.0,0.0,6.0,0.0,2074.0,818.0,2534941.0
Saint Kitts and Nevis,197.0,15.0,0.0,0.0,0.0,14.0,1.0,0.0,282.0,0.0,327.0,6152.0,53153.0
Falkland Islands,198.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3751.0,0.0,402.0,115984.0,3466.0
Turks and Caicos,199.0,12.0,0.0,1.0,0.0,10.0,1.0,0.0,310.0,26.0,109.0,2820.0,38650.0
Vatican City,200.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Comoros,201.0,11.0,0.0,1.0,0.0,3.0,7.0,0.0,13.0,1.0,0.0,0.0,867167.0
Montserrat,202.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,36.0,7212.0,4992.0
Greenland,203.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1629.0,28701.0,56758.0
Seychelles,204.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,112.0,0.0,0.0,0.0,98272.0
Suriname,205.0,10.0,0.0,1.0,0.0,9.0,0.0,0.0,17.0,2.0,404.0,689.0,585977.0
MS Zaandam,206.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,207.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,265.0,33.0,167.0,5529.0,30206.0
Papua New Guinea,208.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8924980.0
Caribbean Netherlands,209.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,357.0,13630.0,26193.0
St. Barth,210.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,608.0,0.0,0.0,0.0,9873.0
Western Sahara,211.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,595382.0
