Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,10151299.0,15684.0,335728.0,380.0,6760132.0,15309.0,3055439.0,19061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,12658824.0,61484.0,226476.0,987.0,11054186.0,57239.0,1378162.0,20863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,9041518.0,119.0,280725.0,21.0,7978622.0,474.0,782171.0,17412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,7232129.0,67603.0,241063.0,806.0,3258033.0,28048.0,3733033.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1666822.0,1762.0,40010.0,19.0,1368317.0,1166.0,258495.0,1856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,34508.0,31.0,955.0,0.0,30755.0,19.0,2798.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,40785821.0,146683.0,1124972.0,2213.0,30450704.0,102255.0,9210145.0,72942.0,5232.0,144.3,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,8466019.0,9366.0,225410.0,188.0,5512165.0,8897.0,2728444.0,15487.0,25532.0,680.0,127130573.0,383397.0,331589837.0,39.0,1471.0,3.0
India,2.0,7626261.0,31525.0,115552.0,316.0,6763492.0,32875.0,747217.0,8944.0,5510.0,83.0,96116771.0,69444.0,1384085979.0,181.0,11978.0,14.0
Brazil,3.0,5251127.0,0.0,154226.0,0.0,4681659.0,0.0,415242.0,8318.0,24651.0,724.0,17900000.0,84031.0,213015720.0,41.0,1381.0,12.0
Russia,4.0,1431635.0,16319.0,24635.0,269.0,1085608.0,9704.0,321392.0,2300.0,9809.0,169.0,54675096.0,374606.0,145953533.0,102.0,5925.0,3.0
Spain,5.0,1015795.0,0.0,33992.0,0.0,0.0,0.0,0.0,1857.0,21723.0,727.0,15503165.0,331545.0,46760297.0,46.0,1376.0,3.0
Argentina,6.0,1002662.0,0.0,26716.0,0.0,803965.0,0.0,171981.0,4392.0,22124.0,589.0,2626406.0,57952.0,45320654.0,45.0,1696.0,17.0
Colombia,7.0,965883.0,0.0,29102.0,0.0,867961.0,0.0,68820.0,2115.0,18922.0,570.0,4467051.0,87511.0,51045852.0,53.0,1754.0,11.0
France,8.0,910277.0,0.0,33623.0,0.0,105935.0,0.0,770719.0,2099.0,13936.0,515.0,13765883.0,210754.0,65317424.0,72.0,1943.0,5.0
Peru,9.0,870876.0,0.0,33820.0,0.0,784056.0,0.0,53000.0,1094.0,26303.0,1021.0,4249458.0,128347.0,33109207.0,38.0,979.0,8.0
Mexico,10.0,854926.0,3699.0,86338.0,171.0,623494.0,4458.0,145094.0,2617.0,6610.0,668.0,2187985.0,16917.0,129339873.0,151.0,1498.0,59.0
UK,11.0,741212.0,0.0,43726.0,0.0,0.0,0.0,0.0,592.0,10901.0,643.0,29922135.0,440070.0,67993982.0,92.0,1555.0,2.0
South Africa,12.0,705254.0,0.0,18492.0,0.0,635257.0,0.0,51505.0,546.0,11846.0,311.0,4565980.0,76697.0,59532742.0,84.0,3219.0,13.0
Iran,13.0,539670.0,5039.0,31034.0,322.0,434676.0,3316.0,73960.0,4810.0,6401.0,368.0,4570243.0,54204.0,84314980.0,156.0,2717.0,18.0
Chile,14.0,493305.0,0.0,13676.0,0.0,465021.0,0.0,14608.0,769.0,25739.0,714.0,3929612.0,205034.0,19165653.0,39.0,1401.0,5.0
Iraq,15.0,434598.0,3920.0,10366.0,49.0,366134.0,2602.0,58098.0,466.0,10734.0,256.0,2665530.0,65834.0,40488958.0,93.0,3906.0,15.0
Italy,16.0,423578.0,0.0,36616.0,0.0,252959.0,0.0,134003.0,797.0,7009.0,606.0,13639444.0,225689.0,60434663.0,143.0,1650.0,4.0
Bangladesh,17.0,391586.0,1380.0,5699.0,18.0,307141.0,1542.0,78746.0,0.0,2371.0,35.0,2192325.0,13272.0,165182885.0,422.0,28985.0,75.0
Germany,18.0,376549.0,2818.0,9922.0,23.0,298300.0,3500.0,68327.0,851.0,4490.0,118.0,19276507.0,229851.0,83865285.0,223.0,8452.0,4.0
Indonesia,19.0,368842.0,3602.0,12734.0,117.0,293653.0,4410.0,62455.0,0.0,1344.0,46.0,4123624.0,15028.0,274392799.0,744.0,21548.0,67.0
Philippines,20.0,360775.0,1640.0,6690.0,17.0,310642.0,369.0,43443.0,1562.0,3279.0,61.0,4398498.0,39980.0,110017637.0,305.0,16445.0,25.0
Turkey,21.0,349519.0,0.0,9371.0,0.0,305427.0,0.0,34721.0,1447.0,4131.0,111.0,12524561.0,148024.0,84611718.0,242.0,9029.0,7.0
Saudi Arabia,22.0,342968.0,385.0,5217.0,16.0,329270.0,375.0,8481.0,840.0,9806.0,149.0,7457497.0,213220.0,34975613.0,102.0,6704.0,5.0
Pakistan,23.0,324077.0,618.0,6673.0,14.0,308020.0,611.0,9384.0,544.0,1459.0,30.0,4122069.0,18554.0,222164485.0,686.0,33293.0,54.0
Ukraine,24.0,309107.0,5469.0,5786.0,113.0,129533.0,3044.0,173788.0,177.0,7081.0,133.0,2815833.0,64505.0,43653015.0,141.0,7545.0,16.0
Israel,25.0,305633.0,757.0,2271.0,8.0,279740.0,1346.0,23622.0,631.0,33230.0,247.0,4263393.0,463534.0,9197590.0,30.0,4050.0,2.0
Netherlands,26.0,244391.0,8165.0,6814.0,46.0,0.0,0.0,0.0,445.0,14253.0,397.0,2872319.0,167517.0,17146399.0,70.0,2516.0,6.0
Belgium,27.0,230480.0,8227.0,10443.0,30.0,21214.0,56.0,198823.0,446.0,19861.0,900.0,4157817.0,358281.0,11604914.0,50.0,1111.0,3.0
Canada,28.0,202258.0,821.0,9781.0,3.0,170299.0,628.0,22178.0,188.0,5345.0,258.0,8748075.0,231175.0,37841856.0,187.0,3869.0,4.0
Poland,29.0,192539.0,9291.0,3721.0,107.0,95956.0,1942.0,92862.0,725.0,5089.0,98.0,4050049.0,107048.0,37833953.0,197.0,10168.0,9.0
Romania,30.0,186254.0,3400.0,5996.0,65.0,134395.0,2313.0,45863.0,768.0,9702.0,312.0,2890071.0,150539.0,19198218.0,103.0,3202.0,7.0
Czechia,31.0,181962.0,0.0,1513.0,0.0,74908.0,0.0,105541.0,587.0,16982.0,141.0,1814002.0,169295.0,10715024.0,59.0,7082.0,6.0
