Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,8883455.0,43773.0,310789.0,1450.0,5724154.0,48178.0,2848512.0,17700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,10631151.0,124043.0,194748.0,1864.0,8924844.0,113792.0,1511559.0,20741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,8028957.0,10801.0,251773.0,325.0,6881481.0,2422.0,895703.0,17335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,5021739.0,65655.0,222447.0,776.0,2537782.0,19285.0,2261510.0,8625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1489239.0,8305.0,35905.0,176.0,1231961.0,6155.0,221373.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,31235.0,16.0,927.0,4.0,28523.0,50.0,1785.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,34086497.0,252593.0,1016604.0,4595.0,25329396.0,189882.0,7740497.0,66037.0,4373.0,130.4,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,7439355.0,33209.0,211576.0,791.0,4683312.0,34629.0,2544467.0,14227.0,22443.0,638.0,106832276.0,322285.0,331483970.0,45.0,1567.0,3.0
India,2.0,6310267.0,86748.0,98708.0,1179.0,5270007.0,85373.0,941552.0,8944.0,4562.0,71.0,74196729.0,53636.0,1383345173.0,219.0,14015.0,19.0
Brazil,3.0,4787637.0,7320.0,143243.0,233.0,4135088.0,0.0,509306.0,8318.0,22484.0,673.0,17900000.0,84064.0,212933280.0,44.0,1487.0,12.0
Russia,4.0,1176286.0,8481.0,20722.0,177.0,958257.0,5858.0,197307.0,2300.0,8060.0,142.0,46000000.0,315176.0,145950125.0,124.0,7043.0,3.0
Colombia,5.0,824042.0,0.0,25828.0,0.0,734154.0,0.0,64060.0,2220.0,16153.0,506.0,3702605.0,72577.0,51016233.0,62.0,1975.0,14.0
Peru,6.0,811768.0,0.0,32396.0,0.0,676925.0,0.0,102447.0,1362.0,24536.0,979.0,3878323.0,117226.0,33084102.0,41.0,1021.0,9.0
Spain,7.0,769188.0,11016.0,31791.0,177.0,0.0,0.0,0.0,1539.0,16450.0,680.0,12723989.0,272117.0,46759311.0,61.0,1471.0,4.0
Mexico,8.0,738163.0,4446.0,77163.0,560.0,530945.0,3667.0,130055.0,2592.0,5710.0,597.0,1935334.0,14972.0,129265897.0,175.0,1675.0,67.0
Argentina,9.0,736609.0,0.0,16519.0,0.0,585857.0,0.0,134233.0,3768.0,16261.0,365.0,1951789.0,43088.0,45298014.0,61.0,2742.0,23.0
South Africa,10.0,674339.0,1767.0,16734.0,67.0,608112.0,1592.0,49493.0,539.0,11335.0,281.0,4187917.0,70395.0,59491884.0,88.0,3555.0,14.0
France,11.0,563535.0,12845.0,31956.0,63.0,96797.0,470.0,434782.0,1238.0,8629.0,489.0,10841327.0,165999.0,65309554.0,116.0,2044.0,6.0
Chile,12.0,462991.0,1691.0,12741.0,16.0,436589.0,1795.0,13661.0,849.0,24169.0,665.0,3322315.0,173428.0,19156696.0,41.0,1504.0,6.0
Iran,13.0,457219.0,3582.0,26169.0,183.0,380956.0,2229.0,50094.0,4093.0,5427.0,311.0,4014821.0,47650.0,84256235.0,184.0,3220.0,21.0
UK,14.0,453264.0,7108.0,42143.0,71.0,0.0,0.0,0.0,312.0,6668.0,620.0,24507007.0,360532.0,67974535.0,150.0,1613.0,3.0
Bangladesh,15.0,363479.0,1436.0,5251.0,32.0,275487.0,1789.0,82741.0,0.0,2202.0,32.0,1947655.0,11797.0,165093295.0,454.0,31440.0,85.0
Iraq,16.0,362981.0,4691.0,9181.0,59.0,292197.0,3385.0,61603.0,550.0,8976.0,227.0,2266355.0,56043.0,40439517.0,111.0,4405.0,18.0
Saudi Arabia,17.0,334605.0,418.0,4768.0,29.0,319154.0,612.0,10683.0,993.0,9575.0,136.0,6491493.0,185758.0,34945966.0,104.0,7329.0,5.0
Turkey,18.0,318663.0,1391.0,8195.0,65.0,279749.0,1245.0,30719.0,1516.0,3768.0,97.0,10380261.0,122753.0,84562154.0,265.0,10319.0,8.0
Italy,19.0,314861.0,1851.0,35894.0,19.0,227704.0,1198.0,51263.0,280.0,5210.0,594.0,11333922.0,187525.0,60439502.0,192.0,1684.0,5.0
Pakistan,20.0,312263.0,747.0,6479.0,5.0,296881.0,541.0,8903.0,467.0,1407.0,29.0,3514237.0,15835.0,221929719.0,711.0,34254.0,63.0
Philippines,21.0,311694.0,2426.0,5504.0,58.0,253488.0,585.0,52702.0,1758.0,2835.0,50.0,3712953.0,33773.0,109937929.0,353.0,19974.0,30.0
Germany,22.0,292896.0,2430.0,9571.0,15.0,256000.0,1800.0,27325.0,355.0,3493.0,114.0,15642654.0,186554.0,83850683.0,286.0,8761.0,5.0
Indonesia,23.0,287008.0,4284.0,10740.0,139.0,214947.0,4510.0,61321.0,0.0,1047.0,39.0,3321898.0,12113.0,274234844.0,955.0,25534.0,83.0
Israel,24.0,245494.0,8568.0,1569.0,41.0,174506.0,6702.0,69419.0,834.0,26691.0,171.0,3497588.0,380272.0,9197590.0,37.0,5862.0,3.0
Ukraine,25.0,208959.0,4027.0,4129.0,64.0,92360.0,2110.0,112470.0,177.0,4785.0,95.0,2250676.0,51541.0,43667297.0,209.0,10576.0,19.0
Canada,26.0,158425.0,1464.0,9295.0,4.0,134194.0,457.0,14936.0,110.0,4189.0,246.0,7295024.0,192869.0,37823792.0,239.0,4069.0,5.0
Ecuador,27.0,137047.0,1298.0,11355.0,43.0,112296.0,0.0,13396.0,355.0,7739.0,641.0,432319.0,24413.0,17708374.0,129.0,1560.0,41.0
Bolivia,28.0,134641.0,418.0,7931.0,31.0,94895.0,571.0,31815.0,71.0,11496.0,677.0,299928.0,25609.0,11711956.0,87.0,1477.0,39.0
Romania,29.0,127572.0,2158.0,4825.0,33.0,102476.0,1840.0,20271.0,550.0,6643.0,251.0,2419691.0,125991.0,19205193.0,151.0,3980.0,8.0
Qatar,30.0,125760.0,227.0,214.0,0.0,122699.0,251.0,2847.0,56.0,44789.0,76.0,775914.0,276342.0,2807805.0,22.0,13121.0,4.0
