Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,3015173.0,45152.0,165357.0,1309.0,1312097.0,14330.0,1537719.0,18787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,2089314.0,40096.0,80833.0,1290.0,1178865.0,6292.0,829616.0,12775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2401158.0,12464.0,190468.0,377.0,1341365.0,14632.0,869325.0,6022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,2164544.0,46492.0,53870.0,931.0,1404527.0,33012.0,706147.0,19215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,373665.0,11049.0,9514.0,197.0,180569.0,4917.0,183582.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,9273.0,48.0,126.0,0.0,8570.0,21.0,577.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,10053848.0,155301.0,500183.0,4104.0,5426644.0,73204.0,4127021.0,57708.0,1290.0,64.2,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,2590266.0,37310.0,128108.0,468.0,1078326.0,9623.0,1383832.0,15775.0,7826.0,387.0,31940793.0,96503.0,330981104.0,128.0,2584.0,10.0
Brazil,2.0,1313667.0,33613.0,57070.0,961.0,697526.0,0.0,559071.0,8318.0,6181.0,269.0,2925935.0,13766.0,212541690.0,162.0,3724.0,73.0
Russia,3.0,627646.0,6852.0,8969.0,188.0,393352.0,9200.0,225325.0,2300.0,4301.0,61.0,18707946.0,128195.0,145933938.0,233.0,16271.0,8.0
India,4.0,529577.0,20131.0,16103.0,414.0,310146.0,14229.0,203328.0,8944.0,384.0,12.0,7996707.0,5795.0,1379826344.0,2606.0,85688.0,173.0
UK,5.0,310250.0,890.0,43514.0,100.0,0.0,0.0,0.0,276.0,4570.0,641.0,9067577.0,133578.0,67882162.0,219.0,1560.0,7.0
Spain,6.0,295549.0,564.0,28341.0,3.0,0.0,0.0,0.0,617.0,6321.0,606.0,5162909.0,110426.0,46754627.0,158.0,1650.0,9.0
Peru,7.0,272364.0,0.0,8939.0,0.0,159806.0,0.0,103619.0,1172.0,8262.0,271.0,1604521.0,48674.0,32964854.0,121.0,3688.0,21.0
Chile,8.0,267766.0,4406.0,5347.0,279.0,228055.0,4624.0,34364.0,2090.0,14009.0,280.0,1061274.0,55523.0,19114153.0,71.0,3575.0,18.0
Italy,9.0,240136.0,175.0,34716.0,8.0,188584.0,969.0,16836.0,97.0,3972.0,574.0,5277273.0,87282.0,60462488.0,252.0,1742.0,11.0
Iran,10.0,220180.0,2456.0,10364.0,125.0,180661.0,2809.0,29155.0,2928.0,2622.0,123.0,1583542.0,18857.0,83977195.0,381.0,8103.0,53.0
Mexico,11.0,208392.0,5441.0,25779.0,719.0,120562.0,3700.0,62051.0,378.0,1617.0,200.0,542120.0,4205.0,128914507.0,619.0,5001.0,238.0
Pakistan,12.0,198883.0,3138.0,4035.0,73.0,86906.0,2738.0,107942.0,2729.0,901.0,18.0,1214140.0,5498.0,220814581.0,1110.0,54725.0,182.0
Turkey,13.0,195883.0,1372.0,5082.0,17.0,169182.0,1984.0,21619.0,984.0,2323.0,60.0,3231835.0,38325.0,84326725.0,430.0,16593.0,26.0
Germany,14.0,194642.0,243.0,9026.0,0.0,177500.0,400.0,8116.0,364.0,2323.0,108.0,5412655.0,64605.0,83781327.0,430.0,9282.0,15.0
Saudi Arabia,15.0,178504.0,3927.0,1511.0,37.0,122128.0,1657.0,54865.0,2283.0,5129.0,43.0,1500516.0,43112.0,34805142.0,195.0,23035.0,23.0
France,16.0,162936.0,0.0,29778.0,0.0,75649.0,298.0,57509.0,634.0,2496.0,456.0,1384633.0,21213.0,65272172.0,401.0,2192.0,47.0
Bangladesh,17.0,133978.0,3504.0,1695.0,34.0,54318.0,1185.0,77965.0,1.0,814.0,10.0,715098.0,4343.0,164667742.0,1229.0,97149.0,230.0
South Africa,18.0,131800.0,7210.0,2413.0,73.0,67094.0,2983.0,62293.0,539.0,2223.0,41.0,1529009.0,25785.0,59297807.0,450.0,24574.0,39.0
Canada,19.0,102963.0,169.0,8516.0,8.0,65915.0,189.0,28532.0,2085.0,2728.0,226.0,2598243.0,68850.0,37737992.0,367.0,4431.0,15.0
Qatar,20.0,93663.0,879.0,110.0,1.0,77225.0,1153.0,16328.0,205.0,33358.0,39.0,345691.0,123118.0,2807805.0,30.0,25526.0,8.0
Colombia,21.0,84442.0,0.0,2811.0,0.0,34937.0,0.0,46694.0,335.0,1660.0,55.0,688959.0,13542.0,50875544.0,602.0,18099.0,74.0
Sweden,22.0,65137.0,0.0,5280.0,0.0,0.0,0.0,0.0,171.0,6450.0,523.0,444607.0,44027.0,10098554.0,155.0,1913.0,23.0
Egypt,23.0,63923.0,1168.0,2708.0,88.0,17140.0,403.0,44075.0,41.0,625.0,26.0,135000.0,1320.0,102299983.0,1600.0,37777.0,758.0
Belgium,24.0,61209.0,103.0,9732.0,1.0,16941.0,23.0,34536.0,35.0,5282.0,840.0,1191959.0,102852.0,11589102.0,189.0,1191.0,10.0
Belarus,25.0,61095.0,382.0,377.0,4.0,44126.0,1437.0,16592.0,89.0,6466.0,40.0,959880.0,101582.0,9449348.0,155.0,25065.0,10.0
Argentina,26.0,55343.0,0.0,1192.0,8.0,19143.0,727.0,35008.0,457.0,1225.0,26.0,329036.0,7281.0,45190471.0,817.0,37911.0,137.0
Ecuador,27.0,54574.0,718.0,4424.0,18.0,26920.0,427.0,23230.0,288.0,3094.0,251.0,144751.0,8206.0,17638795.0,323.0,3987.0,122.0
Indonesia,28.0,52812.0,1385.0,2720.0,37.0,21909.0,576.0,28183.0,0.0,193.0,10.0,753370.0,2755.0,273484557.0,5178.0,100546.0,363.0
Netherlands,29.0,50074.0,69.0,6105.0,2.0,0.0,0.0,0.0,29.0,2922.0,356.0,577437.0,33700.0,17134521.0,342.0,2807.0,30.0
UAE,30.0,47360.0,387.0,311.0,1.0,35834.0,365.0,11215.0,1.0,4789.0,31.0,3136000.0,317130.0,9888695.0,209.0,31796.0,3.0
Kuwait,31.0,44391.0,688.0,344.0,3.0,34586.0,617.0,9461.0,155.0,10397.0,81.0,375524.0,87953.0,4269580.0,96.0,12412.0,11.0
Iraq,32.0,43262.0,2069.0,1660.0,101.0,19938.0,1079.0,21664.0,254.0,1076.0,41.0,510353.0,12694.0,40204671.0,929.0,24220.0,79.0
Singapore,33.0,43246.0,291.0,26.0,0.0,37163.0,338.0,6057.0,1.0,7393.0,4.0,684359.0,116989.0,5849784.0,135.0,224992.0,9.0
Ukraine,34.0,42065.0,948.0,1110.0,24.0,18701.0,402.0,22254.0,386.0,962.0,25.0,631966.0,14450.0,43735136.0,1040.0,39401.0,69.0
Portugal,35.0,41189.0,323.0,1561.0,6.0,26864.0,231.0,12764.0,67.0,4039.0,153.0,1102066.0,108078.0,10196909.0,248.0,6532.0,9.0
Oman,36.0,36953.0,919.0,159.0,6.0,20363.0,881.0,16431.0,113.0,7240.0,31.0,179461.0,35162.0,5103851.0,138.0,32100.0,28.0
Philippines,37.0,34803.0,730.0,1236.0,12.0,9430.0,248.0,24137.0,147.0,318.0,11.0,662647.0,6048.0,109559319.0,3148.0,88640.0,165.0
Poland,38.0,33714.0,319.0,1435.0,6.0,19972.0,754.0,12307.0,80.0,891.0,38.0,1469962.0,38840.0,37846927.0,1123.0,26374.0,26.0
Switzerland,39.0,31555.0,69.0,1962.0,0.0,29100.0,100.0,493.0,11.0,3646.0,227.0,555315.0,64170.0,8653873.0,274.0,4411.0,16.0
Dominican Republic,40.0,30619.0,855.0,718.0,6.0,16666.0,309.0,13235.0,198.0,2823.0,66.0,142340.0,13123.0,10846472.0,354.0,15107.0,76.0
Afghanistan,41.0,30616.0,165.0,703.0,20.0,10674.0,368.0,19239.0,19.0,787.0,18.0,70087.0,1801.0,38910996.0,1271.0,55350.0,555.0
Panama,42.0,29905.0,0.0,575.0,0.0,15270.0,0.0,14060.0,148.0,6933.0,133.0,117266.0,27185.0,4313667.0,144.0,7502.0,37.0
Bolivia,43.0,29423.0,920.0,934.0,21.0,7736.0,398.0,20753.0,71.0,2521.0,80.0,68630.0,5881.0,11670618.0,397.0,12495.0,170.0
Romania,44.0,26022.0,325.0,1589.0,10.0,18530.0,349.0,5903.0,199.0,1353.0,83.0,687618.0,35742.0,19238321.0,739.0,12107.0,28.0
Ireland,45.0,25437.0,23.0,1734.0,4.0,23364.0,0.0,339.0,12.0,5152.0,351.0,419021.0,84873.0,4937024.0,194.0,2847.0,12.0
Bahrain,46.0,25267.0,462.0,78.0,5.0,19781.0,644.0,5408.0,42.0,14863.0,46.0,529242.0,311318.0,1700005.0,67.0,21795.0,3.0
Armenia,47.0,23909.0,662.0,421.0,11.0,12911.0,762.0,10577.0,10.0,8069.0,142.0,107108.0,36146.0,2963193.0,124.0,7038.0,28.0
Israel,48.0,23421.0,621.0,317.0,3.0,17002.0,130.0,6102.0,41.0,2546.0,34.0,920460.0,100076.0,9197590.0,393.0,29014.0,10.0
Nigeria,49.0,23298.0,0.0,554.0,0.0,8253.0,0.0,14491.0,7.0,113.0,3.0,125090.0,607.0,206032229.0,8843.0,371899.0,1647.0
Kazakhstan,50.0,20319.0,569.0,166.0,16.0,12738.0,190.0,7415.0,121.0,1082.0,9.0,1467556.0,78172.0,18773513.0,924.0,113093.0,13.0
Japan,51.0,18197.0,0.0,969.0,0.0,16392.0,0.0,836.0,51.0,144.0,8.0,440739.0,3485.0,126479040.0,6951.0,130525.0,287.0
Austria,52.0,17580.0,58.0,700.0,2.0,16371.0,23.0,509.0,10.0,1952.0,78.0,597495.0,66345.0,9005832.0,512.0,12865.0,15.0
Ghana,53.0,16431.0,597.0,103.0,0.0,12257.0,502.0,4071.0,6.0,529.0,3.0,286453.0,9222.0,31060677.0,1890.0,301560.0,108.0
Moldova,54.0,16080.0,304.0,521.0,6.0,8963.0,198.0,6596.0,455.0,3986.0,129.0,63328.0,15698.0,4034029.0,251.0,7743.0,64.0
