Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,9935950.0,122621.0,184241.0,1800.0,8230490.0,107417.0,1521219.0,20592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,8568501.0,55582.0,303986.0,1594.0,5423990.0,47201.0,2840525.0,17804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,7758650.0,63815.0,244533.0,1684.0,6598424.0,66661.0,915693.0,15742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,4689902.0,57782.0,218702.0,591.0,2447132.0,16955.0,2024068.0,7770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1444619.0,8186.0,34758.0,175.0,1190410.0,9733.0,219451.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,30868.0,91.0,900.0,5.0,27992.0,383.0,1976.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,32429211.0,308077.0,987135.0,5849.0,23919089.0,248350.0,7522987.0,63386.0,4160.0,126.6,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85314.0,7.0,4634.0,0.0,80513.0,8.0,167.0,4.0,59.0,3.0,160000000.0,111163.0,1439323776.0,16871.0,310601.0,9.0
USA,2.0,7185471.0,45355.0,207520.0,924.0,4437575.0,38668.0,2540376.0,14156.0,21678.0,626.0,101576073.0,306453.0,331457504.0,46.0,1597.0,3.0
India,3.0,5816103.0,85919.0,92317.0,1144.0,4752991.0,81141.0,970795.0,8944.0,4205.0,67.0,67436031.0,48755.0,1383159972.0,238.0,14983.0,21.0
Brazil,4.0,4659909.0,32129.0,139883.0,818.0,4023789.0,30903.0,496237.0,8318.0,21886.0,657.0,17900000.0,84072.0,212912670.0,46.0,1522.0,12.0
Russia,5.0,1128836.0,6595.0,19948.0,149.0,929829.0,6130.0,179059.0,2300.0,7734.0,137.0,43900000.0,300789.0,145949273.0,129.0,7316.0,3.0
Colombia,6.0,790823.0,6555.0,24924.0,178.0,674961.0,12684.0,90938.0,863.0,15504.0,489.0,3534650.0,69295.0,51008828.0,65.0,2047.0,14.0
Peru,7.0,788930.0,6235.0,31938.0,68.0,644345.0,7856.0,112647.0,1382.0,23851.0,966.0,3778648.0,114235.0,33077826.0,42.0,1036.0,9.0
Spain,8.0,731076.0,3471.0,31118.0,84.0,0.0,0.0,0.0,1445.0,15635.0,665.0,11820505.0,252796.0,46759065.0,64.0,1503.0,4.0
Mexico,9.0,710049.0,4786.0,74949.0,601.0,510237.0,3505.0,124863.0,2677.0,5494.0,580.0,1620878.0,12541.0,129247403.0,182.0,1724.0,80.0
Argentina,10.0,678266.0,13467.0,14766.0,390.0,536589.0,11103.0,126911.0,3527.0,14975.0,326.0,1842991.0,40691.0,45292354.0,67.0,3067.0,25.0
South Africa,11.0,667049.0,1861.0,16283.0,77.0,595916.0,1687.0,54850.0,539.0,11214.0,274.0,4102162.0,68965.0,59481669.0,89.0,3653.0,15.0
France,12.0,497237.0,16096.0,31511.0,52.0,94413.0,875.0,371313.0,1048.0,7614.0,483.0,10035395.0,153664.0,65307587.0,131.0,2073.0,7.0
Chile,13.0,451646.0,1743.0,12469.0,124.0,426876.0,1711.0,12301.0,890.0,23579.0,651.0,3113195.0,162531.0,19154457.0,42.0,1536.0,6.0
Iran,14.0,436319.0,3521.0,25015.0,175.0,367829.0,1983.0,43475.0,3957.0,5179.0,297.0,3854827.0,45759.0,84241549.0,193.0,3368.0,22.0
UK,15.0,416362.0,6633.0,41902.0,40.0,0.0,0.0,0.0,228.0,6126.0,616.0,22901019.0,336930.0,67969674.0,163.0,1622.0,3.0
Bangladesh,16.0,355384.0,1540.0,5072.0,28.0,265092.0,2139.0,85220.0,0.0,2153.0,31.0,1875537.0,11362.0,165070897.0,464.0,32546.0,88.0
Iraq,17.0,337106.0,4471.0,8799.0,45.0,268761.0,3773.0,59546.0,527.0,8339.0,218.0,2141885.0,52981.0,40427156.0,120.0,4595.0,19.0
Saudi Arabia,18.0,331857.0,498.0,4599.0,30.0,314793.0,1007.0,12465.0,1090.0,9498.0,132.0,6236859.0,178509.0,34938554.0,105.0,7597.0,6.0
Turkey,19.0,309790.0,1721.0,7785.0,74.0,271964.0,1241.0,30041.0,1573.0,3664.0,92.0,9721687.0,114982.0,84549763.0,273.0,10861.0,9.0
Pakistan,20.0,308217.0,799.0,6437.0,5.0,294392.0,476.0,7388.0,548.0,1389.0,29.0,3306515.0,14903.0,221871028.0,720.0,34468.0,67.0
Italy,21.0,304323.0,1786.0,35781.0,23.0,221762.0,1097.0,46780.0,246.0,5035.0,592.0,10787694.0,178484.0,60440712.0,199.0,1689.0,6.0
Philippines,22.0,296731.0,2156.0,5127.0,36.0,231905.0,557.0,59699.0,1758.0,2700.0,47.0,3508642.0,31921.0,109918002.0,370.0,21439.0,31.0
Germany,23.0,281345.0,2140.0,9519.0,11.0,249500.0,0.0,22326.0,293.0,3355.0,114.0,15642654.0,186562.0,83847033.0,298.0,8808.0,5.0
Indonesia,24.0,262022.0,4634.0,10105.0,128.0,191853.0,3895.0,60064.0,0.0,956.0,37.0,3074814.0,11214.0,274195355.0,1046.0,27135.0,89.0
Israel,25.0,212115.0,7425.0,1378.0,53.0,148813.0,3850.0,61924.0,685.0,23062.0,150.0,3250805.0,353441.0,9197590.0,43.0,6675.0,3.0
Ukraine,26.0,188106.0,3372.0,3757.0,52.0,83458.0,1788.0,100891.0,177.0,4307.0,86.0,2129156.0,48755.0,43670867.0,232.0,11624.0,21.0
Canada,27.0,149094.0,1341.0,9249.0,6.0,128707.0,919.0,11138.0,88.0,3942.0,245.0,6901251.0,182480.0,37819276.0,254.0,4089.0,5.0
Bolivia,28.0,131990.0,537.0,7731.0,38.0,91556.0,703.0,32703.0,71.0,11272.0,660.0,292016.0,24938.0,11709780.0,89.0,1515.0,40.0
Ecuador,29.0,131146.0,1254.0,11213.0,42.0,102852.0,0.0,17081.0,361.0,7407.0,633.0,403851.0,22810.0,17704712.0,135.0,1579.0,44.0
Qatar,30.0,124425.0,250.0,212.0,0.0,121263.0,257.0,2950.0,62.0,44314.0,76.0,745130.0,265378.0,2807805.0,23.0,13244.0,4.0
Romania,31.0,118054.0,1639.0,4591.0,41.0,94877.0,1319.0,18586.0,506.0,6146.0,239.0,2302828.0,119896.0,19206936.0,163.0,4184.0,8.0
Dominican Republic,32.0,110122.0,385.0,2076.0,2.0,84018.0,584.0,24028.0,213.0,10128.0,191.0,458581.0,42175.0,10873201.0,99.0,5238.0,24.0
Morocco,33.0,110099.0,2356.0,1956.0,38.0,90186.0,1942.0,17957.0,289.0,2975.0,53.0,2481151.0,67037.0,37011915.0,336.0,18922.0,15.0
Panama,34.0,108726.0,736.0,2297.0,6.0,85494.0,1057.0,20935.0,128.0,25108.0,530.0,453919.0,104822.0,4330382.0,40.0,1885.0,10.0
Kazakhstan,35.0,107529.0,79.0,1699.0,0.0,102323.0,259.0,3507.0,221.0,5711.0,90.0,2733455.0,145175.0,18828728.0,175.0,11082.0,7.0
Belgium,36.0,106887.0,1661.0,9959.0,4.0,19079.0,40.0,77849.0,95.0,9213.0,858.0,2986196.0,257398.0,11601476.0,109.0,1165.0,4.0
Netherlands,37.0,103141.0,2544.0,6312.0,16.0,0.0,0.0,0.0,121.0,6016.0,368.0,2240526.0,130690.0,17143817.0,166.0,2716.0,8.0
Egypt,38.0,102513.0,138.0,5835.0,13.0,92644.0,801.0,4034.0,41.0,997.0,57.0,135000.0,1314.0,102775319.0,1003.0,17614.0,761.0
Kuwait,39.0,101851.0,552.0,592.0,2.0,92961.0,620.0,8298.0,101.0,23769.0,138.0,725025.0,169196.0,4285118.0,42.0,7238.0,6.0
