Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,3255767.0,61472.0,76509.0,1308.0,2296241.0,43612.0,883017.0,19980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,4406199.0,86657.0,193528.0,1730.0,2120194.0,91941.0,2092477.0,20158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,3172284.0,57843.0,115017.0,1807.0,2087322.0,11233.0,969945.0,13661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2644988.0,15185.0,198616.0,436.0,1571317.0,12350.0,875055.0,5277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,686961.0,18893.0,14717.0,275.0,363494.0,16994.0,308750.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,12910.0,431.0,138.0,3.0,9730.0,89.0,3042.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,14179830.0,240481.0,598540.0,5559.0,8448949.0,176219.0,5132341.0,60142.0,1819.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,83622.0,10.0,4634.0,0.0,78737.0,18.0,251.0,3.0,58.0,3.0,90410000.0,62814.0,1439323776.0,17212.0,310601.0,16.0
USA,2.0,3770012.0,74987.0,142064.0,946.0,1741233.0,61600.0,1886715.0,16660.0,11387.0,429.0,46608707.0,140773.0,331092264.0,88.0,2331.0,7.0
Brazil,3.0,2048697.0,33959.0,77932.0,1110.0,1366775.0,0.0,603990.0,8318.0,9635.0,367.0,4911063.0,23097.0,212628252.0,104.0,2728.0,43.0
India,4.0,1040457.0,34820.0,26285.0,676.0,654078.0,17476.0,360094.0,8944.0,754.0,19.0,13072718.0,9469.0,1380604191.0,1327.0,52524.0,106.0
Russia,5.0,759203.0,6406.0,12123.0,186.0,539373.0,7681.0,207707.0,2300.0,5202.0,83.0,24364568.0,166952.0,145937516.0,192.0,12038.0,6.0
Peru,6.0,345537.0,3951.0,12799.0,184.0,233982.0,2988.0,98756.0,1314.0,10474.0,388.0,2023996.0,61350.0,32991214.0,95.0,2578.0,16.0
South Africa,7.0,337594.0,13373.0,4804.0,135.0,178183.0,12592.0,154607.0,539.0,5689.0,81.0,2373053.0,39990.0,59340708.0,176.0,12352.0,25.0
Chile,8.0,326539.0,2841.0,8347.0,98.0,296814.0,1513.0,21378.0,1796.0,17075.0,436.0,1370603.0,71671.0,19123557.0,59.0,2291.0,14.0
Mexico,9.0,324041.0,6406.0,37574.0,668.0,203464.0,4335.0,83003.0,378.0,2512.0,291.0,782063.0,6063.0,128992183.0,398.0,3433.0,165.0
Spain,10.0,307335.0,1400.0,28420.0,4.0,0.0,0.0,0.0,617.0,6573.0,608.0,6026446.0,128892.0,46755662.0,152.0,1645.0,8.0
UK,11.0,293239.0,687.0,45233.0,114.0,0.0,0.0,0.0,142.0,4319.0,666.0,12892406.0,189866.0,67902582.0,232.0,1501.0,5.0
Iran,12.0,269440.0,2379.0,13791.0,183.0,232873.0,2265.0,22776.0,3509.0,3206.0,164.0,2073791.0,24677.0,84038878.0,312.0,6094.0,41.0
Pakistan,13.0,259999.0,2085.0,5475.0,49.0,183737.0,5000.0,70787.0,1895.0,1176.0,25.0,1676090.0,7582.0,221061085.0,850.0,40376.0,132.0
Saudi Arabia,14.0,245851.0,2613.0,2407.0,37.0,191161.0,3539.0,52283.0,2188.0,7057.0,69.0,2494873.0,71617.0,34836271.0,142.0,14473.0,14.0
Italy,15.0,243967.0,231.0,35028.0,11.0,196483.0,237.0,12456.0,50.0,4035.0,579.0,6154259.0,101795.0,60457407.0,248.0,1726.0,10.0
Turkey,16.0,217799.0,926.0,5458.0,18.0,199834.0,1014.0,12507.0,1226.0,2581.0,65.0,4191124.0,49670.0,84378767.0,387.0,15460.0,20.0
Germany,17.0,202345.0,509.0,9160.0,3.0,187200.0,800.0,5985.0,249.0,2415.0,109.0,6884614.0,82159.0,83796659.0,414.0,9148.0,12.0
Bangladesh,18.0,199357.0,3034.0,2547.0,51.0,108725.0,1762.0,88085.0,1.0,1210.0,15.0,1006751.0,6110.0,164761811.0,826.0,64689.0,164.0
Colombia,19.0,182140.0,8934.0,6288.0,259.0,80637.0,4473.0,95215.0,1027.0,3578.0,124.0,1159562.0,22778.0,50906643.0,279.0,8096.0,44.0
France,20.0,174674.0,836.0,30152.0,14.0,79233.0,197.0,65289.0,477.0,2676.0,462.0,2618722.0,40115.0,65280436.0,374.0,2165.0,25.0
