Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,3525948.0,66322.0,82646.0,1315.0,2512314.0,53404.0,930988.0,19530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,4714550.0,77458.0,198796.0,1550.0,2314214.0,44862.0,2201540.0,23767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,3373687.0,67031.0,121360.0,2061.0,2246666.0,70678.0,1005661.0,14072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2702139.0,14148.0,199760.0,426.0,1608474.0,14292.0,893905.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,753917.0,13891.0,15779.0,314.0,412654.0,20390.0,325484.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,14121.0,368.0,148.0,3.0,10057.0,0.0,3916.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,15085083.0,239218.0,618504.0,5669.0,9105030.0,203626.0,5361549.0,63786.0,1935.0,79.3,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,83693.0,11.0,4634.0,0.0,78817.0,18.0,242.0,7.0,58.0,3.0,90410000.0,62814.0,1439323776.0,17198.0,310601.0,16.0
USA,2.0,4028569.0,67140.0,144953.0,1119.0,1886583.0,36594.0,1997033.0,16710.0,12167.0,438.0,49913553.0,150745.0,331113437.0,82.0,2284.0,7.0
Brazil,3.0,2166532.0,44887.0,81597.0,1346.0,1465970.0,56768.0,618965.0,8318.0,10189.0,384.0,4911063.0,23095.0,212644740.0,98.0,2606.0,43.0
India,4.0,1194085.0,39168.0,28770.0,671.0,752393.0,27691.0,412922.0,8944.0,865.0,21.0,14381303.0,10416.0,1380752352.0,1156.0,47993.0,96.0
Russia,5.0,783328.0,5842.0,12580.0,153.0,562384.0,8782.0,208364.0,2300.0,5368.0,86.0,25449167.0,174383.0,145938197.0,186.0,11601.0,6.0
South Africa,6.0,381798.0,8170.0,5368.0,195.0,208144.0,13279.0,168286.0,539.0,6433.0,90.0,2536921.0,42746.0,59348880.0,155.0,11056.0,23.0
Peru,7.0,362087.0,4406.0,13579.0,195.0,248746.0,3665.0,99762.0,1342.0,10974.0,412.0,2109202.0,63923.0,32996235.0,91.0,2430.0,16.0
Mexico,8.0,349396.0,5172.0,39485.0,301.0,222068.0,4645.0,87843.0,3909.0,2708.0,306.0,827951.0,6418.0,129006978.0,369.0,3267.0,156.0
Chile,9.0,334683.0,1654.0,8677.0,44.0,306816.0,2824.0,19190.0,1728.0,17499.0,454.0,1432980.0,74926.0,19125348.0,57.0,2204.0,13.0
Spain,10.0,313274.0,1358.0,28424.0,2.0,0.0,0.0,0.0,617.0,6700.0,608.0,6320836.0,135188.0,46755859.0,149.0,1645.0,7.0
UK,11.0,295817.0,445.0,45422.0,110.0,0.0,0.0,0.0,142.0,4356.0,669.0,13572759.0,199874.0,67906471.0,230.0,1495.0,5.0
Iran,12.0,278827.0,2625.0,14634.0,229.0,242351.0,2264.0,21842.0,3589.0,3317.0,174.0,2201958.0,26198.0,84050627.0,301.0,5744.0,38.0
Pakistan,13.0,266096.0,1013.0,5639.0,40.0,208030.0,2101.0,52427.0,1481.0,1203.0,26.0,1758551.0,7953.0,221108039.0,831.0,39211.0,126.0
Saudi Arabia,14.0,255825.0,2476.0,2557.0,34.0,207259.0,4000.0,46009.0,2184.0,7342.0,73.0,2784874.0,79928.0,34842201.0,136.0,13626.0,13.0
Italy,15.0,244752.0,128.0,35073.0,15.0,197431.0,269.0,12248.0,49.0,4048.0,580.0,6305412.0,104297.0,60456439.0,247.0,1724.0,10.0
Turkey,16.0,221500.0,928.0,5526.0,18.0,204011.0,1009.0,11963.0,1246.0,2625.0,65.0,4359627.0,51661.0,84388680.0,381.0,15271.0,19.0
Colombia,17.0,211038.0,7033.0,7166.0,237.0,98840.0,3036.0,105032.0,1456.0,4145.0,141.0,1263700.0,24821.0,50912567.0,241.0,7105.0,40.0
Bangladesh,18.0,210510.0,3057.0,2709.0,41.0,115397.0,1841.0,92404.0,1.0,1278.0,16.0,1054559.0,6400.0,164779729.0,783.0,60827.0,156.0
Germany,19.0,203890.0,403.0,9180.0,7.0,188100.0,300.0,6610.0,264.0,2433.0,110.0,6884614.0,82156.0,83799579.0,411.0,9128.0,12.0
France,20.0,177338.0,584.0,30165.0,13.0,79734.0,501.0,67439.0,455.0,2716.0,462.0,2884738.0,44189.0,65282010.0,368.0,2164.0,23.0
Argentina,21.0,136118.0,5344.0,2490.0,117.0,58598.0,2685.0,75030.0,752.0,3010.0,55.0,563513.0,12462.0,45218772.0,332.0,18160.0,80.0
Canada,22.0,111697.0,573.0,8862.0,4.0,97757.0,283.0,5078.0,2193.0,2958.0,235.0,3616728.0,95781.0,37760571.0,338.0,4261.0,10.0
Qatar,23.0,107430.0,393.0,160.0,1.0,104191.0,409.0,3079.0,119.0,38261.0,57.0,451168.0,160684.0,2807805.0,26.0,17549.0,6.0
Iraq,24.0,97159.0,2466.0,3950.0,81.0,64950.0,2114.0,28259.0,431.0,2413.0,98.0,809522.0,20104.0,40266472.0,414.0,10194.0,50.0
Indonesia,25.0,89869.0,1655.0,4320.0,81.0,48466.0,1489.0,37083.0,0.0,328.0,16.0,1257807.0,4596.0,273682000.0,3045.0,63352.0,218.0
Egypt,26.0,89078.0,676.0,4399.0,47.0,29473.0,549.0,55206.0,41.0,870.0,43.0,135000.0,1318.0,102432021.0,1150.0,23285.0,759.0
Sweden,27.0,78372.0,227.0,5657.0,1.0,0.0,0.0,0.0,58.0,7757.0,560.0,681820.0,67488.0,10102848.0,129.0,1786.0,15.0
Ecuador,28.0,76217.0,1597.0,5366.0,48.0,32725.0,770.0,38126.0,347.0,4317.0,304.0,207780.0,11768.0,17657105.0,232.0,3291.0,85.0
Kazakhstan,29.0,73468.0,1630.0,585.0,0.0,45376.0,2347.0,27507.0,221.0,3910.0,31.0,1791293.0,95338.0,18788851.0,256.0,32118.0,10.0
Philippines,30.0,70675.0,1862.0,1837.0,2.0,23281.0,209.0,45557.0,351.0,644.0,17.0,1190937.0,10860.0,109658953.0,1552.0,59695.0,92.0
Oman,31.0,69887.0,1487.0,337.0,11.0,46608.0,1458.0,22942.0,169.0,13669.0,66.0,279446.0,54657.0,5112751.0,73.0,15171.0,18.0
Belarus,32.0,66348.0,135.0,507.0,4.0,58592.0,302.0,7249.0,89.0,7022.0,54.0,1202214.0,127230.0,9449136.0,142.0,18637.0,8.0
Belgium,33.0,64094.0,201.0,9805.0,5.0,17321.0,32.0,36968.0,36.0,5529.0,846.0,1444885.0,124639.0,11592539.0,181.0,1182.0,8.0
Bolivia,34.0,60991.0,1409.0,2218.0,67.0,18875.0,322.0,39898.0,71.0,5221.0,190.0,132254.0,11322.0,11681496.0,192.0,5267.0,88.0
Kuwait,35.0,60434.0,671.0,412.0,4.0,50919.0,580.0,9103.0,127.0,14140.0,96.0,466861.0,109235.0,4273896.0,71.0,10374.0,9.0
Ukraine,36.0,60166.0,673.0,1518.0,20.0,32199.0,760.0,26449.0,89.0,1376.0,35.0,894393.0,20459.0,43717283.0,727.0,28799.0,49.0
UAE,37.0,57498.0,305.0,341.0,1.0,49964.0,343.0,7193.0,1.0,5810.0,34.0,4576202.0,462389.0,9896856.0,172.0,29023.0,2.0
Panama,38.0,55153.0,727.0,1159.0,32.0,30075.0,911.0,23919.0,164.0,12772.0,268.0,192085.0,44482.0,4318310.0,78.0,3726.0,22.0
Dominican Republic,39.0,54797.0,841.0,999.0,6.0,25976.0,415.0,27822.0,244.0,5049.0,92.0,216481.0,19945.0,10853896.0,198.0,10865.0,50.0
Israel,40.0,54042.0,2039.0,425.0,10.0,22743.0,589.0,30874.0,256.0,5876.0,46.0,1503999.0,163521.0,9197590.0,170.0,21641.0,6.0
Netherlands,41.0,52073.0,163.0,6136.0,0.0,0.0,0.0,0.0,16.0,3039.0,358.0,851885.0,49710.0,17137103.0,329.0,2793.0,20.0
Portugal,42.0,48898.0,127.0,1697.0,6.0,33769.0,222.0,13432.0,62.0,4796.0,166.0,1480458.0,145216.0,10194887.0,208.0,6008.0,7.0
Singapore,43.0,48434.0,399.0,27.0,0.0,44584.0,213.0,3823.0,0.0,8275.0,5.0,1170049.0,199908.0,5852923.0,121.0,216775.0,5.0
Poland,44.0,40782.0,399.0,1636.0,9.0,30771.0,232.0,8375.0,73.0,1078.0,43.0,1971736.0,52102.0,37844107.0,928.0,23132.0,19.0
Guatemala,45.0,40229.0,1190.0,1531.0,29.0,26685.0,1146.0,12013.0,5.0,2243.0,85.0,125082.0,6975.0,17932391.0,446.0,11713.0,143.0
Romania,46.0,39133.0,994.0,2074.0,36.0,24454.0,1707.0,12605.0,297.0,2035.0,108.0,984396.0,51192.0,19229603.0,491.0,9272.0,20.0
Nigeria,47.0,37801.0,576.0,805.0,4.0,15677.0,344.0,21319.0,7.0,183.0,4.0,218223.0,1057.0,206382272.0,5460.0,256375.0,946.0
Bahrain,48.0,37316.0,380.0,129.0,1.0,33455.0,490.0,3732.0,47.0,21898.0,76.0,744694.0,437010.0,1704068.0,46.0,13210.0,2.0
Afghanistan,49.0,35615.0,89.0,1186.0,1.0,23741.0,0.0,10688.0,31.0,914.0,30.0,84202.0,2161.0,38971027.0,1094.0,32859.0,463.0
Armenia,50.0,35254.0,273.0,662.0,12.0,24206.0,704.0,10386.0,10.0,11896.0,223.0,148180.0,50001.0,2963570.0,84.0,4477.0,20.0
Honduras,51.0,34611.0,776.0,935.0,35.0,3905.0,104.0,29771.0,51.0,3492.0,94.0,78825.0,7952.0,9912812.0,286.0,10602.0,126.0
Switzerland,52.0,33742.0,108.0,1972.0,1.0,30300.0,0.0,1470.0,23.0,3897.0,228.0,732835.0,84641.0,8658190.0,257.0,4391.0,12.0
Ghana,53.0,28989.0,559.0,153.0,0.0,25331.0,430.0,3505.0,8.0,932.0,5.0,353752.0,11373.0,31105071.0,1073.0,203301.0,88.0
