Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,12331980.0,106482.0,365344.0,747.0,7986650.0,57491.0,3979986.0,22386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,14510706.0,84785.0,256868.0,1517.0,12958863.0,77502.0,1294975.0,23421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,10011718.0,13853.0,302839.0,354.0,8941170.0,6480.0,767709.0,17709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,12382922.0,215490.0,296232.0,2953.0,4478677.0,64218.0,7608013.0,27514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1902408.0,8683.0,45675.0,242.0,1602836.0,7367.0,253897.0,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,40329.0,17.0,980.0,0.0,32856.0,5.0,6493.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,51180784.0,429310.0,1267953.0,5813.0,36001711.0,213063.0,13911120.0,93508.0,6566.0,162.7,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,10392212.0,95945.0,244271.0,464.0,6533004.0,48621.0,3614937.0,18622.0,31331.0,736.0,159020891.0,479418.0,331695704.0,32.0,1358.0,2.0
India,2.0,8591075.0,37211.0,127104.0,451.0,7957206.0,41546.0,506765.0,8944.0,6204.0,92.0,118572192.0,85622.0,1384826785.0,161.0,10895.0,12.0
Brazil,3.0,5675032.0,10917.0,162628.0,231.0,5064344.0,0.0,448060.0,8318.0,26631.0,763.0,21900000.0,102770.0,213098160.0,38.0,1310.0,10.0
France,4.0,1807479.0,20155.0,40987.0,548.0,129735.0,1121.0,1636757.0,4690.0,27669.0,627.0,18120790.0,277393.0,65325294.0,36.0,1594.0,4.0
Russia,5.0,1796132.0,21798.0,30793.0,256.0,1335141.0,10722.0,430198.0,2300.0,12306.0,211.0,65209357.0,446771.0,145956940.0,81.0,4740.0,2.0
Spain,6.0,1426602.0,18340.0,39345.0,170.0,0.0,0.0,0.0,3007.0,30508.0,841.0,19394289.0,414751.0,46761284.0,33.0,1188.0,2.0
Argentina,7.0,1242182.0,0.0,33560.0,0.0,1062911.0,0.0,145711.0,4608.0,27395.0,740.0,3228651.0,71205.0,45343295.0,37.0,1351.0,14.0
UK,8.0,1213363.0,21350.0,49238.0,194.0,0.0,0.0,0.0,1185.0,17840.0,724.0,36567555.0,537652.0,68013429.0,56.0,1381.0,2.0
Colombia,9.0,1143887.0,0.0,32791.0,0.0,1038082.0,0.0,73014.0,2376.0,22396.0,642.0,5402433.0,105774.0,51075471.0,45.0,1558.0,9.0
Mexico,10.0,967825.0,5887.0,95027.0,219.0,715977.0,5037.0,156821.0,2838.0,7479.0,734.0,2511207.0,19404.0,129413850.0,134.0,1362.0,52.0
Italy,11.0,960373.0,25271.0,41750.0,356.0,345289.0,10215.0,573334.0,2849.0,15892.0,691.0,17522438.0,289963.0,60429824.0,63.0,1447.0,3.0
Peru,12.0,923527.0,1194.0,34943.0,64.0,848346.0,4746.0,40238.0,1017.0,27872.0,1055.0,4684817.0,141389.0,33134312.0,36.0,948.0,7.0
South Africa,13.0,738525.0,1247.0,19845.0,36.0,680726.0,1038.0,37954.0,546.0,12397.0,333.0,4993081.0,83814.0,59573601.0,81.0,3002.0,12.0
