Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,7086139.0,93719.0,142482.0,1315.0,5684423.0,84872.0,1259234.0,18805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,7359480.0,48092.0,271131.0,956.0,4237133.0,37547.0,2851216.0,19966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,6317755.0,74048.0,202518.0,1382.0,4926245.0,93640.0,1188992.0,15228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3582109.0,21738.0,207735.0,296.0,2073372.0,8630.0,1301002.0,5792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1257316.0,6941.0,29862.0,226.0,987398.0,7402.0,240056.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,28567.0,176.0,681.0,41.0,23418.0,252.0,4468.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,25632087.0,244714.0,854424.0,4216.0,17932640.0,232343.0,6845023.0,61106.0,3288.0,109.6,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85048.0,17.0,4634.0,0.0,80177.0,24.0,237.0,4.0,59.0,3.0,90410000.0,62814.0,1439323776.0,16924.0,310601.0,16.0
USA,2.0,6215592.0,38571.0,187736.0,512.0,3456263.0,30540.0,2571593.0,15864.0,18759.0,567.0,82624841.0,249373.0,331330464.0,53.0,1765.0,4.0
Brazil,3.0,3910901.0,48590.0,121515.0,619.0,3097734.0,66175.0,691652.0,8318.0,18377.0,571.0,14352484.0,67442.0,212813742.0,54.0,1751.0,15.0
India,4.0,3687939.0,68770.0,65435.0,818.0,2837377.0,64449.0,785127.0,8944.0,2668.0,47.0,42307914.0,30608.0,1382271004.0,375.0,21124.0,33.0
Russia,5.0,995319.0,4993.0,17176.0,83.0,809387.0,2405.0,168756.0,2300.0,6820.0,118.0,36696382.0,251439.0,145945183.0,147.0,8497.0,4.0
Peru,6.0,652037.0,4871.0,28944.0,156.0,462329.0,6872.0,160764.0,1512.0,19730.0,876.0,3215842.0,97309.0,33047700.0,51.0,1142.0,10.0
South Africa,7.0,627041.0,1985.0,14149.0,121.0,540923.0,2319.0,71969.0,539.0,10550.0,238.0,3693721.0,62150.0,59432639.0,95.0,4200.0,16.0
Colombia,8.0,615168.0,7230.0,19663.0,299.0,459475.0,8854.0,136030.0,1493.0,12068.0,386.0,2746217.0,53876.0,50973286.0,83.0,2592.0,19.0
Mexico,9.0,595841.0,4129.0,64158.0,339.0,412580.0,3453.0,119103.0,3060.0,4613.0,497.0,1340466.0,10378.0,129158631.0,217.0,2013.0,96.0
Spain,10.0,462858.0,2489.0,29094.0,28.0,0.0,0.0,0.0,846.0,9899.0,622.0,9210337.0,196979.0,46757881.0,101.0,1607.0,5.0
Argentina,11.0,417735.0,9309.0,8660.0,203.0,301195.0,7188.0,107880.0,2273.0,9229.0,191.0,1257906.0,27790.0,45265185.0,108.0,5227.0,36.0
Chile,12.0,411726.0,1752.0,11289.0,45.0,383879.0,1295.0,16558.0,969.0,21507.0,590.0,2432436.0,127062.0,19143709.0,46.0,1696.0,8.0
Iran,13.0,375212.0,1642.0,21571.0,109.0,323233.0,1812.0,30408.0,3729.0,4458.0,256.0,3231110.0,38387.0,84171055.0,224.0,3902.0,26.0
UK,14.0,335873.0,1406.0,41501.0,2.0,0.0,0.0,0.0,60.0,4943.0,611.0,16273209.0,239501.0,67946337.0,202.0,1637.0,4.0
Saudi Arabia,15.0,315772.0,951.0,3897.0,27.0,290796.0,1129.0,21079.0,1552.0,9047.0,112.0,5026127.0,144003.0,34902978.0,111.0,8956.0,7.0
Bangladesh,16.0,312996.0,2174.0,4281.0,33.0,204887.0,2980.0,103828.0,0.0,1897.0,26.0,1550203.0,9397.0,164963389.0,527.0,38534.0,106.0
Pakistan,17.0,295849.0,213.0,6294.0,6.0,280682.0,135.0,8873.0,604.0,1335.0,28.0,2621146.0,11829.0,221589309.0,749.0,35206.0,85.0
France,18.0,281025.0,3082.0,30635.0,29.0,86469.0,292.0,163921.0,409.0,4304.0,469.0,6461460.0,98953.0,65298143.0,232.0,2131.0,10.0
Turkey,19.0,270133.0,1587.0,6370.0,44.0,244926.0,1087.0,18837.0,961.0,3197.0,75.0,7138492.0,84489.0,84490286.0,313.0,13264.0,12.0
Italy,20.0,269211.0,993.0,35483.0,6.0,207653.0,117.0,26075.0,94.0,4454.0,587.0,8644859.0,143017.0,60446519.0,225.0,1704.0,7.0
Germany,21.0,244792.0,1497.0,9371.0,7.0,219900.0,2058.0,15521.0,245.0,2920.0,112.0,11208091.0,133701.0,83829512.0,342.0,8946.0,7.0
Iraq,22.0,234934.0,3757.0,7042.0,83.0,176602.0,3722.0,51290.0,512.0,5820.0,174.0,1605904.0,39782.0,40367827.0,172.0,5732.0,25.0
Philippines,23.0,220781.0,3408.0,3558.0,38.0,157548.0,151.0,59675.0,837.0,2010.0,32.0,2591819.0,23600.0,109822354.0,497.0,30866.0,42.0
Indonesia,24.0,174796.0,2743.0,7417.0,74.0,125959.0,1774.0,41420.0,0.0,638.0,27.0,2224337.0,8118.0,274005809.0,1568.0,36943.0,123.0
