Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,18515230.0,217318.0,441820.0,3743.0,11209479.0,108037.0,6863931.0,32171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,18757867.0,121064.0,307881.0,1659.0,16553699.0,111307.0,1896287.0,28242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,11783613.0,72192.0,337075.0,1289.0,10490048.0,47838.0,956490.0,16767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,19228057.0,219976.0,444135.0,5292.0,8838217.0,162416.0,9945705.0,26913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2339011.0,18625.0,55348.0,383.0,1991224.0,13664.0,292439.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,46414.0,131.0,1033.0,1.0,33194.0,6.0,12187.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,70670913.0,649306.0,1587307.0,12367.0,49116567.0,443268.0,19967039.0,106652.0,9066.0,203.6,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,16016731.0,195117.0,299503.0,2784.0,9317928.0,90395.0,6399300.0,27218.0,48264.0,902.0,214849055.0,647409.0,331859797.0,21.0,1108.0,2.0
India,2.0,9796992.0,34666.0,142222.0,487.0,9290188.0,45683.0,364582.0,8944.0,7069.0,103.0,150759726.0,108775.0,1385975035.0,141.0,9745.0,9.0
Brazil,3.0,6783543.0,53425.0,179801.0,769.0,5931777.0,30266.0,671965.0,8318.0,31814.0,843.0,25700000.0,120529.0,213225942.0,31.0,1186.0,8.0
Russia,4.0,2569126.0,27927.0,45280.0,562.0,2033669.0,25877.0,490177.0,2300.0,17601.0,310.0,81021364.0,555084.0,145962223.0,57.0,3224.0,2.0
France,5.0,2337966.0,13750.0,56940.0,292.0,174658.0,1411.0,2106368.0,2959.0,35783.0,871.0,28282874.0,432874.0,65337492.0,28.0,1147.0,2.0
UK,6.0,1787783.0,20964.0,63082.0,516.0,0.0,0.0,0.0,1243.0,26274.0,927.0,46730999.0,686781.0,68043572.0,38.0,1079.0,1.0
Italy,7.0,1787147.0,16999.0,62626.0,887.0,1027994.0,30099.0,696527.0,3291.0,29578.0,1036.0,23676174.0,391845.0,60422323.0,34.0,965.0,3.0
Turkey,8.0,1748567.0,30424.0,15751.0,220.0,1154333.0,12134.0,578483.0,5943.0,20635.0,186.0,20500579.0,241929.0,84738106.0,48.0,5380.0,4.0
Spain,9.0,1734386.0,4595.0,47344.0,325.0,0.0,0.0,0.0,2158.0,37089.0,1012.0,24101272.0,515394.0,46762812.0,27.0,988.0,2.0
Argentina,10.0,1482216.0,6994.0,40431.0,209.0,1318187.0,6699.0,123598.0,3665.0,32663.0,891.0,4173392.0,91969.0,45378388.0,31.0,1122.0,11.0
Colombia,11.0,1399911.0,7778.0,38484.0,176.0,1296420.0,8823.0,65007.0,2376.0,27384.0,753.0,6915466.0,135275.0,51121380.0,37.0,1328.0,7.0
Germany,12.0,1270432.0,28179.0,21233.0,529.0,922100.0,20000.0,327099.0,4339.0,15142.0,253.0,30494036.0,363446.0,83902518.0,66.0,3952.0,3.0
Mexico,13.0,1205229.0,11974.0,111655.0,781.0,889168.0,8118.0,204406.0,3515.0,9305.0,862.0,3086510.0,23829.0,129528514.0,107.0,1160.0,42.0
Poland,14.0,1102096.0,13749.0,21630.0,470.0,792119.0,23878.0,288347.0,1775.0,29134.0,572.0,6586361.0,174112.0,37828199.0,34.0,1749.0,6.0
Iran,15.0,1083023.0,10403.0,51496.0,284.0,778167.0,12528.0,253360.0,5768.0,12822.0,610.0,6568472.0,77766.0,84464781.0,78.0,1640.0,13.0
Peru,16.0,977312.0,0.0,36455.0,0.0,912501.0,0.0,28356.0,1016.0,29461.0,1099.0,5204299.0,156883.0,33173225.0,34.0,910.0,6.0
Ukraine,17.0,858714.0,13371.0,14470.0,266.0,465021.0,13903.0,379223.0,177.0,19688.0,332.0,4838979.0,110944.0,43616596.0,51.0,3014.0,9.0
South Africa,18.0,836764.0,8166.0,22747.0,173.0,756671.0,2013.0,57346.0,546.0,14031.0,381.0,5735470.0,96173.0,59636931.0,71.0,2622.0,10.0
