Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Gabon,85.0,2238.0,103.0,14.0,0.0,593.0,1631.0,11.0,1008.0,6.0,10683.0,4812.0,2220204.0
El Salvador,86.0,2042.0,59.0,36.0,1.0,787.0,1219.0,25.0,315.0,6.0,77482.0,11951.0,6483089.0
North Macedonia,87.0,2014.0,15.0,116.0,3.0,1453.0,445.0,21.0,967.0,56.0,25841.0,12403.0,2083382.0
Cuba,88.0,1963.0,16.0,82.0,0.0,1709.0,172.0,4.0,173.0,7.0,97003.0,8564.0,11327254.0
Estonia,89.0,1834.0,10.0,65.0,0.0,1552.0,217.0,1.0,1383.0,49.0,78085.0,58868.0,1326452.0
Iceland,90.0,1804.0,0.0,10.0,0.0,1792.0,2.0,0.0,5290.0,29.0,59087.0,173260.0,341030.0
Somalia,91.0,1711.0,22.0,67.0,1.0,253.0,1391.0,2.0,108.0,4.0,0.0,0.0,15845450.0
Lithuania,92.0,1639.0,4.0,65.0,2.0,1165.0,409.0,17.0,601.0,24.0,275058.0,100919.0,2725537.0
Mayotte,93.0,1634.0,25.0,20.0,0.0,894.0,720.0,11.0,6005.0,73.0,5200.0,19109.0,272120.0
Slovakia,94.0,1513.0,2.0,28.0,0.0,1322.0,163.0,1.0,277.0,5.0,160523.0,29403.0,5459397.0
New Zealand,95.0,1504.0,0.0,21.0,0.0,1461.0,22.0,1.0,301.0,4.0,263156.0,52609.0,5002100.0
Slovenia,96.0,1469.0,0.0,108.0,1.0,1346.0,15.0,2.0,707.0,52.0,77138.0,37105.0,2078912.0
Kyrgyzstan,97.0,1468.0,35.0,16.0,0.0,1015.0,437.0,5.0,225.0,2.0,100488.0,15428.0,6513284.0
Maldives,98.0,1438.0,43.0,5.0,1.0,197.0,1236.0,9.0,2665.0,9.0,11775.0,21823.0,539573.0
Kenya,99.0,1348.0,62.0,52.0,0.0,405.0,891.0,1.0,25.0,1.0,64264.0,1198.0,53647618.0
Sri Lanka,100.0,1319.0,137.0,10.0,0.0,712.0,597.0,1.0,62.0,0.5,56181.0,2625.0,21404741.0
Venezuela,101.0,1211.0,34.0,11.0,1.0,302.0,898.0,2.0,43.0,0.4,865367.0,30424.0,28443280.0
Guinea-Bissau,102.0,1178.0,0.0,7.0,0.0,42.0,1129.0,0.0,600.0,4.0,1500.0,764.0,1963102.0
Lebanon,103.0,1140.0,21.0,26.0,0.0,689.0,425.0,3.0,167.0,4.0,75813.0,11103.0,6828204.0
Mali,104.0,1077.0,18.0,70.0,3.0,617.0,390.0,0.0,53.0,3.0,3483.0,173.0,20187688.0
Hong Kong,105.0,1066.0,0.0,4.0,0.0,1033.0,29.0,1.0,142.0,0.5,202930.0,27090.0,7491091.0
Haiti,106.0,1063.0,105.0,31.0,4.0,22.0,1010.0,0.0,93.0,3.0,3328.0,292.0,11388764.0
Latvia,107.0,1053.0,4.0,22.0,0.0,741.0,290.0,2.0,558.0,12.0,101598.0,53812.0,1888011.0
Tunisia,108.0,1051.0,0.0,48.0,0.0,919.0,84.0,3.0,89.0,4.0,48476.0,4106.0,11806488.0
Equatorial Guinea,109.0,1043.0,0.0,12.0,0.0,165.0,866.0,0.0,746.0,9.0,854.0,611.0,1397887.0
Albania,110.0,1029.0,25.0,33.0,1.0,803.0,193.0,3.0,358.0,11.0,13506.0,4693.0,2878086.0
Costa Rica,111.0,956.0,5.0,10.0,0.0,634.0,312.0,2.0,188.0,2.0,23703.0,4657.0,5089588.0
Niger,112.0,952.0,1.0,63.0,1.0,796.0,93.0,0.0,39.0,3.0,5989.0,248.0,24108004.0
Cyprus,113.0,939.0,2.0,17.0,0.0,594.0,328.0,10.0,778.0,14.0,103814.0,86045.0,1206512.0
Zambia,114.0,920.0,0.0,7.0,0.0,336.0,577.0,1.0,50.0,0.4,20011.0,1092.0,18328453.0
Paraguay,115.0,877.0,12.0,11.0,0.0,382.0,484.0,0.0,123.0,2.0,26169.0,3673.0,7123858.0
Burkina Faso,116.0,832.0,0.0,52.0,0.0,672.0,108.0,0.0,40.0,2.0,0.0,0.0,20841675.0
South Sudan,117.0,806.0,0.0,8.0,0.0,6.0,792.0,0.0,72.0,0.7,3356.0,300.0,11180763.0
Uruguay,118.0,789.0,2.0,22.0,0.0,638.0,129.0,5.0,227.0,6.0,39469.0,11366.0,3472594.0
Nepal,119.0,772.0,90.0,4.0,0.0,155.0,613.0,0.0,27.0,0.1,152391.0,5240.0,29083261.0
Andorra,120.0,763.0,0.0,51.0,0.0,676.0,36.0,3.0,9877.0,660.0,3750.0,48542.0,77253.0
Nicaragua,121.0,759.0,480.0,35.0,18.0,370.0,354.0,0.0,115.0,5.0,0.0,0.0,6616762.0
Sierra Leone,122.0,754.0,19.0,44.0,2.0,297.0,413.0,0.0,95.0,6.0,0.0,0.0,7960197.0
Georgia,123.0,732.0,1.0,12.0,0.0,537.0,183.0,6.0,183.0,3.0,50208.0,12584.0,3989868.0
Jordan,124.0,718.0,7.0,9.0,0.0,586.0,123.0,5.0,70.0,0.9,167892.0,16471.0,10193227.0
Diamond Princess,125.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,126.0,701.0,46.0,6.0,1.0,167.0,528.0,0.0,6.0,0.05,87264.0,761.0,114661849.0
Chad,127.0,700.0,13.0,62.0,1.0,303.0,335.0,0.0,43.0,4.0,0.0,0.0,16374868.0
CAR,128.0,671.0,19.0,1.0,0.0,22.0,648.0,0.0,139.0,0.2,11570.0,2400.0,4821214.0
San Marino,129.0,666.0,0.0,42.0,0.0,275.0,349.0,0.0,19632.0,1238.0,4079.0,120239.0,33924.0
Malta,130.0,611.0,0.0,6.0,0.0,485.0,120.0,1.0,1384.0,14.0,63087.0,142914.0,441433.0
Madagascar,131.0,586.0,44.0,2.0,0.0,147.0,437.0,6.0,21.0,0.07,9340.0,338.0,27615210.0
Channel Islands,132.0,559.0,0.0,45.0,0.0,512.0,2.0,0.0,3218.0,259.0,10255.0,59036.0,173707.0
Jamaica,133.0,556.0,4.0,9.0,0.0,238.0,309.0,1.0,188.0,3.0,10570.0,3571.0,2959941.0
Tanzania,134.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59550338.0
Congo,135.0,487.0,0.0,16.0,0.0,147.0,324.0,0.0,88.0,3.0,0.0,0.0,5503707.0
Réunion,136.0,459.0,3.0,1.0,0.0,411.0,47.0,1.0,513.0,1.0,17200.0,19224.0,894697.0
Sao Tome and Principe,137.0,441.0,142.0,12.0,1.0,68.0,361.0,0.0,2016.0,55.0,175.0,800.0,218742.0
Taiwan,138.0,441.0,0.0,7.0,0.0,416.0,18.0,0.0,19.0,0.3,71101.0,2986.0,23812744.0
Palestine,139.0,429.0,6.0,3.0,0.0,365.0,61.0,0.0,84.0,0.6,44876.0,8818.0,5088950.0
Togo,140.0,391.0,5.0,13.0,0.0,177.0,201.0,0.0,47.0,2.0,17501.0,2119.0,8258310.0
Cabo Verde,141.0,390.0,0.0,4.0,1.0,155.0,231.0,0.0,702.0,7.0,1307.0,2353.0,555393.0
French Guiana,142.0,384.0,31.0,1.0,0.0,146.0,237.0,2.0,1289.0,3.0,0.0,0.0,297857.0
Rwanda,143.0,339.0,3.0,0.0,0.0,244.0,95.0,0.0,26.0,0.0,60443.0,4679.0,12918194.0
Isle of Man,144.0,336.0,0.0,24.0,0.0,306.0,6.0,2.0,3953.0,282.0,4624.0,54406.0,84990.0
Mauritius,145.0,334.0,0.0,10.0,0.0,322.0,2.0,0.0,263.0,8.0,104639.0,82291.0,1271571.0
Vietnam,146.0,327.0,1.0,0.0,0.0,272.0,55.0,2.0,3.0,0.0,275000.0,2828.0,97253355.0
Montenegro,147.0,324.0,0.0,9.0,0.0,315.0,0.0,0.0,516.0,14.0,10167.0,16188.0,628059.0
Mauritania,148.0,268.0,6.0,13.0,4.0,15.0,240.0,0.0,58.0,3.0,2583.0,557.0,4636603.0
Liberia,149.0,266.0,1.0,26.0,0.0,144.0,96.0,0.0,53.0,5.0,0.0,0.0,5045170.0
Eswatini,150.0,261.0,5.0,2.0,0.0,164.0,95.0,0.0,225.0,2.0,4994.0,4309.0,1158986.0
Uganda,151.0,253.0,31.0,0.0,0.0,69.0,184.0,0.0,6.0,0.0,87903.0,1928.0,45582307.0
Yemen,152.0,249.0,16.0,49.0,5.0,10.0,190.0,0.0,8.0,2.0,120.0,4.0,29757373.0
Mozambique,153.0,213.0,4.0,1.0,0.0,71.0,141.0,0.0,7.0,0.03,9036.0,290.0,31161032.0
Benin,154.0,208.0,17.0,3.0,0.0,118.0,87.0,0.0,17.0,0.2,28179.0,2331.0,12089298.0
Myanmar,155.0,206.0,3.0,6.0,0.0,124.0,76.0,0.0,4.0,0.1,20322.0,374.0,54374752.0
Martinique,156.0,197.0,0.0,14.0,0.0,91.0,92.0,0.0,525.0,37.0,0.0,0.0,375292.0
Faeroe Islands,157.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3828.0,0.0,9288.0,190153.0,48845.0
Guadeloupe,158.0,161.0,0.0,14.0,0.0,115.0,32.0,3.0,402.0,35.0,3573.0,8930.0,400118.0
Gibraltar,159.0,154.0,0.0,0.0,0.0,147.0,7.0,0.0,4571.0,0.0,6621.0,196515.0,33692.0
Brunei ,160.0,141.0,0.0,1.0,0.0,137.0,3.0,2.0,323.0,2.0,18589.0,42531.0,437070.0
Mongolia,161.0,141.0,0.0,0.0,0.0,37.0,104.0,25.0,43.0,0.0,12460.0,3807.0,3272950.0
Guyana,162.0,139.0,2.0,11.0,0.0,62.0,66.0,2.0,177.0,14.0,1499.0,1907.0,786191.0
Bermuda,163.0,139.0,6.0,9.0,0.0,91.0,39.0,2.0,2231.0,144.0,6773.0,108718.0,62299.0
Cayman Islands,164.0,137.0,3.0,1.0,0.0,63.0,73.0,0.0,2087.0,15.0,9815.0,149514.0,65646.0
Cambodia,165.0,124.0,0.0,0.0,0.0,122.0,2.0,1.0,7.0,0.0,18392.0,1102.0,16695847.0
Syria,166.0,121.0,15.0,4.0,0.0,41.0,76.0,0.0,7.0,0.2,0.0,0.0,17455726.0
Trinidad and Tobago,167.0,116.0,0.0,8.0,0.0,108.0,0.0,0.0,83.0,6.0,3012.0,2153.0,1399061.0
Malawi,168.0,101.0,0.0,4.0,0.0,37.0,60.0,1.0,5.0,0.2,3372.0,177.0,19077274.0
Aruba,169.0,101.0,0.0,3.0,0.0,95.0,3.0,3.0,946.0,28.0,2073.0,19424.0,106723.0
Bahamas,170.0,100.0,0.0,11.0,0.0,46.0,43.0,1.0,255.0,28.0,2026.0,5157.0,392877.0
Monaco,171.0,98.0,0.0,4.0,0.0,90.0,4.0,2.0,2499.0,102.0,0.0,0.0,39215.0
Barbados,172.0,92.0,0.0,7.0,0.0,71.0,14.0,1.0,320.0,24.0,4888.0,17011.0,287342.0
Comoros,173.0,87.0,0.0,1.0,0.0,21.0,65.0,0.0,100.0,1.0,0.0,0.0,867674.0
Liechtenstein,174.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23611.0,38118.0
Sint Maarten,175.0,77.0,0.0,15.0,0.0,59.0,3.0,1.0,1798.0,350.0,438.0,10227.0,42828.0
Libya,176.0,77.0,2.0,3.0,0.0,40.0,34.0,0.0,11.0,0.4,5154.0,751.0,6861969.0
Angola,177.0,70.0,0.0,4.0,0.0,18.0,48.0,0.0,2.0,0.1,10000.0,305.0,32754235.0
French Polynesia,178.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,214.0,0.0,3964.0,14119.0,280753.0
Zimbabwe,179.0,56.0,0.0,4.0,0.0,25.0,27.0,0.0,4.0,0.3,37039.0,2496.0,14841222.0
Macao,180.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,69.0,0.0,0.0,0.0,648452.0
Burundi,181.0,42.0,0.0,1.0,0.0,20.0,21.0,0.0,4.0,0.08,284.0,24.0,11852246.0
Saint Martin,182.0,40.0,0.0,3.0,0.0,33.0,4.0,1.0,1036.0,78.0,553.0,14327.0,38599.0
Eritrea,183.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3541517.0
Botswana,184.0,35.0,0.0,1.0,0.0,20.0,14.0,0.0,15.0,0.4,17631.0,7513.0,2346718.0
Bhutan,185.0,27.0,0.0,0.0,0.0,6.0,21.0,0.0,35.0,0.0,15607.0,20249.0,770772.0
Antigua and Barbuda,186.0,25.0,0.0,3.0,0.0,19.0,3.0,1.0,255.0,31.0,183.0,1870.0,97850.0
Gambia,187.0,25.0,0.0,1.0,0.0,18.0,6.0,0.0,10.0,0.4,1657.0,688.0,2409346.0
Timor-Leste,188.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,1290.0,980.0,1315864.0
Grenada,189.0,23.0,0.0,0.0,0.0,18.0,5.0,4.0,204.0,0.0,3007.0,26735.0,112473.0
Namibia,190.0,21.0,0.0,0.0,0.0,14.0,7.0,0.0,8.0,0.0,3186.0,1256.0,2536200.0
Laos,191.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,3.0,0.0,5855.0,806.0,7264973.0
Belize,192.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1485.0,3742.0,396890.0
Curaçao,193.0,18.0,0.0,1.0,0.0,14.0,3.0,0.0,110.0,6.0,572.0,3487.0,164029.0
Fiji,194.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,1300.0,1451.0,895819.0
New Caledonia,195.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5454.0,19121.0,285230.0
Saint Lucia,196.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,924.0,5034.0,183547.0
St. Vincent Grenadines,197.0,18.0,0.0,0.0,0.0,14.0,4.0,0.0,162.0,0.0,216.0,1948.0,110907.0
Dominica,198.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,222.0,0.0,433.0,6016.0,71969.0
Saint Kitts and Nevis,199.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,282.0,0.0,394.0,7411.0,53163.0
Falkland Islands,200.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3747.0,0.0,466.0,134333.0,3469.0
Turks and Caicos,201.0,12.0,0.0,1.0,0.0,10.0,1.0,0.0,310.0,26.0,126.0,3259.0,38665.0
Greenland,202.0,12.0,0.0,0.0,0.0,11.0,1.0,0.0,211.0,0.0,1938.0,34143.0,56761.0
Vatican City,203.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Montserrat,204.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,36.0,7212.0,4992.0
Suriname,205.0,11.0,0.0,1.0,0.0,9.0,1.0,0.0,19.0,2.0,488.0,833.0,586121.0
Seychelles,206.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,112.0,0.0,0.0,0.0,98289.0
MS Zaandam,207.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Sahara,208.0,9.0,0.0,1.0,1.0,6.0,2.0,0.0,15.0,2.0,0.0,0.0,595784.0
British Virgin Islands,209.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,265.0,33.0,167.0,5528.0,30212.0
Papua New Guinea,210.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8929617.0
Caribbean Netherlands,211.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,424.0,16184.0,26199.0
