Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,13229159.0,73200.0,235813.0,1424.0,11692265.0,94974.0,1301081.0,21100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,10727733.0,80781.0,344576.0,782.0,7144167.0,71130.0,3238990.0,20331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,9408738.0,43352.0,288980.0,1062.0,8386005.0,60063.0,733753.0,18234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,8634134.0,205568.0,252227.0,1580.0,3496494.0,40266.0,4885413.0,17158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1738877.0,8778.0,41672.0,241.0,1421870.0,9531.0,275335.0,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,36551.0,589.0,965.0,6.0,31745.0,426.0,3841.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,43775913.0,412268.0,1164248.0,5095.0,32173205.0,276390.0,10438460.0,79035.0,5616.0,149.4,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85810.0,20.0,4634.0,0.0,80911.0,20.0,265.0,4.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16773.0,310601.0,9.0
USA,2.0,8962958.0,69842.0,231045.0,529.0,5833824.0,61247.0,2898089.0,16611.0,27027.0,697.0,134476092.0,405504.0,331626890.0,37.0,1435.0,2.0
India,3.0,7945888.0,36838.0,119535.0,505.0,7198715.0,64721.0,627638.0,8944.0,5740.0,86.0,103462778.0,74738.0,1384345261.0,174.0,11581.0,13.0
Brazil,4.0,5411550.0,17422.0,157451.0,288.0,4865930.0,30015.0,388169.0,8318.0,25401.0,739.0,21900000.0,102795.0,213044574.0,39.0,1353.0,10.0
Russia,5.0,1531224.0,17347.0,26269.0,219.0,1146096.0,7574.0,358859.0,2300.0,10491.0,180.0,57821260.0,396159.0,145954725.0,95.0,5556.0,3.0
France,6.0,1165278.0,26771.0,35018.0,257.0,111347.0,1025.0,1018913.0,2770.0,17839.0,536.0,14880040.0,227802.0,65320179.0,56.0,1865.0,4.0
Spain,7.0,1156498.0,17396.0,35031.0,93.0,0.0,0.0,0.0,2163.0,24732.0,749.0,16690076.0,356926.0,46760643.0,40.0,1335.0,3.0
Argentina,8.0,1102301.0,11712.0,29301.0,405.0,909586.0,14767.0,163414.0,5038.0,24318.0,646.0,2850102.0,62876.0,45328578.0,41.0,1547.0,16.0
Colombia,9.0,1025052.0,9167.0,30348.0,194.0,924044.0,8593.0,70660.0,2365.0,20077.0,594.0,4789625.0,93811.0,51056218.0,50.0,1682.0,11.0
UK,10.0,894690.0,20890.0,44998.0,102.0,0.0,0.0,0.0,743.0,13157.0,662.0,32151242.0,472807.0,68000789.0,76.0,1511.0,2.0
