Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,10452460.0,71274.0,341303.0,1249.0,6967619.0,41362.0,3143538.0,19706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,12979719.0,95885.0,231681.0,1567.0,11400157.0,95251.0,1347881.0,21086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,9220261.0,1992.0,284870.0,112.0,8180593.0,2198.0,754798.0,17612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,7979584.0,222468.0,247445.0,1937.0,3386428.0,40608.0,4345711.0,15431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1706342.0,9924.0,40965.0,205.0,1397643.0,6857.0,267734.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,35216.0,27.0,958.0,0.0,31143.0,12.0,3115.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,42374303.0,401570.0,1147237.0,5070.0,31364242.0,186288.0,9862824.0,75922.0,5436.0,147.2,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,8725038.0,59857.0,229085.0,704.0,5688156.0,32855.0,2807797.0,16195.0,26311.0,691.0,130781228.0,394388.0,331605717.0,38.0,1448.0,3.0
India,2.0,7813667.0,54027.0,117992.0,656.0,7013569.0,67244.0,682106.0,8944.0,5645.0,85.0,100113085.0,72326.0,1384197100.0,177.0,11731.0,14.0
Brazil,3.0,5332634.0,0.0,155996.0,34.0,4785297.0,0.0,391341.0,8318.0,25033.0,732.0,21900000.0,102803.0,213028086.0,40.0,1366.0,10.0
Russia,4.0,1480646.0,17340.0,25525.0,283.0,1119251.0,11263.0,335870.0,2300.0,10145.0,175.0,56230544.0,385262.0,145954044.0,99.0,5718.0,3.0
Spain,5.0,1110372.0,19851.0,34752.0,231.0,0.0,0.0,0.0,2031.0,23746.0,743.0,15503165.0,331544.0,46760445.0,42.0,1346.0,3.0
Argentina,6.0,1053650.0,0.0,27957.0,0.0,851854.0,0.0,173839.0,4611.0,23247.0,617.0,2741416.0,60485.0,45324050.0,43.0,1621.0,17.0
France,7.0,1041075.0,42032.0,34508.0,298.0,109486.0,887.0,897081.0,2441.0,15938.0,528.0,14406499.0,220557.0,65318605.0,63.0,1893.0,5.0
Colombia,8.0,990270.0,0.0,29636.0,0.0,893712.0,0.0,66922.0,2115.0,19398.0,581.0,4615614.0,90413.0,51050295.0,52.0,1723.0,11.0
Peru,9.0,879876.0,0.0,33984.0,0.0,796719.0,0.0,49173.0,1092.0,26572.0,1026.0,4316879.0,130368.0,33112973.0,38.0,974.0,8.0
Mexico,10.0,874171.0,6612.0,87894.0,479.0,636391.0,4354.0,149886.0,2617.0,6758.0,680.0,2249619.0,17392.0,129350970.0,148.0,1472.0,57.0
UK,11.0,830998.0,20530.0,44571.0,224.0,0.0,0.0,0.0,707.0,12221.0,655.0,31157988.0,458227.0,67996899.0,82.0,1526.0,2.0
South Africa,12.0,712412.0,1897.0,18891.0,48.0,643523.0,963.0,49998.0,546.0,11965.0,317.0,4657116.0,78220.0,59538871.0,84.0,3152.0,13.0
Iran,13.0,556891.0,6134.0,31985.0,335.0,446685.0,4011.0,78221.0,4933.0,6604.0,379.0,4658727.0,55248.0,84323792.0,151.0,2636.0,18.0
Chile,14.0,498906.0,1775.0,13844.0,52.0,471343.0,1578.0,13719.0,759.0,26029.0,722.0,4043282.0,210950.0,19166996.0,38.0,1384.0,5.0
Italy,15.0,484869.0,19143.0,37059.0,91.0,261808.0,2352.0,186002.0,1049.0,8023.0,613.0,14314453.0,236861.0,60433937.0,125.0,1631.0,4.0
