Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,4857264.0,58333.0,202682.0,1594.0,2402710.0,23806.0,2251872.0,26201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,3477220.0,15752.0,127360.0,368.0,2330508.0,5334.0,1019352.0,14130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,3673316.0,74401.0,85935.0,1455.0,2629348.0,60844.0,958033.0,19517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2734559.0,16775.0,200498.0,348.0,1636157.0,13201.0,897904.0,5225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,789923.0,16417.0,16685.0,203.0,447845.0,9557.0,325393.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,14998.0,406.0,155.0,5.0,10274.0,3.0,4569.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,15548001.0,182084.0,633330.0,3973.0,9457493.0,112745.0,5457178.0,66186.0,1995.0,81.3,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,4149411.0,48536.0,146949.0,766.0,1961011.0,18374.0,2041451.0,19143.0,12531.0,444.0,51314653.0,154974.0,331118730.0,80.0,2253.0,6.0
Brazil,2.0,2242394.0,10523.0,83036.0,146.0,1532138.0,0.0,627220.0,8318.0,10545.0,390.0,4911063.0,23095.0,212648862.0,95.0,2561.0,43.0
India,3.0,1288130.0,48446.0,30645.0,755.0,817593.0,33327.0,439892.0,8944.0,933.0,22.0,15075369.0,10918.0,1380789392.0,1072.0,45058.0,92.0
Russia,4.0,795038.0,5848.0,12892.0,147.0,580330.0,8277.0,201816.0,2300.0,5448.0,88.0,26000908.0,178164.0,145938368.0,184.0,11320.0,6.0
South Africa,5.0,408052.0,13104.0,6093.0,153.0,236260.0,7085.0,165699.0,539.0,6875.0,103.0,2632106.0,44348.0,59350923.0,145.0,9741.0,23.0
Peru,6.0,366550.0,0.0,17455.0,0.0,252246.0,0.0,96849.0,1351.0,11108.0,529.0,2133775.0,64665.0,32997490.0,90.0,1890.0,15.0
Mexico,7.0,362274.0,6019.0,41190.0,790.0,231403.0,4238.0,89681.0,3883.0,2808.0,319.0,861852.0,6680.0,129010677.0,356.0,3132.0,150.0
Chile,8.0,338759.0,2357.0,8838.0,116.0,311431.0,2190.0,18490.0,1670.0,17712.0,462.0,1464640.0,76579.0,19125796.0,56.0,2164.0,13.0
Spain,9.0,317246.0,2615.0,28429.0,3.0,0.0,0.0,0.0,617.0,6785.0,608.0,6320836.0,135188.0,46755909.0,147.0,1645.0,7.0
UK,10.0,297146.0,769.0,45554.0,53.0,0.0,0.0,0.0,110.0,4376.0,671.0,13974097.0,205782.0,67907443.0,229.0,1491.0,5.0
Iran,11.0,284034.0,2621.0,15074.0,221.0,247230.0,2390.0,21730.0,3667.0,3379.0,179.0,2254123.0,26818.0,84053564.0,296.0,5576.0,37.0
Pakistan,12.0,269191.0,1763.0,5709.0,32.0,213175.0,2707.0,50307.0,1382.0,1217.0,26.0,1799290.0,8137.0,221119777.0,821.0,38732.0,123.0
Saudi Arabia,13.0,260394.0,2238.0,2635.0,34.0,213490.0,3092.0,44269.0,2170.0,7473.0,76.0,2894426.0,83069.0,34843683.0,134.0,13223.0,12.0
Italy,14.0,245338.0,306.0,35092.0,10.0,197842.0,214.0,12404.0,49.0,4058.0,580.0,6415041.0,106111.0,60456197.0,246.0,1723.0,9.0
Turkey,15.0,223315.0,913.0,5563.0,18.0,206365.0,1151.0,11387.0,1251.0,2646.0,66.0,4446374.0,52688.0,84391158.0,378.0,15170.0,19.0
Colombia,16.0,218428.0,0.0,7373.0,0.0,101613.0,0.0,109442.0,1456.0,4290.0,145.0,1292501.0,25386.0,50914048.0,233.0,6905.0,39.0
Bangladesh,17.0,216110.0,2856.0,2801.0,50.0,119208.0,2006.0,94101.0,1.0,1311.0,17.0,1079007.0,6548.0,164784209.0,763.0,58830.0,153.0
Germany,18.0,205142.0,672.0,9187.0,5.0,189000.0,400.0,6955.0,250.0,2448.0,110.0,7418812.0,88530.0,83800309.0,408.0,9122.0,11.0
France,19.0,179398.0,1062.0,30182.0,10.0,80472.0,515.0,68744.0,436.0,2748.0,462.0,2982302.0,45683.0,65282403.0,364.0,2163.0,22.0
Argentina,20.0,141900.0,0.0,2617.0,29.0,62815.0,2284.0,76468.0,890.0,3138.0,58.0,593044.0,13115.0,45219904.0,319.0,17279.0,76.0
Canada,21.0,112485.0,245.0,8870.0,0.0,98425.0,283.0,5190.0,2196.0,2979.0,235.0,3659778.0,96918.0,37761474.0,336.0,4257.0,10.0
Qatar,22.0,108244.0,373.0,164.0,1.0,105018.0,377.0,3062.0,113.0,38551.0,58.0,455798.0,162332.0,2807805.0,26.0,17121.0,6.0
Iraq,23.0,102226.0,2361.0,4122.0,80.0,69405.0,2258.0,28699.0,375.0,2539.0,102.0,861165.0,21385.0,40268944.0,394.0,9769.0,47.0
Indonesia,24.0,93657.0,1906.0,4576.0,117.0,52164.0,1909.0,36917.0,0.0,342.0,17.0,1310924.0,4790.0,273689898.0,2922.0,59810.0,209.0
Egypt,25.0,89745.0,0.0,4440.0,0.0,30075.0,0.0,55230.0,41.0,876.0,43.0,135000.0,1318.0,102437302.0,1141.0,23071.0,759.0
Sweden,26.0,78763.0,53.0,5676.0,10.0,0.0,0.0,0.0,58.0,7796.0,562.0,751213.0,74355.0,10103020.0,128.0,1780.0,13.0
Ecuador,27.0,78148.0,891.0,5439.0,21.0,33455.0,330.0,39254.0,313.0,4426.0,308.0,216974.0,12288.0,17657838.0,226.0,3247.0,81.0
Kazakhstan,28.0,76799.0,1646.0,585.0,0.0,48220.0,1430.0,27994.0,221.0,4087.0,31.0,1823332.0,97040.0,18789464.0,245.0,32119.0,10.0
Philippines,29.0,74390.0,2200.0,1871.0,28.0,24383.0,760.0,48136.0,351.0,678.0,17.0,1243246.0,11337.0,109662939.0,1474.0,58612.0,88.0
Oman,30.0,72646.0,1099.0,355.0,6.0,51349.0,3427.0,20942.0,169.0,14208.0,69.0,287588.0,56245.0,5113107.0,70.0,14403.0,18.0
Belarus,31.0,66688.0,167.0,519.0,6.0,59439.0,378.0,6730.0,89.0,7058.0,55.0,1219705.0,129081.0,9449128.0,142.0,18206.0,8.0
Belgium,32.0,64627.0,369.0,9808.0,3.0,17347.0,17.0,37472.0,41.0,5575.0,846.0,1501396.0,129512.0,11592676.0,179.0,1182.0,8.0
Bolivia,33.0,64135.0,1778.0,2328.0,55.0,19721.0,431.0,42086.0,71.0,5490.0,199.0,139337.0,11928.0,11681932.0,182.0,5018.0,84.0
