Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,11085929.0,108454.0,201504.0,1650.0,9369396.0,122079.0,1515029.0,20788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,9124721.0,42975.0,316030.0,785.0,5930597.0,38314.0,2878094.0,17414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,8287615.0,30600.0,261436.0,980.0,7141766.0,45829.0,884413.0,17446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,5376574.0,66563.0,225152.0,480.0,2883242.0,19237.0,2268180.0,9121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1522928.0,8084.0,36569.0,170.0,1260391.0,7035.0,225968.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,31554.0,20.0,936.0,1.0,28791.0,21.0,1827.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,35430042.0,256696.0,1041642.0,4066.0,26614834.0,232515.0,7773566.0,66424.0,4545.0,133.6,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85450.0,16.0,4634.0,0.0,80621.0,10.0,195.0,2.0,59.0,3.0,160000000.0,111163.0,1439323776.0,16844.0,310601.0,9.0
USA,2.0,7636912.0,34066.0,214611.0,332.0,4849038.0,30474.0,2573263.0,14198.0,23037.0,647.0,111470266.0,336250.0,331510437.0,43.0,1545.0,3.0
India,3.0,6622180.0,74767.0,102714.0,902.0,5583453.0,76721.0,936013.0,8944.0,4786.0,74.0,78992534.0,57095.0,1383530375.0,209.0,13470.0,18.0
Brazil,4.0,4915289.0,8456.0,146375.0,364.0,4263208.0,14634.0,505706.0,8318.0,23081.0,687.0,17900000.0,84056.0,212953890.0,43.0,1455.0,12.0
Russia,5.0,1215001.0,10499.0,21358.0,107.0,979143.0,3284.0,214500.0,2300.0,8325.0,146.0,47683832.0,326711.0,145950977.0,120.0,6834.0,3.0
Colombia,6.0,855052.0,6905.0,26712.0,156.0,761674.0,3873.0,66666.0,2220.0,16758.0,524.0,3894289.0,76323.0,51023638.0,60.0,1910.0,13.0
Spain,7.0,850739.0,6734.0,32179.0,47.0,0.0,0.0,0.0,1566.0,18194.0,688.0,12723989.0,272115.0,46759558.0,55.0,1453.0,4.0
Peru,8.0,828169.0,3184.0,32742.0,77.0,706223.0,5355.0,89204.0,1287.0,25027.0,989.0,3952298.0,119439.0,33090379.0,40.0,1011.0,8.0
Argentina,9.0,798486.0,7668.0,21018.0,223.0,636672.0,10558.0,140796.0,3950.0,17625.0,464.0,2064250.0,45565.0,45303674.0,57.0,2155.0,22.0
Mexico,10.0,757953.0,4863.0,78880.0,388.0,545530.0,4012.0,133543.0,2324.0,5863.0,610.0,1997375.0,15449.0,129284391.0,171.0,1639.0,65.0
South Africa,11.0,681289.0,1573.0,16976.0,38.0,614781.0,2018.0,49532.0,539.0,11450.0,285.0,4269626.0,71756.0,59502099.0,87.0,3505.0,14.0
France,12.0,619190.0,12565.0,32230.0,32.0,97778.0,0.0,489182.0,1276.0,9481.0,493.0,11469737.0,175616.0,65311522.0,105.0,2026.0,6.0
UK,13.0,502977.0,7981.0,42350.0,33.0,0.0,0.0,0.0,368.0,7399.0,623.0,25048460.0,368471.0,67979397.0,135.0,1605.0,3.0
Iran,14.0,471772.0,3653.0,26957.0,211.0,389966.0,2291.0,54849.0,4154.0,5598.0,320.0,4123173.0,48928.0,84270921.0,179.0,3126.0,20.0
Chile,15.0,470179.0,1708.0,12979.0,60.0,442070.0,1189.0,15130.0,856.0,24541.0,677.0,3466553.0,180937.0,19158936.0,41.0,1476.0,6.0
Iraq,16.0,379141.0,3210.0,9399.0,52.0,307482.0,3817.0,62260.0,523.0,9373.0,232.0,2349433.0,58080.0,40451877.0,107.0,4304.0,17.0
Bangladesh,17.0,368690.0,1125.0,5348.0,23.0,281656.0,1587.0,81686.0,0.0,2233.0,32.0,1989664.0,12050.0,165115692.0,448.0,30874.0,83.0
Saudi Arabia,18.0,336387.0,390.0,4875.0,25.0,321485.0,511.0,10027.0,955.0,9624.0,139.0,6678019.0,191055.0,34953378.0,104.0,7170.0,5.0
Italy,19.0,325329.0,2578.0,35986.0,18.0,231914.0,697.0,57429.0,303.0,5383.0,595.0,11784105.0,194977.0,60438292.0,186.0,1679.0,5.0
Turkey,20.0,324443.0,1429.0,8441.0,57.0,285050.0,1182.0,30952.0,1475.0,3836.0,100.0,10806285.0,127772.0,84574545.0,261.0,10019.0,8.0
Philippines,21.0,322471.0,3164.0,5776.0,100.0,273036.0,18022.0,43659.0,1758.0,2933.0,53.0,3873843.0,35230.0,109957856.0,341.0,19037.0,28.0
Pakistan,22.0,314616.0,632.0,6513.0,6.0,298968.0,375.0,9135.0,513.0,1417.0,29.0,3644762.0,16419.0,221988411.0,706.0,34084.0,61.0
Indonesia,23.0,303498.0,3992.0,11151.0,96.0,228453.0,3401.0,63894.0,0.0,1107.0,41.0,3488141.0,12718.0,274274332.0,904.0,24596.0,79.0
Germany,24.0,301571.0,1543.0,9602.0,5.0,261900.0,1100.0,30069.0,373.0,3596.0,115.0,16999253.0,202724.0,83854334.0,278.0,8733.0,5.0
Israel,25.0,266775.0,2332.0,1719.0,37.0,195629.0,4378.0,69427.0,900.0,29005.0,187.0,3703125.0,402619.0,9197590.0,34.0,5351.0,2.0
Ukraine,26.0,226462.0,4140.0,4397.0,44.0,100107.0,1370.0,121958.0,177.0,5187.0,101.0,2382259.0,54559.0,43663726.0,193.0,9930.0,18.0
Canada,27.0,166156.0,1685.0,9481.0,19.0,140243.0,1376.0,16432.0,126.0,4392.0,251.0,7625793.0,201590.0,37828308.0,228.0,3990.0,5.0
Ecuador,28.0,141034.0,683.0,11647.0,50.0,120511.0,8215.0,8876.0,354.0,7963.0,658.0,453823.0,25622.0,17712036.0,126.0,1521.0,39.0
Bolivia,29.0,136569.0,350.0,8073.0,28.0,97105.0,451.0,31391.0,71.0,11658.0,689.0,306481.0,26163.0,11714131.0,86.0,1451.0,38.0
Romania,30.0,135900.0,1835.0,5003.0,56.0,108135.0,1077.0,22762.0,598.0,7077.0,261.0,2510209.0,130717.0,19203449.0,141.0,3838.0,8.0
Netherlands,31.0,135892.0,4003.0,6454.0,5.0,0.0,0.0,0.0,174.0,7926.0,376.0,2449577.0,142875.0,17144850.0,126.0,2656.0,7.0
Morocco,32.0,133272.0,2044.0,2330.0,37.0,111036.0,2349.0,19906.0,461.0,3600.0,63.0,2711203.0,73229.0,37023865.0,278.0,15890.0,14.0
Belgium,33.0,127623.0,3389.0,10044.0,7.0,19645.0,74.0,97934.0,184.0,10999.0,866.0,3368218.0,290292.0,11602851.0,91.0,1155.0,3.0
Qatar,34.0,126498.0,159.0,216.0,0.0,123475.0,173.0,2807.0,58.0,45052.0,77.0,795768.0,283413.0,2807805.0,22.0,12999.0,4.0
Panama,35.0,115286.0,633.0,2423.0,9.0,91809.0,614.0,21054.0,110.0,26611.0,559.0,504299.0,116406.0,4332239.0,38.0,1788.0,9.0
Dominican Republic,36.0,114480.0,554.0,2134.0,6.0,90366.0,731.0,21980.0,170.0,10526.0,196.0,493091.0,45337.0,10876171.0,95.0,5097.0,22.0
Kazakhstan,37.0,108177.0,71.0,1725.0,0.0,103205.0,95.0,3247.0,221.0,5743.0,92.0,2964281.0,157383.0,18834863.0,174.0,10919.0,6.0
Kuwait,38.0,107025.0,567.0,624.0,4.0,99040.0,605.0,7361.0,142.0,24966.0,146.0,757815.0,176777.0,4286844.0,40.0,6870.0,6.0
Egypt,39.0,103683.0,108.0,5981.0,11.0,97355.0,81.0,347.0,41.0,1008.0,58.0,135000.0,1313.0,102828135.0,992.0,17192.0,762.0
Oman,40.0,101270.0,2685.0,977.0,42.0,90296.0,1768.0,9997.0,210.0,19704.0,190.0,376700.0,73296.0,5139449.0,51.0,5260.0,14.0
Poland,41.0,100074.0,1934.0,2630.0,26.0,73003.0,794.0,24441.0,191.0,2645.0,70.0,3447281.0,91112.0,37835645.0,378.0,14386.0,11.0
UAE,42.0,98801.0,1041.0,426.0,0.0,88123.0,1001.0,10252.0,0.0,9958.0,43.0,10132865.0,1021320.0,9921338.0,100.0,23290.0,1.0
Sweden,43.0,94283.0,0.0,5895.0,0.0,0.0,0.0,0.0,20.0,9320.0,583.0,1661484.0,164248.0,10115730.0,107.0,1716.0,6.0
Guatemala,44.0,93963.0,215.0,3293.0,8.0,82454.0,414.0,8216.0,5.0,5220.0,183.0,337896.0,18772.0,18000398.0,192.0,5466.0,53.0
Nepal,45.0,86823.0,2253.0,535.0,7.0,64069.0,1329.0,22219.0,0.0,2966.0,18.0,1074448.0,36707.0,29271074.0,337.0,54712.0,27.0
Japan,46.0,85339.0,571.0,1597.0,7.0,78315.0,508.0,5427.0,133.0,675.0,13.0,2166131.0,17141.0,126373720.0,1481.0,79132.0,58.0
Czechia,47.0,82446.0,1841.0,727.0,16.0,44149.0,5076.0,37570.0,245.0,7695.0,68.0,1449352.0,135274.0,10714212.0,130.0,14738.0,7.0
Belarus,48.0,80295.0,443.0,857.0,6.0,75148.0,0.0,4290.0,0.0,8498.0,91.0,1936540.0,204957.0,9448502.0,118.0,11025.0,5.0
Costa Rica,49.0,79182.0,0.0,950.0,0.0,45007.0,0.0,33225.0,213.0,15507.0,186.0,238248.0,46658.0,5106221.0,64.0,5375.0,21.0
Portugal,50.0,79151.0,904.0,2005.0,10.0,50207.0,362.0,26939.0,105.0,7768.0,197.0,2647756.0,259869.0,10188821.0,129.0,5082.0,4.0
Ethiopia,51.0,78819.0,959.0,1222.0,8.0,33060.0,735.0,44537.0,285.0,681.0,11.0,1301570.0,11251.0,115684171.0,1468.0,94668.0,89.0
Honduras,52.0,78788.0,519.0,2399.0,13.0,29187.0,209.0,47202.0,26.0,7922.0,241.0,184962.0,18598.0,9945117.0,126.0,4146.0,54.0
Venezuela,53.0,78434.0,788.0,653.0,4.0,68917.0,819.0,8864.0,215.0,2760.0,23.0,1965367.0,69168.0,28414568.0,362.0,43514.0,14.0
Bahrain,54.0,72662.0,352.0,260.0,2.0,67475.0,662.0,4927.0,64.0,42337.0,151.0,1478163.0,861271.0,1716258.0,24.0,6601.0,1.0
Nigeria,55.0,59345.0,58.0,1113.0,0.0,50768.0,50.0,7464.0,7.0,286.0,5.0,535733.0,2583.0,207432403.0,3495.0,186372.0,387.0
Uzbekistan,56.0,58612.0,374.0,480.0,3.0,55281.0,427.0,2851.0,252.0,1745.0,14.0,1377915.0,41016.0,33594251.0,573.0,69988.0,24.0
Singapore,57.0,57812.0,12.0,27.0,0.0,57575.0,13.0,210.0,0.0,9862.0,5.0,2885545.0,492217.0,5862339.0,101.0,217124.0,2.0
Moldova,58.0,56579.0,691.0,1366.0,13.0,40955.0,480.0,14258.0,685.0,14034.0,339.0,292588.0,72576.0,4031478.0,71.0,2951.0,14.0
Switzerland,59.0,54384.0,0.0,2077.0,1.0,45800.0,0.0,6507.0,33.0,6272.0,240.0,1391498.0,160475.0,8671140.0,159.0,4175.0,6.0
Armenia,60.0,52496.0,571.0,977.0,5.0,44672.0,89.0,6847.0,0.0,17707.0,330.0,306965.0,103540.0,2964701.0,56.0,3034.0,10.0
Algeria,61.0,52136.0,141.0,1760.0,4.0,36578.0,96.0,13798.0,23.0,1183.0,40.0,0.0,0.0,44053891.0,845.0,25031.0,0.0
Austria,62.0,48146.0,714.0,813.0,4.0,38629.0,584.0,8704.0,103.0,5338.0,90.0,1686373.0,186963.0,9019845.0,187.0,11095.0,5.0
Kyrgyzstan,63.0,47428.0,244.0,1066.0,0.0,43418.0,140.0,2944.0,24.0,7239.0,163.0,267718.0,40861.0,6551846.0,138.0,6146.0,24.0
Ghana,64.0,46829.0,26.0,303.0,0.0,46060.0,54.0,466.0,4.0,1499.0,10.0,488427.0,15636.0,31238252.0,667.0,103097.0,64.0
Lebanon,65.0,44482.0,988.0,406.0,8.0,19782.0,523.0,24294.0,161.0,6525.0,60.0,889920.0,130538.0,6817317.0,153.0,16791.0,8.0
Paraguay,66.0,44182.0,730.0,929.0,16.0,27203.0,691.0,16050.0,145.0,6175.0,130.0,288502.0,40321.0,7155212.0,162.0,7702.0,25.0
Palestine,67.0,41498.0,420.0,330.0,1.0,34698.0,1256.0,6470.0,0.0,8087.0,64.0,433343.0,84448.0,5131507.0,124.0,15550.0,12.0
Azerbaijan,68.0,40691.0,130.0,596.0,1.0,38496.0,142.0,1599.0,0.0,4004.0,59.0,1137121.0,111889.0,10162960.0,250.0,17052.0,9.0
Kenya,69.0,39427.0,243.0,731.0,3.0,25659.0,233.0,13037.0,0.0,729.0,14.0,563483.0,10421.0,54072535.0,1371.0,73971.0,96.0
Afghanistan,70.0,39341.0,44.0,1462.0,0.0,32852.0,10.0,5027.0,93.0,1005.0,37.0,111937.0,2859.0,39151119.0,995.0,26779.0,350.0
Ireland,71.0,38032.0,364.0,1810.0,0.0,23364.0,0.0,12858.0,20.0,7680.0,366.0,1221801.0,246724.0,4952088.0,130.0,2736.0,4.0
Libya,72.0,36809.0,722.0,592.0,14.0,21429.0,540.0,14788.0,0.0,5338.0,86.0,218698.0,31716.0,6895418.0,187.0,11648.0,32.0
Serbia,73.0,33901.0,59.0,754.0,1.0,31536.0,0.0,1611.0,21.0,3884.0,86.0,1154457.0,132270.0,8728018.0,257.0,11576.0,8.0
Hungary,74.0,30575.0,858.0,822.0,10.0,7470.0,646.0,22283.0,42.0,3167.0,85.0,759174.0,78640.0,9653847.0,316.0,11744.0,13.0
