Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,2706783.0,12037.0,153699.0,490.0,1209966.0,4792.0,1343118.0,19369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,1746976.0,1036.0,70332.0,33.0,949837.0,938.0,726807.0,12432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2309711.0,11944.0,187593.0,206.0,1257811.0,8258.0,864307.0,6326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,1891171.0,30683.0,47917.0,626.0,1197611.0,21889.0,645643.0,16028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,301045.0,1204.0,7972.0,31.0,146030.0,1045.0,147043.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,9079.0,27.0,124.0,0.0,8485.0,15.0,470.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,8965486.0,56931.0,467652.0,1386.0,4770391.0,36937.0,3727443.0,54646.0,1150.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,2336351.0,5773.0,122037.0,57.0,973089.0,148.0,1241225.0,16529.0,7060.0,369.0,28037504.0,84718.0,330949344.0,142.0,2712.0,12.0
Brazil,2.0,1070139.0,0.0,50058.0,0.0,543186.0,0.0,476895.0,8318.0,5036.0,236.0,2409830.0,11339.0,212516958.0,199.0,4245.0,88.0
Russia,3.0,584680.0,7728.0,8111.0,109.0,339711.0,5119.0,236858.0,2300.0,4006.0,56.0,16998453.0,116481.0,145932915.0,250.0,17992.0,9.0
India,4.0,421279.0,9552.0,13488.0,211.0,234714.0,6533.0,173077.0,8944.0,305.0,10.0,6807226.0,4934.0,1379604102.0,3275.0,102284.0,203.0
UK,5.0,304331.0,1221.0,42632.0,43.0,0.0,0.0,0.0,379.0,4484.0,628.0,7890145.0,116243.0,67876328.0,223.0,1592.0,9.0
Spain,6.0,293018.0,0.0,28322.0,0.0,0.0,0.0,0.0,617.0,6267.0,606.0,5162909.0,110426.0,46754331.0,160.0,1651.0,9.0
Peru,7.0,251338.0,0.0,7861.0,0.0,138763.0,0.0,104714.0,1143.0,7626.0,239.0,1482563.0,44984.0,32957322.0,131.0,4193.0,22.0
Italy,8.0,238275.0,0.0,34610.0,0.0,182453.0,0.0,21212.0,152.0,3941.0,572.0,4943825.0,81765.0,60463939.0,254.0,1747.0,12.0
Chile,9.0,236748.0,0.0,4295.0,0.0,196609.0,0.0,35844.0,1951.0,12388.0,225.0,943593.0,49373.0,19111466.0,81.0,4450.0,20.0
