Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,17732207.0,118072.0,304755.0,1642.0,15661103.0,106378.0,1766349.0,28168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,18046461.0,227823.0,433781.0,3473.0,10943754.0,123552.0,6668926.0,31550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,11640175.0,64010.0,334466.0,1212.0,10375862.0,74033.0,929847.0,16790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,18803355.0,180155.0,433873.0,5283.0,8494562.0,144790.0,9874920.0,27306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2300244.0,13046.0,54611.0,402.0,1965422.0,17893.0,280211.0,2528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,46195.0,260.0,1028.0,7.0,33175.0,18.0,11992.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,68569358.0,603366.0,1562529.0,12019.0,47474584.0,466664.0,19532245.0,106367.0,8797.0,200.5,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,86646.0,12.0,4634.0,0.0,81732.0,13.0,280.0,6.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16612.0,310601.0,9.0
USA,2.0,15593346.0,209756.0,293423.0,2949.0,9088108.0,104255.0,6211815.0,26860.0,46989.0,884.0,211198946.0,636420.0,331854504.0,21.0,1131.0,2.0
India,3.0,9735975.0,32067.0,141398.0,404.0,9214806.0,37161.0,379771.0,8944.0,7025.0,102.0,148814055.0,107374.0,1385937994.0,142.0,9802.0,9.0
Brazil,4.0,6675915.0,47850.0,178184.0,796.0,5854709.0,53642.0,643022.0,8318.0,31310.0,836.0,25700000.0,120532.0,213221820.0,32.0,1197.0,8.0
Russia,5.0,2515009.0,26097.0,44159.0,562.0,1981526.0,24938.0,489324.0,2300.0,17231.0,303.0,80095220.0,548740.0,145962052.0,58.0,3305.0,2.0
France,6.0,2309621.0,13713.0,56352.0,491.0,171868.0,1583.0,2081401.0,3088.0,35349.0,862.0,27993301.0,428444.0,65337099.0,28.0,1159.0,2.0
Italy,7.0,1757393.0,14841.0,61240.0,634.0,958629.0,25497.0,737524.0,3345.0,29085.0,1014.0,23386113.0,387043.0,60422565.0,34.0,987.0,3.0
UK,8.0,1750241.0,12282.0,62033.0,616.0,0.0,0.0,0.0,1271.0,25723.0,912.0,46047237.0,676741.0,68042600.0,39.0,1097.0,1.0
Spain,9.0,1720587.0,4887.0,46833.0,187.0,0.0,0.0,0.0,2371.0,36794.0,1002.0,24101272.0,515395.0,46762763.0,27.0,999.0,2.0
Argentina,10.0,1469919.0,3610.0,40009.0,121.0,1305587.0,4891.0,124323.0,3715.0,32393.0,882.0,4124441.0,90892.0,45377256.0,31.0,1134.0,11.0
Colombia,11.0,1384610.0,7510.0,38158.0,163.0,1278326.0,10731.0,68126.0,2376.0,27086.0,746.0,6814795.0,133310.0,51119899.0,37.0,1340.0,8.0
Germany,12.0,1218325.0,18319.0,20161.0,622.0,881900.0,18600.0,316264.0,4257.0,14521.0,240.0,29141172.0,347325.0,83901788.0,69.0,4162.0,3.0
Mexico,13.0,1182249.0,6399.0,110074.0,357.0,873555.0,7369.0,198620.0,3279.0,9128.0,850.0,3023227.0,23341.0,129524815.0,110.0,1177.0,43.0
Poland,14.0,1076178.0,8310.0,20592.0,411.0,738845.0,16399.0,316741.0,1835.0,28449.0,544.0,6506710.0,172006.0,37828312.0,35.0,1837.0,6.0
Iran,15.0,1062397.0,11023.0,50917.0,323.0,754224.0,11269.0,257256.0,5780.0,12578.0,603.0,6477718.0,76694.0,84461844.0,80.0,1659.0,13.0
Peru,16.0,976621.0,1505.0,36401.0,77.0,911113.0,1724.0,29107.0,1010.0,29441.0,1097.0,5195499.0,156623.0,33171970.0,34.0,911.0,6.0
