Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,22475882.0,17414.0,497839.0,542.0,13727815.0,10025.0,8250228.0,34248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,20406680.0,44011.0,332869.0,855.0,18846292.0,59722.0,1227519.0,25233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,12894446.0,2356.0,356749.0,66.0,11426433.0,253.0,1111264.0,16812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,22825504.0,131522.0,524123.0,2564.0,11172060.0,90732.0,11129321.0,26588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2679836.0,1814.0,62919.0,16.0,2238566.0,1407.0,378351.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,47923.0,25.0,1053.0,1.0,33399.0,3.0,13471.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,81330992.0,197142.0,1775567.0,4044.0,57445271.0,162142.0,22110154.0,105351.0,10434.0,227.8,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,19584262.0,10415.0,341264.0,126.0,11497817.0,1942.0,7745181.0,28684.0,58997.0,1028.0,246742671.0,743301.0,331955077.0,17.0,973.0,1.0
India,2.0,10222656.0,13931.0,148140.0,200.0,9803380.0,21435.0,271136.0,8944.0,7372.0,107.0,168818054.0,121746.0,1386641760.0,136.0,9360.0,8.0
Brazil,3.0,7486094.0,1809.0,191207.0,61.0,6515370.0,0.0,779517.0,8318.0,35097.0,896.0,28600000.0,134083.0,213300138.0,28.0,1116.0,7.0
Russia,4.0,3078035.0,27787.0,55265.0,487.0,2471309.0,20480.0,551461.0,2300.0,21087.0,379.0,89516176.0,613270.0,145965290.0,47.0,2641.0,2.0
France,5.0,2559686.0,0.0,62746.0,0.0,189941.0,0.0,2306999.0,2659.0,39172.0,960.0,34273124.0,524498.0,65344575.0,26.0,1041.0,2.0
UK,6.0,2329730.0,41385.0,71109.0,357.0,0.0,0.0,0.0,1529.0,34230.0,1045.0,52257588.0,767804.0,68061074.0,29.0,957.0,1.0
Turkey,7.0,2147578.0,0.0,19878.0,0.0,2015230.0,0.0,112470.0,4309.0,25330.0,234.0,23777926.0,280457.0,84782714.0,39.0,4265.0,4.0
Italy,8.0,2056277.0,8585.0,72370.0,445.0,1408686.0,14675.0,575221.0,2565.0,34034.0,1198.0,26114818.0,432236.0,60417968.0,29.0,835.0,2.0
Spain,9.0,1869610.0,0.0,49824.0,0.0,0.0,0.0,0.0,1907.0,39980.0,1065.0,27016086.0,577715.0,46763700.0,25.0,939.0,2.0
Germany,10.0,1659436.0,4114.0,30643.0,141.0,1255700.0,19000.0,373093.0,5535.0,19775.0,365.0,33708381.0,401694.0,83915659.0,51.0,2738.0,2.0
Colombia,11.0,1594497.0,0.0,42171.0,0.0,1455975.0,0.0,96351.0,2578.0,31174.0,824.0,7874546.0,153956.0,51148037.0,32.0,1213.0,6.0
Argentina,12.0,1583297.0,0.0,42650.0,0.0,1407926.0,0.0,132721.0,3313.0,34875.0,939.0,4683310.0,103159.0,45398764.0,29.0,1064.0,10.0
Mexico,13.0,1383434.0,6217.0,122426.0,400.0,1038766.0,6902.0,222242.0,3913.0,10675.0,945.0,3511534.0,27096.0,129595093.0,94.0,1059.0,37.0
Poland,14.0,1261010.0,3211.0,27147.0,29.0,1005376.0,5766.0,228487.0,1599.0,33337.0,718.0,7078555.0,187134.0,37826168.0,30.0,1393.0,5.0
Iran,15.0,1206373.0,5908.0,54814.0,121.0,960751.0,8891.0,190808.0,5174.0,14274.0,649.0,7460422.0,88271.0,84517652.0,70.0,1542.0,11.0
Ukraine,16.0,1030374.0,4385.0,17849.0,75.0,665729.0,7191.0,346796.0,177.0,23630.0,409.0,5472989.0,125516.0,43603742.0,42.0,2443.0,8.0
Peru,17.0,1007657.0,0.0,37474.0,0.0,945603.0,0.0,24580.0,1144.0,30355.0,1129.0,5463577.0,164586.0,33195820.0,33.0,886.0,6.0
South Africa,18.0,1004413.0,0.0,26735.0,0.0,844874.0,0.0,132804.0,546.0,16832.0,448.0,6445318.0,108009.0,59673704.0,59.0,2232.0,9.0
Netherlands,19.0,770400.0,7415.0,11042.0,44.0,0.0,0.0,0.0,651.0,44912.0,644.0,5770408.0,336398.0,17153526.0,22.0,1553.0,3.0
Indonesia,20.0,719219.0,5854.0,21452.0,215.0,589978.0,6302.0,107789.0,0.0,2616.0,78.0,7159309.0,26040.0,274937744.0,382.0,12816.0,38.0
Czechia,21.0,674340.0,3732.0,11152.0,53.0,566048.0,94.0,97140.0,618.0,62912.0,1040.0,3663434.0,341778.0,10718758.0,16.0,961.0,3.0
Belgium,22.0,638877.0,847.0,19200.0,42.0,43873.0,59.0,575804.0,492.0,55007.0,1653.0,6816200.0,586875.0,11614401.0,18.0,605.0,2.0
Romania,23.0,618429.0,2620.0,15334.0,104.0,543341.0,2904.0,59754.0,1197.0,32253.0,800.0,4726466.0,246502.0,19174157.0,31.0,1250.0,4.0
Chile,24.0,600105.0,0.0,16443.0,0.0,569578.0,0.0,14084.0,716.0,31261.0,857.0,6336885.0,330105.0,19196553.0,32.0,1167.0,3.0
Iraq,25.0,592528.0,931.0,12791.0,11.0,533314.0,1511.0,46423.0,169.0,14573.0,315.0,4439601.0,109190.0,40659531.0,69.0,3179.0,9.0
Canada,26.0,552020.0,0.0,14963.0,0.0,457193.0,0.0,79864.0,715.0,14564.0,395.0,13438585.0,354541.0,37904174.0,69.0,2533.0,3.0
Bangladesh,27.0,510080.0,932.0,7479.0,27.0,453318.0,1357.0,49283.0,0.0,3082.0,45.0,3184527.0,19243.0,165491971.0,324.0,22128.0,52.0
Pakistan,28.0,473309.0,1974.0,9929.0,55.0,423892.0,1760.0,39488.0,2263.0,2123.0,45.0,6589317.0,29552.0,222974428.0,471.0,22457.0,34.0
Philippines,29.0,470650.0,766.0,9124.0,15.0,438780.0,104.0,22746.0,708.0,4267.0,83.0,6679776.0,60564.0,110292627.0,234.0,12088.0,17.0
Switzerland,30.0,438284.0,10087.0,7300.0,90.0,317600.0,0.0,113384.0,431.0,50461.0,840.0,3559277.0,409788.0,8685645.0,20.0,1190.0,2.0
Morocco,31.0,432079.0,0.0,7240.0,0.0,398060.0,0.0,26779.0,795.0,11639.0,195.0,4394830.0,118382.0,37124246.0,86.0,5128.0,8.0
Israel,32.0,403986.0,2516.0,3240.0,14.0,364879.0,867.0,35867.0,609.0,43923.0,352.0,7701395.0,837327.0,9197590.0,23.0,2839.0,1.0
Portugal,33.0,396666.0,2093.0,6677.0,58.0,321682.0,1936.0,68307.0,503.0,38957.0,656.0,5323341.0,522817.0,10182028.0,26.0,1525.0,2.0
Sweden,34.0,396048.0,0.0,8279.0,0.0,0.0,0.0,0.0,302.0,39096.0,817.0,4272532.0,421764.0,10130157.0,26.0,1224.0,2.0
Saudi Arabia,35.0,362339.0,119.0,6196.0,11.0,353353.0,174.0,2790.0,393.0,10330.0,177.0,10903029.0,310823.0,35077896.0,97.0,5661.0,3.0
Austria,36.0,353484.0,1592.0,5931.0,50.0,326768.0,3766.0,20785.0,421.0,39139.0,657.0,3778483.0,418362.0,9031617.0,26.0,1523.0,2.0
Serbia,37.0,328619.0,2559.0,3073.0,43.0,31536.0,0.0,294010.0,288.0,37686.0,352.0,2253975.0,258484.0,8719979.0,27.0,2838.0,4.0
Hungary,38.0,316669.0,609.0,9161.0,114.0,134344.0,3924.0,173164.0,448.0,32821.0,949.0,2615237.0,271058.0,9648241.0,30.0,1053.0,4.0
Jordan,39.0,289748.0,1802.0,3778.0,20.0,264061.0,2547.0,21909.0,252.0,28261.0,368.0,3104457.0,302795.0,10252682.0,35.0,2714.0,3.0
Nepal,40.0,258840.0,659.0,1832.0,7.0,250581.0,718.0,6427.0,0.0,8807.0,62.0,1915232.0,65163.0,29391504.0,114.0,16043.0,15.0
Panama,41.0,231357.0,0.0,3840.0,0.0,185966.0,0.0,41551.0,188.0,53212.0,883.0,1252106.0,287984.0,4347839.0,19.0,1132.0,3.0
Georgia,42.0,222143.0,538.0,2418.0,41.0,206313.0,2766.0,13412.0,0.0,55739.0,607.0,1876048.0,470732.0,3985388.0,18.0,1648.0,2.0
Japan,43.0,217312.0,0.0,3213.0,0.0,182596.0,0.0,31503.0,659.0,1721.0,25.0,4711851.0,37311.0,126285250.0,581.0,39304.0,27.0
