Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,11574439.0,19726.0,356879.0,721.0,7640395.0,10683.0,3577165.0,21520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,14025427.0,84259.0,248707.0,1313.0,12515157.0,82099.0,1261563.0,22502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,9778761.0,909.0,297480.0,31.0,8771629.0,1800.0,709652.0,17981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,10889900.0,185720.0,276747.0,2785.0,4052263.0,61126.0,6560890.0,24189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1829751.0,4739.0,43846.0,69.0,1491411.0,2259.0,294494.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,39215.0,20.0,979.0,0.0,32753.0,20.0,5483.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,48138214.0,295373.0,1224653.0,4919.0,34504267.0,157987.0,12409294.0,88624.0,6176.0,157.1,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,9703299.0,10771.0,238785.0,144.0,6237659.0,1489.0,3226855.0,17834.0,29256.0,720.0,150915405.0,455018.0,331669237.0,34.0,1389.0,2.0
India,2.0,8353493.0,40546.0,123961.0,311.0,7698482.0,43725.0,531050.0,8944.0,6033.0,90.0,112998959.0,81609.0,1384641584.0,166.0,11170.0,12.0
Brazil,3.0,5567126.0,0.0,160548.0,0.0,5028216.0,0.0,378362.0,8318.0,26127.0,753.0,21900000.0,102779.0,213077550.0,38.0,1327.0,10.0
Russia,4.0,1693454.0,19768.0,29217.0,389.0,1266931.0,15567.0,397306.0,2300.0,11602.0,200.0,62446013.0,427841.0,145956088.0,86.0,4996.0,2.0
France,5.0,1502763.0,0.0,38289.0,0.0,120714.0,0.0,1343760.0,3878.0,23005.0,586.0,16718098.0,255928.0,65323327.0,43.0,1706.0,4.0
Spain,6.0,1331756.0,0.0,36495.0,0.0,0.0,0.0,0.0,2754.0,28480.0,780.0,18072174.0,386479.0,46761037.0,35.0,1281.0,3.0
Argentina,7.0,1195276.0,0.0,32052.0,0.0,1009278.0,0.0,153946.0,4854.0,26364.0,707.0,3078312.0,67897.0,45337635.0,38.0,1415.0,15.0
Colombia,8.0,1099392.0,0.0,31847.0,0.0,993877.0,0.0,73668.0,2376.0,21528.0,624.0,5164329.0,101126.0,51068066.0,46.0,1604.0,10.0
UK,9.0,1099059.0,25177.0,47742.0,492.0,0.0,0.0,0.0,1142.0,16161.0,702.0,34920908.0,513478.0,68008568.0,62.0,1425.0,2.0
Mexico,10.0,938405.0,5250.0,92593.0,493.0,693227.0,5807.0,152585.0,2838.0,7252.0,716.0,2425553.0,18745.0,129395356.0,138.0,1397.0,53.0
Peru,11.0,908902.0,0.0,34623.0,0.0,832929.0,0.0,41350.0,1023.0,27436.0,1045.0,4568349.0,137900.0,33128036.0,36.0,957.0,7.0
Italy,12.0,790377.0,30550.0,39764.0,352.0,307378.0,5103.0,443235.0,2292.0,13079.0,658.0,16497767.0,273002.0,60431034.0,76.0,1520.0,4.0
South Africa,13.0,728836.0,0.0,19539.0,0.0,659259.0,0.0,50038.0,546.0,12236.0,328.0,4868610.0,81738.0,59563386.0,82.0,3048.0,12.0
Iran,14.0,646164.0,8452.0,36579.0,419.0,500400.0,4927.0,109185.0,5426.0,7660.0,434.0,5073034.0,60136.0,84359039.0,131.0,2306.0,17.0
Germany,15.0,582711.0,5580.0,10934.0,51.0,371500.0,0.0,200277.0,2388.0,6947.0,130.0,21882967.0,260896.0,83876235.0,144.0,7671.0,4.0
Chile,16.0,515042.0,840.0,14340.0,21.0,492149.0,1329.0,8553.0,733.0,26864.0,748.0,4427858.0,230950.0,19172370.0,37.0,1337.0,4.0
Iraq,17.0,485870.0,3574.0,11128.0,60.0,417235.0,8479.0,57507.0,430.0,11989.0,275.0,2931341.0,72332.0,40526039.0,83.0,3642.0,14.0
Belgium,18.0,453310.0,5955.0,12126.0,268.0,26661.0,662.0,414523.0,1351.0,39055.0,1045.0,5068561.0,436682.0,11606976.0,26.0,957.0,2.0
Poland,19.0,439536.0,24692.0,6475.0,373.0,168960.0,8974.0,264101.0,1625.0,11618.0,171.0,4963261.0,131191.0,37832261.0,86.0,5843.0,8.0
Indonesia,20.0,421731.0,3356.0,14259.0,113.0,353282.0,3785.0,54190.0,0.0,1536.0,52.0,4638515.0,16897.0,274511265.0,651.0,19252.0,59.0
Ukraine,21.0,420617.0,9524.0,7731.0,199.0,176404.0,7536.0,236482.0,177.0,9638.0,177.0,3312549.0,75902.0,43642304.0,104.0,5645.0,13.0
Bangladesh,22.0,414164.0,1517.0,6004.0,21.0,331697.0,1910.0,76463.0,0.0,2506.0,36.0,2389677.0,14461.0,165250077.0,399.0,27523.0,69.0
Philippines,23.0,388137.0,987.0,7367.0,49.0,349091.0,140.0,31679.0,1483.0,3526.0,67.0,4902459.0,44536.0,110077417.0,284.0,14942.0,22.0
Turkey,24.0,384509.0,2391.0,10558.0,77.0,330665.0,1841.0,43286.0,2464.0,4542.0,125.0,14554923.0,171945.0,84648891.0,220.0,8018.0,6.0
Netherlands,25.0,383523.0,7633.0,7682.0,106.0,0.0,0.0,0.0,634.0,22366.0,448.0,3327701.0,194058.0,17147948.0,45.0,2232.0,5.0
Czechia,26.0,362985.0,0.0,3913.0,0.0,185180.0,0.0,173892.0,1156.0,33874.0,365.0,2379128.0,222020.0,10715836.0,30.0,2739.0,5.0
Saudi Arabia,27.0,348936.0,426.0,5471.0,15.0,335594.0,441.0,7871.0,736.0,9970.0,156.0,8215017.0,234729.0,34997849.0,100.0,6397.0,4.0
Pakistan,28.0,337573.0,1313.0,6867.0,18.0,316060.0,614.0,14646.0,747.0,1518.0,31.0,4541392.0,20425.0,222340560.0,659.0,32378.0,49.0
Israel,29.0,316792.0,264.0,2592.0,0.0,304418.0,349.0,9782.0,365.0,34443.0,282.0,4680374.0,508870.0,9197590.0,29.0,3548.0,2.0
Romania,30.0,267088.0,8651.0,7419.0,146.0,186260.0,5085.0,73409.0,1001.0,13916.0,387.0,3341867.0,174119.0,19192987.0,72.0,2587.0,6.0
Canada,31.0,246956.0,2021.0,10328.0,49.0,205242.0,1733.0,31386.0,218.0,6524.0,273.0,9753158.0,257642.0,37855403.0,153.0,3665.0,4.0
Morocco,32.0,229565.0,0.0,3900.0,0.0,189909.0,0.0,35756.0,869.0,6194.0,105.0,3388542.0,91435.0,37059715.0,161.0,9502.0,11.0
Switzerland,33.0,192376.0,10073.0,2500.0,29.0,87100.0,3700.0,102776.0,314.0,22173.0,288.0,2080775.0,239822.0,8676320.0,45.0,3471.0,4.0
Nepal,34.0,182923.0,3309.0,1034.0,30.0,144978.0,3844.0,36911.0,0.0,6240.0,35.0,1494122.0,50969.0,29314084.0,160.0,28350.0,20.0
Ecuador,35.0,170110.0,0.0,12698.0,0.0,149048.0,0.0,8364.0,342.0,9592.0,716.0,549943.0,31011.0,17734009.0,104.0,1397.0,32.0
Portugal,36.0,156940.0,7497.0,2694.0,59.0,88946.0,2357.0,65300.0,325.0,15407.0,264.0,3482414.0,341869.0,10186395.0,65.0,3781.0,3.0
Bolivia,37.0,141936.0,69.0,8751.0,10.0,112526.0,471.0,20659.0,71.0,12103.0,746.0,335263.0,28589.0,11727185.0,83.0,1340.0,35.0
Sweden,38.0,137730.0,0.0,5997.0,13.0,0.0,0.0,0.0,73.0,13608.0,593.0,2242469.0,221569.0,10120882.0,73.0,1688.0,5.0
UAE,39.0,137310.0,1161.0,505.0,2.0,134983.0,1493.0,1822.0,0.0,13826.0,51.0,13581249.0,1367543.0,9931131.0,72.0,19666.0,1.0
Panama,40.0,135592.0,0.0,2731.0,0.0,113379.0,0.0,19482.0,110.0,31258.0,630.0,686698.0,158305.0,4337810.0,32.0,1588.0,6.0
Qatar,41.0,133370.0,227.0,232.0,0.0,130414.0,212.0,2724.0,37.0,47500.0,83.0,995459.0,354533.0,2807805.0,21.0,12103.0,3.0
Kuwait,42.0,128843.0,763.0,794.0,5.0,119742.0,662.0,8307.0,114.0,30019.0,185.0,940518.0,219132.0,4292024.0,33.0,5406.0,5.0
Dominican Republic,43.0,128278.0,430.0,2257.0,5.0,106304.0,322.0,19717.0,169.0,11785.0,207.0,609031.0,55951.0,10885081.0,85.0,4823.0,18.0
Austria,44.0,125099.0,6901.0,1227.0,35.0,77036.0,2744.0,46836.0,383.0,13863.0,136.0,2334815.0,258733.0,9024049.0,72.0,7355.0,4.0
Oman,45.0,116847.0,319.0,1275.0,11.0,106903.0,363.0,8669.0,158.0,22688.0,248.0,376700.0,73144.0,5150129.0,44.0,4039.0,14.0
Kazakhstan,46.0,113741.0,432.0,1857.0,0.0,106893.0,177.0,4991.0,221.0,6033.0,98.0,3466616.0,183873.0,18853268.0,166.0,10153.0,5.0
Costa Rica,47.0,112120.0,0.0,1419.0,0.0,68604.0,0.0,42097.0,185.0,21941.0,278.0,318064.0,62243.0,5110030.0,46.0,3601.0,16.0
Guatemala,48.0,109147.0,664.0,3752.0,4.0,99167.0,509.0,6228.0,5.0,6054.0,208.0,442049.0,24521.0,18027601.0,165.0,4805.0,41.0
Egypt,49.0,108122.0,0.0,6305.0,0.0,99765.0,0.0,2052.0,41.0,1050.0,61.0,135000.0,1311.0,102986580.0,953.0,16334.0,763.0
Japan,50.0,102900.0,619.0,1786.0,6.0,94295.0,440.0,6819.0,165.0,814.0,14.0,2764092.0,21878.0,126342124.0,1228.0,70740.0,46.0
Belarus,51.0,102313.0,984.0,995.0,3.0,88701.0,716.0,12617.0,0.0,10829.0,105.0,2573132.0,272340.0,9448248.0,92.0,9496.0,4.0
Honduras,52.0,98688.0,283.0,2706.0,18.0,41848.0,732.0,54134.0,24.0,9910.0,272.0,231650.0,23263.0,9958039.0,101.0,3680.0,43.0
Ethiopia,53.0,97502.0,0.0,1494.0,0.0,55254.0,0.0,40754.0,346.0,841.0,13.0,1498360.0,12926.0,115918291.0,1189.0,77589.0,77.0
Armenia,54.0,97150.0,2374.0,1448.0,35.0,58811.0,1212.0,36891.0,0.0,32764.0,488.0,418080.0,140998.0,2965154.0,31.0,2048.0,7.0
Venezuela,55.0,93100.0,0.0,810.0,0.0,87941.0,0.0,4349.0,117.0,3277.0,29.0,2127032.0,74874.0,28407992.0,305.0,35072.0,13.0
Jordan,56.0,91234.0,4658.0,1029.0,62.0,8188.0,195.0,82017.0,374.0,8912.0,101.0,1955425.0,191001.0,10237749.0,112.0,9949.0,5.0
Hungary,57.0,90988.0,4219.0,2063.0,90.0,21232.0,376.0,67693.0,355.0,9427.0,214.0,1129648.0,117040.0,9651845.0,106.0,4679.0,9.0
Lebanon,58.0,85209.0,0.0,667.0,0.0,43885.0,0.0,40657.0,273.0,12503.0,98.0,1259561.0,184827.0,6814823.0,80.0,10217.0,5.0
Bahrain,59.0,82363.0,0.0,326.0,2.0,79680.0,0.0,2357.0,18.0,47854.0,189.0,1780051.0,1034232.0,1721133.0,21.0,5280.0,1.0
Moldova,60.0,78507.0,1020.0,1851.0,13.0,58292.0,890.0,18364.0,797.0,19477.0,459.0,382804.0,94972.0,4030713.0,51.0,2178.0,11.0
Uzbekistan,61.0,67698.0,145.0,575.0,1.0,64885.0,70.0,2238.0,257.0,2013.0,17.0,1377915.0,40968.0,33634026.0,497.0,58494.0,24.0
