Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,1691449.0,37330.0,43660.0,2502.0,1060210.0,41911.0,587579.0,16022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,2539613.0,31582.0,147134.0,1384.0,1116105.0,19236.0,1276374.0,19469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,1513688.0,51142.0,63262.0,1721.0,806979.0,25893.0,643447.0,12102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2235212.0,15122.0,183967.0,752.0,1189451.0,14544.0,861794.0,6492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,261581.0,7367.0,7026.0,233.0,120949.0,4219.0,133606.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,8960.0,14.0,124.0,0.0,8442.0,3.0,394.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,8251224.0,142557.0,445188.0,6592.0,4302787.0,105806.0,3503249.0,54593.0,1059.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,83221.0,40.0,4634.0,0.0,78377.0,7.0,210.0,3.0,58.0,3.0,0.0,0.0,1439323776.0,17295.0,310601.0,0.0
USA,2.0,2208400.0,25450.0,119132.0,849.0,903041.0,13175.0,1186227.0,16695.0,6673.0,360.0,25729368.0,77749.0,330928170.0,150.0,2778.0,13.0
Brazil,3.0,928834.0,37278.0,45456.0,1338.0,464774.0,11206.0,418604.0,8318.0,4371.0,214.0,1628482.0,7663.0,212500470.0,229.0,4675.0,130.0
Russia,4.0,545458.0,8248.0,7284.0,193.0,294306.0,9767.0,243868.0,2300.0,3738.0,50.0,15395417.0,105497.0,145932234.0,268.0,20035.0,9.0
India,5.0,354161.0,11135.0,11921.0,2006.0,187552.0,7232.0,154688.0,8944.0,257.0,9.0,5921069.0,4292.0,1379455941.0,3895.0,115716.0,233.0
UK,6.0,298136.0,1279.0,41969.0,233.0,0.0,0.0,0.0,395.0,4393.0,618.0,6981493.0,102862.0,67872439.0,228.0,1617.0,10.0
Spain,7.0,291408.0,219.0,27136.0,0.0,0.0,0.0,0.0,617.0,6233.0,580.0,4826516.0,103232.0,46754133.0,160.0,1723.0,10.0
Italy,8.0,237500.0,210.0,34405.0,34.0,178526.0,1516.0,24569.0,177.0,3928.0,569.0,4695707.0,77660.0,60464907.0,255.0,1757.0,13.0
Peru,9.0,237156.0,4164.0,7056.0,196.0,125205.0,5796.0,104895.0,1121.0,7197.0,214.0,1396605.0,42383.0,32952301.0,139.0,4670.0,24.0
Iran,10.0,192439.0,2563.0,9065.0,115.0,152675.0,2085.0,30699.0,2815.0,2292.0,108.0,1293609.0,15410.0,83947823.0,436.0,9261.0,65.0
Germany,11.0,188382.0,338.0,8910.0,25.0,173100.0,500.0,6372.0,419.0,2249.0,106.0,4694147.0,56033.0,83774027.0,445.0,9402.0,18.0
Chile,12.0,184449.0,5013.0,3383.0,21.0,156232.0,7440.0,24834.0,1727.0,9652.0,177.0,873533.0,45712.0,19109674.0,104.0,5649.0,22.0
Turkey,13.0,181298.0,1467.0,4842.0,17.0,153379.0,1015.0,23077.0,732.0,2151.0,57.0,2721003.0,32277.0,84301943.0,465.0,17411.0,31.0
France,14.0,157716.0,344.0,29547.0,111.0,73335.0,291.0,54834.0,820.0,2416.0,453.0,1384633.0,21214.0,65268238.0,414.0,2209.0,47.0
Mexico,15.0,150264.0,3427.0,17580.0,439.0,113006.0,4896.0,19678.0,378.0,1166.0,136.0,415097.0,3221.0,128877519.0,858.0,7331.0,310.0
Pakistan,16.0,148921.0,4443.0,2839.0,110.0,56390.0,2669.0,89692.0,111.0,675.0,13.0,922665.0,4181.0,220697198.0,1482.0,77738.0,239.0
Saudi Arabia,17.0,136315.0,4267.0,1052.0,41.0,89540.0,1650.0,45723.0,1897.0,3918.0,30.0,1144282.0,32891.0,34790318.0,255.0,33071.0,30.0
Canada,18.0,99467.0,320.0,8213.0,38.0,61443.0,401.0,29811.0,1971.0,2636.0,218.0,2216730.0,58754.0,37728960.0,379.0,4594.0,17.0
Bangladesh,19.0,94481.0,3862.0,1262.0,53.0,36264.0,17533.0,56955.0,1.0,574.0,8.0,533717.0,3242.0,164622947.0,1742.0,130446.0,308.0
Qatar,20.0,82077.0,1201.0,80.0,4.0,60461.0,1780.0,21536.0,244.0,29232.0,28.0,300499.0,107023.0,2807805.0,34.0,35098.0,9.0
South Africa,21.0,76334.0,2801.0,1625.0,57.0,42063.0,2196.0,32646.0,208.0,1288.0,27.0,1148933.0,19382.0,59277377.0,777.0,36478.0,52.0
Belgium,22.0,60155.0,55.0,9663.0,2.0,16625.0,15.0,33867.0,76.0,5191.0,834.0,1045014.0,90183.0,11587727.0,193.0,1199.0,11.0
Belarus,23.0,55369.0,689.0,318.0,6.0,31273.0,853.0,23778.0,92.0,5860.0,34.0,760549.0,80486.0,9449432.0,171.0,29715.0,12.0
Colombia,24.0,54931.0,1868.0,1801.0,75.0,20366.0,414.0,32764.0,335.0,1080.0,35.0,519990.0,10224.0,50860734.0,926.0,28240.0,98.0
Sweden,25.0,53323.0,940.0,4939.0,48.0,0.0,0.0,0.0,272.0,5281.0,489.0,325000.0,32188.0,10096837.0,189.0,2044.0,31.0
Netherlands,26.0,49087.0,139.0,6070.0,5.0,0.0,0.0,0.0,87.0,2865.0,354.0,484389.0,28271.0,17133488.0,349.0,2823.0,35.0
Ecuador,27.0,47943.0,621.0,3970.0,41.0,23684.0,335.0,20289.0,230.0,2719.0,225.0,135845.0,7705.0,17631471.0,368.0,4441.0,130.0
Egypt,28.0,47856.0,1567.0,1766.0,94.0,12730.0,401.0,33360.0,41.0,468.0,17.0,135000.0,1320.0,102247168.0,2137.0,57898.0,757.0
UAE,29.0,42982.0,346.0,293.0,2.0,28861.0,732.0,13828.0,1.0,4348.0,30.0,2626000.0,265643.0,9885431.0,230.0,33739.0,4.0
