Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,2848059.0,56784.0,67727.0,1097.0,1958650.0,41498.0,821682.0,19875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,3852809.0,83720.0,183214.0,1707.0,1768878.0,41027.0,1900717.0,19064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,2796482.0,64306.0,102270.0,1925.0,1823228.0,43585.0,870984.0,13616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2546899.0,14136.0,195876.0,378.0,1491995.0,12632.0,859028.0,5359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,562728.0,17665.0,12809.0,309.0,274778.0,8995.0,275141.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,11021.0,307.0,128.0,0.0,9180.0,6.0,1713.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,12618719.0,236918.0,562039.0,5416.0,7327360.0,147743.0,4729320.0,58896.0,1619.0,72.1,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,83585.0,4.0,4634.0,0.0,78609.0,19.0,342.0,4.0,58.0,3.0,90410000.0,62814.0,1439323776.0,17220.0,310601.0,16.0
USA,2.0,3293927.0,71787.0,136671.0,849.0,1460495.0,34067.0,1696761.0,15777.0,9950.0,413.0,41010213.0,123877.0,331055210.0,101.0,2422.0,8.0
Brazil,3.0,1804338.0,45235.0,70524.0,1270.0,1185596.0,33129.0,548218.0,8318.0,8487.0,332.0,4514329.0,21234.0,212599398.0,118.0,3015.0,47.0
India,4.0,822603.0,27761.0,22144.0,521.0,516206.0,20246.0,284253.0,8944.0,596.0,16.0,11024491.0,7987.0,1380344908.0,1678.0,62335.0,125.0
Russia,5.0,713936.0,6635.0,11017.0,174.0,489068.0,7752.0,213851.0,2300.0,4892.0,75.0,22388195.0,153411.0,145936323.0,204.0,13246.0,7.0
Peru,6.0,319646.0,3198.0,11500.0,186.0,210638.0,2836.0,97508.0,1292.0,9691.0,349.0,1883326.0,57101.0,32982427.0,103.0,2868.0,18.0
Chile,7.0,309274.0,3058.0,6781.0,99.0,278053.0,3131.0,24440.0,1990.0,16175.0,355.0,1255359.0,65655.0,19120422.0,62.0,2820.0,15.0
Spain,8.0,300988.0,852.0,28403.0,2.0,0.0,0.0,0.0,617.0,6438.0,607.0,5734599.0,122651.0,46755317.0,155.0,1646.0,8.0
UK,9.0,288133.0,512.0,44650.0,48.0,0.0,0.0,0.0,185.0,4244.0,658.0,11538519.0,169945.0,67895775.0,236.0,1521.0,6.0
Mexico,10.0,282283.0,7280.0,33526.0,730.0,172230.0,4435.0,76527.0,378.0,2189.0,260.0,699944.0,5427.0,128966291.0,457.0,3847.0,184.0
Iran,11.0,252720.0,2262.0,12447.0,142.0,215015.0,2839.0,25258.0,3319.0,3008.0,148.0,1922501.0,22882.0,84018317.0,332.0,6750.0,44.0
South Africa,12.0,250687.0,12348.0,3860.0,140.0,118232.0,5171.0,128595.0,539.0,4226.0,65.0,2057232.0,34676.0,59326408.0,237.0,15370.0,29.0
Pakistan,13.0,243599.0,2751.0,5058.0,75.0,149092.0,3781.0,89449.0,2375.0,1102.0,23.0,1514858.0,6855.0,220978917.0,907.0,43689.0,146.0
Italy,14.0,242639.0,276.0,34938.0,12.0,194273.0,295.0,13428.0,65.0,4013.0,578.0,5854621.0,96836.0,60459100.0,249.0,1730.0,10.0
Saudi Arabia,15.0,226486.0,3159.0,2151.0,51.0,163026.0,1930.0,61309.0,2220.0,6503.0,62.0,2179448.0,62581.0,34825895.0,154.0,16191.0,16.0
Turkey,16.0,210965.0,1003.0,5323.0,23.0,191883.0,1493.0,13759.0,1182.0,2501.0,63.0,3881410.0,46009.0,84361420.0,400.0,15848.0,22.0
Germany,17.0,199588.0,390.0,9130.0,5.0,184000.0,400.0,6458.0,278.0,2382.0,109.0,6376054.0,76094.0,83791548.0,420.0,9178.0,13.0
Bangladesh,18.0,178443.0,2949.0,2275.0,37.0,86406.0,1862.0,89762.0,1.0,1083.0,14.0,921272.0,5593.0,164730455.0,923.0,72409.0,179.0
France,19.0,170752.0,658.0,30004.0,25.0,78388.0,218.0,62360.0,496.0,2616.0,460.0,1384633.0,21211.0,65277681.0,382.0,2176.0,47.0
Colombia,20.0,140776.0,6803.0,4925.0,211.0,58800.0,2528.0,77051.0,875.0,2766.0,97.0,968465.0,19028.0,50896277.0,362.0,10334.0,53.0
Canada,21.0,107126.0,321.0,8759.0,10.0,70901.0,327.0,27466.0,2155.0,2838.0,232.0,3142702.0,83249.0,37750636.0,352.0,4310.0,12.0
Qatar,22.0,102630.0,520.0,146.0,4.0,98233.0,961.0,4251.0,139.0,36552.0,52.0,404868.0,144194.0,2807805.0,27.0,19232.0,7.0
Argentina,23.0,94060.0,3367.0,1774.0,54.0,38984.0,671.0,53302.0,688.0,2081.0,39.0,445733.0,9860.0,45206319.0,481.0,25483.0,101.0
Egypt,24.0,80235.0,981.0,3702.0,85.0,23274.0,521.0,53259.0,41.0,784.0,36.0,135000.0,1319.0,102373924.0,1276.0,27654.0,758.0
Sweden,25.0,74898.0,163.0,5526.0,11.0,0.0,0.0,0.0,85.0,7415.0,547.0,600019.0,59402.0,10100959.0,135.0,1828.0,17.0
Iraq,26.0,72460.0,2848.0,2960.0,78.0,41380.0,1878.0,28120.0,404.0,1801.0,74.0,661090.0,16429.0,40239279.0,555.0,13594.0,61.0
Indonesia,27.0,72347.0,1611.0,3469.0,52.0,33529.0,878.0,35349.0,0.0,264.0,13.0,1015678.0,3712.0,273595125.0,3782.0,78869.0,269.0
Ecuador,28.0,65018.0,797.0,4939.0,39.0,29577.0,393.0,30502.0,308.0,3684.0,280.0,174769.0,9902.0,17649049.0,271.0,3573.0,101.0
Belarus,29.0,64604.0,193.0,454.0,5.0,54254.0,645.0,9896.0,89.0,6837.0,48.0,1111614.0,117641.0,9449229.0,146.0,20813.0,9.0
Belgium,30.0,62357.0,147.0,9781.0,3.0,17179.0,20.0,35397.0,36.0,5380.0,844.0,1349831.0,116455.0,11591026.0,186.0,1185.0,9.0
Kazakhstan,31.0,54747.0,1726.0,264.0,0.0,31815.0,0.0,22668.0,221.0,2915.0,14.0,1659543.0,88358.0,18782102.0,343.0,71144.0,11.0
UAE,32.0,54050.0,473.0,330.0,2.0,43969.0,399.0,9751.0,1.0,5463.0,33.0,3816000.0,385717.0,9893265.0,183.0,29980.0,3.0
Oman,33.0,53614.0,1889.0,244.0,8.0,34225.0,1204.0,19145.0,130.0,10494.0,48.0,231211.0,45257.0,5108835.0,95.0,20938.0,22.0
Kuwait,34.0,53580.0,740.0,383.0,1.0,43214.0,528.0,9983.0,157.0,12542.0,90.0,427006.0,99955.0,4271997.0,80.0,11154.0,10.0
Philippines,35.0,52914.0,1160.0,1360.0,46.0,13230.0,417.0,38324.0,333.0,483.0,12.0,935763.0,8537.0,109615114.0,2072.0,80599.0,117.0
Ukraine,36.0,52043.0,819.0,1345.0,18.0,24800.0,1016.0,25898.0,101.0,1190.0,31.0,773831.0,17698.0,43725138.0,840.0,32509.0,57.0
Netherlands,37.0,50840.0,42.0,6136.0,0.0,0.0,0.0,0.0,20.0,2967.0,358.0,681931.0,39795.0,17135967.0,337.0,2793.0,25.0
Portugal,38.0,45679.0,402.0,1646.0,2.0,30350.0,301.0,13683.0,66.0,4480.0,161.0,1316425.0,129115.0,10195777.0,223.0,6194.0,8.0
Singapore,39.0,45613.0,191.0,26.0,0.0,41780.0,135.0,3807.0,1.0,7795.0,4.0,866414.0,148066.0,5851542.0,128.0,225059.0,7.0
Bolivia,40.0,44113.0,1129.0,1638.0,61.0,13354.0,471.0,29121.0,71.0,3778.0,140.0,99212.0,8497.0,11676710.0,265.0,7129.0,118.0
Panama,41.0,43257.0,1041.0,863.0,24.0,21426.0,989.0,20968.0,160.0,10022.0,200.0,158669.0,36761.0,4316267.0,100.0,5001.0,27.0
Dominican Republic,42.0,41915.0,1125.0,864.0,22.0,20830.0,404.0,20221.0,226.0,3863.0,80.0,182263.0,16797.0,10850630.0,259.0,12559.0,60.0
Poland,43.0,37216.0,265.0,1562.0,11.0,26048.0,571.0,9606.0,66.0,983.0,41.0,1720428.0,45459.0,37845348.0,1017.0,24229.0,22.0
Israel,44.0,36266.0,1441.0,351.0,3.0,18613.0,161.0,17302.0,130.0,3943.0,38.0,1192111.0,129611.0,9197590.0,254.0,26204.0,8.0
Afghanistan,45.0,34194.0,286.0,971.0,14.0,20882.0,35.0,12341.0,31.0,878.0,25.0,78959.0,2027.0,38944614.0,1139.0,40108.0,493.0
Switzerland,46.0,32690.0,104.0,1966.0,0.0,29400.0,0.0,1324.0,16.0,3776.0,227.0,670484.0,77456.0,8656290.0,265.0,4403.0,13.0
Bahrain,47.0,32039.0,511.0,104.0,1.0,27213.0,693.0,4722.0,53.0,18821.0,61.0,649020.0,381265.0,1702281.0,53.0,16368.0,3.0
Romania,48.0,31381.0,592.0,1847.0,13.0,21129.0,160.0,8405.0,236.0,1632.0,96.0,824343.0,42860.0,19233439.0,613.0,10413.0,23.0
Nigeria,49.0,31323.0,575.0,709.0,20.0,12795.0,249.0,17819.0,7.0,152.0,3.0,175656.0,852.0,206228253.0,6584.0,290872.0,1174.0
Armenia,50.0,30903.0,557.0,546.0,11.0,18709.0,709.0,11648.0,10.0,10428.0,184.0,131216.0,44279.0,2963404.0,96.0,5427.0,23.0
Guatemala,51.0,27619.0,961.0,1139.0,47.0,4024.0,227.0,22456.0,5.0,1541.0,64.0,64590.0,3604.0,17922416.0,649.0,15735.0,277.0
Honduras,52.0,26384.0,406.0,704.0,10.0,2779.0,58.0,22901.0,58.0,2663.0,71.0,49308.0,4977.0,9908074.0,376.0,14074.0,201.0
Ireland,53.0,25589.0,24.0,1744.0,1.0,23364.0,0.0,481.0,9.0,5181.0,353.0,491648.0,99541.0,4939133.0,193.0,2832.0,10.0
Ghana,54.0,23834.0,371.0,135.0,6.0,19212.0,590.0,4487.0,8.0,767.0,4.0,322910.0,10388.0,31085538.0,1304.0,230263.0,96.0
Azerbaijan,55.0,22990.0,526.0,292.0,8.0,14093.0,502.0,8605.0,66.0,2267.0,29.0,552311.0,54460.0,10141508.0,441.0,34731.0,18.0
Japan,56.0,20719.0,348.0,982.0,1.0,17652.0,186.0,2085.0,31.0,164.0,8.0,540411.0,4273.0,126464295.0,6104.0,128782.0,234.0
Moldova,57.0,18924.0,258.0,635.0,11.0,12188.0,252.0,6101.0,391.0,4692.0,157.0,101180.0,25084.0,4033672.0,213.0,6352.0,40.0
Austria,58.0,18709.0,94.0,706.0,0.0,16808.0,50.0,1195.0,9.0,2077.0,78.0,683484.0,75877.0,9007794.0,481.0,12759.0,13.0
Algeria,59.0,18242.0,434.0,996.0,8.0,13124.0,487.0,4122.0,50.0,416.0,23.0,0.0,0.0,43867588.0,2405.0,44044.0,0.0
Serbia,60.0,17728.0,386.0,370.0,18.0,13651.0,0.0,3707.0,130.0,2029.0,42.0,480346.0,54983.0,8736249.0,493.0,23611.0,18.0
Nepal,61.0,16649.0,118.0,35.0,0.0,8011.0,120.0,8603.0,0.0,571.0,1.0,588353.0,20185.0,29147777.0,1751.0,832794.0,50.0
Morocco,62.0,15328.0,249.0,243.0,1.0,11827.0,380.0,3258.0,19.0,415.0,7.0,849097.0,22998.0,36921094.0,2409.0,151939.0,43.0
Cameroon,63.0,14916.0,0.0,359.0,0.0,11525.0,0.0,3032.0,52.0,562.0,14.0,0.0,0.0,26557292.0,1780.0,73976.0,0.0
S. Korea,64.0,13338.0,45.0,288.0,1.0,12065.0,46.0,985.0,15.0,260.0,6.0,1384890.0,27011.0,51270488.0,3844.0,178023.0,37.0
Czechia,65.0,13001.0,82.0,352.0,0.0,8208.0,80.0,4441.0,12.0,1214.0,33.0,588910.0,54989.0,10709558.0,824.0,30425.0,18.0
Denmark,66.0,12946.0,30.0,609.0,0.0,12077.0,32.0,260.0,4.0,2235.0,105.0,1206863.0,208339.0,5792778.0,447.0,9512.0,5.0
Ivory Coast,67.0,12052.0,302.0,81.0,2.0,6080.0,328.0,5891.0,0.0,457.0,3.0,72599.0,2751.0,26389617.0,2190.0,325798.0,363.0
Uzbekistan,68.0,12027.0,463.0,54.0,3.0,7530.0,243.0,4443.0,42.0,359.0,2.0,1121236.0,33489.0,33480229.0,2784.0,620004.0,30.0
Sudan,69.0,10204.0,46.0,649.0,8.0,5277.0,77.0,4278.0,0.0,233.0,15.0,401.0,9.0,43867809.0,4299.0,67593.0,109396.0
Kenya,70.0,9448.0,473.0,181.0,8.0,2733.0,76.0,6534.0,44.0,176.0,3.0,206584.0,3840.0,53793582.0,5694.0,297202.0,260.0
Australia,71.0,9359.0,300.0,106.0,0.0,7576.0,3.0,1677.0,13.0,367.0,4.0,2965729.0,116271.0,25507045.0,2725.0,240633.0,9.0
Kyrgyzstan,72.0,9358.0,511.0,122.0,6.0,3134.0,81.0,6102.0,24.0,1434.0,19.0,236893.0,36297.0,6526531.0,697.0,53496.0,28.0
El Salvador,73.0,9142.0,298.0,249.0,6.0,5428.0,139.0,3465.0,274.0,1409.0,38.0,187316.0,28875.0,6487104.0,710.0,26053.0,35.0
Norway,74.0,8974.0,9.0,252.0,0.0,8138.0,0.0,584.0,2.0,1655.0,46.0,372389.0,68677.0,5422348.0,604.0,21517.0,15.0
Venezuela,75.0,8803.0,431.0,83.0,3.0,2671.0,127.0,6049.0,24.0,310.0,3.0,1367504.0,48095.0,28433417.0,3230.0,342571.0,21.0
Malaysia,76.0,8696.0,13.0,121.0,0.0,8511.0,12.0,64.0,2.0,269.0,4.0,836255.0,25830.0,32375781.0,3723.0,267568.0,39.0
DRC,77.0,7905.0,59.0,189.0,0.0,3513.0,0.0,4203.0,0.0,88.0,2.0,0.0,0.0,89600413.0,11335.0,474076.0,0.0
Senegal,78.0,7882.0,98.0,145.0,2.0,5311.0,142.0,2426.0,38.0,471.0,9.0,88729.0,5297.0,16751215.0,2125.0,115526.0,189.0
North Macedonia,79.0,7777.0,205.0,368.0,6.0,3960.0,336.0,3449.0,55.0,3733.0,177.0,74562.0,35789.0,2083371.0,268.0,5661.0,28.0
Finland,80.0,7279.0,6.0,329.0,0.0,6800.0,0.0,150.0,2.0,1314.0,59.0,275000.0,49630.0,5540971.0,761.0,16842.0,20.0
Ethiopia,81.0,7120.0,147.0,124.0,4.0,2430.0,0.0,4566.0,35.0,62.0,1.0,250604.0,2179.0,115013029.0,16154.0,927524.0,459.0
Bulgaria,82.0,6964.0,292.0,267.0,5.0,3308.0,79.0,3389.0,32.0,1002.0,38.0,172330.0,24807.0,6946691.0,998.0,26018.0,40.0
Costa Rica,83.0,6845.0,360.0,26.0,1.0,2110.0,87.0,4709.0,14.0,1343.0,5.0,54191.0,10635.0,5095302.0,744.0,195973.0,94.0
Haiti,84.0,6582.0,96.0,130.0,7.0,2459.0,278.0,3993.0,0.0,577.0,11.0,13709.0,1202.0,11405851.0,1733.0,87737.0,832.0
Tajikistan,85.0,6457.0,47.0,55.0,1.0,5115.0,48.0,1287.0,0.0,677.0,6.0,0.0,0.0,9541627.0,1478.0,173484.0,0.0
Bosnia and Herzegovina,86.0,6402.0,316.0,216.0,2.0,3037.0,222.0,3149.0,4.0,1952.0,66.0,108010.0,32928.0,3280147.0,512.0,15186.0,30.0
Guinea,87.0,5969.0,88.0,37.0,1.0,4732.0,60.0,1200.0,24.0,454.0,3.0,14407.0,1097.0,13138531.0,2201.0,355095.0,912.0
Gabon,88.0,5942.0,71.0,46.0,0.0,3004.0,322.0,2892.0,11.0,2669.0,21.0,46725.0,20984.0,2226679.0,375.0,48406.0,48.0
