Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,8603263.0,121735.0,164250.0,1718.0,6956706.0,119077.0,1482307.0,19369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,7988323.0,43078.0,289607.0,878.0,4863221.0,32578.0,2835495.0,18090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,7117388.0,44305.0,228065.0,946.0,5824492.0,54724.0,1064831.0,15282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,4093786.0,36983.0,212611.0,283.0,2245569.0,6760.0,1635606.0,6429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1359569.0,6805.0,32678.0,121.0,1104047.0,7183.0,222844.0,1503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,29969.0,48.0,844.0,8.0,26062.0,146.0,3063.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,29193019.0,252954.0,928070.0,3954.0,21020748.0,220468.0,7244201.0,60702.0,3745.0,119.1,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85184.0,10.0,4634.0,0.0,80399.0,13.0,151.0,2.0,59.0,3.0,160000000.0,111163.0,1439323776.0,16897.0,310601.0,9.0
USA,2.0,6711070.0,32894.0,198520.0,392.0,3974949.0,24595.0,2537601.0,14113.0,20251.0,599.0,92403500.0,278828.0,331399277.0,49.0,1669.0,4.0
India,3.0,4845003.0,93215.0,79754.0,1140.0,3777044.0,77746.0,988205.0,8944.0,3504.0,58.0,56260928.0,40688.0,1382752528.0,285.0,17338.0,25.0
Brazil,4.0,4330455.0,14597.0,131663.0,389.0,3573958.0,20537.0,624834.0,8318.0,20343.0,619.0,14505652.0,68144.0,212867328.0,49.0,1617.0,15.0
Russia,5.0,1062811.0,5449.0,18578.0,94.0,876225.0,2690.0,168008.0,2300.0,7282.0,127.0,40624075.0,278347.0,145947399.0,137.0,7856.0,4.0
Peru,6.0,729619.0,6787.0,30710.0,117.0,566796.0,7475.0,132113.0,1448.0,22067.0,929.0,3534937.0,106912.0,33064018.0,45.0,1077.0,9.0
Colombia,7.0,716319.0,7355.0,22924.0,190.0,599385.0,6565.0,94010.0,863.0,14048.0,450.0,3164001.0,62048.0,50992538.0,71.0,2224.0,16.0
Mexico,8.0,663973.0,5674.0,70604.0,421.0,467525.0,3761.0,125844.0,2899.0,5139.0,546.0,1510311.0,11689.0,129206715.0,195.0,1830.0,86.0
South Africa,9.0,649793.0,1579.0,15447.0,20.0,577906.0,1483.0,56440.0,539.0,10928.0,260.0,3918478.0,65902.0,59459197.0,92.0,3849.0,15.0
Spain,10.0,590707.0,7005.0,29815.0,33.0,0.0,0.0,0.0,1136.0,12633.0,638.0,9987326.0,213594.0,46758522.0,79.0,1568.0,5.0
Argentina,11.0,555537.0,9056.0,11352.0,89.0,419513.0,9742.0,124672.0,2984.0,12269.0,251.0,1563241.0,34524.0,45279901.0,82.0,3989.0,29.0
Chile,12.0,434748.0,2082.0,11949.0,54.0,406326.0,1407.0,16473.0,906.0,22703.0,624.0,2828129.0,147687.0,19149531.0,44.0,1603.0,7.0
Iran,13.0,402029.0,2089.0,23157.0,128.0,346242.0,1726.0,32630.0,3791.0,4774.0,275.0,3532873.0,41954.0,84209239.0,209.0,3636.0,24.0
France,14.0,381094.0,7183.0,30916.0,6.0,89059.0,0.0,261119.0,635.0,5836.0,473.0,10000000.0,153132.0,65303258.0,171.0,2112.0,7.0
UK,15.0,368504.0,3330.0,41628.0,5.0,0.0,0.0,0.0,79.0,5422.0,613.0,19293329.0,283897.0,67958978.0,184.0,1633.0,4.0
Bangladesh,16.0,337520.0,1476.0,4733.0,31.0,240643.0,2372.0,92144.0,0.0,2045.0,29.0,1728480.0,10474.0,165021623.0,489.0,34866.0,95.0
Saudi Arabia,17.0,325651.0,601.0,4268.0,28.0,302870.0,1034.0,18513.0,1326.0,9325.0,122.0,5722477.0,163863.0,34922248.0,107.0,8182.0,6.0
Pakistan,18.0,301481.0,526.0,6379.0,6.0,289429.0,893.0,5673.0,534.0,1360.0,29.0,2939790.0,13258.0,221741906.0,736.0,34761.0,75.0
Turkey,19.0,291162.0,1527.0,7056.0,57.0,258833.0,1102.0,25273.0,1267.0,3445.0,83.0,8519560.0,100796.0,84522503.0,290.0,11979.0,10.0
Iraq,20.0,290309.0,3531.0,8014.0,73.0,224705.0,3422.0,57590.0,546.0,7186.0,198.0,1883048.0,46610.0,40399964.0,139.0,5041.0,21.0
Italy,21.0,287753.0,1458.0,35610.0,7.0,213634.0,443.0,38509.0,187.0,4761.0,589.0,9818118.0,162435.0,60443373.0,210.0,1697.0,6.0
Germany,22.0,261298.0,752.0,9428.0,1.0,235700.0,400.0,16170.0,233.0,3117.0,112.0,13436301.0,160263.0,83839002.0,321.0,8893.0,6.0
Philippines,23.0,261189.0,3345.0,4371.0,79.0,207255.0,20159.0,49563.0,1048.0,2377.0,40.0,3078406.0,28018.0,109874163.0,421.0,25137.0,36.0
Indonesia,24.0,218382.0,3636.0,8723.0,73.0,155010.0,2552.0,54649.0,0.0,797.0,32.0,2650104.0,9668.0,274108479.0,1255.0,31424.0,103.0
Israel,25.0,155604.0,2882.0,1119.0,16.0,114998.0,1502.0,39487.0,519.0,16918.0,122.0,2736590.0,297533.0,9197590.0,59.0,8219.0,3.0
Ukraine,26.0,154335.0,2476.0,3178.0,30.0,68893.0,547.0,82264.0,177.0,3533.0,73.0,1856467.0,42503.0,43678722.0,283.0,13744.0,24.0
Canada,27.0,136659.0,518.0,9171.0,1.0,120431.0,356.0,7057.0,53.0,3614.0,243.0,6154468.0,162776.0,37809342.0,277.0,4123.0,6.0
Bolivia,28.0,125982.0,810.0,7297.0,47.0,82796.0,1556.0,35889.0,71.0,10763.0,623.0,272504.0,23281.0,11704994.0,93.0,1604.0,43.0
Qatar,29.0,121740.0,217.0,205.0,0.0,118682.0,207.0,2853.0,37.0,43358.0,73.0,691031.0,246111.0,2807805.0,23.0,13697.0,4.0
Ecuador,30.0,118594.0,2143.0,10903.0,39.0,97063.0,5821.0,10628.0,378.0,6701.0,616.0,354140.0,20012.0,17696656.0,149.0,1623.0,50.0
Kazakhstan,31.0,106803.0,74.0,1634.0,0.0,100615.0,97.0,4554.0,221.0,5674.0,87.0,2571562.0,136625.0,18821980.0,176.0,11519.0,7.0
Dominican Republic,32.0,103660.0,568.0,1968.0,15.0,77182.0,651.0,24510.0,210.0,9536.0,181.0,419327.0,38577.0,10869934.0,105.0,5523.0,26.0
Romania,33.0,103495.0,1109.0,4163.0,36.0,43025.0,214.0,56307.0,465.0,5387.0,217.0,2081644.0,108358.0,19210772.0,186.0,4615.0,9.0
Panama,34.0,101745.0,704.0,2166.0,11.0,74107.0,631.0,25472.0,158.0,23507.0,500.0,399197.0,92229.0,4328339.0,43.0,1998.0,11.0
Egypt,35.0,101009.0,153.0,5648.0,21.0,84161.0,900.0,11200.0,41.0,983.0,55.0,135000.0,1314.0,102717223.0,1017.0,18186.0,761.0
Kuwait,36.0,94764.0,553.0,560.0,2.0,84995.0,591.0,9209.0,94.0,22124.0,131.0,675742.0,157765.0,4283219.0,45.0,7649.0,6.0
Belgium,37.0,92478.0,941.0,9923.0,4.0,18709.0,20.0,63846.0,68.0,7972.0,855.0,2599453.0,224091.0,11599964.0,125.0,1169.0,4.0
Oman,38.0,89746.0,1409.0,780.0,18.0,83771.0,446.0,5195.0,161.0,17488.0,152.0,309212.0,60252.0,5131974.0,57.0,6579.0,17.0
Morocco,39.0,86686.0,2251.0,1578.0,25.0,67528.0,1661.0,17580.0,266.0,2343.0,43.0,2230069.0,60274.0,36998770.0,427.0,23447.0,17.0
Sweden,40.0,86505.0,0.0,5846.0,0.0,0.0,0.0,0.0,13.0,8555.0,578.0,1250488.0,123662.0,10112123.0,117.0,1730.0,8.0
Netherlands,41.0,82099.0,1087.0,6254.0,1.0,0.0,0.0,0.0,51.0,4789.0,365.0,1832451.0,106894.0,17142680.0,209.0,2741.0,9.0
Guatemala,42.0,81909.0,251.0,2957.0,8.0,70927.0,524.0,8025.0,5.0,4555.0,164.0,276803.0,15394.0,17981356.0,220.0,6081.0,65.0
UAE,43.0,79489.0,640.0,399.0,0.0,69451.0,468.0,9639.0,0.0,8017.0,40.0,8127417.0,819752.0,9914483.0,125.0,24848.0,1.0
Japan,44.0,75218.0,674.0,1439.0,16.0,66899.0,619.0,6880.0,180.0,595.0,11.0,1715960.0,13576.0,126395837.0,1680.0,87836.0,74.0
Belarus,45.0,74173.0,198.0,750.0,6.0,72584.0,37.0,839.0,0.0,7850.0,79.0,1654618.0,175116.0,9448679.0,127.0,12598.0,6.0
Poland,46.0,74152.0,502.0,2188.0,6.0,60659.0,934.0,11305.0,86.0,1960.0,58.0,2970888.0,78516.0,37838014.0,510.0,17293.0,13.0
Honduras,47.0,67136.0,1087.0,2065.0,7.0,17770.0,1157.0,47301.0,31.0,6757.0,208.0,160162.0,16119.0,9936072.0,148.0,4812.0,62.0
Ethiopia,48.0,64301.0,413.0,1013.0,17.0,24983.0,490.0,38305.0,342.0,557.0,9.0,1138012.0,9851.0,115520288.0,1797.0,114038.0,102.0
