Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,7976022.0,118380.0,155451.0,1651.0,6445952.0,96769.0,1374619.0,19211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,7738305.0,37593.0,281883.0,834.0,4641489.0,46708.0,2814933.0,18398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,6795684.0,46641.0,220378.0,1291.0,5468574.0,75480.0,1106732.0,15030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3868181.0,36808.0,210748.0,467.0,2184540.0,16372.0,1472893.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1319898.0,7715.0,31801.0,226.0,1055312.0,5783.0,232785.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,29489.0,64.0,801.0,8.0,25168.0,124.0,3520.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,27728300.0,247201.0,901077.0,4477.0,19821686.0,241236.0,7005537.0,60291.0,3557.0,115.6,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85144.0,10.0,4634.0,0.0,80335.0,15.0,175.0,3.0,59.0,3.0,160000000.0,111163.0,1439323776.0,16905.0,310601.0,9.0
USA,2.0,6514231.0,28561.0,194030.0,496.0,3796760.0,38074.0,2523441.0,14505.0,19658.0,586.0,88656974.0,267545.0,331372810.0,51.0,1708.0,4.0
India,3.0,4367436.0,89852.0,73923.0,1107.0,3396027.0,74607.0,897486.0,8944.0,3159.0,53.0,50650128.0,36635.0,1382567327.0,317.0,18703.0,27.0
Brazil,4.0,4165124.0,17330.0,127517.0,516.0,3397234.0,41670.0,640373.0,8318.0,19569.0,599.0,14408116.0,67692.0,212846718.0,51.0,1669.0,15.0
Russia,5.0,1035789.0,5099.0,17993.0,122.0,850049.0,6772.0,167747.0,2300.0,7097.0,123.0,38758184.0,265564.0,145946547.0,141.0,8111.0,4.0
Peru,6.0,696190.0,4615.0,30123.0,147.0,529751.0,7500.0,136316.0,1499.0,21060.0,911.0,3403397.0,102953.0,33057742.0,47.0,1097.0,10.0
Colombia,7.0,679513.0,7665.0,21817.0,202.0,541462.0,12183.0,116234.0,863.0,13328.0,428.0,2996911.0,58780.0,50985133.0,75.0,2337.0,17.0
South Africa,8.0,640441.0,1079.0,15086.0,82.0,567729.0,1174.0,57626.0,539.0,10773.0,254.0,3821162.0,64276.0,59448983.0,93.0,3941.0,16.0
Mexico,9.0,637509.0,3486.0,67781.0,223.0,446715.0,4447.0,123013.0,2836.0,4935.0,525.0,1435703.0,11113.0,129188221.0,203.0,1906.0,90.0
Spain,10.0,534513.0,8964.0,29594.0,78.0,0.0,0.0,0.0,1034.0,11431.0,633.0,9987326.0,213595.0,46758276.0,87.0,1580.0,5.0
Argentina,11.0,500034.0,12027.0,10405.0,276.0,366590.0,9202.0,123039.0,2719.0,11045.0,230.0,1412149.0,31191.0,45274241.0,91.0,4351.0,32.0
Chile,12.0,425541.0,1267.0,11682.0,30.0,397730.0,2013.0,16129.0,930.0,22225.0,610.0,2669569.0,139423.0,19147292.0,45.0,1639.0,7.0
Iran,13.0,391112.0,2302.0,22542.0,132.0,337414.0,1842.0,31156.0,3713.0,4645.0,268.0,3431646.0,40759.0,84194553.0,215.0,3735.0,25.0
UK,14.0,352560.0,2460.0,41586.0,32.0,0.0,0.0,0.0,77.0,5188.0,612.0,17619897.0,259291.0,67954116.0,193.0,1634.0,4.0
France,15.0,335524.0,6544.0,30764.0,38.0,88226.0,390.0,216534.0,574.0,5138.0,471.0,8500000.0,130166.0,65301291.0,195.0,2123.0,8.0
