Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,8128346.0,45396.0,293642.0,1744.0,5014256.0,41251.0,2820448.0,17876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,8971001.0,132284.0,169887.0,1824.0,7275611.0,108287.0,1525503.0,19597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,7269887.0,46531.0,232239.0,1252.0,6036251.0,63624.0,1001397.0,15357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,4217776.0,48320.0,214231.0,683.0,2281892.0,11877.0,1721653.0,6865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1379847.0,7116.0,33300.0,174.0,1130700.0,9437.0,215847.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,30254.0,46.0,859.0,9.0,26378.0,78.0,3017.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,29997832.0,279693.0,944173.0,5686.0,21765739.0,234554.0,7287920.0,61156.0,3848.0,121.1,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,6824664.0,36517.0,201246.0,1049.0,4101620.0,33534.0,2521798.0,14150.0,20593.0,607.0,94337275.0,284654.0,331409864.0,49.0,1647.0,4.0
India,2.0,5115893.0,97859.0,83230.0,1139.0,4022049.0,82938.0,1010614.0,8944.0,3700.0,60.0,59429115.0,42977.0,1382826609.0,270.0,16615.0,23.0
Brazil,3.0,4419083.0,34784.0,134106.0,899.0,3720312.0,49184.0,564665.0,8318.0,20759.0,630.0,14617980.0,68669.0,212875572.0,48.0,1587.0,15.0
Russia,4.0,1079519.0,5670.0,18917.0,132.0,890114.0,5809.0,170488.0,2300.0,7397.0,130.0,41400000.0,283663.0,145947739.0,135.0,7715.0,4.0
Peru,5.0,738020.0,0.0,30927.0,0.0,580753.0,0.0,126340.0,1460.0,22319.0,935.0,3567927.0,107901.0,33066529.0,45.0,1069.0,9.0
