Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,17000662.0,123030.0,295150.0,1672.0,15078078.0,88456.0,1627434.0,27589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,16634030.0,224391.0,415926.0,3829.0,10202766.0,143006.0,6015338.0,30889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,11287344.0,70861.0,327949.0,1218.0,10095178.0,60629.0,864217.0,17052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,17647390.0,206181.0,405649.0,5306.0,7641059.0,181122.0,9600682.0,28307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2214586.0,16389.0,52670.0,330.0,1876437.0,13412.0,285479.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,45470.0,182.0,1019.0,1.0,33090.0,11.0,11361.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,64830203.0,641034.0,1498378.0,12356.0,44927267.0,486636.0,18404558.0,106458.0,8317.0,192.2,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,86551.0,9.0,4634.0,0.0,81649.0,18.0,268.0,8.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16630.0,310601.0,9.0
USA,2.0,14314265.0,203737.0,279867.0,2833.0,8462434.0,128689.0,5571964.0,26187.0,43138.0,843.0,199906513.0,602450.0,331822744.0,23.0,1186.0,2.0
India,3.0,9533471.0,33761.0,138657.0,498.0,8970104.0,38306.0,424710.0,8944.0,6880.0,100.0,142445949.0,102796.0,1385715753.0,145.0,9994.0,10.0
Brazil,4.0,6436650.0,48124.0,174531.0,669.0,5698353.0,41855.0,563766.0,8318.0,30191.0,819.0,25700000.0,120546.0,213197088.0,33.0,1222.0,8.0
Russia,5.0,2347401.0,25345.0,41053.0,589.0,1830349.0,26882.0,475999.0,2300.0,16082.0,281.0,77200071.0,528909.0,145961030.0,62.0,3555.0,2.0
France,6.0,2244635.0,14064.0,53816.0,310.0,165563.0,1534.0,2025256.0,3488.0,34356.0,824.0,20678186.0,316496.0,65334738.0,29.0,1214.0,3.0
Spain,7.0,1682533.0,9331.0,45784.0,273.0,0.0,0.0,0.0,2485.0,35980.0,979.0,22992742.0,491692.0,46762467.0,28.0,1021.0,2.0
UK,8.0,1659255.0,16169.0,59699.0,648.0,0.0,0.0,0.0,1351.0,24388.0,877.0,44059851.0,647589.0,68036766.0,41.0,1140.0,2.0
Italy,9.0,1641610.0,20709.0,57045.0,684.0,823335.0,38740.0,761230.0,3616.0,27168.0,944.0,22334342.0,369627.0,60424017.0,37.0,1059.0,3.0
Argentina,10.0,1440103.0,7533.0,39156.0,228.0,1268358.0,5107.0,132589.0,3983.0,31741.0,863.0,3975760.0,87629.0,45370463.0,32.0,1159.0,11.0
Colombia,11.0,1334089.0,9297.0,37117.0,183.0,1225635.0,7988.0,71337.0,2376.0,26102.0,726.0,6535154.0,127862.0,51111013.0,38.0,1377.0,8.0
Mexico,12.0,1122362.0,8819.0,106765.0,825.0,829817.0,6231.0,185780.0,3335.0,8667.0,824.0,2892449.0,22335.0,129502622.0,115.0,1213.0,45.0
Germany,13.0,1105832.0,20171.0,17812.0,453.0,779600.0,20800.0,308420.0,3957.0,13181.0,212.0,27859242.0,332063.0,83897407.0,76.0,4710.0,3.0
Poland,14.0,1013772.0,13880.0,18208.0,609.0,622980.0,25391.0,372584.0,2023.0,26799.0,481.0,6317532.0,167002.0,37828989.0,37.0,2078.0,6.0
Iran,15.0,989572.0,13621.0,48990.0,362.0,688054.0,10091.0,252528.0,5828.0,11719.0,580.0,6212694.0,73572.0,84444220.0,85.0,1724.0,14.0
Peru,16.0,967075.0,1847.0,36076.0,45.0,899213.0,2235.0,31786.0,961.0,29160.0,1088.0,5103401.0,153882.0,33164438.0,34.0,919.0,6.0
South Africa,17.0,796472.0,4173.0,21709.0,65.0,734305.0,1774.0,40458.0,546.0,13359.0,364.0,5468670.0,91721.0,59622631.0,75.0,2746.0,11.0
Ukraine,18.0,758264.0,13141.0,12717.0,169.0,369054.0,13882.0,376493.0,177.0,17383.0,292.0,4528772.0,103819.0,43621595.0,58.0,3430.0,10.0
Turkey,19.0,700880.0,31923.0,14129.0,193.0,414141.0,4821.0,272610.0,5502.0,8273.0,167.0,18956228.0,223750.0,84720759.0,121.0,5996.0,4.0
Belgium,20.0,579212.0,1867.0,16786.0,141.0,37924.0,450.0,524502.0,854.0,49885.0,1446.0,5932877.0,510972.0,11610963.0,20.0,692.0,2.0
Iraq,21.0,556728.0,1961.0,12340.0,34.0,486313.0,1743.0,58075.0,277.0,13713.0,304.0,3543722.0,87289.0,40597729.0,73.0,3290.0,11.0
Chile,22.0,553898.0,1034.0,15438.0,8.0,529501.0,1467.0,8959.0,694.0,28871.0,805.0,5378733.0,280356.0,19185358.0,35.0,1243.0,4.0
Indonesia,23.0,549508.0,5533.0,17199.0,118.0,458880.0,4001.0,73429.0,0.0,2000.0,63.0,5805224.0,21130.0,274740300.0,500.0,15974.0,47.0
Czechia,24.0,533042.0,4568.0,8515.0,108.0,461599.0,6422.0,62928.0,689.0,49736.0,795.0,3109602.0,290145.0,10717406.0,20.0,1259.0,3.0
Netherlands,25.0,532444.0,4921.0,9504.0,66.0,0.0,0.0,0.0,501.0,31045.0,554.0,4043482.0,235759.0,17150944.0,32.0,1805.0,4.0
Romania,26.0,484550.0,4916.0,11665.0,135.0,371231.0,10297.0,101654.0,1260.0,25260.0,608.0,4137893.0,215708.0,19182875.0,40.0,1644.0,5.0
