Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,12424241.0,97269.0,222689.0,1816.0,10782688.0,99516.0,1418864.0,20892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,10000325.0,67223.0,333803.0,1170.0,6656781.0,46389.0,3009741.0,18967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,8965282.0,50437.0,278952.0,1217.0,7877033.0,47422.0,809297.0,17533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,6867960.0,143429.0,238163.0,1099.0,3180818.0,29013.0,3448979.0,12683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1646863.0,14176.0,39622.0,265.0,1352602.0,9103.0,254639.0,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,33707.0,18.0,952.0,0.0,30357.0,21.0,2398.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,39939099.0,372552.0,1114196.0,5567.0,29880938.0,231464.0,8943965.0,71934.0,5124.0,142.9,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85659.0,13.0,4634.0,0.0,80766.0,7.0,259.0,5.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16803.0,310601.0,9.0
USA,2.0,8342665.0,54232.0,224282.0,638.0,5432192.0,36791.0,2686191.0,15417.0,25160.0,676.0,124794468.0,376364.0,331579250.0,40.0,1478.0,3.0
India,3.0,7492727.0,62092.0,114064.0,1032.0,6594399.0,72765.0,784264.0,8944.0,5414.0,82.0,93254017.0,67379.0,1384011899.0,185.0,12134.0,15.0
Brazil,4.0,5224362.0,22792.0,153690.0,461.0,4635315.0,15755.0,435357.0,8318.0,24527.0,722.0,17900000.0,84035.0,213007476.0,41.0,1386.0,12.0
Russia,5.0,1384235.0,14922.0,24002.0,279.0,1065199.0,8617.0,295034.0,2300.0,9484.0,164.0,53305957.0,365226.0,145953192.0,105.0,6081.0,3.0
