Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,6833228.0,55916.0,256274.0,1692.0,3816246.0,28211.0,2760708.0,21492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,5604199.0,31175.0,185079.0,1158.0,4172554.0,26615.0,1246566.0,14849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,6119169.0,95847.0,127483.0,1454.0,4805164.0,88458.0,1186522.0,19027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3313224.0,26406.0,204811.0,306.0,1965506.0,12665.0,1142907.0,5198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1171979.0,9526.0,27363.0,341.0,891862.0,7382.0,252754.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,26695.0,182.0,499.0,9.0,20306.0,613.0,5890.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,23069215.0,219052.0,801524.0,4960.0,15672289.0,163944.0,6595402.0,61829.0,2960.0,102.8,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,5791009.0,44737.0,179035.0,979.0,3115961.0,20477.0,2496013.0,16833.0,17481.0,540.0,74665060.0,225389.0,331272237.0,57.0,1850.0,4.0
Brazil,2.0,3532330.0,27233.0,113358.0,935.0,2670755.0,17348.0,748217.0,8318.0,16602.0,533.0,13748152.0,64616.0,212768400.0,60.0,1877.0,15.0
India,3.0,2973368.0,69039.0,55928.0,953.0,2220799.0,62858.0,696641.0,8944.0,2152.0,40.0,33467237.0,24219.0,1381863561.0,465.0,24708.0,41.0
Russia,4.0,946976.0,4870.0,16189.0,90.0,761330.0,5817.0,169457.0,2300.0,6489.0,111.0,33800000.0,231597.0,145943309.0,154.0,9015.0,4.0
South Africa,5.0,603338.0,3398.0,12843.0,225.0,500102.0,2933.0,90393.0,539.0,10155.0,216.0,3504507.0,58988.0,59410167.0,98.0,4626.0,17.0
Peru,6.0,567059.0,0.0,27034.0,0.0,380730.0,0.0,159295.0,1519.0,17166.0,818.0,2852011.0,86336.0,33033892.0,58.0,1222.0,12.0
Mexico,7.0,543806.0,6775.0,59106.0,625.0,371638.0,4101.0,113062.0,3503.0,4212.0,458.0,1226117.0,9496.0,129117943.0,237.0,2185.0,105.0
Colombia,8.0,513719.0,0.0,16183.0,0.0,339124.0,0.0,158412.0,1493.0,10081.0,318.0,2374898.0,46606.0,50956995.0,99.0,3149.0,21.0
Spain,9.0,407879.0,3650.0,28838.0,25.0,0.0,0.0,0.0,541.0,8723.0,617.0,7955615.0,170147.0,46757339.0,115.0,1621.0,6.0
Chile,10.0,393769.0,1920.0,10723.0,52.0,367897.0,1834.0,15149.0,1072.0,20574.0,560.0,2142301.0,111935.0,19138783.0,49.0,1785.0,9.0
Iran,11.0,354764.0,2206.0,20376.0,112.0,305866.0,1630.0,28522.0,3794.0,4216.0,242.0,2987117.0,35502.0,84138745.0,237.0,4129.0,28.0
UK,12.0,323313.0,1033.0,41405.0,2.0,0.0,0.0,0.0,76.0,4759.0,609.0,15177265.0,223407.0,67935641.0,210.0,1641.0,4.0
Argentina,13.0,320884.0,0.0,6567.0,50.0,239806.0,6155.0,74511.0,1832.0,7091.0,145.0,1052687.0,23262.0,45252733.0,141.0,6891.0,43.0
Saudi Arabia,14.0,305186.0,1213.0,3580.0,32.0,277067.0,1591.0,24539.0,1675.0,8748.0,103.0,4501104.0,129021.0,34886672.0,114.0,9745.0,8.0
Pakistan,15.0,291588.0,630.0,6219.0,10.0,273579.0,775.0,11790.0,722.0,1317.0,28.0,2389365.0,10789.0,221460187.0,759.0,35610.0,93.0
Bangladesh,16.0,290360.0,2401.0,3861.0,39.0,172615.0,3624.0,113884.0,0.0,1761.0,23.0,1420449.0,8613.0,164914115.0,568.0,42713.0,116.0
Italy,17.0,257065.0,947.0,35427.0,9.0,204960.0,274.0,16678.0,69.0,4253.0,586.0,7862592.0,130069.0,60449180.0,235.0,1706.0,8.0
Turkey,18.0,255723.0,1203.0,6080.0,22.0,235569.0,772.0,14074.0,749.0,3028.0,72.0,6154157.0,72862.0,84463026.0,330.0,13892.0,14.0
France,19.0,234400.0,4586.0,30503.0,23.0,84829.0,764.0,119068.0,379.0,3590.0,467.0,6000000.0,91892.0,65293815.0,279.0,2141.0,11.0
Germany,20.0,233021.0,1737.0,9328.0,4.0,205800.0,1000.0,17893.0,236.0,2780.0,111.0,10197366.0,121656.0,83821481.0,360.0,8986.0,8.0
Iraq,21.0,197085.0,4288.0,6283.0,75.0,140446.0,3246.0,50356.0,587.0,4886.0,156.0,1393488.0,34543.0,40340634.0,205.0,6421.0,29.0
Philippines,22.0,182365.0,4786.0,2940.0,59.0,114519.0,616.0,64906.0,717.0,1661.0,27.0,2238793.0,20394.0,109778515.0,602.0,37340.0,49.0
Indonesia,23.0,149408.0,2197.0,6500.0,82.0,102991.0,2317.0,39917.0,0.0,545.0,24.0,1989870.0,7264.0,273918933.0,1833.0,42141.0,138.0
Canada,24.0,124282.0,409.0,9062.0,8.0,110604.0,316.0,4616.0,61.0,3289.0,240.0,4974215.0,131636.0,37787666.0,304.0,4170.0,8.0
