Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,5202332.0,6416.0,209704.0,416.0,2619708.0,6098.0,2372920.0,26294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,3792033.0,4669.0,135667.0,122.0,2541259.0,309.0,1115107.0,14309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,4000895.0,29677.0,91709.0,539.0,2899180.0,25874.0,1010006.0,19638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2809468.0,9518.0,201890.0,226.0,1688184.0,11243.0,919394.0,5168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,864630.0,536.0,18228.0,10.0,510811.0,722.0,335591.0,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,17032.0,368.0,189.0,6.0,10936.0,1.0,5907.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,16687111.0,51184.0,657402.0,1319.0,10270729.0,44247.0,5758980.0,66572.0,2141.0,84.3,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,4433941.0,531.0,150458.0,14.0,2137187.0,584.0,2146296.0,19100.0,13390.0,454.0,55019856.0,166150.0,331145197.0,75.0,2201.0,6.0
Brazil,2.0,2446397.0,2917.0,87737.0,58.0,1667667.0,0.0,690993.0,8318.0,11503.0,413.0,12601096.0,59252.0,212669472.0,87.0,2424.0,17.0
India,3.0,1493904.0,11401.0,33537.0,89.0,957044.0,3855.0,503323.0,8944.0,1082.0,24.0,17334885.0,12553.0,1380974594.0,924.0,41178.0,80.0
Russia,4.0,823515.0,5395.0,13504.0,150.0,612217.0,8888.0,197794.0,2300.0,5643.0,93.0,27327570.0,187253.0,145939220.0,177.0,10807.0,5.0
South Africa,5.0,452529.0,0.0,7067.0,0.0,274925.0,0.0,170537.0,539.0,7623.0,119.0,2802211.0,47206.0,59361137.0,131.0,8400.0,21.0
Mexico,6.0,395489.0,4973.0,44022.0,342.0,256777.0,5272.0,94690.0,3922.0,3065.0,341.0,924359.0,7164.0,129029171.0,326.0,2931.0,140.0
Peru,7.0,389717.0,0.0,18418.0,0.0,272547.0,0.0,98752.0,1439.0,11808.0,558.0,2250256.0,68182.0,33003766.0,85.0,1792.0,15.0
Chile,8.0,347923.0,0.0,9187.0,0.0,319954.0,0.0,18782.0,1555.0,18189.0,480.0,1546097.0,80829.0,19128035.0,55.0,2082.0,12.0
Spain,9.0,325862.0,0.0,28434.0,0.0,0.0,0.0,0.0,617.0,6969.0,608.0,6320836.0,135187.0,46756155.0,143.0,1644.0,7.0
UK,10.0,300111.0,0.0,45759.0,0.0,0.0,0.0,0.0,104.0,4419.0,674.0,14981525.0,220601.0,67912305.0,226.0,1484.0,5.0
Iran,11.0,296273.0,2667.0,16147.0,235.0,257019.0,1875.0,23107.0,3902.0,3524.0,192.0,2380122.0,28312.0,84068250.0,284.0,5206.0,35.0
Pakistan,12.0,275225.0,936.0,5865.0,23.0,242436.0,1410.0,26924.0,1217.0,1244.0,27.0,1909846.0,8635.0,221178468.0,804.0,37712.0,116.0
