Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Kuwait,35.0,20464.0,900.0,148.0,10.0,5747.0,14569.0,192.0,4800.0,35.0,268154.0,62892.0,4263710.0
Colombia,36.0,20177.0,1046.0,705.0,23.0,4718.0,14754.0,136.0,397.0,14.0,235948.0,4642.0,50825192.0
Romania,37.0,17857.0,145.0,1176.0,10.0,11187.0,5494.0,196.0,928.0,61.0,361566.0,18782.0,19250177.0
Israel,38.0,16712.0,22.0,279.0,0.0,14090.0,2343.0,47.0,1817.0,30.0,536306.0,58309.0,9197590.0
Japan,39.0,16536.0,23.0,808.0,12.0,13244.0,2484.0,174.0,131.0,6.0,268477.0,2122.0,126514849.0
Egypt,40.0,16513.0,727.0,735.0,28.0,4628.0,11150.0,41.0,162.0,7.0,135000.0,1322.0,102120411.0
Austria,41.0,16486.0,50.0,639.0,4.0,15037.0,810.0,28.0,1832.0,71.0,396363.0,44035.0,9001067.0
Dominican Republic,42.0,14422.0,433.0,458.0,2.0,7854.0,6110.0,113.0,1331.0,42.0,65355.0,6031.0,10836374.0
Philippines,43.0,13777.0,180.0,863.0,6.0,3177.0,9737.0,81.0,126.0,8.0,287294.0,2626.0,109423817.0
Argentina,44.0,11353.0,704.0,445.0,12.0,3530.0,7378.0,171.0,251.0,10.0,125893.0,2788.0,45151982.0
Denmark,45.0,11289.0,59.0,561.0,0.0,9836.0,892.0,19.0,1950.0,97.0,526285.0,90894.0,5790110.0
S. Korea,46.0,11165.0,23.0,266.0,2.0,10194.0,705.0,15.0,218.0,5.0,814420.0,15887.0,51264720.0
Serbia,47.0,11092.0,68.0,238.0,1.0,5699.0,5155.0,12.0,1269.0,27.0,214212.0,24507.0,8740843.0
Panama,48.0,10577.0,310.0,299.0,4.0,6279.0,3999.0,72.0,2456.0,69.0,56755.0,13176.0,4307353.0
Afghanistan,49.0,9998.0,782.0,216.0,11.0,1040.0,8742.0,19.0,257.0,6.0,29417.0,758.0,38829355.0
Czechia,50.0,8890.0,77.0,314.0,2.0,6044.0,2532.0,29.0,830.0,29.0,394499.0,36845.0,10706960.0
Bahrain,51.0,8802.0,388.0,13.0,1.0,4465.0,4324.0,8.0,5195.0,8.0,276552.0,163208.0,1694480.0
Norway,52.0,8346.0,14.0,235.0,0.0,7727.0,384.0,13.0,1541.0,43.0,229769.0,42418.0,5416796.0
Algeria,53.0,8113.0,195.0,592.0,10.0,4426.0,3095.0,22.0,185.0,14.0,0.0,0.0,43763605.0
Kazakhstan,54.0,7919.0,322.0,35.0,0.0,4214.0,3670.0,31.0,422.0,2.0,635712.0,33900.0,18752654.0
Nigeria,55.0,7526.0,265.0,221.0,0.0,2174.0,5131.0,7.0,37.0,1.0,43328.0,211.0,205556170.0
Morocco,56.0,7406.0,74.0,198.0,1.0,4638.0,2570.0,1.0,201.0,5.0,133561.0,3623.0,36863733.0
Oman,57.0,7257.0,463.0,36.0,2.0,1848.0,5373.0,31.0,1425.0,7.0,72000.0,14141.0,5091748.0
Malaysia,58.0,7185.0,48.0,115.0,0.0,5912.0,1158.0,9.0,222.0,4.0,500469.0,15484.0,32321398.0
Australia,59.0,7111.0,16.0,102.0,1.0,6494.0,515.0,5.0,279.0,4.0,1192262.0,46814.0,25468256.0
Moldova,60.0,6994.0,147.0,242.0,5.0,3452.0,3300.0,286.0,1733.0,60.0,40565.0,10054.0,4034896.0
Ghana,61.0,6617.0,131.0,31.0,0.0,1978.0,4608.0,16.0,213.0,1.0,193705.0,6248.0,31000302.0
Finland,62.0,6568.0,31.0,306.0,0.0,4800.0,1462.0,21.0,1186.0,55.0,165600.0,29893.0,5539846.0
Armenia,63.0,6302.0,374.0,77.0,3.0,2936.0,3289.0,10.0,2127.0,26.0,49080.0,16566.0,2962680.0
Bolivia,64.0,5579.0,392.0,230.0,15.0,575.0,4774.0,3.0,479.0,20.0,14803.0,1270.0,11655824.0
Cameroon,65.0,4400.0,0.0,159.0,0.0,1822.0,2419.0,28.0,166.0,6.0,0.0,0.0,26470367.0
Iraq,66.0,4272.0,308.0,152.0,5.0,2585.0,1535.0,0.0,106.0,4.0,181882.0,4533.0,40120620.0
Luxembourg,67.0,3990.0,9.0,109.0,0.0,3758.0,123.0,8.0,6385.0,174.0,66653.0,106668.0,624863.0
Azerbaijan,68.0,3982.0,127.0,49.0,3.0,2506.0,1427.0,42.0,393.0,5.0,265067.0,26168.0,10129535.0
Hungary,69.0,3713.0,35.0,482.0,6.0,1655.0,1576.0,21.0,384.0,50.0,159260.0,16482.0,9662790.0
Honduras,70.0,3477.0,273.0,167.0,11.0,439.0,2871.0,13.0,352.0,17.0,11820.0,1195.0,9887398.0
Sudan,71.0,3378.0,0.0,137.0,0.0,372.0,2869.0,0.0,77.0,3.0,394.0,9.0,43733183.0
Guinea,72.0,3176.0,109.0,20.0,1.0,1631.0,1525.0,24.0,243.0,2.0,13726.0,1048.0,13091643.0
Uzbekistan,73.0,3115.0,87.0,13.0,0.0,2532.0,570.0,4.0,93.0,0.4,460000.0,13766.0,33416589.0
Thailand,74.0,3040.0,3.0,56.0,0.0,2916.0,68.0,61.0,44.0,0.8,328073.0,4701.0,69782104.0
Senegal,75.0,2976.0,67.0,34.0,1.0,1416.0,1526.0,6.0,178.0,2.0,34082.0,2042.0,16693148.0
Greece,76.0,2876.0,2.0,171.0,2.0,1374.0,1331.0,20.0,276.0,16.0,152998.0,14672.0,10428054.0
Guatemala,77.0,2743.0,231.0,51.0,3.0,222.0,2470.0,5.0,153.0,3.0,25464.0,1424.0,17878891.0
Tajikistan,78.0,2738.0,187.0,44.0,0.0,1223.0,1471.0,0.0,288.0,5.0,0.0,0.0,9513464.0
Bulgaria,79.0,2408.0,36.0,126.0,1.0,808.0,1474.0,29.0,346.0,18.0,73210.0,10528.0,6953511.0
Bosnia and Herzegovina,80.0,2391.0,19.0,141.0,0.0,1662.0,588.0,4.0,728.0,43.0,58694.0,17879.0,3282809.0
Ivory Coast,81.0,2366.0,25.0,30.0,1.0,1188.0,1148.0,0.0,90.0,1.0,22233.0,845.0,26303693.0
Djibouti,82.0,2270.0,0.0,10.0,0.0,1064.0,1196.0,0.0,2301.0,10.0,22097.0,22401.0,986441.0
Croatia,83.0,2243.0,0.0,99.0,0.0,2023.0,121.0,6.0,546.0,24.0,60864.0,14817.0,4107737.0
DRC,84.0,2025.0,80.0,63.0,0.0,312.0,1650.0,0.0,23.0,0.7,0.0,0.0,89241709.0
North Macedonia,85.0,1941.0,20.0,113.0,1.0,1411.0,417.0,21.0,932.0,54.0,24762.0,11885.0,2083383.0
Gabon,86.0,1934.0,206.0,12.0,0.0,459.0,1463.0,10.0,871.0,5.0,9908.0,4464.0,2219772.0
Cuba,87.0,1931.0,15.0,81.0,0.0,1671.0,179.0,4.0,170.0,7.0,92629.0,8177.0,11327310.0
Estonia,88.0,1821.0,14.0,64.0,0.0,1526.0,231.0,2.0,1373.0,48.0,75249.0,56730.0,1326445.0
El Salvador,89.0,1819.0,94.0,33.0,0.0,570.0,1216.0,25.0,281.0,5.0,70225.0,10832.0,6482821.0
Iceland,90.0,1804.0,1.0,10.0,0.0,1791.0,3.0,0.0,5290.0,29.0,58225.0,170742.0,341012.0
Lithuania,91.0,1616.0,12.0,63.0,2.0,1135.0,418.0,17.0,593.0,23.0,264882.0,97174.0,2725846.0
Somalia,92.0,1594.0,0.0,61.0,0.0,204.0,1329.0,2.0,101.0,4.0,0.0,0.0,15841801.0
Mayotte,93.0,1521.0,0.0,19.0,0.0,894.0,608.0,11.0,5591.0,70.0,5200.0,19113.0,272066.0
Slovakia,94.0,1504.0,1.0,28.0,0.0,1280.0,196.0,1.0,275.0,5.0,156765.0,28715.0,5459375.0
New Zealand,95.0,1504.0,0.0,21.0,0.0,1455.0,28.0,1.0,312.0,4.0,255850.0,53102.0,4818119.0
Slovenia,96.0,1468.0,0.0,106.0,0.0,1340.0,22.0,4.0,706.0,51.0,75110.0,36130.0,2078909.0
Kyrgyzstan,97.0,1365.0,15.0,14.0,0.0,957.0,394.0,5.0,210.0,2.0,98281.0,15091.0,6512401.0
Maldives,98.0,1313.0,39.0,4.0,0.0,128.0,1181.0,9.0,2434.0,7.0,11775.0,21826.0,539495.0
Kenya,99.0,1192.0,31.0,50.0,0.0,380.0,762.0,1.0,22.0,0.9,57650.0,1075.0,53637887.0
Guinea-Bissau,100.0,1114.0,0.0,6.0,0.0,42.0,1066.0,0.0,568.0,3.0,1500.0,764.0,1962720.0
Lebanon,101.0,1097.0,11.0,26.0,0.0,667.0,404.0,4.0,161.0,4.0,71814.0,10517.0,6828453.0
Sri Lanka,102.0,1089.0,21.0,9.0,0.0,660.0,420.0,1.0,51.0,0.4,51094.0,2387.0,21404007.0
Hong Kong,103.0,1066.0,0.0,4.0,0.0,1029.0,33.0,1.0,142.0,0.5,202930.0,27091.0,7490593.0
Tunisia,104.0,1048.0,0.0,47.0,0.0,903.0,98.0,3.0,89.0,4.0,46628.0,3950.0,11805475.0
Latvia,105.0,1046.0,16.0,22.0,0.0,712.0,312.0,2.0,554.0,12.0,97846.0,51820.0,1888181.0
Mali,106.0,1015.0,46.0,63.0,1.0,574.0,378.0,0.0,50.0,3.0,3483.0,173.0,20182888.0
Venezuela,107.0,1010.0,66.0,10.0,0.0,262.0,738.0,2.0,36.0,0.4,771276.0,27116.0,28443938.0
Albania,108.0,989.0,8.0,31.0,0.0,783.0,175.0,5.0,344.0,11.0,13133.0,4563.0,2878112.0
Equatorial Guinea,109.0,960.0,0.0,11.0,0.0,165.0,784.0,0.0,687.0,8.0,854.0,611.0,1397507.0
Niger,110.0,943.0,6.0,61.0,1.0,775.0,107.0,0.0,39.0,3.0,5989.0,248.0,24100778.0
Cyprus,111.0,927.0,0.0,17.0,0.0,594.0,316.0,10.0,768.0,14.0,99733.0,82667.0,1206440.0
Zambia,112.0,920.0,0.0,7.0,0.0,336.0,577.0,1.0,50.0,0.4,20011.0,1092.0,18324217.0
Costa Rica,113.0,918.0,7.0,10.0,0.0,607.0,301.0,4.0,180.0,2.0,22910.0,4502.0,5089207.0
Paraguay,114.0,850.0,12.0,11.0,0.0,298.0,541.0,0.0,119.0,2.0,23805.0,3342.0,7123140.0
Burkina Faso,115.0,814.0,0.0,52.0,0.0,672.0,90.0,0.0,39.0,2.0,0.0,0.0,20836960.0
Haiti,116.0,812.0,78.0,25.0,0.0,22.0,765.0,0.0,71.0,2.0,2582.0,227.0,11387625.0
Uruguay,117.0,764.0,11.0,22.0,2.0,616.0,126.0,5.0,220.0,6.0,37590.0,10825.0,3472495.0
Andorra,118.0,762.0,0.0,51.0,0.0,653.0,58.0,3.0,9864.0,660.0,3750.0,48542.0,77252.0
Georgia,119.0,728.0,5.0,12.0,0.0,509.0,207.0,6.0,182.0,3.0,45707.0,11456.0,3989931.0
Diamond Princess,120.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
Jordan,121.0,704.0,4.0,9.0,0.0,470.0,225.0,5.0,69.0,0.9,161722.0,15867.0,10192398.0
San Marino,122.0,665.0,4.0,42.0,1.0,266.0,357.0,1.0,19603.0,1238.0,3968.0,116967.0,33924.0
South Sudan,123.0,655.0,92.0,8.0,2.0,6.0,641.0,0.0,59.0,0.7,3356.0,300.0,11179687.0
Chad,124.0,648.0,37.0,60.0,2.0,204.0,384.0,0.0,40.0,4.0,0.0,0.0,16370988.0
Sierra Leone,125.0,621.0,15.0,39.0,1.0,241.0,341.0,0.0,78.0,5.0,0.0,0.0,7958865.0
Malta,126.0,609.0,9.0,6.0,0.0,473.0,130.0,1.0,1380.0,14.0,59511.0,134816.0,441423.0
Nepal,127.0,584.0,68.0,3.0,0.0,70.0,511.0,1.0,20.0,0.1,132195.0,4546.0,29078960.0
Channel Islands,128.0,558.0,0.0,45.0,0.0,508.0,5.0,0.0,3213.0,259.0,5342.0,30755.0,173694.0
CAR,129.0,552.0,73.0,1.0,1.0,18.0,533.0,0.0,115.0,0.2,11570.0,2400.0,4820525.0
Jamaica,130.0,544.0,10.0,9.0,0.0,191.0,344.0,0.0,184.0,3.0,9554.0,3228.0,2959835.0
Tanzania,131.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59536336.0
Ethiopia,132.0,494.0,61.0,5.0,0.0,151.0,338.0,0.0,4.0,0.04,76962.0,671.0,114638437.0
Madagascar,133.0,488.0,40.0,2.0,0.0,138.0,348.0,4.0,18.0,0.07,5670.0,205.0,27609355.0
Congo,134.0,487.0,18.0,16.0,0.0,147.0,324.0,0.0,89.0,3.0,0.0,0.0,5502591.0
Réunion,135.0,452.0,3.0,1.0,0.0,411.0,40.0,2.0,505.0,1.0,17200.0,19226.0,894644.0
Taiwan,136.0,441.0,0.0,7.0,0.0,411.0,23.0,0.0,19.0,0.3,70526.0,2962.0,23812392.0
Palestine,137.0,423.0,0.0,3.0,1.0,348.0,72.0,0.0,83.0,0.6,44876.0,8820.0,5087975.0
Togo,138.0,373.0,10.0,12.0,0.0,133.0,228.0,0.0,45.0,1.0,15987.0,1936.0,8256716.0
Cabo Verde,139.0,371.0,9.0,3.0,0.0,142.0,226.0,0.0,668.0,5.0,1307.0,2353.0,555344.0
Isle of Man,140.0,336.0,0.0,24.0,0.0,303.0,9.0,2.0,3954.0,282.0,4454.0,52409.0,84986.0
Mauritius,141.0,332.0,0.0,10.0,0.0,322.0,0.0,0.0,261.0,8.0,101052.0,79471.0,1271554.0
Rwanda,142.0,325.0,4.0,0.0,0.0,227.0,98.0,0.0,25.0,0.0,57077.0,4419.0,12915554.0
Montenegro,143.0,324.0,0.0,9.0,0.0,314.0,1.0,0.0,516.0,14.0,10167.0,16188.0,628058.0
Vietnam,144.0,324.0,0.0,0.0,0.0,267.0,57.0,2.0,3.0,0.0,275000.0,2828.0,97246184.0
Nicaragua,145.0,279.0,0.0,17.0,0.0,199.0,63.0,0.0,42.0,3.0,0.0,0.0,6616116.0
French Guiana,146.0,279.0,18.0,1.0,0.0,143.0,135.0,0.0,937.0,3.0,0.0,0.0,297793.0
Liberia,147.0,255.0,6.0,26.0,2.0,136.0,93.0,0.0,51.0,5.0,0.0,0.0,5044193.0
Sao Tome and Principe,148.0,251.0,0.0,8.0,0.0,4.0,239.0,0.0,1148.0,37.0,175.0,800.0,218708.0
Eswatini,149.0,238.0,13.0,2.0,0.0,119.0,117.0,0.0,205.0,2.0,4994.0,4309.0,1158888.0
Mauritania,150.0,227.0,27.0,6.0,0.0,7.0,214.0,0.0,49.0,1.0,2583.0,557.0,4635598.0
Yemen,151.0,212.0,3.0,39.0,6.0,11.0,162.0,0.0,7.0,1.0,120.0,4.0,29751976.0
Myanmar,152.0,201.0,2.0,6.0,0.0,120.0,75.0,0.0,4.0,0.1,17875.0,329.0,54371767.0
Uganda,153.0,198.0,23.0,0.0,0.0,68.0,130.0,0.0,4.0,0.0,83788.0,1839.0,45570409.0
Martinique,154.0,197.0,0.0,14.0,0.0,91.0,92.0,0.0,525.0,37.0,0.0,0.0,375294.0
Faeroe Islands,155.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3829.0,0.0,9153.0,187393.0,48844.0
Mozambique,156.0,168.0,4.0,0.0,0.0,48.0,120.0,0.0,5.0,0.0,7947.0,255.0,31153827.0
Guadeloupe,157.0,156.0,0.0,13.0,0.0,115.0,28.0,3.0,390.0,32.0,3573.0,8930.0,400117.0
Gibraltar,158.0,152.0,1.0,0.0,0.0,147.0,5.0,0.0,4511.0,0.0,6101.0,181082.0,33692.0
Brunei ,159.0,141.0,0.0,1.0,0.0,136.0,4.0,2.0,323.0,2.0,18411.0,42127.0,437036.0
Mongolia,160.0,141.0,0.0,0.0,0.0,30.0,111.0,27.0,43.0,0.0,12341.0,3771.0,3272517.0
Benin,161.0,135.0,0.0,3.0,0.0,61.0,71.0,0.0,11.0,0.2,26792.0,2217.0,12086686.0
Cayman Islands,162.0,129.0,0.0,1.0,0.0,61.0,67.0,0.0,1965.0,15.0,8426.0,128369.0,65639.0
Bermuda,163.0,128.0,0.0,9.0,0.0,81.0,38.0,2.0,2055.0,144.0,6133.0,98441.0,62301.0
Guyana,164.0,127.0,0.0,10.0,0.0,58.0,59.0,4.0,162.0,13.0,1401.0,1782.0,786160.0
Cambodia,165.0,124.0,1.0,0.0,0.0,122.0,2.0,1.0,7.0,0.0,16007.0,959.0,16693950.0
Trinidad and Tobago,166.0,116.0,0.0,8.0,0.0,108.0,0.0,0.0,83.0,6.0,2903.0,2075.0,1399024.0
Aruba,167.0,101.0,0.0,3.0,0.0,95.0,3.0,3.0,946.0,28.0,2063.0,19331.0,106719.0
Bahamas,168.0,100.0,3.0,11.0,0.0,45.0,44.0,1.0,255.0,28.0,1955.0,4977.0,392846.0
Monaco,169.0,98.0,1.0,4.0,0.0,90.0,4.0,1.0,2499.0,102.0,0.0,0.0,39213.0
Barbados,170.0,92.0,2.0,7.0,0.0,70.0,15.0,4.0,320.0,24.0,4664.0,16232.0,287339.0
Malawi,171.0,82.0,0.0,3.0,0.0,28.0,51.0,1.0,4.0,0.2,2411.0,126.0,19073209.0
Liechtenstein,172.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23612.0,38117.0
Comoros,173.0,78.0,0.0,1.0,0.0,18.0,59.0,0.0,90.0,1.0,0.0,0.0,867522.0
Sint Maarten,174.0,77.0,0.0,15.0,0.0,59.0,3.0,1.0,1798.0,350.0,437.0,10205.0,42824.0
Libya,175.0,75.0,3.0,3.0,0.0,39.0,33.0,0.0,11.0,0.4,4351.0,634.0,6861203.0
Syria,176.0,70.0,11.0,4.0,0.0,37.0,29.0,0.0,4.0,0.2,0.0,0.0,17452231.0
Angola,177.0,61.0,1.0,4.0,1.0,18.0,39.0,0.0,2.0,0.1,10000.0,305.0,32745816.0
French Polynesia,178.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,214.0,0.0,3873.0,13796.0,280739.0
Zimbabwe,179.0,56.0,5.0,4.0,0.0,18.0,34.0,0.0,4.0,0.3,35112.0,2366.0,14839448.0
Macao,180.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,69.0,0.0,0.0,0.0,648379.0
Burundi,181.0,42.0,0.0,1.0,0.0,20.0,21.0,0.0,4.0,0.08,284.0,24.0,11849331.0
Saint Martin,182.0,40.0,0.0,3.0,0.0,33.0,4.0,1.0,1036.0,78.0,553.0,14329.0,38594.0
Eritrea,183.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3541114.0
Botswana,184.0,30.0,0.0,1.0,0.0,19.0,10.0,0.0,13.0,0.4,16100.0,6862.0,2346328.0
Antigua and Barbuda,185.0,25.0,0.0,3.0,0.0,19.0,3.0,1.0,256.0,31.0,183.0,1870.0,97844.0
Gambia,186.0,25.0,0.0,1.0,0.0,13.0,11.0,0.0,10.0,0.4,1476.0,613.0,2408787.0
Bhutan,187.0,24.0,3.0,0.0,0.0,6.0,18.0,0.0,31.0,0.0,15293.0,19843.0,770702.0
Timor-Leste,188.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,738.0,561.0,1315658.0
Grenada,189.0,22.0,0.0,0.0,0.0,17.0,5.0,4.0,196.0,0.0,3007.0,26736.0,112469.0
Namibia,190.0,20.0,1.0,0.0,0.0,14.0,6.0,0.0,8.0,0.0,2847.0,1123.0,2535822.0
Laos,191.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,3.0,0.0,5194.0,715.0,7264107.0
Belize,192.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1435.0,3616.0,396831.0
Fiji,193.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,1300.0,1451.0,895766.0
New Caledonia,194.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5454.0,19123.0,285208.0
Saint Lucia,195.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,867.0,4724.0,183540.0
St. Vincent Grenadines,196.0,18.0,0.0,0.0,0.0,14.0,4.0,0.0,162.0,0.0,209.0,1885.0,110904.0
Curaçao,197.0,17.0,1.0,1.0,0.0,14.0,2.0,0.0,104.0,6.0,504.0,3073.0,164024.0
Dominica,198.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,222.0,0.0,433.0,6017.0,71968.0
Saint Kitts and Nevis,199.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,282.0,0.0,391.0,7355.0,53160.0
Falkland Islands,200.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3749.0,0.0,445.0,128316.0,3468.0
Turks and Caicos,201.0,12.0,0.0,1.0,0.0,10.0,1.0,0.0,310.0,26.0,126.0,3259.0,38660.0
Vatican City,202.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Montserrat,203.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,36.0,7212.0,4992.0
Suriname,204.0,11.0,0.0,1.0,0.0,9.0,1.0,0.0,19.0,2.0,404.0,689.0,586078.0
Greenland,205.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1850.0,32593.0,56760.0
Seychelles,206.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,112.0,0.0,0.0,0.0,98284.0
MS Zaandam,207.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,208.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,265.0,33.0,167.0,5528.0,30210.0
Papua New Guinea,209.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8928226.0
Caribbean Netherlands,210.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,424.0,16185.0,26197.0
St. Barth,211.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,608.0,0.0,137.0,13875.0,9874.0
