Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,2298404.0,19924.0,136271.0,734.0,938579.0,11282.0,1223554.0,19442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,1153919.0,7449.0,50439.0,217.0,531989.0,625.0,571491.0,11793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2109060.0,14350.0,179356.0,413.0,1088861.0,6733.0,840843.0,7116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,1392378.0,31149.0,35639.0,614.0,842898.0,20602.0,513841.0,14952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,198287.0,6169.0,5366.0,149.0,88028.0,3109.0,104893.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,8875.0,5.0,124.0,0.0,8293.0,4.0,458.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,7161644.0,79046.0,407210.0,2127.0,3499299.0,42355.0,3255135.0,53795.0,919.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,2022101.0,14652.0,112951.0,482.0,769509.0,7801.0,1139641.0,16923.0,6111.0,341.0,21607639.0,65303.0,330880530.0,164.0,2929.0,15.0
Brazil,2.0,694116.0,2154.0,36602.0,103.0,302084.0,0.0,355430.0,8318.0,3267.0,172.0,999836.0,4706.0,212463372.0,306.0,5805.0,212.0
Russia,3.0,476658.0,8985.0,5971.0,112.0,230688.0,3957.0,239999.0,2300.0,3266.0,41.0,13016023.0,89193.0,145930700.0,306.0,24440.0,11.0
Spain,4.0,288797.0,167.0,27136.0,0.0,0.0,0.0,0.0,617.0,6177.0,580.0,4465338.0,95508.0,46753690.0,162.0,1723.0,10.0
UK,5.0,287399.0,1205.0,40597.0,55.0,0.0,0.0,0.0,516.0,4235.0,598.0,5731576.0,84457.0,67863688.0,236.0,1672.0,12.0
India,6.0,265869.0,8383.0,7473.0,266.0,129088.0,5240.0,129308.0,8944.0,193.0,5.0,4774434.0,3462.0,1379122578.0,5187.0,184547.0,289.0
Italy,7.0,235278.0,280.0,33964.0,65.0,166584.0,747.0,34730.0,283.0,3891.0,562.0,4236535.0,70063.0,60467085.0,257.0,1780.0,14.0
Peru,8.0,196515.0,0.0,5465.0,0.0,86219.0,0.0,104831.0,1062.0,5966.0,166.0,1191956.0,36185.0,32941004.0,168.0,6028.0,28.0
Germany,9.0,186197.0,328.0,8783.0,7.0,169600.0,500.0,7814.0,540.0,2223.0,105.0,4348880.0,51916.0,83767456.0,450.0,9537.0,19.0
Iran,10.0,173832.0,2043.0,8351.0,70.0,136360.0,2011.0,29121.0,2619.0,2071.0,100.0,1107254.0,13194.0,83921387.0,483.0,10049.0,76.0
Turkey,11.0,171121.0,989.0,4711.0,19.0,141380.0,3411.0,25030.0,625.0,2030.0,56.0,2377954.0,28215.0,84279639.0,493.0,17890.0,35.0
France,12.0,154188.0,211.0,29209.0,54.0,71062.0,220.0,53917.0,1024.0,2363.0,448.0,1384633.0,21216.0,65264696.0,423.0,2234.0,47.0
Chile,13.0,138846.0,4696.0,2264.0,74.0,95631.0,0.0,40951.0,1558.0,7267.0,118.0,728815.0,38147.0,19105644.0,138.0,8439.0,26.0
Mexico,14.0,117103.0,3484.0,13699.0,188.0,84419.0,2875.0,18985.0,378.0,909.0,106.0,336395.0,2611.0,128844230.0,1100.0,9405.0,383.0
Saudi Arabia,15.0,105283.0,3369.0,746.0,34.0,74524.0,1707.0,30013.0,1632.0,3027.0,21.0,976815.0,28088.0,34776977.0,330.0,46618.0,36.0
Pakistan,16.0,103671.0,4728.0,2067.0,65.0,34355.0,890.0,67249.0,111.0,470.0,9.0,705833.0,3200.0,220591553.0,2128.0,106721.0,313.0
Canada,17.0,96140.0,441.0,7830.0,30.0,54473.0,240.0,33837.0,1816.0,2549.0,208.0,1896822.0,50286.0,37720832.0,392.0,4817.0,20.0
Qatar,18.0,70158.0,1368.0,57.0,3.0,45935.0,1597.0,24166.0,241.0,24987.0,20.0,259646.0,92473.0,2807805.0,40.0,49260.0,11.0
Bangladesh,19.0,68504.0,2735.0,930.0,42.0,14560.0,657.0,53014.0,1.0,416.0,6.0,410841.0,2496.0,164582631.0,2403.0,176971.0,401.0
