Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,11499345.0,81024.0,355438.0,1275.0,7595187.0,42389.0,3548720.0,21290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,13940779.0,91532.0,247390.0,1508.0,12432527.0,83999.0,1260862.0,22427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,9763709.0,21932.0,296951.0,472.0,8757526.0,59174.0,709232.0,18040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,10690523.0,229238.0,273821.0,3732.0,3976673.0,63843.0,6440029.0,23758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1822577.0,8777.0,43644.0,183.0,1488201.0,6797.0,290732.0,2379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,38890.0,11.0,979.0,0.0,32705.0,11.0,5206.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,47756544.0,432514.0,1218238.0,7170.0,34283478.0,256213.0,12254828.0,87923.0,6127.0,156.3,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,9640791.0,73248.0,237958.0,966.0,6204095.0,32693.0,3198738.0,17600.0,29068.0,717.0,150570222.0,453984.0,331663944.0,34.0,1394.0,2.0
India,2.0,8312947.0,46033.0,123650.0,511.0,7654757.0,53328.0,534540.0,8944.0,6004.0,89.0,111789350.0,80737.0,1384604543.0,167.0,11198.0,12.0
Brazil,3.0,5566049.0,11843.0,160496.0,224.0,5028216.0,47274.0,377337.0,8318.0,26123.0,753.0,21900000.0,102781.0,213073428.0,38.0,1328.0,10.0
Russia,4.0,1673686.0,18648.0,28828.0,355.0,1251364.0,15331.0,393494.0,2300.0,11467.0,198.0,61954566.0,424475.0,145955918.0,87.0,5063.0,2.0
France,5.0,1502763.0,36330.0,38289.0,854.0,120714.0,1610.0,1343760.0,3878.0,23005.0,586.0,16718098.0,255930.0,65322933.0,43.0,1706.0,4.0
Spain,6.0,1331756.0,18669.0,36495.0,238.0,0.0,0.0,0.0,2754.0,28480.0,780.0,18072174.0,386480.0,46760988.0,35.0,1281.0,3.0
Argentina,7.0,1183131.0,0.0,31623.0,0.0,998016.0,0.0,153492.0,4922.0,26097.0,698.0,3047313.0,67215.0,45336503.0,38.0,1434.0,15.0
Colombia,8.0,1099392.0,6136.0,31847.0,177.0,993877.0,8081.0,73668.0,2376.0,21529.0,624.0,5164329.0,101129.0,51066585.0,46.0,1603.0,10.0
UK,9.0,1073882.0,20018.0,47250.0,397.0,0.0,0.0,0.0,1075.0,15791.0,695.0,34634393.0,509272.0,68007595.0,63.0,1439.0,2.0
Mexico,10.0,933155.0,3763.0,92100.0,205.0,687420.0,5376.0,153635.0,2838.0,7212.0,712.0,2414882.0,18663.0,129391657.0,139.0,1405.0,54.0
Peru,11.0,908902.0,2357.0,34623.0,38.0,832929.0,2317.0,41350.0,1023.0,27437.0,1045.0,4568349.0,137905.0,33126781.0,36.0,957.0,7.0
Italy,12.0,759829.0,28244.0,39412.0,353.0,302275.0,6258.0,418142.0,2225.0,12573.0,652.0,16285936.0,269495.0,60431276.0,80.0,1533.0,4.0
South Africa,13.0,728836.0,1241.0,19539.0,74.0,659259.0,1759.0,50038.0,546.0,12237.0,328.0,4868610.0,81741.0,59561343.0,82.0,3048.0,12.0
Iran,14.0,637712.0,8932.0,36160.0,422.0,495473.0,4226.0,106079.0,5378.0,7560.0,429.0,5036633.0,59707.0,84356102.0,132.0,2333.0,17.0
Germany,15.0,577131.0,16545.0,10883.0,149.0,371500.0,8300.0,194748.0,2388.0,6881.0,130.0,21882967.0,260898.0,83875505.0,145.0,7707.0,4.0
Chile,16.0,514202.0,1014.0,14319.0,17.0,490820.0,1295.0,9063.0,727.0,26821.0,747.0,4409827.0,230015.0,19171923.0,37.0,1339.0,4.0
Iraq,17.0,482296.0,3595.0,11068.0,51.0,408756.0,2979.0,62472.0,445.0,11902.0,273.0,2912818.0,71880.0,40523567.0,84.0,3661.0,14.0
Belgium,18.0,447355.0,6337.0,11858.0,121.0,25999.0,180.0,409498.0,1302.0,38542.0,1022.0,5041257.0,434335.0,11606838.0,26.0,979.0,2.0
Indonesia,19.0,418375.0,2973.0,14146.0,102.0,349497.0,3931.0,54732.0,0.0,1524.0,52.0,4567608.0,16640.0,274503367.0,656.0,19405.0,60.0
Poland,20.0,414844.0,19364.0,6102.0,227.0,159986.0,5573.0,248756.0,1550.0,10965.0,161.0,4894181.0,129365.0,37832373.0,91.0,6200.0,8.0
Bangladesh,21.0,412647.0,1659.0,5983.0,17.0,329787.0,1886.0,76877.0,0.0,2497.0,36.0,2375763.0,14377.0,165245598.0,400.0,27619.0,70.0
Ukraine,22.0,411093.0,8899.0,7532.0,157.0,168868.0,5100.0,234693.0,177.0,9419.0,173.0,3312549.0,75901.0,43643018.0,106.0,5794.0,13.0
Philippines,23.0,387161.0,1772.0,7318.0,49.0,348967.0,153.0,30876.0,1483.0,3517.0,66.0,4867879.0,44224.0,110073432.0,284.0,15041.0,23.0
Turkey,24.0,382118.0,2343.0,10481.0,79.0,328824.0,1817.0,42813.0,2386.0,4514.0,124.0,14410507.0,170244.0,84646413.0,222.0,8076.0,6.0
Netherlands,25.0,375890.0,7743.0,7576.0,113.0,0.0,0.0,0.0,629.0,21921.0,442.0,3327701.0,194059.0,17147845.0,46.0,2263.0,5.0
Czechia,26.0,357699.0,6803.0,3859.0,205.0,171438.0,830.0,182402.0,1156.0,33381.0,360.0,2379128.0,222021.0,10715782.0,30.0,2777.0,5.0
Saudi Arabia,27.0,348510.0,473.0,5456.0,19.0,335153.0,481.0,7901.0,749.0,9958.0,156.0,8151353.0,232920.0,34996366.0,100.0,6414.0,4.0
Pakistan,28.0,336260.0,1167.0,6849.0,14.0,315446.0,430.0,13965.0,728.0,1512.0,31.0,4514827.0,20307.0,222328821.0,661.0,32462.0,49.0
Israel,29.0,316528.0,892.0,2592.0,12.0,304069.0,664.0,9867.0,383.0,34414.0,282.0,4680374.0,508870.0,9197590.0,29.0,3548.0,2.0
