Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Chile,15.0,57581.0,3964.0,589.0,45.0,23992.0,33000.0,943.0,3015.0,31.0,426003.0,22307.0,19097583.0
Mexico,16.0,56594.0,2248.0,6090.0,424.0,38876.0,11628.0,378.0,439.0,47.0,185755.0,1442.0,128777650.0
Belgium,17.0,56235.0,252.0,9186.0,36.0,14988.0,32061.0,277.0,4855.0,793.0,739146.0,63807.0,11584014.0
Pakistan,18.0,48091.0,2193.0,1017.0,32.0,14155.0,32919.0,111.0,218.0,5.0,429600.0,1949.0,220380264.0
Netherlands,19.0,44700.0,253.0,5775.0,27.0,0.0,0.0,255.0,2609.0,337.0,302395.0,17652.0,17130699.0
Qatar,20.0,38651.0,1554.0,17.0,1.0,7288.0,31346.0,171.0,13442.0,6.0,175482.0,61031.0,2875313.0
Ecuador,21.0,35306.0,452.0,2939.0,51.0,3557.0,28810.0,191.0,2005.0,167.0,101580.0,5768.0,17611696.0
Belarus,22.0,33371.0,945.0,185.0,6.0,12057.0,21129.0,92.0,3531.0,20.0,403236.0,42672.0,9449661.0
Sweden,23.0,32172.0,649.0,3871.0,40.0,4971.0,23330.0,352.0,3188.0,384.0,209900.0,20798.0,10092199.0
Switzerland,24.0,30694.0,36.0,1898.0,6.0,27900.0,896.0,55.0,3549.0,219.0,361692.0,41826.0,8647484.0
Portugal,25.0,29912.0,252.0,1277.0,14.0,6452.0,22183.0,93.0,2933.0,125.0,674000.0,66079.0,10199902.0
Singapore,26.0,29812.0,448.0,23.0,1.0,12117.0,17672.0,10.0,5100.0,4.0,294414.0,50369.0,5845139.0
Bangladesh,27.0,28511.0,1773.0,408.0,22.0,5602.0,22501.0,1.0,173.0,2.0,214114.0,1302.0,164502000.0
UAE,28.0,26898.0,894.0,237.0,4.0,12755.0,13906.0,1.0,2723.0,24.0,1600923.0,162092.0,9876618.0
Ireland,29.0,24391.0,76.0,1583.0,12.0,21060.0,1748.0,54.0,4946.0,321.0,295626.0,59947.0,4931451.0
Indonesia,30.0,20162.0,973.0,1278.0,36.0,4838.0,14046.0,0.0,74.0,5.0,219975.0,805.0,273192339.0
Poland,31.0,20143.0,404.0,972.0,10.0,8452.0,10719.0,160.0,532.0,26.0,697230.0,18420.0,37851101.0
Ukraine,32.0,19706.0,476.0,579.0,15.0,6227.0,12900.0,249.0,450.0,13.0,257890.0,5893.0,43761557.0
South Africa,33.0,19137.0,1134.0,369.0,30.0,8950.0,9818.0,119.0,323.0,6.0,525433.0,8872.0,59222219.0
Kuwait,34.0,18609.0,1041.0,129.0,5.0,5205.0,13275.0,181.0,4365.0,30.0,261071.0,61238.0,4263192.0
Colombia,35.0,17687.0,0.0,630.0,0.0,4256.0,12801.0,136.0,348.0,12.0,214536.0,4221.0,50820749.0
Romania,36.0,17585.0,198.0,1156.0,9.0,10581.0,5848.0,203.0,913.0,60.0,342466.0,17789.0,19251223.0
Israel,37.0,16683.0,16.0,279.0,0.0,13724.0,2680.0,47.0,1931.0,32.0,524584.0,60718.0,8639658.0
Austria,38.0,16404.0,51.0,633.0,0.0,14951.0,820.0,32.0,1823.0,70.0,385637.0,42845.0,9000647.0
Japan,39.0,16385.0,0.0,771.0,0.0,12286.0,3328.0,210.0,130.0,6.0,258277.0,2041.0,126518009.0
Egypt,40.0,15003.0,774.0,696.0,16.0,4217.0,10090.0,41.0,147.0,7.0,135000.0,1322.0,102104567.0
Dominican Republic,41.0,13657.0,180.0,448.0,2.0,7366.0,5843.0,113.0,1260.0,41.0,61330.0,5660.0,10835483.0
Philippines,42.0,13434.0,213.0,846.0,4.0,3000.0,9588.0,81.0,123.0,8.0,267417.0,2444.0,109411860.0
Denmark,43.0,11182.0,65.0,561.0,7.0,9643.0,978.0,23.0,1931.0,97.0,504266.0,87093.0,5789943.0
S. Korea,44.0,11122.0,12.0,264.0,1.0,10135.0,723.0,15.0,217.0,5.0,788684.0,15385.0,51264360.0
Serbia,45.0,10919.0,86.0,237.0,2.0,5370.0,5312.0,12.0,1249.0,27.0,203799.0,23315.0,8741130.0
Panama,46.0,9977.0,0.0,287.0,0.0,6194.0,3496.0,72.0,2317.0,67.0,52641.0,12223.0,4306796.0
Argentina,47.0,9283.0,0.0,404.0,1.0,3032.0,5847.0,171.0,206.0,9.0,116689.0,2585.0,45148586.0
Czechia,48.0,8743.0,22.0,306.0,2.0,5922.0,2515.0,36.0,817.0,29.0,379750.0,35468.0,10706798.0
Afghanistan,49.0,8676.0,531.0,193.0,6.0,938.0,7545.0,19.0,223.0,5.0,26707.0,688.0,38822151.0
Norway,50.0,8301.0,20.0,235.0,1.0,32.0,8034.0,17.0,1533.0,43.0,223045.0,41179.0,5416449.0
Bahrain,51.0,8174.0,286.0,12.0,0.0,3873.0,4289.0,9.0,4825.0,7.0,262107.0,154727.0,1693992.0
Algeria,52.0,7728.0,186.0,575.0,7.0,4062.0,3091.0,22.0,177.0,13.0,0.0,0.0,43757106.0
Kazakhstan,53.0,7234.0,265.0,35.0,0.0,3777.0,3422.0,31.0,386.0,2.0,591502.0,31545.0,18750814.0
Morocco,54.0,7211.0,78.0,196.0,2.0,4280.0,2735.0,1.0,196.0,5.0,112997.0,3066.0,36860148.0
Australia,55.0,7081.0,2.0,100.0,0.0,6472.0,509.0,9.0,278.0,4.0,1137684.0,44675.0,25465832.0
Malaysia,56.0,7059.0,50.0,114.0,0.0,5796.0,1149.0,10.0,218.0,4.0,481411.0,14896.0,32317999.0
Moldova,57.0,6704.0,151.0,233.0,5.0,2953.0,3518.0,251.0,1661.0,58.0,40565.0,10053.0,4034973.0
Nigeria,58.0,6677.0,0.0,202.0,2.0,1860.0,4615.0,7.0,32.0,1.0,38231.0,186.0,205514164.0
Finland,59.0,6493.0,50.0,306.0,2.0,4800.0,1387.0,22.0,1172.0,55.0,160177.0,28914.0,5539776.0
Oman,60.0,6370.0,327.0,30.0,0.0,1821.0,4519.0,31.0,1251.0,6.0,72000.0,14143.0,5090680.0
Ghana,61.0,6269.0,0.0,31.0,0.0,1898.0,4340.0,8.0,202.0,1.0,187929.0,6063.0,30994975.0
Armenia,62.0,5606.0,335.0,70.0,3.0,2581.0,2955.0,10.0,1892.0,24.0,45822.0,15467.0,2962634.0
Bolivia,63.0,4919.0,438.0,199.0,10.0,553.0,4167.0,3.0,422.0,17.0,14803.0,1270.0,11654518.0
Luxembourg,64.0,3980.0,9.0,109.0,0.0,3741.0,130.0,6.0,6370.0,174.0,64981.0,104006.0,624780.0
Iraq,65.0,3877.0,153.0,140.0,6.0,2483.0,1254.0,0.0,97.0,3.0,149701.0,3732.0,40113204.0
Azerbaijan,66.0,3749.0,118.0,44.0,1.0,2340.0,1365.0,42.0,370.0,4.0,252496.0,24929.0,10128787.0
Cameroon,67.0,3733.0,0.0,146.0,0.0,1595.0,1992.0,28.0,141.0,6.0,0.0,0.0,26464935.0
Hungary,68.0,3641.0,43.0,473.0,3.0,1509.0,1659.0,27.0,377.0,49.0,147511.0,15266.0,9662990.0
Sudan,69.0,3138.0,410.0,121.0,10.0,309.0,2708.0,0.0,72.0,3.0,281.0,6.0,43724769.0
Honduras,70.0,3100.0,145.0,151.0,4.0,355.0,2594.0,13.0,314.0,15.0,11315.0,1145.0,9886106.0
Thailand,71.0,3037.0,3.0,56.0,0.0,2897.0,84.0,61.0,44.0,0.8,328073.0,4701.0,69780672.0
Uzbekistan,72.0,2964.0,25.0,13.0,0.0,2407.0,544.0,5.0,89.0,0.4,460000.0,13767.0,33412612.0
Guinea,73.0,2863.0,0.0,18.0,0.0,1525.0,1320.0,18.0,219.0,1.0,10304.0,787.0,13088713.0
Greece,74.0,2853.0,3.0,168.0,2.0,1374.0,1311.0,21.0,274.0,16.0,144078.0,13816.0,10428469.0
Senegal,75.0,2812.0,98.0,32.0,2.0,1251.0,1529.0,6.0,168.0,2.0,24599.0,1474.0,16689519.0
Bosnia and Herzegovina,76.0,2350.0,12.0,140.0,4.0,1596.0,614.0,4.0,716.0,43.0,56997.0,17361.0,3282976.0
Tajikistan,77.0,2350.0,210.0,44.0,3.0,470.0,1836.0,0.0,247.0,5.0,0.0,0.0,9511704.0
Bulgaria,78.0,2331.0,39.0,120.0,4.0,727.0,1484.0,31.0,335.0,17.0,70155.0,10089.0,6953938.0
Ivory Coast,79.0,2301.0,70.0,29.0,0.0,1100.0,1172.0,0.0,87.0,1.0,21069.0,801.0,26298323.0
Guatemala,80.0,2265.0,132.0,45.0,2.0,159.0,2061.0,5.0,127.0,3.0,20820.0,1165.0,17876171.0
Croatia,81.0,2237.0,3.0,97.0,1.0,1978.0,162.0,9.0,545.0,24.0,58091.0,14141.0,4107943.0
Djibouti,82.0,2047.0,219.0,10.0,1.0,1055.0,982.0,0.0,2075.0,10.0,21156.0,21449.0,986323.0
Cuba,83.0,1908.0,8.0,80.0,1.0,1603.0,225.0,5.0,168.0,7.0,89031.0,7860.0,11327367.0
North Macedonia,84.0,1898.0,40.0,111.0,1.0,1378.0,409.0,21.0,911.0,53.0,23316.0,11191.0,2083383.0
DRC,85.0,1835.0,104.0,61.0,0.0,303.0,1471.0,0.0,21.0,0.7,0.0,0.0,89219290.0
Iceland,86.0,1803.0,0.0,10.0,0.0,1790.0,3.0,0.0,5287.0,29.0,57628.0,169000.0,340994.0
Estonia,87.0,1800.0,6.0,64.0,0.0,963.0,773.0,2.0,1357.0,48.0,73731.0,55586.0,1326438.0
El Salvador,88.0,1640.0,69.0,32.0,1.0,540.0,1068.0,26.0,253.0,5.0,65226.0,10062.0,6482554.0
Somalia,89.0,1594.0,21.0,61.0,0.0,204.0,1329.0,2.0,101.0,4.0,0.0,0.0,15838153.0
Lithuania,90.0,1593.0,16.0,61.0,1.0,1049.0,483.0,17.0,584.0,22.0,253004.0,92806.0,2726154.0
Gabon,91.0,1567.0,0.0,12.0,0.0,365.0,1190.0,6.0,706.0,5.0,8622.0,3885.0,2219341.0
New Zealand,92.0,1503.0,0.0,21.0,0.0,1452.0,30.0,1.0,312.0,4.0,244838.0,50819.0,4817799.0
Slovakia,93.0,1502.0,6.0,28.0,0.0,1245.0,229.0,3.0,275.0,5.0,151778.0,27801.0,5459353.0
Mayotte,94.0,1475.0,0.0,19.0,0.0,894.0,562.0,11.0,5423.0,70.0,5200.0,19117.0,272012.0
Slovenia,95.0,1468.0,0.0,106.0,1.0,1340.0,22.0,3.0,706.0,51.0,74228.0,35705.0,2078907.0
Kyrgyzstan,96.0,1313.0,43.0,14.0,0.0,923.0,376.0,5.0,202.0,2.0,94441.0,14504.0,6511518.0
Maldives,97.0,1216.0,30.0,4.0,0.0,91.0,1121.0,9.0,2254.0,7.0,11775.0,21829.0,539417.0
Kenya,98.0,1109.0,80.0,50.0,0.0,366.0,693.0,1.0,21.0,0.9,52507.0,979.0,53628156.0
Guinea-Bissau,99.0,1109.0,20.0,6.0,0.0,42.0,1061.0,0.0,565.0,3.0,1500.0,764.0,1962338.0
Hong Kong,100.0,1064.0,8.0,4.0,0.0,1029.0,31.0,1.0,142.0,0.5,168291.0,22468.0,7490095.0
Sri Lanka,101.0,1048.0,20.0,9.0,0.0,604.0,435.0,1.0,49.0,0.4,47521.0,2220.0,21403273.0
Tunisia,102.0,1045.0,0.0,47.0,0.0,862.0,136.0,3.0,89.0,4.0,43723.0,3704.0,11804462.0
Latvia,103.0,1025.0,9.0,22.0,1.0,694.0,309.0,2.0,543.0,12.0,94621.0,50108.0,1888351.0
Lebanon,104.0,1024.0,63.0,26.0,0.0,663.0,335.0,3.0,150.0,4.0,67510.0,9886.0,6828703.0
Albania,105.0,969.0,5.0,31.0,0.0,771.0,167.0,3.0,337.0,11.0,12759.0,4433.0,2878137.0
Mali,106.0,931.0,0.0,55.0,0.0,543.0,333.0,0.0,46.0,3.0,3483.0,173.0,20178087.0
Niger,107.0,924.0,4.0,60.0,2.0,753.0,111.0,0.0,38.0,2.0,5949.0,247.0,24093552.0
Cyprus,108.0,923.0,1.0,17.0,0.0,561.0,345.0,10.0,765.0,14.0,95349.0,79038.0,1206368.0
Costa Rica,109.0,903.0,6.0,10.0,0.0,592.0,301.0,3.0,177.0,2.0,21929.0,4309.0,5088826.0
Equatorial Guinea,110.0,903.0,13.0,10.0,3.0,22.0,871.0,0.0,646.0,7.0,854.0,611.0,1397127.0
Zambia,111.0,866.0,34.0,7.0,0.0,302.0,557.0,1.0,47.0,0.4,19432.0,1061.0,18319980.0
Paraguay,112.0,836.0,3.0,11.0,0.0,256.0,569.0,0.0,117.0,2.0,21987.0,3087.0,7122422.0
Venezuela,113.0,824.0,0.0,10.0,0.0,262.0,552.0,1.0,29.0,0.4,616562.0,21676.0,28444595.0
Burkina Faso,114.0,812.0,3.0,52.0,0.0,669.0,91.0,0.0,39.0,2.0,0.0,0.0,20832244.0
Andorra,115.0,762.0,0.0,51.0,0.0,639.0,72.0,3.0,9864.0,660.0,3750.0,48543.0,77251.0
Uruguay,116.0,746.0,0.0,20.0,0.0,588.0,138.0,4.0,215.0,6.0,35630.0,10261.0,3472397.0
Georgia,117.0,721.0,8.0,12.0,0.0,485.0,224.0,6.0,181.0,3.0,44098.0,11052.0,3989993.0
Diamond Princess,118.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
Jordan,119.0,684.0,12.0,9.0,0.0,457.0,218.0,5.0,67.0,0.9,152615.0,14975.0,10191568.0
Haiti,120.0,663.0,67.0,22.0,0.0,21.0,620.0,0.0,58.0,2.0,2270.0,199.0,11386485.0
San Marino,121.0,658.0,2.0,41.0,0.0,235.0,382.0,1.0,19397.0,1209.0,3779.0,111399.0,33923.0
Malta,122.0,599.0,15.0,6.0,0.0,468.0,125.0,1.0,1357.0,14.0,56224.0,127373.0,441413.0
Chad,123.0,588.0,23.0,58.0,1.0,186.0,344.0,0.0,36.0,4.0,0.0,0.0,16367109.0
Sierra Leone,124.0,570.0,0.0,34.0,0.0,205.0,331.0,0.0,72.0,4.0,0.0,0.0,7957533.0
Channel Islands,125.0,558.0,0.0,45.0,0.0,508.0,5.0,0.0,3213.0,259.0,5342.0,30758.0,173681.0
Jamaica,126.0,529.0,9.0,9.0,0.0,171.0,349.0,0.0,179.0,3.0,9021.0,3048.0,2959730.0
Tanzania,127.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59522334.0
South Sudan,128.0,481.0,191.0,4.0,0.0,4.0,473.0,0.0,43.0,0.4,3356.0,300.0,11178612.0
Congo,129.0,469.0,49.0,16.0,1.0,137.0,316.0,0.0,85.0,3.0,0.0,0.0,5501474.0
Nepal,130.0,457.0,30.0,3.0,1.0,49.0,405.0,1.0,16.0,0.1,117431.0,4039.0,29074659.0
Réunion,131.0,449.0,2.0,1.0,0.0,411.0,37.0,2.0,502.0,1.0,17200.0,19227.0,894592.0
Taiwan,132.0,441.0,1.0,7.0,0.0,407.0,27.0,0.0,19.0,0.3,70338.0,2954.0,23812039.0
CAR,133.0,436.0,18.0,0.0,0.0,18.0,418.0,0.0,90.0,0.0,11294.0,2343.0,4819836.0
Palestine,134.0,423.0,25.0,2.0,0.0,346.0,75.0,0.0,83.0,0.4,44876.0,8822.0,5087001.0
Madagascar,135.0,405.0,34.0,2.0,0.0,131.0,272.0,1.0,15.0,0.07,5670.0,205.0,27603501.0
Ethiopia,136.0,399.0,10.0,5.0,0.0,123.0,271.0,0.0,3.0,0.04,69519.0,607.0,114615025.0
Cabo Verde,137.0,356.0,7.0,3.0,0.0,85.0,268.0,0.0,641.0,5.0,892.0,1606.0,555294.0
Togo,138.0,354.0,14.0,12.0,0.0,118.0,224.0,0.0,43.0,1.0,14767.0,1789.0,8255121.0
Isle of Man,139.0,336.0,0.0,24.0,0.0,303.0,9.0,2.0,3954.0,282.0,4353.0,51222.0,84983.0
Mauritius,140.0,332.0,0.0,10.0,0.0,322.0,0.0,0.0,261.0,8.0,98075.0,77131.0,1271536.0
Montenegro,141.0,324.0,0.0,9.0,0.0,314.0,1.0,2.0,516.0,14.0,10167.0,16188.0,628057.0
Vietnam,142.0,324.0,0.0,0.0,0.0,264.0,60.0,2.0,3.0,0.0,275000.0,2828.0,97239013.0
Rwanda,143.0,320.0,6.0,0.0,0.0,217.0,103.0,0.0,25.0,0.0,54400.0,4213.0,12912915.0
Nicaragua,144.0,279.0,25.0,17.0,0.0,199.0,63.0,0.0,42.0,3.0,0.0,0.0,6615470.0
Sao Tome and Principe,145.0,251.0,0.0,8.0,0.0,4.0,239.0,0.0,1148.0,37.0,175.0,800.0,218675.0
Liberia,146.0,240.0,2.0,23.0,0.0,131.0,86.0,0.0,48.0,5.0,0.0,0.0,5043216.0
French Guiana,147.0,237.0,0.0,1.0,0.0,136.0,100.0,0.0,796.0,3.0,0.0,0.0,297729.0
Eswatini,148.0,220.0,3.0,2.0,0.0,112.0,106.0,0.0,190.0,2.0,4994.0,4310.0,1158790.0
Myanmar,149.0,199.0,0.0,6.0,0.0,108.0,85.0,0.0,4.0,0.1,15838.0,291.0,54368782.0
Yemen,150.0,197.0,13.0,33.0,3.0,5.0,159.0,0.0,7.0,1.0,120.0,4.0,29746579.0
Martinique,151.0,192.0,0.0,14.0,0.0,91.0,87.0,0.0,512.0,37.0,0.0,0.0,375297.0
Faeroe Islands,152.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3829.0,0.0,8986.0,183981.0,48842.0
Mauritania,153.0,173.0,32.0,4.0,0.0,7.0,162.0,0.0,37.0,0.9,2583.0,557.0,4634593.0
Mozambique,154.0,162.0,6.0,0.0,0.0,48.0,114.0,0.0,5.0,0.0,7063.0,227.0,31146622.0
Guadeloupe,155.0,155.0,0.0,13.0,0.0,109.0,33.0,3.0,387.0,32.0,2866.0,7163.0,400117.0
Gibraltar,156.0,151.0,2.0,0.0,0.0,146.0,5.0,0.0,4482.0,0.0,5833.0,173127.0,33692.0
Uganda,157.0,145.0,0.0,0.0,0.0,65.0,80.0,0.0,3.0,0.0,78953.0,1733.0,45558511.0
Brunei ,158.0,141.0,0.0,1.0,0.0,136.0,4.0,2.0,323.0,2.0,18010.0,41213.0,437001.0
Mongolia,159.0,140.0,0.0,0.0,0.0,26.0,114.0,27.0,43.0,0.0,11750.0,3591.0,3272084.0
Benin,160.0,135.0,5.0,3.0,1.0,61.0,71.0,0.0,11.0,0.2,26792.0,2217.0,12084074.0
Guyana,161.0,125.0,0.0,10.0,0.0,47.0,68.0,3.0,159.0,13.0,1295.0,1647.0,786129.0
Bermuda,162.0,125.0,0.0,9.0,0.0,80.0,36.0,2.0,2006.0,144.0,5719.0,91793.0,62303.0
Cambodia,163.0,123.0,1.0,0.0,0.0,122.0,1.0,0.0,7.0,0.0,15572.0,933.0,16692053.0
Trinidad and Tobago,164.0,116.0,0.0,8.0,0.0,107.0,1.0,0.0,83.0,6.0,2785.0,1991.0,1398987.0
Cayman Islands,165.0,111.0,0.0,1.0,0.0,55.0,55.0,0.0,1691.0,15.0,7576.0,115430.0,65633.0
Aruba,166.0,101.0,0.0,3.0,0.0,95.0,3.0,4.0,946.0,28.0,2048.0,19191.0,106716.0
Bahamas,167.0,97.0,0.0,11.0,0.0,43.0,43.0,1.0,247.0,28.0,1826.0,4648.0,392816.0
Monaco,168.0,97.0,0.0,4.0,0.0,90.0,3.0,1.0,2474.0,102.0,0.0,0.0,39211.0
Barbados,169.0,90.0,0.0,7.0,0.0,70.0,13.0,4.0,313.0,24.0,4438.0,15445.0,287336.0
Liechtenstein,170.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23612.0,38116.0
Sint Maarten,171.0,77.0,0.0,15.0,0.0,54.0,8.0,7.0,1798.0,350.0,425.0,9925.0,42820.0
Malawi,172.0,72.0,1.0,3.0,0.0,27.0,42.0,1.0,4.0,0.2,1803.0,95.0,19069143.0
Libya,173.0,71.0,2.0,3.0,0.0,35.0,33.0,0.0,10.0,0.4,4351.0,634.0,6860437.0
French Polynesia,174.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,214.0,0.0,3686.0,13130.0,280726.0
Angola,175.0,58.0,6.0,3.0,0.0,17.0,38.0,0.0,2.0,0.09,6136.0,187.0,32737396.0
Syria,176.0,58.0,0.0,3.0,0.0,36.0,19.0,0.0,3.0,0.2,0.0,0.0,17448736.0
Zimbabwe,177.0,48.0,0.0,4.0,0.0,18.0,26.0,0.0,3.0,0.3,28019.0,1888.0,14837674.0
Macao,178.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,69.0,0.0,0.0,0.0,648306.0
Burundi,179.0,42.0,0.0,1.0,0.0,20.0,21.0,0.0,4.0,0.08,284.0,24.0,11846415.0
Saint Martin,180.0,40.0,0.0,3.0,0.0,33.0,4.0,1.0,1037.0,78.0,0.0,0.0,38588.0
Eritrea,181.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3540712.0
Comoros,182.0,34.0,0.0,1.0,0.0,8.0,25.0,0.0,39.0,1.0,0.0,0.0,867370.0
Botswana,183.0,29.0,4.0,1.0,0.0,19.0,9.0,0.0,12.0,0.4,14855.0,6332.0,2345938.0
Antigua and Barbuda,184.0,25.0,0.0,3.0,0.0,19.0,3.0,1.0,256.0,31.0,183.0,1870.0,97837.0
Gambia,185.0,24.0,0.0,1.0,0.0,13.0,10.0,0.0,10.0,0.4,1476.0,613.0,2408228.0
Timor-Leste,186.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,738.0,561.0,1315452.0
Grenada,187.0,22.0,0.0,0.0,0.0,17.0,5.0,4.0,196.0,0.0,3007.0,26737.0,112465.0
Bhutan,188.0,21.0,0.0,0.0,0.0,6.0,15.0,0.0,27.0,0.0,14527.0,18851.0,770633.0
Laos,189.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,3.0,0.0,4812.0,663.0,7263242.0
Belize,190.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1363.0,3435.0,396771.0
Fiji,191.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,1300.0,1451.0,895713.0
Namibia,192.0,18.0,2.0,0.0,0.0,14.0,4.0,0.0,7.0,0.0,2586.0,1020.0,2535445.0
New Caledonia,193.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5454.0,19124.0,285185.0
Saint Lucia,194.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,786.0,4283.0,183534.0
St. Vincent Grenadines,195.0,18.0,0.0,0.0,0.0,14.0,4.0,0.0,162.0,0.0,175.0,1578.0,110901.0
Curaçao,196.0,16.0,0.0,1.0,0.0,14.0,1.0,0.0,98.0,6.0,485.0,2957.0,164018.0
Dominica,197.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,222.0,0.0,433.0,6017.0,71966.0
Saint Kitts and Nevis,198.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,282.0,0.0,391.0,7356.0,53157.0
Falkland Islands,199.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3750.0,0.0,426.0,122873.0,3467.0
Turks and Caicos,200.0,12.0,0.0,1.0,0.0,10.0,1.0,0.0,310.0,26.0,109.0,2820.0,38656.0
Vatican City,201.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Montserrat,202.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,36.0,7212.0,4992.0
Suriname,203.0,11.0,0.0,1.0,0.0,9.0,1.0,0.0,19.0,2.0,404.0,689.0,586035.0
Greenland,204.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1767.0,31132.0,56759.0
Seychelles,205.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,112.0,0.0,0.0,0.0,98279.0
MS Zaandam,206.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,207.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,265.0,33.0,167.0,5528.0,30208.0
Papua New Guinea,208.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8926835.0
Caribbean Netherlands,209.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,357.0,13629.0,26195.0
St. Barth,210.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,608.0,0.0,0.0,0.0,9874.0
Western Sahara,211.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,595543.0
