Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,6785167.0,103272.0,138143.0,1591.0,5413183.0,87995.0,1233841.0,18637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,7210608.0,61333.0,267457.0,1772.0,4134346.0,35691.0,2808805.0,20528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,6131708.0,81822.0,198378.0,1766.0,4709004.0,60462.0,1224326.0,15117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3509878.0,30121.0,206931.0,339.0,2045742.0,12662.0,1257205.0,5639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1233365.0,8116.0,29141.0,231.0,964846.0,6992.0,239378.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,28148.0,234.0,612.0,12.0,22674.0,274.0,4862.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,24899595.0,284898.0,840677.0,5711.0,17290446.0,204076.0,6768472.0,61263.0,3194.0,107.9,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85013.0,9.0,4634.0,0.0,80091.0,45.0,288.0,5.0,59.0,3.0,90410000.0,62814.0,1439323776.0,16931.0,310601.0,16.0
USA,2.0,6096235.0,49601.0,185901.0,1105.0,3375838.0,27898.0,2534496.0,16184.0,18400.0,561.0,80299670.0,242367.0,331314584.0,54.0,1782.0,4.0
Brazil,3.0,3812605.0,48112.0,119594.0,868.0,2976796.0,29546.0,716215.0,8318.0,17916.0,562.0,14172764.0,66601.0,212801376.0,56.0,1779.0,15.0
India,4.0,3461240.0,76665.0,62713.0,1019.0,2647538.0,64475.0,750989.0,8944.0,2504.0,45.0,39477848.0,28562.0,1382159883.0,399.0,22039.0,35.0
Russia,5.0,980405.0,4829.0,16914.0,110.0,798466.0,5905.0,165025.0,2300.0,6718.0,116.0,35751747.0,244968.0,145944672.0,149.0,8629.0,4.0
Peru,6.0,629961.0,7964.0,28471.0,194.0,438017.0,8355.0,163473.0,1517.0,19064.0,862.0,3124076.0,94543.0,33043934.0,52.0,1161.0,11.0
South Africa,7.0,620132.0,1846.0,13743.0,115.0,533935.0,2597.0,72454.0,539.0,10435.0,231.0,3632311.0,61123.0,59426511.0,96.0,4324.0,16.0
