Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,9682926.0,110253.0,180585.0,1719.0,8005294.0,113532.0,1497047.0,19843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,8460742.0,45274.0,300545.0,1293.0,5315418.0,56991.0,2844779.0,17602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,7630906.0,61993.0,240915.0,1698.0,6453009.0,88090.0,936982.0,15641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,4536420.0,51527.0,217441.0,767.0,2413226.0,18161.0,1905753.0,7479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1427620.0,7365.0,34378.0,244.0,1173809.0,7310.0,219433.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,30736.0,163.0,890.0,3.0,27403.0,206.0,2443.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,31770071.0,276575.0,974769.0,5724.0,23388810.0,284290.0,7406492.0,61990.0,4076.0,125.1,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,85297.0,6.0,4634.0,0.0,80497.0,13.0,166.0,4.0,59.0,3.0,160000000.0,111163.0,1439323776.0,16874.0,310601.0,9.0
USA,2.0,7097937.0,35696.0,205481.0,979.0,4346110.0,46585.0,2546346.0,14059.0,21415.0,620.0,99686316.0,300761.0,331446917.0,47.0,1613.0,3.0
India,3.0,5640496.0,80391.0,90021.0,1056.0,4581820.0,87100.0,968655.0,8944.0,4078.0,65.0,65325779.0,47232.0,1383085891.0,245.0,15364.0,21.0
