Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,14510770.0,84849.0,256869.0,1518.0,12958812.0,77450.0,1295089.0,23421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,12364314.0,138796.0,365544.0,947.0,8008980.0,84841.0,3989790.0,22703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,10026628.0,28763.0,303396.0,911.0,8961761.0,27071.0,761471.0,17685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,12406536.0,226745.0,296482.0,3061.0,4495992.0,64280.0,7614062.0,27589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1903096.0,9371.0,45684.0,251.0,1603562.0,8093.0,253850.0,2443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,41014.0,702.0,990.0,10.0,32856.0,5.0,7168.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,51253079.0,489226.0,1268980.0,6698.0,36062622.0,261740.0,13921477.0,93869.0,6575.0,162.8,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,86245.0,33.0,4634.0,0.0,81187.0,19.0,424.0,8.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16689.0,310601.0,9.0
USA,2.0,10422026.0,125759.0,244449.0,642.0,6552764.0,73401.0,3624813.0,18955.0,31420.0,737.0,159284960.0,480206.0,331700997.0,32.0,1357.0,2.0
India,3.0,8591075.0,37211.0,127104.0,451.0,7957206.0,41546.0,506765.0,8944.0,6204.0,92.0,118572192.0,85620.0,1384863826.0,161.0,10896.0,12.0
Brazil,4.0,5675766.0,11651.0,162638.0,241.0,5064344.0,0.0,448784.0,8318.0,26634.0,763.0,21900000.0,102768.0,213102282.0,38.0,1310.0,10.0
France,5.0,1807479.0,20155.0,40987.0,548.0,129735.0,1121.0,1636757.0,4690.0,27669.0,627.0,18120790.0,277391.0,65325688.0,36.0,1594.0,4.0
Russia,6.0,1796132.0,21798.0,30793.0,256.0,1335141.0,10722.0,430198.0,2300.0,12306.0,211.0,65209357.0,446771.0,145957111.0,81.0,4740.0,2.0
Spain,7.0,1426602.0,18340.0,39345.0,170.0,0.0,0.0,0.0,3007.0,30508.0,841.0,19394289.0,414751.0,46761333.0,33.0,1188.0,2.0
Argentina,8.0,1250499.0,8317.0,33907.0,347.0,1073577.0,10666.0,143015.0,4577.0,27578.0,748.0,3258221.0,71855.0,45344427.0,36.0,1337.0,14.0
UK,9.0,1213363.0,21350.0,49238.0,194.0,0.0,0.0,0.0,1185.0,17840.0,724.0,36567555.0,537644.0,68014402.0,56.0,1381.0,2.0
Colombia,10.0,1149063.0,5176.0,32974.0,183.0,1047017.0,8935.0,69072.0,2376.0,22497.0,646.0,5451307.0,106727.0,51076952.0,44.0,1549.0,9.0
Mexico,11.0,967825.0,5887.0,95027.0,219.0,715977.0,5037.0,156821.0,2838.0,7478.0,734.0,2511207.0,19404.0,129417549.0,134.0,1362.0,52.0
Italy,12.0,960373.0,25271.0,41750.0,356.0,345289.0,10215.0,573334.0,2849.0,15892.0,691.0,17522438.0,289965.0,60429582.0,63.0,1447.0,3.0
Peru,13.0,923527.0,1194.0,34943.0,64.0,848346.0,4746.0,40238.0,1017.0,27871.0,1055.0,4684817.0,141383.0,33135568.0,36.0,948.0,7.0
South Africa,14.0,738525.0,1247.0,19845.0,36.0,680726.0,1038.0,37954.0,546.0,12396.0,333.0,4993081.0,83811.0,59575644.0,81.0,3002.0,12.0
Iran,15.0,692949.0,10463.0,38749.0,458.0,525641.0,5312.0,128559.0,5561.0,8213.0,459.0,5263173.0,62377.0,84376663.0,122.0,2178.0,16.0
Germany,16.0,688972.0,16465.0,11657.0,152.0,429500.0,10100.0,247815.0,2904.0,8214.0,139.0,23393311.0,278888.0,83880616.0,122.0,7196.0,4.0
Poland,17.0,568138.0,21713.0,8045.0,173.0,219371.0,10008.0,340722.0,1804.0,15018.0,213.0,5284661.0,139689.0,37831584.0,67.0,4702.0,7.0
Chile,18.0,522879.0,1321.0,14588.0,45.0,498904.0,1493.0,9387.0,729.0,27269.0,761.0,4621271.0,241004.0,19175057.0,37.0,1314.0,4.0
Iraq,19.0,501733.0,3184.0,11380.0,53.0,432233.0,3305.0,58120.0,376.0,12376.0,281.0,3019706.0,74485.0,40540871.0,81.0,3562.0,13.0
