Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,15785520.0,105526.0,278192.0,1746.0,14169762.0,103010.0,1337566.0,25784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,14722508.0,161325.0,391877.0,1505.0,9059498.0,60800.0,5271133.0,27200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,10712528.0,35839.0,317183.0,624.0,9629398.0,26457.0,765947.0,17332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,15643853.0,190845.0,355515.0,3428.0,6115151.0,100726.0,9173187.0,30157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2082709.0,12857.0,49805.0,293.0,1753722.0,10067.0,279182.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,43522.0,24.0,1004.0,0.0,32975.0,2.0,9543.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,58991361.0,506416.0,1393591.0,7596.0,40761165.0,301062.0,16836605.0,103070.0,7568.0,178.8,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,86431.0,17.0,4634.0,0.0,81481.0,9.0,316.0,5.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16653.0,310601.0,9.0
USA,2.0,12600429.0,146946.0,262714.0,878.0,7454190.0,50255.0,4883525.0,23119.0,37979.0,792.0,180676097.0,544583.0,331769810.0,26.0,1263.0,2.0
India,3.0,9140312.0,44404.0,133773.0,510.0,8561444.0,41405.0,445095.0,8944.0,6598.0,97.0,131733134.0,95090.0,1385345349.0,152.0,10356.0,11.0
Brazil,4.0,6071401.0,18615.0,169197.0,181.0,5432505.0,3347.0,469699.0,8318.0,28483.0,794.0,21900000.0,102742.0,213155868.0,35.0,1260.0,10.0
France,5.0,2140208.0,13157.0,48732.0,214.0,149521.0,0.0,1941955.0,4582.0,32760.0,746.0,19898736.0,304584.0,65330803.0,31.0,1341.0,3.0
Russia,6.0,2089329.0,24581.0,36179.0,401.0,1595443.0,18008.0,457707.0,2300.0,14314.0,248.0,72429063.0,496228.0,145959326.0,70.0,4034.0,2.0
Spain,7.0,1598306.0,7104.0,42961.0,171.0,0.0,0.0,0.0,3054.0,34180.0,919.0,20742051.0,443567.0,46761974.0,29.0,1088.0,2.0
UK,8.0,1512045.0,18662.0,55024.0,398.0,0.0,0.0,0.0,1421.0,22227.0,809.0,40266183.0,591914.0,68027042.0,45.0,1236.0,2.0
Italy,9.0,1408865.0,28334.0,49823.0,562.0,553098.0,13574.0,805944.0,3801.0,23315.0,825.0,20388576.0,337412.0,60426437.0,43.0,1213.0,3.0
Argentina,10.0,1370366.0,4184.0,37002.0,100.0,1195492.0,8439.0,137872.0,4245.0,30211.0,816.0,3677688.0,81079.0,45359143.0,33.0,1226.0,12.0
Colombia,11.0,1248417.0,7924.0,35287.0,183.0,1150932.0,6009.0,62198.0,2376.0,24433.0,691.0,6044047.0,118288.0,51096204.0,41.0,1448.0,8.0
Mexico,12.0,1032688.0,6719.0,101373.0,550.0,774930.0,4202.0,156385.0,2852.0,7977.0,783.0,2684780.0,20737.0,129465634.0,125.0,1277.0,48.0
Peru,13.0,949670.0,1589.0,35595.0,46.0,879439.0,3040.0,34636.0,988.0,28646.0,1074.0,4935037.0,148861.0,33151886.0,35.0,931.0,7.0
Germany,14.0,932111.0,13840.0,14343.0,104.0,603800.0,10700.0,313968.0,3709.0,11111.0,171.0,26456866.0,315375.0,83890107.0,90.0,5849.0,3.0
Poland,15.0,861331.0,18467.0,13618.0,330.0,423971.0,16896.0,423742.0,2126.0,22768.0,360.0,5944092.0,157126.0,37830117.0,44.0,2778.0,6.0
Iran,16.0,854361.0,13053.0,44802.0,475.0,603445.0,7309.0,206114.0,5796.0,10121.0,531.0,5788016.0,68566.0,84414847.0,99.0,1884.0,15.0
South Africa,17.0,767679.0,2270.0,20903.0,58.0,710099.0,2315.0,36677.0,546.0,12880.0,351.0,5290966.0,88771.0,59602202.0,78.0,2851.0,11.0
Ukraine,18.0,624744.0,12079.0,10951.0,138.0,286917.0,4604.0,326876.0,177.0,14320.0,251.0,4154333.0,95220.0,43628736.0,70.0,3984.0,11.0
Belgium,19.0,556904.0,3224.0,15522.0,170.0,35810.0,529.0,505572.0,1201.0,47969.0,1337.0,5668113.0,488227.0,11609588.0,21.0,748.0,2.0
Chile,20.0,540640.0,1497.0,15069.0,39.0,516121.0,1537.0,9450.0,698.0,28186.0,786.0,5057098.0,263653.0,19180879.0,35.0,1273.0,4.0
Iraq,21.0,535321.0,1766.0,11958.0,33.0,465452.0,2412.0,57911.0,366.0,13194.0,295.0,3268102.0,80549.0,40573008.0,76.0,3393.0,12.0
Indonesia,22.0,497668.0,4360.0,15884.0,110.0,418188.0,4233.0,63596.0,0.0,1812.0,58.0,5340537.0,19444.0,274661323.0,552.0,17292.0,51.0
