Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Dominican Republic,39.0,17285.0,377.0,502.0,4.0,10559.0,6224.0,110.0,1595.0,46.0,81647.0,7533.0,10838453.0
Israel,40.0,17071.0,59.0,285.0,1.0,14812.0,1974.0,39.0,1856.0,31.0,568452.0,61804.0,9197590.0
Japan,41.0,16804.0,0.0,886.0,0.0,14406.0,1512.0,123.0,133.0,7.0,287754.0,2275.0,126507477.0
Austria,42.0,16731.0,46.0,668.0,0.0,15593.0,470.0,27.0,1859.0,74.0,448534.0,49826.0,9002048.0
Argentina,43.0,16214.0,0.0,530.0,2.0,5336.0,10348.0,259.0,359.0,12.0,160070.0,3545.0,45159906.0
Afghanistan,44.0,15205.0,680.0,257.0,8.0,1328.0,13620.0,19.0,391.0,7.0,38460.0,990.0,38846163.0
Panama,45.0,13018.0,0.0,330.0,0.0,9414.0,3274.0,78.0,3021.0,77.0,66192.0,15363.0,4308653.0
Denmark,46.0,11669.0,36.0,574.0,3.0,10362.0,733.0,20.0,2015.0,99.0,628965.0,108620.0,5790499.0
S. Korea,47.0,11468.0,27.0,270.0,1.0,10405.0,793.0,15.0,224.0,5.0,910822.0,17767.0,51265561.0
Oman,48.0,11437.0,1014.0,49.0,7.0,2396.0,8992.0,31.0,2245.0,10.0,72000.0,14134.0,5094240.0
Serbia,49.0,11412.0,31.0,243.0,1.0,6698.0,4471.0,10.0,1306.0,28.0,245985.0,28144.0,8740173.0
Bahrain,50.0,11398.0,605.0,19.0,2.0,6673.0,4706.0,12.0,6722.0,11.0,314823.0,185669.0,1695617.0
Kazakhstan,51.0,10858.0,476.0,40.0,2.0,5404.0,5414.0,62.0,579.0,2.0,812881.0,43338.0,18756949.0
Nigeria,52.0,9855.0,0.0,273.0,0.0,2856.0,6726.0,7.0,48.0,1.0,60825.0,296.0,205654182.0
Bolivia,53.0,9592.0,861.0,310.0,10.0,889.0,8393.0,3.0,823.0,27.0,28239.0,2422.0,11658870.0
Algeria,54.0,9394.0,127.0,653.0,7.0,5748.0,2993.0,23.0,215.0,15.0,0.0,0.0,43778769.0
Armenia,55.0,9282.0,355.0,131.0,4.0,3386.0,5765.0,10.0,3133.0,44.0,58065.0,19598.0,2962785.0
Czechia,56.0,9257.0,27.0,320.0,1.0,6551.0,2386.0,15.0,865.0,30.0,439744.0,41069.0,10707339.0
Norway,57.0,8440.0,3.0,236.0,0.0,7727.0,477.0,8.0,1558.0,44.0,245352.0,45288.0,5417605.0
Moldova,58.0,8251.0,153.0,295.0,4.0,4581.0,3375.0,251.0,2045.0,73.0,40565.0,10054.0,4034718.0
Ghana,59.0,7881.0,113.0,36.0,1.0,2841.0,5004.0,5.0,254.0,1.0,214956.0,6931.0,31012732.0
Malaysia,60.0,7819.0,57.0,115.0,0.0,6353.0,1351.0,9.0,242.0,4.0,553183.0,17111.0,32329329.0
Morocco,61.0,7807.0,27.0,205.0,1.0,5459.0,2143.0,18.0,212.0,6.0,209139.0,5672.0,36872098.0
Australia,62.0,7195.0,10.0,103.0,0.0,6614.0,478.0,4.0,282.0,4.0,1454568.0,57100.0,25473913.0
Finland,63.0,6859.0,33.0,320.0,4.0,5500.0,1039.0,10.0,1238.0,58.0,184408.0,33287.0,5540010.0
Iraq,64.0,6439.0,260.0,205.0,10.0,3156.0,3078.0,36.0,160.0,5.0,211485.0,5269.0,40137925.0
Cameroon,65.0,5904.0,0.0,191.0,0.0,3568.0,2145.0,28.0,223.0,7.0,0.0,0.0,26483044.0
Azerbaijan,66.0,5494.0,248.0,63.0,2.0,3428.0,2003.0,42.0,542.0,6.0,294264.0,29045.0,10131281.0
Honduras,67.0,5094.0,208.0,201.0,2.0,536.0,4357.0,13.0,515.0,20.0,14790.0,1495.0,9890414.0
Sudan,68.0,5026.0,226.0,286.0,24.0,1423.0,3317.0,0.0,115.0,7.0,401.0,9.0,43752816.0
Guatemala,69.0,4739.0,132.0,102.0,12.0,706.0,3931.0,5.0,265.0,6.0,31427.0,1757.0,17885239.0
Luxembourg,70.0,4018.0,2.0,110.0,0.0,3833.0,75.0,3.0,6428.0,176.0,75432.0,120680.0,625058.0
Tajikistan,71.0,3930.0,123.0,47.0,0.0,2004.0,1879.0,0.0,413.0,5.0,0.0,0.0,9517571.0
Hungary,72.0,3876.0,9.0,526.0,2.0,2147.0,1203.0,25.0,401.0,54.0,185980.0,19248.0,9662323.0
Guinea,73.0,3706.0,0.0,23.0,0.0,2030.0,1653.0,24.0,283.0,2.0,14407.0,1100.0,13098481.0
Senegal,74.0,3645.0,110.0,42.0,0.0,1801.0,1802.0,14.0,218.0,3.0,42105.0,2521.0,16701616.0
Uzbekistan,75.0,3623.0,77.0,15.0,1.0,2837.0,771.0,10.0,108.0,0.4,460000.0,13762.0,33425870.0
Djibouti,76.0,3354.0,160.0,24.0,2.0,1504.0,1826.0,0.0,3399.0,24.0,26366.0,26721.0,986716.0
Thailand,77.0,3081.0,4.0,57.0,0.0,2963.0,61.0,1.0,44.0,0.8,375453.0,5380.0,69785445.0
DRC,78.0,3070.0,104.0,72.0,3.0,448.0,2550.0,0.0,34.0,0.8,0.0,0.0,89294020.0
Greece,79.0,2917.0,2.0,175.0,0.0,1374.0,1368.0,13.0,280.0,17.0,180518.0,17312.0,10427085.0
Ivory Coast,80.0,2833.0,34.0,33.0,0.0,1435.0,1365.0,0.0,108.0,1.0,27039.0,1027.0,26316224.0
Gabon,81.0,2655.0,0.0,17.0,0.0,722.0,1916.0,15.0,1196.0,8.0,13833.0,6229.0,2220779.0
El Salvador,82.0,2517.0,122.0,46.0,2.0,1040.0,1431.0,53.0,388.0,7.0,89358.0,13782.0,6483446.0
Bulgaria,83.0,2513.0,14.0,140.0,1.0,1074.0,1299.0,17.0,361.0,20.0,81348.0,11701.0,6952517.0
Bosnia and Herzegovina,84.0,2510.0,16.0,153.0,0.0,1862.0,495.0,4.0,765.0,47.0,65220.0,19869.0,3282421.0
Croatia,85.0,2246.0,0.0,103.0,0.0,2072.0,71.0,4.0,547.0,25.0,66405.0,16168.0,4107255.0
North Macedonia,86.0,2226.0,62.0,133.0,2.0,1552.0,541.0,21.0,1068.0,64.0,29575.0,14196.0,2083381.0
Cuba,87.0,2045.0,20.0,83.0,0.0,1809.0,153.0,3.0,181.0,7.0,103123.0,9104.0,11327179.0
Somalia,88.0,1976.0,60.0,78.0,5.0,348.0,1550.0,2.0,125.0,5.0,0.0,0.0,15850314.0
Kenya,89.0,1962.0,74.0,64.0,1.0,478.0,1420.0,7.0,37.0,1.0,78536.0,1464.0,53660593.0
Estonia,90.0,1869.0,4.0,68.0,1.0,1624.0,177.0,0.0,1409.0,51.0,83440.0,62904.0,1326462.0
Haiti,91.0,1865.0,281.0,41.0,6.0,24.0,1800.0,0.0,164.0,4.0,4577.0,402.0,11390283.0
Iceland,92.0,1806.0,0.0,10.0,0.0,1794.0,2.0,0.0,5295.0,29.0,61025.0,178930.0,341055.0
Maldives,93.0,1773.0,101.0,5.0,0.0,453.0,1315.0,9.0,3285.0,9.0,11775.0,21819.0,539677.0
Kyrgyzstan,94.0,1748.0,26.0,16.0,0.0,1170.0,562.0,4.0,268.0,2.0,111859.0,17171.0,6514462.0
Mayotte,95.0,1699.0,0.0,21.0,0.0,1385.0,293.0,9.0,6242.0,77.0,5200.0,19104.0,272192.0
Lithuania,96.0,1675.0,5.0,70.0,0.0,1236.0,369.0,17.0,615.0,26.0,302859.0,111136.0,2725125.0
Sri Lanka,97.0,1633.0,20.0,10.0,0.0,801.0,822.0,1.0,76.0,0.5,63935.0,2987.0,21405720.0
Nepal,98.0,1572.0,171.0,8.0,2.0,220.0,1344.0,0.0,54.0,0.3,180691.0,6212.0,29088995.0
Slovakia,99.0,1521.0,0.0,28.0,0.0,1366.0,127.0,0.0,279.0,5.0,172601.0,31615.0,5459425.0
New Zealand,100.0,1504.0,0.0,22.0,0.0,1481.0,1.0,0.0,301.0,4.0,280983.0,56173.0,5002100.0
Slovenia,101.0,1473.0,0.0,108.0,0.0,1358.0,7.0,2.0,709.0,52.0,79897.0,38432.0,2078915.0
Venezuela,102.0,1459.0,0.0,14.0,0.0,302.0,1143.0,3.0,51.0,0.5,970394.0,34118.0,28442404.0
Equatorial Guinea,103.0,1306.0,0.0,12.0,0.0,200.0,1094.0,0.0,934.0,9.0,8268.0,5913.0,1398393.0
Mali,104.0,1265.0,15.0,77.0,1.0,716.0,472.0,0.0,63.0,4.0,3483.0,172.0,20194089.0
Guinea-Bissau,105.0,1256.0,0.0,8.0,0.0,42.0,1206.0,0.0,640.0,4.0,1500.0,764.0,1963612.0
Lebanon,106.0,1220.0,29.0,27.0,1.0,712.0,481.0,3.0,179.0,4.0,83574.0,12240.0,6827871.0
Ethiopia,107.0,1172.0,109.0,11.0,3.0,209.0,952.0,4.0,10.0,0.1,109451.0,954.0,114693065.0
Albania,108.0,1137.0,15.0,33.0,0.0,872.0,232.0,4.0,395.0,11.0,14723.0,5116.0,2878052.0
Hong Kong,109.0,1085.0,2.0,4.0,0.0,1037.0,44.0,2.0,145.0,0.5,202930.0,27087.0,7491755.0
Tunisia,110.0,1077.0,1.0,48.0,0.0,960.0,69.0,2.0,91.0,4.0,51881.0,4394.0,11807839.0
Latvia,111.0,1066.0,1.0,24.0,0.0,745.0,297.0,3.0,565.0,13.0,109071.0,57777.0,1887785.0
Zambia,112.0,1057.0,0.0,7.0,0.0,779.0,271.0,1.0,58.0,0.4,24275.0,1324.0,18334102.0
Costa Rica,113.0,1056.0,9.0,10.0,0.0,669.0,377.0,4.0,207.0,2.0,26622.0,5230.0,5090096.0
CAR,114.0,1011.0,49.0,2.0,1.0,23.0,986.0,0.0,210.0,0.4,15021.0,3115.0,4822133.0
South Sudan,115.0,994.0,0.0,10.0,0.0,6.0,978.0,0.0,89.0,0.9,3356.0,300.0,11182197.0
Paraguay,116.0,986.0,22.0,11.0,0.0,477.0,498.0,2.0,138.0,2.0,30004.0,4211.0,7124815.0
Niger,117.0,958.0,2.0,64.0,0.0,839.0,55.0,0.0,40.0,3.0,6047.0,251.0,24117639.0
Cyprus,118.0,944.0,1.0,17.0,0.0,790.0,137.0,4.0,782.0,14.0,117411.0,97307.0,1206608.0
Sierra Leone,119.0,861.0,9.0,46.0,0.0,454.0,361.0,0.0,108.0,6.0,0.0,0.0,7961973.0
Burkina Faso,120.0,847.0,0.0,53.0,0.0,720.0,74.0,0.0,41.0,3.0,0.0,0.0,20847963.0
Uruguay,121.0,821.0,0.0,22.0,0.0,682.0,117.0,5.0,236.0,6.0,43479.0,12520.0,3472725.0
Georgia,122.0,783.0,26.0,12.0,0.0,605.0,166.0,6.0,196.0,3.0,56987.0,14283.0,3989785.0
Chad,123.0,778.0,19.0,65.0,0.0,491.0,222.0,0.0,47.0,4.0,0.0,0.0,16380040.0
Madagascar,124.0,771.0,13.0,6.0,0.0,168.0,597.0,8.0,28.0,0.2,10249.0,371.0,27623015.0
Andorra,125.0,764.0,0.0,51.0,0.0,692.0,21.0,4.0,9889.0,660.0,3750.0,48541.0,77255.0
Nicaragua,126.0,759.0,0.0,35.0,0.0,370.0,354.0,0.0,115.0,5.0,0.0,0.0,6617623.0
Jordan,127.0,739.0,5.0,9.0,0.0,522.0,208.0,5.0,72.0,0.9,187990.0,18441.0,10194333.0
Diamond Princess,128.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
San Marino,129.0,671.0,0.0,42.0,0.0,357.0,272.0,1.0,19779.0,1238.0,4466.0,131643.0,33925.0
Malta,130.0,618.0,0.0,9.0,0.0,534.0,75.0,1.0,1400.0,20.0,69025.0,156361.0,441445.0
Congo,131.0,611.0,40.0,20.0,1.0,179.0,412.0,0.0,111.0,4.0,0.0,0.0,5505196.0
Jamaica,132.0,581.0,6.0,9.0,0.0,290.0,282.0,2.0,196.0,3.0,12389.0,4185.0,2960082.0
Channel Islands,133.0,560.0,0.0,45.0,0.0,528.0,-13.0,0.0,3224.0,259.0,10255.0,59030.0,173724.0
Mauritania,134.0,530.0,47.0,23.0,3.0,27.0,480.0,0.0,114.0,5.0,7654.0,1650.0,4637943.0
Tanzania,135.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59569007.0
Sao Tome and Principe,136.0,483.0,4.0,12.0,0.0,68.0,403.0,0.0,2208.0,55.0,175.0,800.0,218786.0
French Guiana,137.0,477.0,0.0,1.0,0.0,185.0,291.0,2.0,1601.0,3.0,0.0,0.0,297942.0
Réunion,138.0,471.0,0.0,1.0,0.0,411.0,59.0,1.0,526.0,1.0,17200.0,19223.0,894766.0
Palestine,139.0,448.0,1.0,3.0,0.0,372.0,73.0,0.0,88.0,0.6,44876.0,8816.0,5090250.0
Togo,140.0,442.0,9.0,13.0,0.0,211.0,218.0,0.0,54.0,2.0,20079.0,2431.0,8260436.0
Taiwan,141.0,442.0,0.0,7.0,0.0,423.0,12.0,0.0,19.0,0.3,72082.0,3027.0,23813214.0
Cabo Verde,142.0,435.0,14.0,4.0,0.0,193.0,238.0,0.0,783.0,7.0,1307.0,2353.0,555459.0
Uganda,143.0,417.0,4.0,0.0,0.0,72.0,345.0,0.0,9.0,0.0,96825.0,2123.0,45598170.0
Rwanda,144.0,370.0,11.0,1.0,0.0,256.0,113.0,0.0,29.0,0.08,66976.0,5183.0,12921714.0
Isle of Man,145.0,336.0,0.0,24.0,0.0,309.0,3.0,0.0,3953.0,282.0,4892.0,57556.0,84995.0
Mauritius,146.0,335.0,0.0,10.0,0.0,322.0,3.0,0.0,263.0,8.0,116937.0,91961.0,1271594.0
Vietnam,147.0,328.0,0.0,0.0,0.0,279.0,49.0,1.0,3.0,0.0,275000.0,2827.0,97262917.0
Montenegro,148.0,324.0,0.0,9.0,0.0,315.0,0.0,0.0,516.0,14.0,10167.0,16188.0,628060.0
Yemen,149.0,323.0,13.0,80.0,3.0,14.0,229.0,0.0,11.0,3.0,120.0,4.0,29764568.0
Liberia,150.0,288.0,8.0,27.0,0.0,157.0,104.0,0.0,57.0,5.0,0.0,0.0,5046473.0
Eswatini,151.0,285.0,2.0,2.0,0.0,189.0,94.0,0.0,246.0,2.0,4994.0,4308.0,1159118.0
Malawi,152.0,279.0,0.0,4.0,0.0,42.0,233.0,1.0,15.0,0.2,3372.0,177.0,19082694.0
Mozambique,153.0,254.0,10.0,2.0,0.0,91.0,161.0,0.0,8.0,0.06,10878.0,349.0,31170640.0
Benin,154.0,232.0,8.0,3.0,0.0,143.0,86.0,0.0,19.0,0.2,30817.0,2548.0,12092780.0
Myanmar,155.0,224.0,0.0,6.0,0.0,138.0,80.0,0.0,4.0,0.1,24710.0,454.0,54378732.0
Martinique,156.0,200.0,0.0,14.0,0.0,98.0,88.0,0.0,533.0,37.0,0.0,0.0,375289.0
Faeroe Islands,157.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3828.0,0.0,9677.0,198108.0,48847.0
Mongolia,158.0,179.0,0.0,0.0,0.0,44.0,135.0,19.0,55.0,0.0,13672.0,4177.0,3273528.0
Zimbabwe,159.0,174.0,0.0,4.0,0.0,29.0,141.0,0.0,12.0,0.3,46613.0,3140.0,14843588.0
Gibraltar,160.0,170.0,1.0,0.0,0.0,149.0,21.0,0.0,5046.0,0.0,7632.0,226523.0,33692.0
Guadeloupe,161.0,162.0,0.0,14.0,0.0,138.0,10.0,1.0,405.0,35.0,4137.0,10339.0,400118.0
Guyana,162.0,152.0,0.0,12.0,0.0,67.0,73.0,2.0,193.0,15.0,1604.0,2040.0,786232.0
Brunei ,163.0,141.0,0.0,2.0,0.0,138.0,1.0,1.0,323.0,5.0,19386.0,44350.0,437116.0
Cayman Islands,164.0,141.0,0.0,1.0,0.0,68.0,72.0,0.0,2148.0,15.0,11139.0,169662.0,65654.0
Bermuda,165.0,140.0,0.0,9.0,0.0,92.0,39.0,2.0,2247.0,144.0,7171.0,115112.0,62296.0
Libya,166.0,130.0,0.0,5.0,0.0,50.0,75.0,0.0,19.0,0.7,5591.0,815.0,6862990.0
Cambodia,167.0,125.0,0.0,0.0,0.0,123.0,2.0,1.0,7.0,0.0,20406.0,1222.0,16698376.0
Syria,168.0,122.0,0.0,5.0,1.0,46.0,71.0,0.0,7.0,0.3,0.0,0.0,17460385.0
Trinidad and Tobago,169.0,117.0,1.0,8.0,0.0,108.0,1.0,0.0,84.0,6.0,3138.0,2243.0,1399110.0
Comoros,170.0,106.0,0.0,2.0,0.0,26.0,78.0,0.0,122.0,2.0,0.0,0.0,867877.0
Bahamas,171.0,102.0,0.0,11.0,0.0,48.0,43.0,1.0,260.0,28.0,2091.0,5322.0,392918.0
Aruba,172.0,101.0,0.0,3.0,0.0,98.0,0.0,0.0,946.0,28.0,2134.0,19995.0,106728.0
Monaco,173.0,99.0,0.0,4.0,0.0,90.0,5.0,1.0,2524.0,102.0,0.0,0.0,39218.0
Barbados,174.0,92.0,0.0,7.0,0.0,76.0,9.0,1.0,320.0,24.0,5434.0,18911.0,287346.0
Angola,175.0,84.0,0.0,4.0,0.0,18.0,62.0,1.0,3.0,0.1,10000.0,305.0,32765461.0
Liechtenstein,176.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23610.0,38119.0
Sint Maarten,177.0,77.0,0.0,15.0,0.0,60.0,2.0,1.0,1798.0,350.0,461.0,10763.0,42833.0
Burundi,178.0,63.0,0.0,1.0,0.0,33.0,29.0,0.0,5.0,0.08,284.0,24.0,11856133.0
French Polynesia,179.0,60.0,0.0,0.0,0.0,60.0,0.0,0.0,214.0,0.0,4040.0,14389.0,280770.0
Macao,180.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,69.0,0.0,0.0,0.0,648548.0
Bhutan,181.0,43.0,10.0,0.0,0.0,6.0,37.0,0.0,56.0,0.0,17038.0,22102.0,770865.0
Saint Martin,182.0,41.0,0.0,3.0,0.0,33.0,5.0,1.0,1062.0,78.0,614.0,15904.0,38606.0
Eritrea,183.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3542053.0
Botswana,184.0,35.0,0.0,1.0,0.0,20.0,14.0,0.0,15.0,0.4,20186.0,8600.0,2347237.0
Antigua and Barbuda,185.0,26.0,1.0,3.0,0.0,19.0,4.0,1.0,266.0,31.0,183.0,1870.0,97859.0
St. Vincent Grenadines,186.0,26.0,0.0,0.0,0.0,15.0,11.0,0.0,234.0,0.0,593.0,5347.0,110911.0
Gambia,187.0,25.0,0.0,1.0,0.0,20.0,4.0,0.0,10.0,0.4,1756.0,729.0,2410091.0
Namibia,188.0,24.0,1.0,0.0,0.0,14.0,10.0,0.0,9.0,0.0,3680.0,1451.0,2536704.0
Timor-Leste,189.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,1290.0,980.0,1316139.0
Grenada,190.0,23.0,0.0,0.0,0.0,18.0,5.0,4.0,204.0,0.0,3007.0,26734.0,112479.0
Curaçao,191.0,19.0,0.0,1.0,0.0,14.0,4.0,0.0,116.0,6.0,572.0,3487.0,164037.0
Laos,192.0,19.0,0.0,0.0,0.0,16.0,3.0,0.0,3.0,0.0,6928.0,953.0,7266127.0
New Caledonia,193.0,19.0,0.0,0.0,0.0,18.0,1.0,0.0,67.0,0.0,6416.0,22492.0,285260.0
Belize,194.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1572.0,3960.0,396969.0
Fiji,195.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,2431.0,2714.0,895890.0
Saint Lucia,196.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,1012.0,5513.0,183556.0
Dominica,197.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,222.0,0.0,433.0,6016.0,71971.0
Suriname,198.0,15.0,3.0,1.0,0.0,9.0,5.0,0.0,26.0,2.0,782.0,1334.0,586178.0
Saint Kitts and Nevis,199.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,282.0,0.0,394.0,7411.0,53167.0
Falkland Islands,200.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3746.0,0.0,503.0,144957.0,3470.0
Greenland,201.0,13.0,0.0,0.0,0.0,11.0,2.0,0.0,229.0,0.0,2141.0,37719.0,56762.0
Turks and Caicos,202.0,12.0,0.0,1.0,0.0,11.0,0.0,0.0,310.0,26.0,129.0,3336.0,38670.0
Vatican City,203.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Montserrat,204.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,61.0,12220.0,4992.0
Seychelles,205.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,112.0,0.0,0.0,0.0,98295.0
MS Zaandam,206.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Sahara,207.0,9.0,0.0,1.0,0.0,6.0,2.0,0.0,15.0,2.0,0.0,0.0,595945.0
British Virgin Islands,208.0,8.0,0.0,1.0,0.0,7.0,0.0,0.0,265.0,33.0,167.0,5527.0,30214.0
Papua New Guinea,209.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8931472.0
Caribbean Netherlands,210.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,424.0,16182.0,26202.0
