Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,5831336.0,93479.0,123282.0,1634.0,4550982.0,84392.0,1157072.0,18934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,6665683.0,51250.0,249930.0,1728.0,3686703.0,46363.0,2729050.0,21608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,5409711.0,80785.0,179748.0,2176.0,3993956.0,99899.0,1236007.0,14908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3223202.0,19515.0,203723.0,333.0,1928802.0,11744.0,1090677.0,5197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1140775.0,8674.0,26357.0,415.0,862564.0,12841.0,251854.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,26025.0,240.0,464.0,17.0,16680.0,390.0,8881.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,22297453.0,253943.0,783519.0,6303.0,15040338.0,255629.0,6473596.0,61924.0,2861.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,84871.0,22.0,4634.0,0.0,79642.0,39.0,595.0,27.0,59.0,3.0,90410000.0,62814.0,1439323776.0,16959.0,310601.0,16.0
USA,2.0,5655974.0,43999.0,175074.0,1358.0,3011098.0,37511.0,2469802.0,16966.0,17074.0,529.0,72367651.0,218461.0,331261650.0,59.0,1892.0,5.0
Brazil,3.0,3411872.0,48637.0,110019.0,1365.0,2554179.0,75685.0,747674.0,8318.0,16036.0,517.0,13729872.0,64532.0,212760156.0,62.0,1934.0,15.0
India,4.0,2766626.0,65022.0,53014.0,1089.0,2036703.0,60455.0,676909.0,8944.0,2002.0,38.0,30941264.0,22392.0,1381789480.0,499.0,26065.0,45.0
Russia,5.0,932493.0,4748.0,15872.0,132.0,742628.0,6527.0,173993.0,2300.0,6389.0,109.0,32968759.0,225902.0,145942968.0,157.0,9195.0,4.0
South Africa,6.0,592144.0,2258.0,12264.0,282.0,485468.0,7797.0,94412.0,539.0,9968.0,206.0,3430347.0,57744.0,59406081.0,100.0,4844.0,17.0
Peru,7.0,549321.0,7828.0,26658.0,177.0,374019.0,3302.0,148644.0,1527.0,16630.0,807.0,2818943.0,85341.0,33031382.0,60.0,1239.0,12.0
Mexico,8.0,525733.0,3571.0,57023.0,266.0,359347.0,4246.0,109363.0,3536.0,4072.0,442.0,1181695.0,9153.0,129110546.0,246.0,2264.0,109.0
Colombia,9.0,489122.0,12462.0,15619.0,247.0,312323.0,10798.0,161180.0,1493.0,9599.0,307.0,2299226.0,45124.0,50954033.0,104.0,3262.0,22.0
Chile,10.0,388855.0,1353.0,10546.0,33.0,362440.0,2055.0,15869.0,1157.0,20319.0,551.0,2068079.0,108062.0,19137888.0,49.0,1815.0,9.0
Spain,11.0,384270.0,2128.0,28670.0,24.0,0.0,0.0,0.0,617.0,8218.0,613.0,7955615.0,170147.0,46757240.0,122.0,1631.0,6.0
Iran,12.0,347835.0,2385.0,19972.0,168.0,300881.0,1724.0,26982.0,3882.0,4134.0,237.0,2914049.0,34636.0,84132870.0,242.0,4213.0,29.0
UK,13.0,320286.0,1089.0,41381.0,12.0,0.0,0.0,0.0,73.0,4715.0,609.0,14825051.0,218228.0,67933697.0,212.0,1642.0,5.0
Argentina,14.0,305966.0,6840.0,6048.0,234.0,223531.0,5681.0,76387.0,1799.0,6762.0,134.0,994942.0,21987.0,45250469.0,148.0,7482.0,45.0
Saudi Arabia,15.0,301323.0,1409.0,3470.0,34.0,272911.0,4526.0,24942.0,1716.0,8638.0,99.0,4378417.0,125515.0,34883707.0,116.0,10053.0,8.0
Pakistan,16.0,289832.0,617.0,6190.0,15.0,270009.0,922.0,13633.0,759.0,1309.0,28.0,2317213.0,10464.0,221436711.0,764.0,35773.0,96.0
Bangladesh,17.0,282344.0,3200.0,3740.0,46.0,162825.0,2234.0,115779.0,0.0,1712.0,23.0,1378819.0,8361.0,164905156.0,584.0,44092.0,120.0
Italy,18.0,254636.0,401.0,35405.0,5.0,204142.0,174.0,15089.0,58.0,4212.0,586.0,7642059.0,126420.0,60449664.0,237.0,1707.0,8.0
Turkey,19.0,251805.0,1263.0,6016.0,20.0,232913.0,942.0,12876.0,703.0,2981.0,71.0,5882406.0,69649.0,84458069.0,335.0,14039.0,14.0
Germany,20.0,228105.0,1419.0,9305.0,9.0,202900.0,0.0,15900.0,224.0,2721.0,111.0,9265361.0,110539.0,83820021.0,367.0,9008.0,9.0
France,21.0,221267.0,2238.0,30451.0,17.0,84065.0,0.0,106751.0,384.0,3389.0,466.0,6000000.0,91893.0,65293028.0,295.0,2144.0,11.0
Iraq,22.0,184709.0,4576.0,6036.0,82.0,131840.0,2895.0,46833.0,574.0,4579.0,150.0,1304331.0,32337.0,40335690.0,218.0,6683.0,31.0
Philippines,23.0,169124.0,4747.0,2684.0,3.0,112765.0,86.0,53675.0,489.0,1541.0,24.0,2108597.0,19209.0,109770544.0,649.0,40898.0,52.0
Indonesia,24.0,143043.0,1673.0,6277.0,70.0,96306.0,1848.0,40460.0,0.0,522.0,23.0,1915039.0,6992.0,273903138.0,1915.0,43636.0,143.0
Canada,25.0,123154.0,282.0,9045.0,13.0,109357.0,298.0,4752.0,67.0,3259.0,239.0,4880172.0,129153.0,37785859.0,307.0,4178.0,8.0
Qatar,26.0,115661.0,293.0,193.0,0.0,112355.0,267.0,3113.0,68.0,41193.0,69.0,560990.0,199797.0,2807805.0,24.0,14548.0,5.0
Kazakhstan,27.0,103300.0,267.0,1415.0,21.0,84445.0,1668.0,17440.0,221.0,5493.0,75.0,2291327.0,121840.0,18806029.0,182.0,13290.0,8.0
Ecuador,28.0,102941.0,1190.0,6105.0,22.0,87183.0,63.0,9653.0,366.0,5823.0,345.0,289213.0,16360.0,17677613.0,172.0,2896.0,61.0
Bolivia,29.0,101223.0,879.0,4123.0,65.0,37471.0,980.0,59629.0,71.0,8656.0,353.0,216774.0,18538.0,11693680.0,116.0,2836.0,54.0
Egypt,30.0,96753.0,163.0,5184.0,11.0,61562.0,911.0,30007.0,41.0,943.0,51.0,135000.0,1316.0,102579903.0,1060.0,19788.0,760.0
Israel,31.0,96409.0,1658.0,708.0,16.0,71990.0,1699.0,23711.0,404.0,10482.0,77.0,2079941.0,226140.0,9197590.0,95.0,12991.0,4.0
Ukraine,32.0,94436.0,1616.0,2116.0,27.0,48925.0,761.0,43395.0,138.0,2161.0,48.0,1315409.0,30103.0,43697289.0,463.0,20651.0,33.0
Dominican Republic,33.0,87123.0,386.0,1489.0,8.0,55504.0,1396.0,30130.0,296.0,8021.0,137.0,326644.0,30072.0,10862212.0,125.0,7295.0,33.0
Sweden,34.0,85411.0,190.0,5797.0,1.0,0.0,0.0,0.0,27.0,8450.0,574.0,917036.0,90727.0,10107657.0,118.0,1744.0,11.0
Oman,35.0,83418.0,192.0,597.0,9.0,77977.0,165.0,4844.0,154.0,16284.0,117.0,309212.0,60361.0,5122718.0,61.0,8581.0,17.0
Panama,36.0,82790.0,247.0,1809.0,21.0,57191.0,1346.0,23790.0,153.0,19149.0,418.0,276389.0,63927.0,4323510.0,52.0,2390.0,16.0
Belgium,37.0,78534.0,211.0,9944.0,5.0,18003.0,9.0,50587.0,90.0,6772.0,858.0,2008070.0,173163.0,11596389.0,148.0,1166.0,6.0
Kuwait,38.0,77470.0,643.0,505.0,3.0,69243.0,610.0,7722.0,101.0,18106.0,118.0,568440.0,132853.0,4278730.0,55.0,8473.0,8.0
Romania,39.0,72208.0,1014.0,3074.0,45.0,33135.0,376.0,35999.0,479.0,3757.0,160.0,1542094.0,80234.0,19219839.0,266.0,6252.0,12.0
Belarus,40.0,69673.0,84.0,617.0,4.0,67339.0,190.0,1717.0,0.0,7374.0,65.0,1429532.0,151291.0,9448899.0,136.0,15314.0,7.0
UAE,41.0,64906.0,365.0,366.0,2.0,57909.0,115.0,6631.0,0.0,6552.0,37.0,6121609.0,617970.0,9905996.0,153.0,27066.0,2.0
Netherlands,42.0,63973.0,489.0,6175.0,3.0,0.0,0.0,0.0,42.0,3732.0,360.0,1312787.0,76592.0,17139995.0,268.0,2776.0,13.0
Guatemala,43.0,63847.0,903.0,2419.0,30.0,52370.0,840.0,9058.0,5.0,3555.0,135.0,205381.0,11437.0,17957780.0,281.0,7424.0,87.0
Poland,44.0,57876.0,597.0,1896.0,11.0,39643.0,284.0,16337.0,82.0,1529.0,50.0,2409394.0,63672.0,37840948.0,654.0,19958.0,16.0
Japan,45.0,56685.0,1018.0,1115.0,16.0,42284.0,1088.0,13286.0,243.0,448.0,9.0,1214145.0,9604.0,126423220.0,2230.0,113384.0,104.0
Singapore,46.0,55938.0,100.0,27.0,0.0,52533.0,183.0,3378.0,0.0,9552.0,5.0,1745928.0,298121.0,5856438.0,105.0,216905.0,3.0
Portugal,47.0,54448.0,214.0,1784.0,5.0,39936.0,136.0,12728.0,38.0,5342.0,175.0,1799226.0,176522.0,10192623.0,187.0,5713.0,6.0
Honduras,48.0,50995.0,493.0,1583.0,8.0,7450.0,111.0,41962.0,37.0,5138.0,159.0,123539.0,12447.0,9924872.0,195.0,6270.0,80.0
Nigeria,49.0,49895.0,410.0,981.0,4.0,37051.0,217.0,11863.0,7.0,241.0,5.0,352625.0,1705.0,206774321.0,4144.0,210779.0,586.0
Bahrain,50.0,47581.0,396.0,175.0,2.0,43921.0,392.0,3485.0,45.0,27848.0,102.0,991140.0,580083.0,1708619.0,36.0,9764.0,2.0
Morocco,51.0,44803.0,1245.0,714.0,33.0,31002.0,1061.0,13087.0,31.0,1212.0,19.0,1648728.0,44599.0,36967699.0,825.0,51775.0,22.0
Ghana,52.0,42993.0,340.0,248.0,9.0,40796.0,229.0,1949.0,6.0,1380.0,8.0,428695.0,13760.0,31154792.0,725.0,125624.0,73.0
Kyrgyzstan,53.0,42146.0,155.0,1498.0,2.0,34855.0,318.0,5793.0,24.0,6446.0,229.0,267718.0,40948.0,6538011.0,155.0,4364.0,24.0
Armenia,54.0,41846.0,145.0,832.0,8.0,34982.0,327.0,6032.0,0.0,14118.0,281.0,186661.0,62976.0,2963992.0,71.0,3562.0,16.0
Algeria,55.0,39444.0,419.0,1391.0,12.0,27653.0,306.0,10400.0,46.0,897.0,32.0,0.0,0.0,43952074.0,1114.0,31597.0,0.0
Switzerland,56.0,38449.0,197.0,1992.0,1.0,33500.0,200.0,2957.0,15.0,4438.0,230.0,890289.0,102769.0,8663025.0,225.0,4349.0,10.0
Afghanistan,57.0,37599.0,0.0,1375.0,0.0,27166.0,0.0,9058.0,31.0,963.0,35.0,98772.0,2530.0,39038261.0,1038.0,28391.0,395.0
Uzbekistan,58.0,36352.0,650.0,242.0,6.0,32062.0,1089.0,4048.0,410.0,1084.0,7.0,1377915.0,41093.0,33531937.0,922.0,138562.0,24.0
Venezuela,59.0,35697.0,895.0,297.0,9.0,24561.0,986.0,10839.0,85.0,1256.0,10.0,1650917.0,58080.0,28424869.0,796.0,95707.0,17.0
Azerbaijan,60.0,34474.0,131.0,509.0,1.0,32201.0,159.0,1764.0,0.0,3396.0,50.0,836908.0,82444.0,10151236.0,294.0,19943.0,12.0
Ethiopia,61.0,32722.0,1386.0,572.0,28.0,12938.0,414.0,19212.0,216.0,284.0,5.0,651311.0,5648.0,115317384.0,3524.0,201604.0,177.0
Moldova,62.0,30789.0,412.0,908.0,0.0,21885.0,665.0,7996.0,362.0,7635.0,225.0,183923.0,45608.0,4032677.0,131.0,4441.0,22.0
Kenya,63.0,30636.0,271.0,487.0,5.0,17368.0,208.0,12781.0,44.0,568.0,9.0,398585.0,7392.0,53920084.0,1760.0,110719.0,135.0
Serbia,64.0,29890.0,108.0,681.0,4.0,27597.0,389.0,1612.0,64.0,3423.0,78.0,821106.0,94029.0,8732516.0,292.0,12823.0,11.0
Costa Rica,65.0,29643.0,559.0,314.0,10.0,9462.0,229.0,19867.0,110.0,5812.0,62.0,123223.0,24160.0,5100254.0,172.0,16243.0,41.0
Nepal,66.0,28257.0,1016.0,114.0,7.0,17580.0,85.0,10563.0,0.0,968.0,4.0,855268.0,29286.0,29203691.0,1034.0,256173.0,34.0
Ireland,67.0,27499.0,186.0,1775.0,1.0,23364.0,0.0,2360.0,8.0,5561.0,359.0,725574.0,146729.0,4945008.0,180.0,2786.0,7.0
Austria,68.0,23829.0,295.0,729.0,0.0,20870.0,105.0,2230.0,19.0,2644.0,81.0,1037888.0,115151.0,9013259.0,378.0,12364.0,9.0
Australia,69.0,23773.0,214.0,438.0,17.0,14929.0,390.0,8406.0,52.0,931.0,17.0,5380816.0,210694.0,25538561.0,1074.0,58307.0,5.0
