Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,16511389.0,128216.0,288481.0,1697.0,14687604.0,87928.0,1535304.0,27055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,15857030.0,167182.0,405834.0,1985.0,9722780.0,102274.0,5728416.0,29256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,11058219.0,73553.0,323909.0,1049.0,9880325.0,46275.0,853985.0,17082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,16921076.0,193984.0,386704.0,4278.0,7030521.0,149077.0,9503851.0,29232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2163810.0,13389.0,51589.0,230.0,1825367.0,9371.0,286854.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,44773.0,14.0,1014.0,0.0,33043.0,15.0,10716.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,62557018.0,576338.0,1457546.0,9239.0,43180299.0,394940.0,17919173.0,105240.0,8025.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,86501.0,6.0,4634.0,0.0,81582.0,24.0,285.0,8.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16639.0,310601.0,9.0
USA,2.0,13612216.0,145232.0,272253.0,1215.0,8041239.0,95654.0,5298724.0,24647.0,41025.0,821.0,191033224.0,575736.0,331806864.0,24.0,1219.0,2.0
India,3.0,9393039.0,41815.0,136733.0,495.0,8801161.0,42275.0,455145.0,8944.0,6779.0,99.0,138220354.0,99755.0,1385604632.0,148.0,10134.0,10.0
Brazil,4.0,6290272.0,51922.0,172637.0,639.0,5562539.0,26015.0,555096.0,8318.0,29506.0,810.0,21900000.0,102728.0,213184722.0,34.0,1235.0,10.0
Russia,5.0,2242633.0,27100.0,39068.0,510.0,1739470.0,27296.0,464095.0,2300.0,15365.0,268.0,75400000.0,516578.0,145960519.0,65.0,3736.0,2.0
France,6.0,2208699.0,12580.0,52127.0,213.0,161137.0,1222.0,1995435.0,3777.0,33807.0,798.0,20418493.0,312527.0,65333557.0,30.0,1253.0,3.0
