Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,13732404.0,150541.0,380015.0,1816.0,8616573.0,60710.0,4735816.0,25236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,15255003.0,93266.0,269309.0,1584.0,13700791.0,162970.0,1284903.0,24951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,10444929.0,54812.0,312119.0,1255.0,9451040.0,58606.0,681770.0,17466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,14426577.0,213839.0,332033.0,5129.0,5429546.0,145102.0,8664998.0,29989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2011185.0,12873.0,48112.0,337.0,1691069.0,10098.0,272004.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,42814.0,256.0,1002.0,5.0,32919.0,8.0,8893.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,659.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,55913633.0,525587.0,1342605.0,10126.0,38922597.0,437494.0,15648431.0,100248.0,7173.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,11679981.0,141531.0,254077.0,1398.0,7070901.0,51537.0,4355003.0,21252.0,35208.0,766.0,171477782.0,516907.0,331738050.0,28.0,1306.0,2.0
India,2.0,8912704.0,38532.0,131031.0,472.0,8333013.0,44844.0,448660.0,8944.0,6435.0,95.0,126542907.0,91359.0,1385123108.0,155.0,10571.0,11.0
Brazil,3.0,5911758.0,35018.0,166699.0,632.0,5361592.0,39186.0,383467.0,8318.0,27738.0,782.0,21900000.0,102754.0,213131136.0,36.0,1279.0,10.0
France,4.0,2036755.0,14524.0,46273.0,625.0,143152.0,2272.0,1847330.0,4854.0,31177.0,708.0,19275371.0,295053.0,65328442.0,32.0,1412.0,3.0
Russia,5.0,1971013.0,22410.0,33931.0,442.0,1475904.0,22055.0,461178.0,2300.0,13504.0,232.0,69550659.0,476510.0,145958304.0,74.0,4302.0,2.0
Spain,6.0,1535058.0,13159.0,41688.0,435.0,0.0,0.0,0.0,3127.0,32827.0,891.0,20742051.0,443569.0,46761678.0,30.0,1122.0,2.0
UK,7.0,1410732.0,20051.0,52745.0,598.0,0.0,0.0,0.0,1391.0,20740.0,775.0,39188326.0,576119.0,68021208.0,48.0,1290.0,2.0
Argentina,8.0,1329005.0,10621.0,36106.0,379.0,1148833.0,8637.0,144066.0,4379.0,29304.0,796.0,3508664.0,77365.0,45352351.0,34.0,1256.0,13.0
Italy,9.0,1238072.0,32191.0,46464.0,731.0,457798.0,15434.0,733810.0,3612.0,20488.0,769.0,19239507.0,318388.0,60427888.0,49.0,1301.0,3.0
Colombia,10.0,1211128.0,5911.0,34381.0,158.0,1118902.0,7035.0,57845.0,2376.0,23707.0,673.0,5808870.0,113705.0,51087318.0,42.0,1486.0,9.0
Mexico,11.0,1009396.0,2874.0,98861.0,319.0,754200.0,4010.0,156335.0,2941.0,7798.0,764.0,2614544.0,20198.0,129443441.0,128.0,1309.0,50.0
Peru,12.0,939931.0,1663.0,35317.0,46.0,867306.0,1958.0,37308.0,975.0,28359.0,1066.0,4831147.0,145761.0,33144354.0,35.0,938.0,7.0
Germany,13.0,833732.0,16206.0,13248.0,357.0,530200.0,15000.0,290284.0,3436.0,9939.0,158.0,25010416.0,298149.0,83885726.0,101.0,6332.0,3.0
Iran,14.0,788473.0,13352.0,42461.0,482.0,570774.0,6075.0,175238.0,5691.0,9342.0,503.0,5586141.0,66189.0,84397224.0,107.0,1988.0,15.0
South Africa,15.0,754256.0,1987.0,20432.0,118.0,696820.0,1324.0,37004.0,546.0,12657.0,343.0,5160877.0,86607.0,59589944.0,79.0,2917.0,12.0
Poland,16.0,752940.0,19152.0,10848.0,357.0,324282.0,18260.0,417810.0,2114.0,19903.0,287.0,5687216.0,150333.0,37830794.0,50.0,3487.0,7.0
Ukraine,17.0,557657.0,11968.0,9856.0,159.0,250983.0,6786.0,296818.0,177.0,12781.0,226.0,3876966.0,88854.0,43633020.0,78.0,4427.0,11.0
Belgium,18.0,537871.0,1932.0,14616.0,195.0,33032.0,123.0,490223.0,1408.0,46333.0,1259.0,5500084.0,473787.0,11608763.0,22.0,794.0,2.0
Chile,19.0,533610.0,1006.0,14883.0,20.0,509401.0,1334.0,9326.0,724.0,27824.0,776.0,4882709.0,254597.0,19178192.0,36.0,1289.0,4.0
Iraq,20.0,524503.0,2961.0,11752.0,40.0,453025.0,3460.0,59726.0,363.0,12932.0,290.0,3164903.0,78034.0,40558176.0,77.0,3451.0,13.0
Indonesia,21.0,474455.0,3807.0,15393.0,97.0,398636.0,3193.0,60426.0,0.0,1728.0,56.0,5129899.0,18680.0,274613936.0,579.0,17840.0,54.0
Czechia,22.0,468181.0,2658.0,6487.0,71.0,341401.0,152.0,120293.0,1110.0,43688.0,605.0,2812312.0,262427.0,10716540.0,23.0,1652.0,4.0
Netherlands,23.0,457003.0,4302.0,8616.0,86.0,0.0,0.0,0.0,587.0,26649.0,502.0,3711716.0,216436.0,17149291.0,38.0,1990.0,5.0
Bangladesh,24.0,436684.0,2212.0,6254.0,39.0,352895.0,1749.0,77535.0,0.0,2642.0,38.0,2572952.0,15565.0,165308311.0,379.0,26432.0,64.0
Turkey,25.0,421413.0,3819.0,11704.0,103.0,359063.0,2688.0,50646.0,3657.0,4976.0,138.0,16464678.0,194432.0,84681108.0,201.0,7235.0,5.0
Philippines,26.0,410718.0,1148.0,7862.0,23.0,374543.0,186.0,28313.0,1455.0,3729.0,71.0,5322873.0,48333.0,110129227.0,268.0,14008.0,21.0
Romania,27.0,373474.0,8262.0,9261.0,186.0,253244.0,6611.0,110969.0,1174.0,19463.0,483.0,3733410.0,194565.0,19188454.0,51.0,2072.0,5.0
Pakistan,28.0,361082.0,2050.0,7193.0,33.0,324834.0,1010.0,29055.0,1447.0,1623.0,32.0,4979939.0,22382.0,222493157.0,616.0,30932.0,45.0
Saudi Arabia,29.0,353918.0,362.0,5692.0,16.0,341104.0,436.0,7122.0,816.0,10107.0,163.0,8997817.0,256955.0,35017119.0,99.0,6152.0,4.0
Israel,30.0,325537.0,782.0,2736.0,1.0,314651.0,558.0,8150.0,317.0,35394.0,297.0,5134980.0,558296.0,9197590.0,28.0,3362.0,2.0
Canada,31.0,305750.0,3558.0,11075.0,48.0,243770.0,3483.0,50905.0,334.0,8074.0,292.0,10402744.0,274717.0,37867144.0,124.0,3419.0,4.0
Morocco,32.0,301604.0,5415.0,4932.0,82.0,247594.0,4235.0,49078.0,1048.0,8135.0,133.0,3688225.0,99479.0,37075250.0,123.0,7517.0,10.0
Switzerland,33.0,274534.0,4560.0,3664.0,128.0,169100.0,28100.0,101770.0,511.0,31634.0,422.0,2430732.0,280085.0,8678565.0,32.0,2369.0,4.0
Portugal,34.0,230124.0,4452.0,3553.0,81.0,149445.0,7290.0,77126.0,431.0,22594.0,349.0,4033000.0,395961.0,10185344.0,44.0,2867.0,3.0
Austria,35.0,214597.0,5984.0,1945.0,58.0,136487.0,6816.0,76165.0,658.0,23776.0,215.0,2694112.0,298488.0,9025871.0,42.0,4641.0,3.0
Nepal,36.0,211475.0,502.0,1247.0,17.0,179242.0,2878.0,30986.0,0.0,7210.0,43.0,1617023.0,55127.0,29332722.0,139.0,23523.0,18.0
Sweden,37.0,192439.0,0.0,6225.0,11.0,0.0,0.0,0.0,167.0,19010.0,615.0,2659793.0,262745.0,10123115.0,53.0,1626.0,4.0
Ecuador,38.0,181104.0,428.0,13025.0,9.0,160639.0,0.0,7440.0,368.0,10207.0,734.0,599123.0,33766.0,17743530.0,98.0,1362.0,30.0
Jordan,39.0,155993.0,6454.0,1909.0,66.0,90267.0,79956.0,63817.0,474.0,15232.0,186.0,2237942.0,218520.0,10241344.0,66.0,5365.0,5.0
UAE,40.0,152809.0,1255.0,538.0,4.0,144647.0,715.0,7624.0,0.0,15380.0,54.0,15168585.0,1526725.0,9935374.0,65.0,18467.0,1.0
Hungary,41.0,152659.0,5203.0,3281.0,91.0,34185.0,175.0,115193.0,576.0,15818.0,340.0,1388132.0,143833.0,9650977.0,63.0,2941.0,7.0
Panama,42.0,147667.0,0.0,2881.0,0.0,126746.0,0.0,18040.0,161.0,34023.0,664.0,772702.0,178033.0,4340225.0,29.0,1506.0,6.0
Bolivia,43.0,143371.0,125.0,8859.0,10.0,117454.0,317.0,17058.0,71.0,12220.0,755.0,346983.0,29574.0,11732842.0,82.0,1324.0,34.0
Kuwait,44.0,137885.0,556.0,848.0,6.0,129041.0,627.0,7996.0,105.0,32109.0,197.0,1023159.0,238262.0,4294268.0,31.0,5064.0,4.0
