Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population
Belarus,26.0,28681.0,951.0,160.0,4.0,9498.0,19023.0,92.0,3035.0,17.0,335057.0,35457.0,9449695.0
Singapore,27.0,27356.0,465.0,22.0,1.0,8342.0,18992.0,16.0,4681.0,4.0,224262.0,38371.0,5844637.0
Ireland,28.0,24048.0,92.0,1533.0,15.0,19470.0,3045.0,69.0,4877.0,311.0,258808.0,52488.0,4930848.0
UAE,29.0,22627.0,796.0,214.0,4.0,7931.0,14482.0,1.0,2291.0,22.0,1560923.0,158063.0,9875312.0
Bangladesh,30.0,20995.0,930.0,314.0,16.0,4117.0,16564.0,1.0,128.0,2.0,167114.0,1016.0,164484082.0
Poland,31.0,18257.0,241.0,915.0,8.0,7175.0,10167.0,160.0,482.0,24.0,601394.0,15888.0,37851553.0
Ukraine,32.0,17858.0,528.0,497.0,21.0,4906.0,12455.0,231.0,408.0,11.0,220638.0,5041.0,43764414.0
Indonesia,33.0,17025.0,529.0,1089.0,13.0,3911.0,12025.0,0.0,62.0,4.0,182818.0,669.0,273160748.0
Romania,34.0,16704.0,267.0,1094.0,24.0,9574.0,6036.0,206.0,868.0,57.0,303734.0,15776.0,19252618.0
Israel,35.0,16607.0,18.0,268.0,2.0,12855.0,3484.0,59.0,1923.0,31.0,498711.0,57733.0,8638177.0
Japan,36.0,16237.0,34.0,725.0,12.0,10338.0,5174.0,232.0,128.0,6.0,240368.0,1900.0,126522222.0
Austria,37.0,16201.0,92.0,629.0,1.0,14524.0,1048.0,50.0,1800.0,70.0,357393.0,39710.0,9000086.0
Colombia,38.0,14939.0,723.0,562.0,16.0,3587.0,10790.0,136.0,294.0,11.0,190114.0,3741.0,50814825.0
South Africa,39.0,14355.0,831.0,261.0,14.0,6478.0,7616.0,119.0,242.0,4.0,439559.0,7423.0,59214047.0
Kuwait,40.0,13802.0,942.0,107.0,11.0,3843.0,9852.0,169.0,3238.0,25.0,240716.0,56473.0,4262502.0
Philippines,41.0,12305.0,214.0,817.0,11.0,2561.0,8927.0,79.0,112.0,7.0,215060.0,1966.0,109395919.0
Dominican Republic,42.0,12110.0,371.0,428.0,4.0,3726.0,7956.0,127.0,1118.0,40.0,50108.0,4625.0,10834295.0
Egypt,43.0,11719.0,491.0,612.0,20.0,2950.0,8157.0,41.0,115.0,6.0,135000.0,1322.0,102083440.0
S. Korea,44.0,11037.0,19.0,262.0,2.0,9851.0,924.0,55.0,215.0,5.0,741145.0,14457.0,51263879.0
Denmark,45.0,10858.0,67.0,543.0,6.0,9107.0,1208.0,28.0,1875.0,94.0,444562.0,76785.0,5789720.0
Serbia,46.0,10496.0,58.0,228.0,3.0,4479.0,5789.0,17.0,1201.0,26.0,174746.0,19990.0,8741513.0
Panama,47.0,9268.0,150.0,266.0,6.0,6080.0,2922.0,72.0,2152.0,62.0,47768.0,11093.0,4306053.0
Czechia,48.0,8455.0,49.0,296.0,1.0,5422.0,2737.0,39.0,790.0,28.0,348849.0,32583.0,10706582.0
Norway,49.0,8237.0,18.0,232.0,0.0,32.0,7973.0,20.0,1521.0,43.0,216350.0,39947.0,5415986.0
Argentina,50.0,7805.0,326.0,363.0,7.0,2534.0,4908.0,170.0,173.0,8.0,100362.0,2223.0,45144058.0
Australia,51.0,7036.0,17.0,98.0,0.0,6362.0,576.0,16.0,276.0,4.0,1015652.0,39888.0,25462599.0
Malaysia,52.0,6872.0,17.0,113.0,1.0,5512.0,1247.0,13.0,213.0,3.0,434136.0,13435.0,32313467.0
Algeria,53.0,6821.0,192.0,542.0,6.0,3409.0,2870.0,22.0,156.0,12.0,6500.0,149.0,43748441.0
Bahrain,54.0,6747.0,164.0,12.0,0.0,2753.0,3982.0,3.0,3984.0,7.0,228573.0,134983.0,1693342.0
Morocco,55.0,6741.0,89.0,192.0,2.0,3487.0,3062.0,1.0,183.0,5.0,85004.0,2306.0,36855368.0
Afghanistan,56.0,6402.0,349.0,168.0,15.0,745.0,5489.0,19.0,165.0,4.0,21967.0,566.0,38812546.0
Finland,57.0,6286.0,58.0,297.0,4.0,5000.0,989.0,30.0,1135.0,54.0,143900.0,25976.0,5539682.0
Moldova,58.0,5934.0,189.0,207.0,5.0,2344.0,3383.0,251.0,1471.0,51.0,20447.0,5067.0,4035075.0
Kazakhstan,59.0,5850.0,161.0,34.0,0.0,2980.0,2836.0,31.0,312.0,2.0,505216.0,26947.0,18748360.0
Ghana,60.0,5735.0,97.0,29.0,1.0,1754.0,3952.0,5.0,185.0,0.9,171642.0,5539.0,30987872.0
Nigeria,61.0,5621.0,176.0,176.0,5.0,1472.0,3973.0,7.0,27.0,0.9,32942.0,160.0,205458157.0
Oman,62.0,5029.0,404.0,21.0,1.0,1436.0,3572.0,31.0,988.0,4.0,61000.0,11986.0,5089256.0
Armenia,63.0,4283.0,239.0,55.0,3.0,1791.0,2437.0,10.0,1446.0,19.0,39005.0,13166.0,2962574.0
Luxembourg,64.0,3930.0,7.0,104.0,0.0,3699.0,127.0,15.0,6291.0,166.0,60246.0,96445.0,624669.0
Bolivia,65.0,3577.0,205.0,164.0,12.0,434.0,2979.0,3.0,307.0,14.0,14803.0,1270.0,11652778.0
Hungary,66.0,3473.0,56.0,448.0,6.0,1371.0,1654.0,45.0,359.0,46.0,131429.0,13601.0,9663257.0
Iraq,67.0,3260.0,67.0,121.0,4.0,2126.0,1013.0,0.0,81.0,3.0,140573.0,3505.0,40103316.0
Azerbaijan,68.0,3138.0,158.0,36.0,0.0,1944.0,1158.0,37.0,310.0,4.0,226005.0,22315.0,10127789.0
Cameroon,69.0,3105.0,151.0,140.0,1.0,1567.0,1398.0,28.0,117.0,5.0,0.0,0.0,26457691.0
Thailand,70.0,3025.0,0.0,56.0,0.0,2855.0,114.0,61.0,43.0,0.8,286008.0,4099.0,69778764.0
Greece,71.0,2819.0,9.0,162.0,2.0,1374.0,1283.0,23.0,270.0,16.0,126283.0,12109.0,10429023.0
Uzbekistan,72.0,2738.0,52.0,11.0,0.0,2213.0,514.0,8.0,82.0,0.3,460000.0,13769.0,33407309.0
Guinea,73.0,2658.0,185.0,16.0,1.0,1133.0,1509.0,18.0,203.0,1.0,10304.0,787.0,13084805.0
Honduras,74.0,2460.0,142.0,134.0,1.0,264.0,2062.0,10.0,249.0,14.0,5653.0,572.0,9884383.0
Senegal,75.0,2429.0,119.0,25.0,0.0,949.0,1455.0,6.0,146.0,1.0,24599.0,1474.0,16684681.0
Sudan,76.0,2289.0,325.0,97.0,6.0,222.0,1970.0,0.0,52.0,2.0,0.0,0.0,43713550.0
Bosnia and Herzegovina,77.0,2267.0,31.0,129.0,1.0,1355.0,783.0,4.0,690.0,39.0,48528.0,14781.0,3283197.0
Croatia,78.0,2224.0,2.0,95.0,0.0,1913.0,216.0,9.0,541.0,23.0,52425.0,12761.0,4108218.0
Bulgaria,79.0,2175.0,37.0,105.0,3.0,573.0,1497.0,45.0,313.0,15.0,64480.0,9272.0,6954506.0
Ivory Coast,80.0,2061.0,44.0,25.0,1.0,987.0,1049.0,0.0,78.0,1.0,15260.0,580.0,26291162.0
Cuba,81.0,1862.0,22.0,79.0,0.0,1460.0,323.0,7.0,164.0,7.0,79834.0,7048.0,11327442.0
Iceland,82.0,1802.0,0.0,10.0,0.0,1786.0,6.0,0.0,5285.0,29.0,56742.0,166413.0,340970.0
Estonia,83.0,1770.0,4.0,63.0,0.0,934.0,773.0,5.0,1334.0,47.0,68840.0,51899.0,1326428.0
North Macedonia,84.0,1762.0,22.0,98.0,1.0,1267.0,397.0,21.0,846.0,47.0,21010.0,10085.0,2083384.0
Guatemala,85.0,1643.0,125.0,30.0,1.0,135.0,1478.0,5.0,92.0,2.0,7200.0,403.0,17872544.0
Lithuania,86.0,1534.0,11.0,55.0,1.0,988.0,491.0,17.0,563.0,20.0,224040.0,82169.0,2726566.0
New Zealand,87.0,1498.0,0.0,21.0,0.0,1428.0,49.0,0.0,311.0,4.0,223937.0,46485.0,4817371.0
Slovakia,88.0,1493.0,13.0,28.0,1.0,1151.0,314.0,3.0,273.0,5.0,139986.0,25642.0,5459325.0
Slovenia,89.0,1465.0,0.0,103.0,0.0,272.0,1090.0,6.0,705.0,50.0,68852.0,33119.0,2078904.0
DRC,90.0,1455.0,157.0,61.0,11.0,270.0,1124.0,0.0,16.0,0.7,0.0,0.0,89189398.0
Somalia,91.0,1357.0,73.0,55.0,2.0,148.0,1154.0,2.0,86.0,3.0,0.0,0.0,15833288.0
Djibouti,92.0,1331.0,22.0,4.0,0.0,950.0,377.0,0.0,1350.0,4.0,17106.0,17346.0,986166.0
Tajikistan,93.0,1322.0,204.0,36.0,3.0,0.0,1286.0,0.0,139.0,4.0,0.0,0.0,9509357.0
Gabon,94.0,1320.0,111.0,11.0,1.0,244.0,1065.0,11.0,595.0,5.0,7050.0,3177.0,2218765.0
Mayotte,95.0,1312.0,102.0,18.0,2.0,627.0,667.0,9.0,4825.0,66.0,5200.0,19122.0,271940.0
El Salvador,96.0,1265.0,55.0,26.0,3.0,441.0,798.0,18.0,195.0,4.0,53412.0,8240.0,6482197.0
Kyrgyzstan,97.0,1117.0,6.0,14.0,0.0,783.0,320.0,5.0,172.0,2.0,59490.0,9138.0,6510341.0
Maldives,98.0,1078.0,47.0,4.0,0.0,58.0,1016.0,9.0,1999.0,7.0,11775.0,21833.0,539313.0
Hong Kong,99.0,1053.0,0.0,4.0,0.0,1022.0,27.0,1.0,141.0,0.5,168291.0,22470.0,7489431.0
Tunisia,100.0,1037.0,2.0,45.0,0.0,807.0,185.0,3.0,88.0,4.0,39778.0,3370.0,11803112.0
Latvia,101.0,997.0,27.0,19.0,0.0,662.0,316.0,3.0,528.0,10.0,87377.0,46266.0,1888577.0
Guinea-Bissau,102.0,969.0,56.0,4.0,1.0,26.0,939.0,0.0,494.0,2.0,1500.0,765.0,1961828.0
Sri Lanka,103.0,957.0,22.0,9.0,0.0,520.0,428.0,1.0,45.0,0.4,42056.0,1965.0,21402294.0
Albania,104.0,933.0,17.0,31.0,0.0,714.0,188.0,1.0,324.0,11.0,11764.0,4087.0,2878172.0
Cyprus,105.0,914.0,4.0,17.0,0.0,515.0,382.0,10.0,758.0,14.0,85301.0,70715.0,1206272.0
Lebanon,106.0,902.0,11.0,26.0,0.0,247.0,629.0,4.0,132.0,4.0,59588.0,8726.0,6829035.0
Niger,107.0,889.0,4.0,51.0,0.0,689.0,149.0,0.0,37.0,2.0,5816.0,241.0,24083917.0
Costa Rica,108.0,853.0,10.0,10.0,1.0,551.0,292.0,4.0,168.0,2.0,19401.0,3813.0,5088318.0
Mali,109.0,835.0,29.0,48.0,2.0,479.0,308.0,0.0,41.0,2.0,3264.0,162.0,20171687.0
Kenya,110.0,830.0,49.0,50.0,5.0,301.0,479.0,1.0,15.0,0.9,36918.0,689.0,53615182.0
Burkina Faso,111.0,782.0,2.0,51.0,0.0,604.0,127.0,0.0,38.0,2.0,0.0,0.0,20825956.0
Paraguay,112.0,778.0,19.0,11.0,0.0,198.0,569.0,0.0,109.0,2.0,19308.0,2711.0,7121465.0
Andorra,113.0,761.0,0.0,51.0,2.0,615.0,95.0,3.0,9851.0,660.0,3750.0,48544.0,77250.0
Uruguay,114.0,733.0,1.0,19.0,0.0,558.0,156.0,5.0,211.0,5.0,33036.0,9514.0,3472266.0
Diamond Princess,115.0,712.0,0.0,13.0,0.0,651.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0
Georgia,116.0,683.0,12.0,12.0,0.0,419.0,252.0,6.0,171.0,3.0,36248.0,9085.0,3990077.0
Zambia,117.0,679.0,25.0,7.0,0.0,183.0,489.0,1.0,37.0,0.4,15811.0,863.0,18314332.0
San Marino,118.0,653.0,1.0,41.0,0.0,198.0,414.0,1.0,19250.0,1209.0,3460.0,101999.0,33922.0
Jordan,119.0,607.0,11.0,9.0,0.0,404.0,194.0,5.0,60.0,0.9,140222.0,13760.0,10190462.0
Equatorial Guinea,120.0,594.0,0.0,7.0,0.0,22.0,565.0,0.0,425.0,5.0,854.0,611.0,1396621.0
Channel Islands,121.0,554.0,5.0,43.0,0.0,458.0,53.0,0.0,3190.0,248.0,5342.0,30761.0,173663.0
Malta,122.0,546.0,14.0,6.0,0.0,450.0,90.0,1.0,1237.0,14.0,49231.0,111534.0,441400.0
Jamaica,123.0,511.0,2.0,9.0,0.0,121.0,381.0,0.0,173.0,3.0,7946.0,2685.0,2959589.0
Tanzania,124.0,509.0,0.0,21.0,0.0,183.0,305.0,7.0,9.0,0.4,0.0,0.0,59503665.0
Venezuela,125.0,504.0,45.0,10.0,0.0,241.0,253.0,1.0,18.0,0.4,540236.0,18992.0,28445472.0
Chad,126.0,474.0,46.0,50.0,2.0,111.0,313.0,0.0,29.0,3.0,0.0,0.0,16361937.0
Sierra Leone,127.0,462.0,15.0,29.0,2.0,106.0,327.0,0.0,58.0,4.0,0.0,0.0,7955756.0
Réunion,128.0,443.0,2.0,0.0,0.0,354.0,89.0,4.0,495.0,0.0,17200.0,19228.0,894522.0
Taiwan,129.0,440.0,0.0,7.0,0.0,389.0,44.0,0.0,18.0,0.3,68988.0,2897.0,23811570.0
Congo,130.0,391.0,0.0,15.0,0.0,87.0,289.0,0.0,71.0,3.0,0.0,0.0,5499985.0
Palestine,131.0,376.0,1.0,2.0,0.0,329.0,45.0,0.0,74.0,0.4,44876.0,8824.0,5085701.0
Haiti,132.0,358.0,85.0,20.0,0.0,29.0,309.0,0.0,31.0,2.0,1669.0,147.0,11384967.0
Benin,133.0,339.0,0.0,2.0,0.0,83.0,254.0,0.0,28.0,0.2,25471.0,2108.0,12080592.0
Isle of Man,134.0,335.0,1.0,24.0,0.0,285.0,26.0,9.0,3942.0,282.0,4066.0,47848.0,84978.0
Mauritius,135.0,332.0,0.0,10.0,0.0,322.0,0.0,0.0,261.0,8.0,69773.0,54874.0,1271513.0
Cabo Verde,136.0,328.0,2.0,3.0,1.0,84.0,241.0,0.0,591.0,5.0,892.0,1607.0,555228.0
CAR,137.0,327.0,26.0,0.0,0.0,13.0,314.0,0.0,68.0,0.0,3498.0,726.0,4818917.0
Montenegro,138.0,324.0,0.0,9.0,0.0,311.0,4.0,2.0,516.0,14.0,10167.0,16188.0,628056.0
Vietnam,139.0,318.0,4.0,0.0,0.0,260.0,58.0,2.0,3.0,0.0,275000.0,2828.0,97229451.0
Ethiopia,140.0,306.0,19.0,5.0,0.0,113.0,188.0,0.0,3.0,0.04,53029.0,463.0,114583809.0
Togo,141.0,298.0,35.0,11.0,0.0,99.0,188.0,0.0,36.0,1.0,12510.0,1516.0,8252995.0
Rwanda,142.0,289.0,2.0,0.0,0.0,178.0,111.0,0.0,22.0,0.0,48239.0,3737.0,12909395.0
Madagascar,143.0,283.0,45.0,0.0,0.0,114.0,169.0,3.0,10.0,0.0,5670.0,205.0,27595696.0
Nepal,144.0,281.0,14.0,1.0,1.0,36.0,244.0,0.0,10.0,0.03,92440.0,3180.0,29068924.0
South Sudan,145.0,236.0,0.0,4.0,0.0,4.0,228.0,0.0,21.0,0.4,3356.0,300.0,11177178.0
Sao Tome and Principe,146.0,235.0,0.0,7.0,0.0,4.0,224.0,0.0,1075.0,32.0,175.0,800.0,218630.0
Uganda,147.0,227.0,24.0,0.0,0.0,63.0,164.0,0.0,5.0,0.0,70117.0,1540.0,45542648.0
Liberia,148.0,223.0,4.0,20.0,0.0,116.0,87.0,0.0,44.0,4.0,0.0,0.0,5041913.0
Eswatini,149.0,202.0,12.0,2.0,0.0,72.0,128.0,0.0,174.0,2.0,4160.0,3590.0,1158658.0
French Guiana,150.0,197.0,8.0,1.0,0.0,125.0,71.0,0.0,662.0,3.0,0.0,0.0,297644.0
Martinique,151.0,192.0,0.0,14.0,0.0,91.0,87.0,0.0,512.0,37.0,0.0,0.0,375300.0
Faeroe Islands,152.0,187.0,0.0,0.0,0.0,187.0,0.0,0.0,3829.0,0.0,8779.0,179750.0,48840.0
Myanmar,153.0,182.0,1.0,6.0,0.0,96.0,80.0,0.0,3.0,0.1,13634.0,251.0,54364802.0
Guadeloupe,154.0,155.0,0.0,13.0,0.0,109.0,33.0,3.0,387.0,32.0,2866.0,7163.0,400116.0
Gibraltar,155.0,147.0,0.0,0.0,0.0,145.0,2.0,0.0,4363.0,0.0,5060.0,150184.0,33692.0
Brunei ,156.0,141.0,0.0,1.0,0.0,136.0,4.0,2.0,323.0,2.0,16892.0,38658.0,436956.0
Mongolia,157.0,135.0,37.0,0.0,0.0,20.0,115.0,2.0,41.0,0.0,10162.0,3106.0,3271507.0
Mozambique,158.0,129.0,10.0,0.0,0.0,43.0,86.0,0.0,4.0,0.0,5735.0,184.0,31137014.0
Bermuda,159.0,123.0,1.0,9.0,0.0,73.0,41.0,2.0,1974.0,144.0,5017.0,80523.0,62305.0
Yemen,160.0,122.0,16.0,18.0,3.0,1.0,103.0,0.0,4.0,0.6,120.0,4.0,29739383.0
Cambodia,161.0,122.0,0.0,0.0,0.0,122.0,0.0,0.0,7.0,0.0,14684.0,880.0,16689523.0
Guyana,162.0,117.0,1.0,10.0,0.0,43.0,64.0,2.0,149.0,13.0,1089.0,1385.0,786088.0
Trinidad and Tobago,163.0,116.0,0.0,8.0,0.0,107.0,1.0,0.0,83.0,6.0,2647.0,1892.0,1398937.0
Aruba,164.0,101.0,0.0,3.0,0.0,93.0,5.0,4.0,946.0,28.0,1937.0,18152.0,106711.0
Bahamas,165.0,96.0,0.0,11.0,0.0,42.0,43.0,1.0,244.0,28.0,1794.0,4568.0,392775.0
Monaco,166.0,96.0,0.0,4.0,0.0,87.0,5.0,1.0,2448.0,102.0,0.0,0.0,39208.0
Cayman Islands,167.0,94.0,0.0,1.0,0.0,55.0,38.0,0.0,1432.0,15.0,5900.0,89905.0,65625.0
Barbados,168.0,86.0,1.0,7.0,0.0,67.0,12.0,4.0,299.0,24.0,3783.0,13166.0,287333.0
Liechtenstein,169.0,82.0,0.0,1.0,0.0,55.0,26.0,0.0,2151.0,26.0,900.0,23613.0,38115.0
Sint Maarten,170.0,77.0,0.0,15.0,0.0,54.0,8.0,7.0,1798.0,350.0,414.0,9670.0,42815.0
Libya,171.0,65.0,1.0,3.0,0.0,28.0,34.0,0.0,9.0,0.4,3633.0,530.0,6859415.0
Malawi,172.0,65.0,2.0,3.0,0.0,24.0,38.0,1.0,3.0,0.2,1762.0,92.0,19063723.0
French Polynesia,173.0,60.0,0.0,0.0,0.0,59.0,1.0,0.0,214.0,0.0,3216.0,11457.0,280708.0
Syria,174.0,51.0,1.0,3.0,0.0,36.0,12.0,0.0,3.0,0.2,0.0,0.0,17444076.0
Angola,175.0,48.0,0.0,2.0,0.0,17.0,29.0,0.0,1.0,0.06,6136.0,187.0,32726170.0
Macao,176.0,45.0,0.0,0.0,0.0,43.0,2.0,1.0,69.0,0.0,0.0,0.0,648210.0
Zimbabwe,177.0,42.0,0.0,4.0,0.0,13.0,25.0,0.0,3.0,0.3,25478.0,1717.0,14835308.0
Mauritania,178.0,40.0,11.0,4.0,1.0,7.0,29.0,0.0,9.0,0.9,2015.0,435.0,4633252.0
Saint Martin,179.0,39.0,0.0,3.0,0.0,30.0,6.0,1.0,1011.0,78.0,0.0,0.0,38581.0
Eritrea,180.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,11.0,0.0,0.0,0.0,3540176.0
Nicaragua,181.0,25.0,0.0,8.0,0.0,7.0,10.0,0.0,4.0,1.0,0.0,0.0,6614609.0
Antigua and Barbuda,182.0,25.0,0.0,3.0,0.0,19.0,3.0,1.0,256.0,31.0,183.0,1871.0,97828.0
Botswana,183.0,24.0,0.0,1.0,0.0,17.0,6.0,0.0,10.0,0.4,11495.0,4901.0,2345418.0
Timor-Leste,184.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,738.0,561.0,1315177.0
Gambia,185.0,23.0,0.0,1.0,0.0,12.0,10.0,0.0,10.0,0.4,1341.0,557.0,2407483.0
Grenada,186.0,22.0,0.0,0.0,0.0,14.0,8.0,4.0,196.0,0.0,2419.0,21510.0,112459.0
Bhutan,187.0,21.0,0.0,0.0,0.0,5.0,16.0,0.0,27.0,0.0,13660.0,17728.0,770540.0
Laos,188.0,19.0,0.0,0.0,0.0,14.0,5.0,0.0,3.0,0.0,4424.0,609.0,7262087.0
Belize,189.0,18.0,0.0,2.0,0.0,16.0,0.0,0.0,45.0,5.0,1043.0,2629.0,396692.0
Fiji,190.0,18.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0,1300.0,1451.0,895642.0
New Caledonia,191.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,63.0,0.0,5454.0,19126.0,285155.0
Saint Lucia,192.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,98.0,0.0,786.0,4283.0,183524.0
St. Vincent Grenadines,193.0,17.0,0.0,0.0,0.0,14.0,3.0,0.0,153.0,0.0,155.0,1398.0,110897.0
Curaçao,194.0,16.0,0.0,1.0,0.0,14.0,1.0,0.0,98.0,6.0,389.0,2372.0,164011.0
Dominica,195.0,16.0,0.0,0.0,0.0,15.0,1.0,0.0,222.0,0.0,420.0,5836.0,71964.0
Namibia,196.0,16.0,0.0,0.0,0.0,13.0,3.0,0.0,6.0,0.0,2074.0,818.0,2534941.0
Burundi,197.0,15.0,0.0,1.0,0.0,7.0,7.0,0.0,1.0,0.08,284.0,24.0,11842528.0
Saint Kitts and Nevis,198.0,15.0,0.0,0.0,0.0,14.0,1.0,0.0,282.0,0.0,327.0,6152.0,53153.0
Falkland Islands,199.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,3751.0,0.0,402.0,115984.0,3466.0
Turks and Caicos,200.0,12.0,0.0,1.0,0.0,10.0,1.0,0.0,310.0,26.0,109.0,2820.0,38650.0
Vatican City,201.0,12.0,0.0,0.0,0.0,2.0,10.0,0.0,14981.0,0.0,0.0,0.0,801.0
Comoros,202.0,11.0,0.0,1.0,0.0,3.0,7.0,0.0,13.0,1.0,0.0,0.0,867167.0
Montserrat,203.0,11.0,0.0,1.0,0.0,10.0,0.0,0.0,2204.0,200.0,36.0,7212.0,4992.0
Greenland,204.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,194.0,0.0,1629.0,28701.0,56758.0
Seychelles,205.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,112.0,0.0,0.0,0.0,98272.0
Suriname,206.0,10.0,0.0,1.0,0.0,9.0,0.0,0.0,17.0,2.0,404.0,689.0,585977.0
MS Zaandam,207.0,9.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,208.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,265.0,33.0,167.0,5529.0,30206.0
Papua New Guinea,209.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9,0.0,2402.0,269.0,8924980.0
Caribbean Netherlands,210.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,229.0,0.0,357.0,13630.0,26193.0
St. Barth,211.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,608.0,0.0,0.0,0.0,9873.0
