Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,18757862.0,121059.0,307880.0,1658.0,16553697.0,111305.0,1896285.0,28242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,18550969.0,253057.0,442106.0,4115.0,11226397.0,124955.0,6882466.0,32311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,11786227.0,74806.0,337127.0,1341.0,10492763.0,50553.0,956337.0,16693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,19235682.0,226279.0,444550.0,5423.0,8841752.0,162446.0,9949380.0,26912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,2339318.0,18932.0,55357.0,392.0,1991341.0,13781.0,292620.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,46414.0,131.0,1033.0,1.0,33194.0,6.0,12187.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,70717193.0,694264.0,1588068.0,12930.0,49139850.0,463046.0,19989275.0,106717.0,9072.0,203.7,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,86673.0,12.0,4634.0,0.0,81754.0,11.0,285.0,5.0,60.0,3.0,160000000.0,111163.0,1439323776.0,16606.0,310601.0,9.0
USA,2.0,16048928.0,227314.0,299738.0,3105.0,9333176.0,105643.0,6416014.0,27352.0,48360.0,903.0,215121444.0,648220.0,331865090.0,21.0,1107.0,2.0
India,3.0,9796992.0,34666.0,142222.0,487.0,9290188.0,45683.0,364582.0,8944.0,7068.0,103.0,150759726.0,108772.0,1386012075.0,141.0,9745.0,9.0
Brazil,4.0,6783543.0,53425.0,179801.0,769.0,5931777.0,30266.0,671965.0,8318.0,31813.0,843.0,25700000.0,120527.0,213230064.0,31.0,1186.0,8.0
Russia,5.0,2569126.0,27927.0,45280.0,562.0,2033669.0,25877.0,490177.0,2300.0,17601.0,310.0,81021364.0,555084.0,145962393.0,57.0,3224.0,2.0
France,6.0,2337966.0,13750.0,57155.0,400.0,174658.0,1411.0,2106153.0,2959.0,35783.0,875.0,28282874.0,432871.0,65337886.0,28.0,1143.0,2.0
UK,7.0,1787783.0,20964.0,63082.0,516.0,0.0,0.0,0.0,1243.0,26274.0,927.0,46730999.0,686771.0,68044545.0,38.0,1079.0,1.0
Italy,8.0,1787146.0,16998.0,62626.0,887.0,1027994.0,30099.0,696526.0,3291.0,29578.0,1036.0,23676174.0,391846.0,60422081.0,34.0,965.0,3.0
Turkey,9.0,1748567.0,30424.0,15751.0,220.0,1154333.0,12134.0,578483.0,5943.0,20634.0,186.0,20500579.0,241922.0,84740585.0,48.0,5380.0,4.0
Spain,10.0,1734386.0,4595.0,47344.0,325.0,0.0,0.0,0.0,2158.0,37089.0,1012.0,24101272.0,515393.0,46762862.0,27.0,988.0,2.0
Argentina,11.0,1482216.0,6994.0,40431.0,209.0,1318187.0,6699.0,123598.0,3665.0,32663.0,891.0,4173392.0,91966.0,45379520.0,31.0,1122.0,11.0
Colombia,12.0,1399911.0,7778.0,38484.0,176.0,1296420.0,8823.0,65007.0,2376.0,27383.0,753.0,6915466.0,135271.0,51122861.0,37.0,1328.0,7.0
Germany,13.0,1270432.0,28179.0,21233.0,529.0,922100.0,20000.0,327099.0,4339.0,15142.0,253.0,30494036.0,363443.0,83903248.0,66.0,3952.0,3.0
Mexico,14.0,1205229.0,11974.0,111655.0,781.0,889168.0,8118.0,204406.0,3515.0,9304.0,862.0,3086510.0,23828.0,129532213.0,107.0,1160.0,42.0
Poland,15.0,1102091.0,13744.0,21630.0,470.0,792119.0,23878.0,288342.0,1775.0,29134.0,572.0,6586361.0,174113.0,37828086.0,34.0,1749.0,6.0
Iran,16.0,1083023.0,10403.0,51495.0,283.0,778167.0,12528.0,253361.0,5768.0,12822.0,610.0,6568472.0,77763.0,84467718.0,78.0,1640.0,13.0
Peru,17.0,979111.0,1799.0,36499.0,44.0,914600.0,2099.0,28012.0,1019.0,29514.0,1100.0,5217086.0,157262.0,33174480.0,34.0,909.0,6.0
Ukraine,18.0,858714.0,13371.0,14470.0,266.0,465021.0,13903.0,379223.0,177.0,19688.0,332.0,4838979.0,110945.0,43615882.0,51.0,3014.0,9.0
South Africa,19.0,836764.0,8166.0,22747.0,173.0,756671.0,2013.0,57346.0,546.0,14030.0,381.0,5735470.0,96170.0,59638974.0,71.0,2622.0,10.0
Indonesia,20.0,598933.0,6033.0,18336.0,165.0,491975.0,4530.0,88622.0,0.0,2179.0,67.0,6200252.0,22562.0,274803482.0,459.0,14987.0,44.0
Belgium,21.0,597643.0,3071.0,17603.0,96.0,40541.0,283.0,539499.0,662.0,51467.0,1516.0,6191181.0,533168.0,11612063.0,19.0,660.0,2.0
Netherlands,22.0,585685.0,8720.0,9902.0,61.0,0.0,0.0,0.0,491.0,34147.0,577.0,5077285.0,296021.0,17151770.0,29.0,1732.0,3.0
Iraq,23.0,571253.0,1380.0,12526.0,25.0,501967.0,2121.0,56760.0,218.0,14064.0,308.0,3803674.0,93646.0,40617505.0,71.0,3243.0,11.0
Chile,24.0,566440.0,1662.0,15774.0,84.0,540288.0,1117.0,10378.0,671.0,29519.0,822.0,5659403.0,294930.0,19188940.0,34.0,1216.0,3.0
Czechia,25.0,563341.0,6407.0,9284.0,75.0,497481.0,188.0,56576.0,550.0,52561.0,866.0,3269653.0,305066.0,10717838.0,19.0,1154.0,3.0
Romania,26.0,539107.0,7067.0,12948.0,127.0,434679.0,8863.0,91480.0,1288.0,28108.0,675.0,4356567.0,227140.0,19180085.0,36.0,1481.0,4.0
Bangladesh,27.0,485965.0,1861.0,6967.0,37.0,410452.0,4486.0,68546.0,0.0,2938.0,42.0,2927929.0,17700.0,165415819.0,340.0,23743.0,56.0
Philippines,28.0,445535.0,1378.0,8701.0,24.0,409056.0,131.0,27778.0,1401.0,4042.0,79.0,6122123.0,55542.0,110224876.0,247.0,12668.0,18.0
Canada,29.0,442069.0,6739.0,13109.0,126.0,355735.0,5724.0,73225.0,530.0,11668.0,346.0,12317829.0,325105.0,37888820.0,86.0,2890.0,3.0
Pakistan,30.0,429280.0,3138.0,8603.0,56.0,374301.0,2030.0,46376.0,2575.0,1927.0,39.0,5906146.0,26512.0,222774877.0,519.0,25895.0,38.0
Morocco,31.0,391529.0,3345.0,6492.0,65.0,345934.0,4249.0,39103.0,965.0,10552.0,175.0,4141842.0,111628.0,37103931.0,95.0,5715.0,9.0
Switzerland,32.0,368695.0,5041.0,5824.0,114.0,288400.0,5400.0,74471.0,449.0,42463.0,671.0,2985976.0,343899.0,8682709.0,24.0,1491.0,3.0
Saudi Arabia,33.0,359415.0,141.0,6012.0,10.0,349872.0,248.0,3531.0,537.0,10254.0,172.0,10032199.0,286203.0,35052696.0,98.0,5830.0,3.0
Israel,34.0,352397.0,2126.0,2961.0,27.0,333391.0,1302.0,16045.0,316.0,38314.0,322.0,5605071.0,609406.0,9197590.0,26.0,3106.0,2.0
