Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
North America,0.0,6554160.0,40977.0,247179.0,1124.0,3574652.0,20869.0,2732329.0,24239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,5264224.0,36602.0,175683.0,907.0,3804421.0,50235.0,1284120.0,14863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,0.0,5658635.0,81217.0,120145.0,1484.0,4386628.0,116170.0,1151862.0,18933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,3165084.0,16816.0,203119.0,188.0,1910419.0,6433.0,1051546.0,5180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,1122230.0,9087.0,25646.0,263.0,837292.0,9258.0,259292.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,25449.0,317.0,422.0,17.0,15381.0,32.0,9646.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,21790503.0,185016.0,772209.0,3983.0,14529444.0,202997.0,6488850.0,64480.0,2796.0,99.1,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.0,5562196.0,32407.0,173037.0,431.0,2918329.0,13940.0,2470830.0,17229.0,16792.0,522.0,70886903.0,214001.0,331245770.0,60.0,1914.0,5.0
Brazil,2.0,3340197.0,22365.0,107852.0,555.0,2432456.0,28184.0,799889.0,8318.0,15700.0,507.0,13464336.0,63288.0,212747790.0,64.0,1973.0,16.0
India,3.0,2647316.0,58108.0,51045.0,961.0,1918076.0,57404.0,678195.0,8944.0,1916.0,37.0,29309703.0,21213.0,1381678359.0,522.0,27068.0,47.0
Russia,4.0,922853.0,4969.0,15685.0,68.0,732968.0,3557.0,174200.0,2300.0,6323.0,107.0,32533818.0,222922.0,145942457.0,158.0,9305.0,4.0
South Africa,5.0,587345.0,3692.0,11839.0,162.0,472377.0,5436.0,103129.0,539.0,9888.0,199.0,3400638.0,57250.0,59399953.0,101.0,5017.0,17.0
Peru,6.0,535946.0,10143.0,26281.0,206.0,365367.0,5586.0,144298.0,1533.0,16227.0,796.0,2773412.0,83973.0,33027616.0,62.0,1257.0,12.0
Mexico,7.0,517714.0,6345.0,56543.0,635.0,351372.0,5719.0,109799.0,3653.0,4010.0,438.0,1171007.0,9071.0,129099449.0,249.0,2283.0,110.0
Colombia,8.0,456689.0,0.0,14810.0,0.0,274420.0,0.0,167459.0,1493.0,8964.0,291.0,2143097.0,42063.0,50949591.0,112.0,3440.0,24.0
Chile,9.0,385946.0,2044.0,10452.0,57.0,358828.0,1877.0,16666.0,1190.0,20168.0,546.0,2019591.0,105536.0,19136544.0,50.0,1831.0,9.0
Spain,10.0,358843.0,0.0,28617.0,0.0,0.0,0.0,0.0,617.0,7675.0,612.0,7472031.0,159805.0,46757092.0,130.0,1634.0,6.0
Iran,11.0,343203.0,2133.0,19639.0,147.0,297486.0,1856.0,26078.0,3881.0,4080.0,233.0,2861825.0,34019.0,84124058.0,245.0,4284.0,29.0
UK,12.0,318484.0,1040.0,41366.0,5.0,0.0,0.0,0.0,73.0,4688.0,609.0,14503645.0,213506.0,67930780.0,213.0,1642.0,5.0
Saudi Arabia,13.0,298542.0,1227.0,3408.0,39.0,266953.0,2466.0,28181.0,1774.0,8559.0,98.0,4202076.0,120475.0,34879260.0,117.0,10235.0,8.0
Argentina,14.0,289100.0,0.0,5657.0,20.0,211702.0,6005.0,71741.0,1716.0,6389.0,125.0,966926.0,21370.0,45247072.0,157.0,7998.0,47.0
Pakistan,15.0,288717.0,670.0,6168.0,6.0,266301.0,677.0,16248.0,769.0,1304.0,28.0,2277153.0,10285.0,221401496.0,767.0,35895.0,97.0
Bangladesh,16.0,276549.0,2024.0,3657.0,32.0,158950.0,1315.0,113942.0,0.0,1677.0,22.0,1351666.0,8197.0,164891717.0,596.0,45089.0,122.0
Italy,17.0,253915.0,479.0,35396.0,4.0,203786.0,146.0,14733.0,56.0,4200.0,586.0,7557417.0,125018.0,60450390.0,238.0,1708.0,8.0
