Country/Other,#,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious/Critical,Tot Cases/ 1M pop,Deaths/ 1M pop,Total Tests,Tests/  1M pop ,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl
Asia,0.0,1816317.0,41015.0,46363.0,908.0,1143152.0,28628.0,626802.0,16196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,0.0,2652821.0,42531.0,151859.0,1484.0,1182847.0,30503.0,1318115.0,19342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,0.0,1700200.0,71947.0,68812.0,1888.0,915077.0,29074.0,716311.0,12378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe,0.0,2283096.0,15359.0,186934.0,523.0,1235008.0,15875.0,861154.0,6370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,0.0,288812.0,10135.0,7713.0,263.0,135176.0,6829.0,145923.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,0.0,9023.0,18.0,124.0,0.0,8467.0,1.0,432.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,721.0,0.0,15.0,0.0,651.0,0.0,55.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,0.0,8750990.0,181005.0,461820.0,5066.0,4620378.0,110910.0,3668792.0,54791.0,1123.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0
China,1.0,83325.0,32.0,4634.0,0.0,78398.0,4.0,293.0,11.0,58.0,3.0,0.0,0.0,1439323776.0,17274.0,310601.0,0.0
USA,2.0,2297190.0,33539.0,121407.0,719.0,956061.0,25067.0,1219722.0,16533.0,6941.0,367.0,27337385.0,82604.0,330944050.0,144.0,2726.0,12.0
Brazil,3.0,1038568.0,55209.0,49090.0,1221.0,520360.0,16853.0,469118.0,8318.0,4887.0,231.0,2344437.0,11032.0,212512836.0,205.0,4329.0,91.0
Russia,4.0,569063.0,7972.0,7841.0,181.0,324406.0,10443.0,236816.0,2300.0,3899.0,54.0,16321964.0,111846.0,145932745.0,256.0,18611.0,9.0
India,5.0,395812.0,14721.0,12970.0,366.0,214206.0,9024.0,168636.0,8944.0,287.0,9.0,6426627.0,4658.0,1379567062.0,3485.0,106366.0,215.0
UK,6.0,301815.0,1346.0,42461.0,173.0,0.0,0.0,0.0,379.0,4447.0,626.0,7433114.0,109511.0,67875356.0,225.0,1599.0,9.0
